time	Pfr	Pr	Xi	Xa	prepreS	preS	Ya	S	Yi	V	Pi	Gluc
0.0	10.0	0.0	6.0	0.0	200.0	0.0	0.9	0.0	0.0	30.0	0.0	0.0
0.9900990099009901	9.057337403188873	0.8967660795128656	5.790178932008624	0.20982106799137443	196.99979786117711	2.4073156570613947	0.9	0.4868051458458993	0.0	42.1318555927792	0.04589651729825577	0.0
1.9801980198019802	8.203536083515631	1.6244625907854024	5.402900448304956	0.597099551695039	182.00821780453	11.563984066599067	0.9	4.314658301416554	0.0	22.04134844751586	0.1720013256989611	0.0
2.9702970297029703	7.430219420759232	2.206995867543372	5.033531775932006	0.9664682240679863	155.74223766476513	22.526318636544666	0.9	11.836711206672339	0.0	8.272094430690542	0.36278471169738297	0.0
3.9603960396039604	6.729800427350385	2.66526749597222	4.740101210128993	1.2598987898709952	124.76328569300387	29.802201301971035	0.9	20.021499634018802	0.0	3.081150237969593	0.6049320766773847	0.0
4.9504950495049505	6.095407312660157	3.0175283725966278	4.523823453425814	1.4761765465741823	95.04529906166167	31.727985894469903	0.9	28.745369993548962	0.0	1.1469702955233498	0.8870643147431945	0.0
5.9405940594059405	5.5208160640595505	3.279692711315786	4.369993487752004	1.6300065122479936	69.81956947283717	29.45488320230537	0.9	42.323077951238986	0.0	0.4268335481849108	1.1994912246246316	0.0
6.930693069306931	5.00038938331035	3.465616404268309	4.2633524693958975	1.7366475306041025	49.994503355650245	24.94489584043128	0.9	49.45429793190107	0.0	0.15888734442172384	1.5339942124213044	0.0
7.920792079207921	4.529021379193945	3.5873436666823872	4.191983401575258	1.8080165984247414	35.179157712098956	19.816024835439794	0.9	49.631966925164896	0.0	0.05928547086546474	1.8836349541236368	0.0
8.910891089108912	4.102087473759263	3.655325471660597	4.147318934410599	1.8526810655894022	24.474312888405795	15.039343794279297	0.9	46.90068770181001	0.0	0.02230857439910783	2.242587054580107	0.0
9.900990099009901	3.7153990307211764	3.6786129016979547	4.123289272314157	1.876710727685843	16.912907133757894	11.044071758412349	0.9	43.43189355734413	0.0	0.008636823864953985	2.605988067580835	0.0
10.89108910891089	3.3651622608703953	3.6650282049021428	4.115530772677463	1.8844692273225354	11.651604312601044	7.919350877823595	0.9	40.17067962691319	0.0	0.00364986370814271	2.969809534227427	0.0
11.881188118811881	3.0479410013169854	3.621316041159094	4.120823212393104	1.8791767876068954	8.025407110166672	5.583110535007987	0.9	37.456809284129385	0.0	0.0019060995053201625	3.3307429575238845	0.0
12.871287128712872	2.760623003393161	3.55327713306772	4.136720436106747	1.8632795638932524	5.539555577847146	3.890198852075549	0.9	35.345748780821346	0.0	0.0013726040803055289	3.686099863539084	0.0
