time	M	N	Z
0.0	2.5	1.5	0.5
0.9900990099009901	3.1815112269372845	1.5467253958895666	0.5176560010020597
1.9801980198019802	3.1754569423671724	1.596888009490584	0.5258499133155987
2.9702970297029703	3.168055091087059	1.649512596983755	0.5283919950598628
3.9603960396039604	3.1603947247837096	1.7040002208271712	0.5276803008734233
4.9504950495049505	3.152534300711808	1.7599873068441902	0.5251174524065426
5.9405940594059405	3.1445093602634624	1.817248697574454	0.5214949404910055
6.930693069306931	3.136343115520947	1.8756376958222873	0.5172523996425373
7.920792079207921	3.1280519458570972	1.9350508183643633	0.5126330745649212
8.910891089108912	3.119648548281629	1.9954075903349284	0.5077721857289712
9.900990099009901	3.11114371586981	2.0566391127308483	0.5027459091981149
10.89108910891089	3.102547330986753	2.11868164991615	0.4975982222279656
11.881188118811881	3.093868913119759	2.181473069094638	0.4923555588019591
12.871287128712872	3.0851179144223217	2.244950900184335	0.48703480873556865
13.861386138613861	3.076303871775352	2.309051321687758	0.4816476895000885
14.85148514851485	3.067436476718013	2.3737086805514385	0.47620314116395335
15.841584158415841	3.0585255977103105	2.4388553255956835	0.4707086376327381
16.831683168316832	3.049581274548106	2.5044216276109545	0.4651709056732522
17.821782178217823	3.0406136960685775	2.5703361148178008	0.45959631493606345
18.81188118811881	3.0316331677973203	2.6365256810748354	0.4539910863247287
19.801980198019802	3.022650073430644	2.70291584194181	0.44836139806631436
20.792079207920793	3.0136748325738805	2.769431023043098	0.44271343442035704
21.78217821782178	3.004717856440868	2.835994869727887	0.4370534024893926
22.77227722772277	2.9957895025009127	2.9025305715388057	0.4313875299301672
23.762376237623762	2.986900029017023	2.9689611951644492	0.42572205259988694
24.752475247524753	2.978059550060826	3.0352100219589	0.42006319553322125
25.742574257425744	2.969277991530875	3.101200885799094	0.4144171508913504
26.73267326732673	2.9605650488241926	3.16685850699619	0.40879005477176583
27.722772277227723	2.9519301463968812	3.2321088196653083	0.4031879627641877
28.712871287128714	2.9433823997049573	3.2968792890334	0.3976168258792681
29.7029702970297	2.934930579765099	3.3610992159896473	0.39208246713169126
30.693069306930692	2.92658308069738	3.4247000258871507	0.38659055891231736
31.683168316831683	2.918347890429405	3.4876155394227344	0.38114660170334574
32.67326732673267	2.9102325647042067	3.549782223693412	0.3757559041878938
33.663366336633665	2.9022442046610055	3.611139420830477	0.37042356497575024
34.65346534653465	2.8943894378859034	3.671629553735608	0.3651544560800673
35.64356435643565	2.88667440317785	3.7311983069560544	0.35995320824248894
36.633663366336634	2.8791047388053705	3.7897947819920974	0.3548241981836924
37.62376237623762	2.871685574371116	3.8473716271913316	0.34977153778531767
38.613861386138616	2.8644215261692234	3.903885140823473	0.3447990652957916
39.603960396039604	2.8573166958283887	3.9592953485554485	0.3399103384723596
40.59405940594059	2.8503746721598033	4.013566055336761	0.3351086296610518
41.584158415841586	2.8435985360425744	4.066664871887618	0.33039692279523575
42.57425742574257	2.8369908680552047	4.118563217773539	0.3257779121624329
43.56435643564356	2.830553758737931	4.169236301060316	0.3212540029389291
44.554455445544555	2.8242888211792696	4.21866307661271	0.316827313333889
45.54455445544554	2.8181972056844224	4.266826184474014	0.3124996782337199
46.53465346534654	2.8122796163456187	4.313711869262801	0.3082726542750551
47.524752475247524	2.8065363291641874	4.3593098832604635	0.30414752614419716
48.51485148514851	2.800967211559703	4.4036133741224015	0.3001253140328247
49.504950495049506	2.795571742985729	4.446618759370681	0.2962067820881274
50.495049504950494	2.79034903641336	4.488325589571371	0.2923924477153389
51.48514851485149	2.7852978604929315	4.5287364015353635	0.2886825916339905
52.475247524752476	2.7804166621440025	4.567856563791458	0.2850772685213784
53.46534653465346	2.7757035894042854	4.605694115678046	0.2815763181453324
54.45544554455446	2.7711565143442285	4.64225960174213	0.27817937686362426
55.445544554455445	2.766773055884889	4.677565903011832	0.2748858893772796
56.43564356435643	2.7625506023742576	4.711628066628447	0.27169512062936024
57.42574257425743	2.758486333740796	4.744463135197272	0.268606167752464
58.415841584158414	2.7545772431738444	4.77608997660572	0.26561797202130133
59.4059405940594	2.750820158271766	4.806529115763776	0.2627293307028881
60.396039603960396	2.747211761386999	4.8358025694911895	0.25993890870941594
61.386138613861384	2.743748609288281	4.863933685231075	0.2572452500243431
62.37623762376238	2.7404271519160304	4.890946984190369	0.2546467888602184
63.366336633663366	2.737243750330904	4.916868009603108	0.25214186049317483
64.35643564356435	2.7341946937748682	4.941723180744552	0.24972871173479738
65.34653465346534	2.731276215786805	4.96553965313051	0.2474055110230876
66.33663366336634	2.728484509183079	4.988345185463669	0.2451703580775202
67.32673267326733	2.7258157406181653	5.010168013017516	0.24302129317657623
68.31683168316832	2.7232660635246004	5.031036728250805	0.24095630597290577
69.3069306930693	2.7208316305310913	5.05098016853473	0.23897334385734853
70.29702970297029	2.718508604906867	5.070027311060014	0.23707031988102964
71.2871287128713	2.7162931710009435	5.088207174886522	0.2352451202441511
72.27722772277228	2.714181543830606	5.105548730109435	0.2334956113437758
73.26732673267327	2.7121699778547588	5.122080814058351	0.23181964638064428
74.25742574257426	2.710254774908647	5.1378320543587375	0.23021507154473497
75.24752475247524	2.7084322912827137	5.152830798726482	0.2286797317873009
76.23762376237623	2.7066989440119653	5.167105051398474	0.22721147617008763
77.22772277227723	2.705051216746061	5.1806824155732	0.22580816286342864
78.21782178217822	2.703485664509194	5.193590042004981	0.22446766374917806
79.20792079207921	2.701998918018373	5.205854583419611	0.2231878686547791
80.1980198019802	2.700587687419452	5.2175021544572875	0.22196668923782295
81.18811881188118	2.6992487653648496	5.228558296765935	0.22080206254355408
