time	Methionine	AdoMet	AdoHcy	Homocysteine	Cystathionine	_5mTHF	Metin
0.0	53.5	137.6	13.2	0.88	0.0	5.2	200.0
0.9900990099009901	53.491129332013486	137.90960849333038	12.84807895682396	0.8838581991790131	198.06712699885105	5.2	200.0
1.9801980198019802	53.49170866860615	137.90789801252504	12.847906963903055	0.8838415579910474	396.08824875737014	5.2	200.0
2.9702970297029703	53.45523793594786	159.57042983709874	15.268289977995073	1.124799513104885	666.8503516818798	5.2	300.0
3.9603960396039604	53.596501801682	159.53851733754288	15.247928245667685	1.1230496329472837	963.7928148984864	5.2	300.0
4.9504950495049505	53.59772517080642	159.53762685311654	15.247689341871403	1.1230278147816164	1260.8224457060508	5.2	300.0
5.9405940594059405	51.370509726977794	104.33890137522191	10.60973135953072	0.6620004927380208	1432.2582630411025	5.2	100.0
6.930693069306931	52.25105241070626	100.11288445203438	10.376072195400695	0.6396898592245276	1534.8696080683035	5.2	100.0
7.920792079207921	52.329119647314585	99.67233828919454	10.352835805176396	0.6374664822064885	1634.2674477518758	5.2	100.0
8.910891089108912	54.15210150212884	137.0253105063664	12.737942011706	0.8736289309236004	1782.5692348977045	5.2	200.0
9.900990099009901	53.48827187321394	137.91302622967024	12.848529895287179	0.8838997762108692	1980.2442920546375	5.2	200.0
10.89108910891089	53.49172412064905	137.90787708962682	12.847904332349575	0.8838413134797547	2178.266474953114	5.2	200.0
11.881188118811881	53.49170656347241	137.9079059467421	12.847907724967072	0.8838416323310327	2376.2862619219054	5.2	200.0
12.871287128712872	53.491706643283834	137.90790580764246	12.847907708917697	0.8838416308176718	2574.306063978955	5.2	200.0
13.861386138613861	53.491706644509506	137.90790580657526	12.847907708755875	0.8838416308030586	2772.3258659591716	5.2	200.0
14.85148514851485	53.4917066429171	137.90790580828468	12.84790770899169	0.8838416308246504	2970.345667938994	5.2	200.0
15.841584158415841	53.49170664310901	137.90790580700332	12.847907708878113	0.8838416308133692	3168.3654699204067	5.2	200.0
16.831683168316832	53.491706643228795	137.90790580670324	12.847907708846796	0.8838416308103612	3366.38527190082	5.2	200.0
17.821782178217823	53.491706643265154	137.90790580711268	12.847907708876924	0.8838416308134877	3564.4050738805395	5.2	200.0
18.81188118811881	53.491706643208154	137.90790580730695	12.847907708895903	0.8838416308153345	3762.4248758605795	5.2	200.0
19.801980198019802	53.49170664319139	137.90790580737476	12.84790770890233	0.8838416308159639	3960.4446778407187	5.2	200.0
20.792079207920793	53.49170664318146	137.90790580739375	12.84790770890446	0.8838416308161656	4158.464479820906	5.2	200.0
21.78217821782178	53.491706643174005	137.90790580738388	12.847907708904152	0.8838416308161224	4356.484281801122	5.2	200.0
22.77227722772277	53.49170664317417	137.9079058073832	12.847907708904089	0.8838416308161162	4554.504083781319	5.2	200.0
23.762376237623762	53.49170664317434	137.90790580738252	12.847907708904025	0.88384163081611	4752.523885761519	5.2	200.0
24.752475247524753	53.4917066431745	137.90790580738187	12.84790770890396	0.8838416308161038	4950.543687741717	5.2	200.0
25.742574257425744	53.491706643174666	137.90790580738118	12.847907708903897	0.8838416308160975	5148.563489721915	5.2	200.0
26.73267326732673	53.49170664317484	137.9079058073805	12.847907708903833	0.8838416308160912	5346.583291702114	5.2	200.0
27.722772277227723	53.491706643175	137.90790580737985	12.847907708903769	0.883841630816085	5544.603093682312	5.2	200.0
28.712871287128714	53.49170664317517	137.90790580737917	12.847907708903705	0.8838416308160788	5742.622895662511	5.2	200.0
29.7029702970297	53.491706643175334	137.9079058073785	12.84790770890364	0.8838416308160725	5940.64269764271	5.2	200.0
30.693069306930692	53.4917066431755	137.90790580737783	12.847907708903577	0.8838416308160663	6138.6624996229075	5.2	200.0
31.683168316831683	53.49170664317567	137.90790580737715	12.847907708903513	0.88384163081606	6336.682301603107	5.2	200.0
32.67326732673267	53.49170664317583	137.9079058073765	12.847907708903449	0.8838416308160538	6534.702103583304	5.2	200.0
33.663366336633665	53.491706643175995	137.9079058073758	12.847907708903385	0.8838416308160475	6732.721905563502	5.2	200.0
34.65346534653465	53.491706643176165	137.90790580737516	12.847907708903321	0.8838416308160413	6930.7417075437015	5.2	200.0
35.64356435643565	53.49170664317633	137.90790580737448	12.847907708903257	0.8838416308160351	7128.7615095239	5.2	200.0
36.633663366336634	53.49170664317638	137.90790580737425	12.847907708903236	0.883841630816033	7326.781311504097	5.2	200.0
37.62376237623762	53.491706643176386	137.90790580737425	12.847907708903236	0.883841630816033	7524.801113484295	5.2	200.0
38.613861386138616	53.491706643176386	137.90790580737425	12.847907708903236	0.883841630816033	7722.820915464492	5.2	200.0
39.603960396039604	53.491706643176386	137.90790580737425	12.847907708903236	0.883841630816033	7920.840717444691	5.2	200.0
40.59405940594059	53.491706643176386	137.90790580737425	12.847907708903236	0.8838416308160328	8118.8605194248885	5.2	200.0
41.584158415841586	53.491706643176386	137.90790580737425	12.847907708903234	0.8838416308160328	8316.880321405086	5.2	200.0
42.57425742574257	53.491706643176386	137.90790580737425	12.847907708903234	0.8838416308160328	8514.900123385285	5.2	200.0
43.56435643564356	53.491706643176386	137.90790580737425	12.847907708903234	0.8838416308160328	8712.919925365482	5.2	200.0
44.554455445544555	53.49170664317639	137.90790580737425	12.847907708903234	0.8838416308160328	8910.939727345682	5.2	200.0
45.54455445544554	53.49170664317639	137.90790580737425	12.847907708903234	0.8838416308160328	9108.959529325879	5.2	200.0
46.53465346534654	53.49170664317639	137.90790580737425	12.847907708903234	0.8838416308160327	9306.979331306078	5.2	200.0
47.524752475247524	53.49170664317639	137.90790580737422	12.847907708903234	0.8838416308160327	9504.999133286276	5.2	200.0
48.51485148514851	53.49170664317639	137.90790580737422	12.847907708903232	0.8838416308160327	9703.018935266475	5.2	200.0
49.504950495049506	53.49170664317639	137.90790580737422	12.847907708903232	0.8838416308160327	9901.038737246672	5.2	200.0
50.495049504950494	53.49170664317639	137.90790580737422	12.847907708903232	0.8838416308160327	10099.058539226871	5.2	200.0
51.48514851485149	53.4917066431764	137.90790580737422	12.847907708903232	0.8838416308160326	10297.078341207069	5.2	200.0
52.475247524752476	53.4917066431764	137.90790580737422	12.847907708903232	0.8838416308160326	10495.098143187266	5.2	200.0
53.46534653465346	53.4917066431764	137.90790580737422	12.847907708903232	0.8838416308160326	10693.117945167463	5.2	200.0
54.45544554455446	53.4917066431764	137.90790580737422	12.847907708903232	0.8838416308160326	10891.13774714766	5.2	200.0
55.445544554455445	53.4917066431764	137.90790580737422	12.847907708903232	0.8838416308160326	11089.15754912786	5.2	200.0
56.43564356435643	53.4917066431764	137.90790580737422	12.84790770890323	0.8838416308160326	11287.177351108057	5.2	200.0
57.42574257425743	53.4917066431764	137.90790580737422	12.84790770890323	0.8838416308160325	11485.197153088255	5.2	200.0
58.415841584158414	53.4917066431764	137.9079058073742	12.84790770890323	0.8838416308160325	11683.216955068454	5.2	200.0
59.4059405940594	53.49170664317641	137.9079058073742	12.84790770890323	0.8838416308160325	11881.236757048651	5.2	200.0
60.396039603960396	53.49170664317641	137.9079058073742	12.84790770890323	0.8838416308160325	12079.256559028849	5.2	200.0
61.386138613861384	53.49170664317641	137.9079058073742	12.84790770890323	0.8838416308160325	12277.276361009048	5.2	200.0
62.37623762376238	53.49170664317641	137.9079058073742	12.84790770890323	0.8838416308160324	12475.296162989245	5.2	200.0
63.366336633663366	53.49170664317641	137.9079058073742	12.84790770890323	0.8838416308160324	12673.315964969444	5.2	200.0
64.35643564356435	53.49170664317641	137.9079058073742	12.847907708903229	0.8838416308160324	12871.335766949642	5.2	200.0
65.34653465346534	53.49170664317641	137.9079058073742	12.847907708903229	0.8838416308160324	13069.35556892984	5.2	200.0
66.33663366336634	53.491706643176414	137.9079058073742	12.847907708903229	0.8838416308160324	13267.375370910038	5.2	200.0
67.32673267326733	53.491706643176414	137.9079058073742	12.847907708903229	0.8838416308160324	13465.395172890238	5.2	200.0
68.31683168316832	53.491706643176414	137.9079058073742	12.847907708903229	0.8838416308160323	13663.414974870435	5.2	200.0
69.3069306930693	53.491706643176414	137.90790580737416	12.847907708903229	0.8838416308160323	13861.434776850632	5.2	200.0
70.29702970297029	53.491706643176414	137.90790580737416	12.847907708903229	0.8838416308160323	14059.45457883083	5.2	200.0
71.2871287128713	53.491706643176414	137.90790580737416	12.847907708903227	0.8838416308160323	14257.474380811027	5.2	200.0
72.27722772277228	53.491706643176414	137.90790580737416	12.847907708903227	0.8838416308160323	14455.494182791226	5.2	200.0
73.26732673267327	53.49170664317642	137.90790580737416	12.847907708903227	0.8838416308160322	14653.513984771425	5.2	200.0
74.25742574257426	53.49170664317642	137.90790580737416	12.847907708903227	0.8838416308160322	14851.533786751623	5.2	200.0
75.24752475247524	53.49170664317642	137.90790580737416	12.847907708903227	0.8838416308160322	15049.55358873182	5.2	200.0
76.23762376237623	53.49170664317642	137.90790580737416	12.847907708903227	0.8838416308160322	15247.573390712017	5.2	200.0
77.22772277227723	53.49170664317642	137.90790580737416	12.847907708903227	0.8838416308160322	15445.593192692215	5.2	200.0
78.21782178217822	53.49170664317642	137.90790580737416	12.847907708903227	0.8838416308160322	15643.612994672416	5.2	200.0
79.20792079207921	53.49170664317642	137.90790580737416	12.847907708903225	0.8838416308160321	15841.632796652613	5.2	200.0
80.1980198019802	53.49170664317643	137.90790580737416	12.847907708903225	0.8838416308160321	16039.65259863281	5.2	200.0
81.18811881188118	53.49170664317643	137.90790580737414	12.847907708903225	0.8838416308160321	16237.672400613008	5.2	200.0
82.17821782178218	53.49170664317643	137.90790580737414	12.847907708903225	0.8838416308160321	16435.692202593207	5.2	200.0
83.16831683168317	53.49170664317643	137.90790580737414	12.847907708903225	0.8838416308160321	16633.712004573405	5.2	200.0
84.15841584158416	53.49170664317643	137.90790580737414	12.847907708903225	0.883841630816032	16831.731806553602	5.2	200.0
85.14851485148515	53.49170664317643	137.90790580737414	12.847907708903225	0.883841630816032	17029.7516085338	5.2	200.0
86.13861386138613	53.49170664317643	137.90790580737414	12.847907708903223	0.883841630816032	17227.771410513997	5.2	200.0
87.12871287128712	53.491706643176435	137.90790580737414	12.847907708903223	0.883841630816032	17425.791212494194	5.2	200.0
88.11881188118812	53.491706643176435	137.90790580737414	12.847907708903223	0.883841630816032	17623.811014474395	5.2	200.0
89.10891089108911	53.491706643176435	137.90790580737414	12.847907708903223	0.883841630816032	17821.830816454592	5.2	200.0
90.0990099009901	53.491706643176435	137.90790580737414	12.847907708903223	0.8838416308160318	18019.85061843479	5.2	200.0
91.08910891089108	53.491706643176435	137.90790580737414	12.847907708903223	0.8838416308160318	18217.870420414987	5.2	200.0
92.07920792079207	53.491706643176435	137.9079058073741	12.847907708903223	0.8838416308160318	18415.890222395188	5.2	200.0
93.06930693069307	53.491706643176435	137.9079058073741	12.847907708903223	0.8838416308160318	18613.910024375386	5.2	200.0
94.05940594059406	53.49170664317644	137.9079058073741	12.847907708903222	0.8838416308160318	18811.929826355583	5.2	200.0
95.04950495049505	53.49170664317644	137.9079058073741	12.847907708903222	0.8838416308160317	19009.94962833578	5.2	200.0
96.03960396039604	53.49170664317644	137.9079058073741	12.847907708903222	0.8838416308160317	19207.969430315978	5.2	200.0
97.02970297029702	53.49170664317644	137.9079058073741	12.847907708903222	0.8838416308160317	19405.989232296175	5.2	200.0
98.01980198019803	53.49170664317644	137.90790580737414	12.847907708903222	0.8838416308160317	19604.009034276372	5.2	200.0
99.00990099009901	53.49170664317644	137.90790580737414	12.847907708903222	0.8838416308160317	19802.028836256562	5.2	200.0
100.0	53.49170664317644	137.90790580737414	12.847907708903222	0.8838416308160317	20000.048638236767	5.2	200.0
