time	A_dopa	A_B	A_M	C_dopa	C_OMD	C1_M	C2_M	C1_B	C2_B
0.0	101.0	18.134999999999998	1.3650000000000002	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	28.159725806317752	7.150274184511933	0.11831672779670481	51.302266497903204	5.618080291221415	0.0051205048840451345	0.21213542208291059	0.016495293267508683	0.006076821383385694
1.9801980198019802	7.851189683196967	2.8192126230282155	0.010255566699017563	42.02098098469896	12.94579231349959	0.0012572916876339272	0.18432493865417807	0.006735774319260687	0.006286504700666985
2.9702970297029703	2.188983653778938	1.1115601457462265	0.0008889415232830283	24.64197241045206	17.320492908394662	0.0007025507919626583	0.14445025592847413	0.0027905138495410734	0.004745098143820639
3.9603960396039604	0.6103087115911185	0.4382663259979941	7.705251775436691e-05	12.44227093036338	19.011067293919822	0.000504414587031465	0.11167591715147462	0.0011787321811027706	0.003191225016340122
4.9504950495049505	0.17015966419033687	0.17279980146725035	6.6788313271110275e-06	5.696107497347838	19.11382363169038	0.0003794897985346071	0.086081022026045	0.0005104739092929066	0.002027395557074129
5.9405940594059405	0.047442074889571126	0.06813156671720944	5.789143949768927e-07	2.397557234144957	18.441470590483686	0.0002888925051510938	0.06627790213364688	0.00022790582839548774	0.0012474366994698707
6.930693069306931	0.013227286020860833	0.026862938309079123	5.0179812589696605e-08	0.9312456118285153	17.45436645505772	0.00022096295479652863	0.051002185100115754	0.00010537563607183001	0.0007528663392701966
7.920792079207921	0.0036878887770130293	0.010591528852305245	4.34954400576128e-09	0.334160299379806	16.37941684648148	0.00016940277346377965	0.03923530688085231	5.058690829984386e-05	0.00044890188038409975
8.910891089108912	0.0010282172476038488	0.004176031755397451	3.77014812110314e-10	0.11093327768663826	15.315971120896736	0.00013003607683044192	0.030177971361642436	2.5211322007137486e-05	0.00026557686797059504
9.900990099009901	0.00028667640828165	0.0016465272829255125	3.2679327235168156e-11	0.03417006447848771	14.301862885117457	9.988608116893674e-05	0.023209104305592542	1.3007986929659536e-05	0.0001563163156842816
10.89108910891089	7.992802445855912e-05	0.0006491933731934169	2.8326368214398164e-12	0.009811784495414807	13.348339892172698	7.675628646268027e-05	0.01784839691558585	6.915863194806746e-06	9.169478666146169e-05
11.881188118811881	2.2284675157353963e-05	0.00025596420704800663	2.4553572071642863e-13	0.002643069895568731	12.45636728698248	5.899571434763009e-05	0.013725319155696497	3.7678494510198473e-06	5.366631813372762e-05
