time	cCOP1c	cCOP1d	cCOP1n	cE3	cE3_m	cE3n	cE4	cE4_m	cEC	cEG	cG	cG_m	cL	cLUX	cLUX_m	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cZG	cZTL
0.0	0.3269	0.2566	0.65	0.1503	0.2991	0.0286	0.207	0.1012	0.0709	0.0041	0.0196	0.1017	0.506	0.576	0.1012	1.0151	0.0788	0.0697	0.0731	0.956	0.1167	0.4016	0.0238	0.0658	0.0435	0.0977	0.0755	0.2505
0.9900990099009901	0.2666488316572856	0.7802340155422002	0.01894104116222476	0.11495079577464584	0.2220058222287014	0.029186097202867852	0.16555692709679612	0.08688691448035722	0.026641217489110885	0.007937610295533698	0.05052822112623943	0.300610077104465	0.797870653074859	0.48801099561786154	0.08688691448035722	1.2192411481411298	0.11314390634302406	0.08360443433657222	0.1290506843909819	0.3615292379896666	0.334626611246999	0.5669411611947165	0.40836188313197946	1.0383643070798125	0.055664972166736444	0.07764201450071281	0.0984222256414388	0.21946552403777064
1.9801980198019802	0.2436165033702979	0.6833625152018198	0.03792897038025469	0.08523853577931575	0.1576956071503953	0.023760975895886	0.13868984275175353	0.08549386123939981	0.009908586134983188	0.005984124720413323	0.042255126977561834	0.2199401154870588	0.9804120984813053	0.4188065042621491	0.08549386123939981	0.9300303451293118	0.15512467939777488	0.13231530933656552	0.2580864015222629	0.13432253812568481	0.5607099075129289	0.785669742461956	0.7820518834782332	0.8223240317058851	0.05621038703005073	0.06337932851467666	0.12245587073770203	0.20124882758305374
2.9702970297029703	0.23505907436929516	0.5847099243663132	0.06920224230009078	0.06319782844159222	0.11451449700680699	0.01900363942404423	0.12409200396153336	0.09504948395602467	0.004585302380424907	0.004379054270022083	0.04272938209775235	0.23734084962219626	1.0139312692670535	0.37125917485362514	0.09504948395602467	0.6262747865340791	0.1935915633790662	0.23053255727273517	0.4437387929568196	0.0499061830611111	0.7919831253279432	0.9745886349215735	0.9091174076041113	0.5418217483390981	0.052173364945161116	0.0542443940337122	0.13956375169113105	0.1949038551620315
3.9603960396039604	0.23187964801418184	0.48809267371404697	0.10988563592139858	0.04635099721127199	0.08909498495351291	0.013202627765236605	0.12070988577108818	0.11556991187936945	0.0022449199095219727	0.004170453924245357	0.05746581216673943	0.32737726340235024	0.9466413880924188	0.34672155285477674	0.11556991187936945	0.39907895854915937	0.2243246557645555	0.37388781740504123	0.645767294324833	0.018542138549207294	0.9975121270457459	1.1060938320443743	0.8885341116013131	0.3742856185119619	0.04752208278377175	0.04975455485453983	0.1592993607757607	0.188033071504453
4.9504950495049505	0.2306983642762295	0.3993697936733154	0.15240925368636873	0.03465104385181358	0.07772503209292446	0.00796967412234679	0.1290132210462533	0.15160027706358192	0.00098511415796606	0.004677021569821715	0.08922696484610555	0.49761717350160467	0.8282368901677948	0.34809767702129696	0.15160027706358192	0.24750396382734646	0.24564502231770985	0.5432165903833575	0.8296142556290638	0.006889144706862101	1.1576284925487932	1.1828514052369625	0.8138409493287118	0.29501674949299905	0.04458047890082943	0.050300184927933145	0.18940641428142435	0.17467762217138802
5.9405940594059405	0.2302594702108735	0.32392390415066974	0.18970622093906128	0.027766324900183385	0.07836780432348345	0.0045742644330816	0.15117279690051083	0.20923312669921137	0.00040810379383500385	0.005710669252321239	0.14222685993279907	0.7487506377069225	0.6940207176535237	0.38141630904198703	0.20923312669921137	0.15164904919195418	0.25672199719598704	0.7161803785696771	0.9779116237674972	0.0025595923082987696	1.2664622914209602	1.213580088506509	0.7326397859223006	0.26031905328038935	0.04494317710856899	0.05696994305582085	0.23541981756798513	0.15288161326434008
6.930693069306931	0.23009640354267732	0.26381097394276715	0.21851176575768647	0.02506693854308634	0.09063334745020098	0.0029063511029539077	0.19086633039185213	0.2945328737947265	0.0002367274247874894	0.007475082089399158	0.2159702334387881	1.0589756907873877	0.565260712075533	0.45531192656733693	0.2945328737947265	0.09273679410385119	0.2573674498222775	0.8749784782652855	1.0859307963218576	0.0009509907341539088	1.3261339430305583	1.2067986043776542	0.6607513677641721	0.24084924810592803	0.05003247593217882	0.07157214728195205	0.29721018330138765	0.1258112517381235
7.920792079207921	0.2300358177650047	0.2180101393476652	0.23891724354330748	0.02556877555381376	0.11505700595777683	0.002167999930439246	0.2530523957994696	0.4139540966790582	0.00023013948477430002	0.010505982610752241	0.30783895499007136	1.4145244391279868	0.45265269989134516	0.5805611083801117	0.4139540966790582	0.057121569561512105	0.2483640137391182	1.0083237286810214	1.1549207710352833	0.00035333102593102027	1.3420207426260309	1.1692267056924115	0.5993556270990402	0.2235289846636861	0.06155088436844711	0.0971528890146727	0.3688173189398396	0.09968678637869573
8.910891089108912	0.23001330772972356	0.18402736678153903	0.25258042417856097	0.02817866831164891	0.15183236471352757	0.0018343698498913005	0.34316825349949914	0.5702993442793585	0.0003090954664462686	0.015261422482707414	0.4109611030035188	1.7821019765322348	0.3596743761655251	0.7686466293658748	0.5702993442793586	0.03581770114582523	0.23164870651769573	1.1103864950492208	1.1880074475422422	0.0001312765828751139	1.3201054052371572	1.1059870963043632	0.5453021684670277	0.20398064748964678	0.08185434728983482	0.13800959552976017	0.44331374593628975	0.07891338512379133
9.900990099009901	0.23000494435290378	0.15915502098481998	0.2614074760631107	0.032224480704653904	0.19944071480482964	0.0017066306117676628	0.46462386162378133	0.7562937546090799	0.00048052518589424047	0.021712201143382147	0.5089253500083442	2.0963931367064035	0.2854974569966157	1.0266509195392903	0.75629375460908	0.0231856950282103	0.20992330444407276	1.1789900245552405	1.1884340638285231	4.8774491759393905e-05	1.2660696063144627	1.0216308854782952	0.495169007129252	0.18150332217512108	0.11386794614748828	0.1986847066249571	0.5156602192370446	0.06480952754604426
10.89108910891089	0.23000183702450655	0.1410535138328758	0.26698400500952535	0.037571714894566996	0.25413659041947884	0.0017313107850041583	0.6154697829613663	0.9522077606169732	0.0007933898841983079	0.02925447707820161	0.5796544356695293	2.2864567719941786	0.2273509324387882	1.3502202444757523	0.9522077606169734	0.01577851821972524	0.1859058527600541	1.214108935740865	1.1591559297516487	1.812167100510212e-05	1.1854638969912488	0.9211734818320535	0.4466593879813777	0.1572612415400703	0.1603155424869941	0.28188370778618577	0.5830570983302402	0.05665806499597348
11.881188118811881	0.2300151451894882	0.12779702841495733	0.27046760392946917	0.044508576375406346	0.3108216316917624	0.0019171065254988888	0.7862402221970352	1.1298231003615675	0.001339249319892898	0.03685367496436504	0.604443846109991	2.3041976657194394	0.18206763549588378	1.7189984668993405	1.129823100361568	0.011525326797076933	0.16175589808878219	1.2169201651985746	1.1030624546452827	6.961755360955083e-05	1.083808383675538	0.8105545405198965	0.39891096864273495	0.13308082550405986	0.22220264991820587	0.3855450961606892	0.643971244003287	0.05327965087492085
