time	s27	s45	s47	s48	s50	s51	s52	s57	s58	s60	s61	s62	s63	s64	s65	s66	s116	s117	s118	s3
0.0	1.723	0.0415	2.827	347.52	2.12	34.98	7635.36	199987.0	1.037	0.0089	10.98	0.106	500000.0	0.0	0.643	0.083	0.0	0.0	0.0	117.2
0.9900990099009901	1.723	0.04148071470536346	2.8271414557817947	347.52027436086394	2.1210055287592438	34.97614210695558	7635.361096373098	199987.00180629338	1.0372239718082747	0.008856294263594529	10.977475663158218	0.10584563755396204	499977.98436761094	22.01563238930703	0.6436080694704348	0.08308407048991451	0.0032726927908020022	0.0002023306723975704	6.796334378030433e-05	117.2
1.9801980198019802	1.723	0.04147632298095201	2.8271420787293993	347.5203348324187	2.120780303332915	34.97258052273506	7635.362581125985	199987.00269259725	1.0371133328371778	0.008853728354092111	10.976303408770338	0.10581486658405724	499955.9688495011	44.03115049910439	0.643976497917796	0.08314556848504999	0.006545045701411248	0.00040465156164568304	0.00013597713524402585	117.2
2.9702970297029703	1.723	0.041471962399417375	2.827142721470937	347.52039806071497	2.120556464467993	34.96909145340407	7635.364023475966	199987.003652396	1.0370033306753121	0.008853528152809228	10.975137683627167	0.10581277251683192	499933.95377651596	66.04622348423769	0.6442512217008216	0.08318906751311624	0.009817069011055893	0.0006069510196246272	0.00020402536422389094	117.2
3.9603960396039604	1.723	0.04146764537497336	2.827143362712437	347.52046132554364	2.120334797976721	34.96565142390785	7635.365446922092	199987.00466301298	1.0368943637795662	0.008853690988169387	10.973982832024609	0.1058150595005871	499911.93940339907	88.06059660110165	0.6444690889400718	0.08322195201147209	0.01308876829493324	0.0008092292280225595	0.00027210001830515074	117.2
4.9504950495049505	1.723	0.041463372007107306	2.8271439989906315	347.5205241416203	2.12011536918915	34.96224709231927	7635.366856066642	199987.00571117166	1.036786491881905	0.008853839036455605	10.972839573827402	0.1058171467981527	499889.92594512284	110.07405487732767	0.6446439445528307	0.08324783248361722	0.016360147465515753	0.0010114863996435884	0.0003401956987330424	117.2
5.9405940594059405	1.723	0.04145913948092723	2.8271446303055474	347.52058647011694	2.1198980621721693	34.95886984201434	7635.368252276773	199987.0067881367	1.0366796738675015	0.008853912778997199	10.97170751908375	0.10581831541454477	499867.913578569	132.0864214310923	0.6447839663974511	0.08326847598253838	0.01963120943455229	0.0012137227431378785	0.0004083082225329779	117.2
6.930693069306931	1.723	0.041454944095946335	2.827145257240512	347.5206483549646	2.1196827012527137	34.955513528240395	7635.369636552116	199987.0078875841	1.0365738320729765	0.008853912906420881	10.970585868890053	0.10581857645363438	499845.90244854684	154.0975514533456	0.644895285462483	0.08328494037745961	0.022901956433812064	0.0014159384527199913	0.00047643419122945607	117.2
7.920792079207921	1.723	0.04145078192022478	2.8271458804158702	347.52070985159634	2.119469091120959	34.95217354829335	7635.371009948107	199987.00900471187	1.0364688747960997	0.008853849877766492	10.969473663025145	0.10581805913457905	499823.8926735524	176.1073264478123	0.6449828568785951	0.0832979846878267	0.0261723901969522	0.0016181337046985232	0.000544570804885368	117.2
8.910891089108912	1.723	0.041446649082041695	2.8271465003896465	347.5207710126726	2.1192570349203876	34.94884638074582	7635.372373572449	199987.01013579793	1.0363647068314639	0.008853734207701584	10.968369896446823	0.10581689299448174	499801.8843506101	198.1156493901228	0.64505076466365	0.08330820720631656	0.02944251208050752	0.0018203086565587768	0.0006127157474798292	117.2
