time	P0	T0	P1	T1	P2	T2	CC	Cn	Mp	Mt
13.0	0.5060773185523296	0.5060773185523313	0.6664595728264642	0.6664595728264644	1.016599132170849	1.0165991321709706	1.6999171057226439	2.955245836780294	1.223874684699319	1.223874684699319
14.0	0.2693561502686598	0.26935615026865994	0.38746372040484534	0.3874637204048499	0.7234529229103585	0.7234529229104394	1.3785424721515567	3.2330539202521495	0.6515252476898781	0.6515252476898781
15.0	0.10123626252932527	0.10123626252932592	0.17214018466497247	0.1721401846649779	0.3551834253433904	0.35518342534342917	0.9749311736945047	3.2529634439541724	0.1975879367443242	0.1975879367443242
16.0	0.019026425808289574	0.019026425808289848	0.04372653701401107	0.043726537014012364	0.0951669215366621	0.0951669215366658	0.6824849004354882	3.0742102022977815	0.018430733671852703	0.018430733671852703
17.0	0.003276851674791537	0.0032768516747915567	0.010020657765726073	0.01002065776572617	0.0438554621388538	0.04385546213885389	0.5449476213249508	2.8180134764278333	0.00466514942035874	0.00466514942035874
18.0	0.002055916780789665	0.0020559167807896904	0.005828562415756225	0.005828562415756222	0.03438201441039202	0.03438201441039204	0.4721516860895013	2.5572310440840424	0.006030320807184349	0.006030320807184349
19.0	0.002519183027933921	0.002519183027933935	0.005505839557576726	0.005505839557576734	0.030121519216803564	0.030121519216803568	0.4210174067345814	2.313488584097189	0.008963475663998625	0.008963475663998625
20.0	0.0034633533971581486	0.003463353397158169	0.005906739563180531	0.005906739563180533	0.02713281527741304	0.02713281527741304	0.3788228641141998	2.0910267660010016	0.01344643408443351	0.01344643408443351
21.0	0.00494636560010595	0.0049463656001059505	0.006843470502167334	0.006843470502167358	0.02485291073228836	0.024852910732288517	0.34179802716727475	1.8894042419757302	0.020224419167468026	0.020224419167468026
22.0	0.00722255853643931	0.007222558536439308	0.008495383883737414	0.008495383883737438	0.023212496962185365	0.023212496962185747	0.30865800362519863	1.7070579907624581	0.03046873314953214	0.03046873314953214
23.0	0.010698719285224376	0.010698719285224385	0.011194998993686095	0.011194998993686119	0.022284595351091462	0.022284595351091587	0.2788180331916076	1.5422599502682475	0.04596604939380787	0.04596604939380787
24.0	0.015999555639304847	0.01599955563930485	0.015462845566774255	0.015462845566774281	0.022247598555980377	0.02224759855598045	0.2519090038802139	1.3933633344113394	0.06941496308105768	0.06941496308105768
25.0	0.024068608804459712	0.024068608804459716	0.022090398813803844	0.022090398813803872	0.023414131128159744	0.023414131128159866	0.2276458937035585	1.2588598268995532	0.10479623815691766	0.10479623815691766
26.0	0.036281724855137205	0.036281724855137205	0.03224115466290522	0.03224115466290523	0.026290966263372552	0.02629096626337256	0.20579656185079873	1.1373878182508197	0.15767502272089273	0.15767502272089273
27.0	0.05450709806875141	0.05450709806875141	0.04751869728665919	0.047518697286659174	0.031657927574507305	0.0316579275745071	0.18618448234755974	1.0277329093645617	0.23504918451138088	0.23504918451138088
28.0	0.08099028129468204	0.08099028129468204	0.06990143937219903	0.069901439372199	0.04064626799035242	0.04064626799035209	0.16871592378066724	0.9288364947795702	0.3441993241014151	0.3441993241014151
29.0	0.11798041619657647	0.1179804161965765	0.10145785360731241	0.10145785360731248	0.0547974221897182	0.05479742218971858	0.15344345863571449	0.8398267182115946	0.4904711516965912	0.49047115169659133
30.0	0.16722534533447872	0.16722534533447872	0.1439220733328394	0.1439220733328397	0.07612128694163674	0.07612128694164028	0.14069394429091703	0.7600942925752578	0.6750912999621208	0.6750912999621208
31.0	0.2296346724342227	0.22963467243422267	0.19838628648826168	0.1983862864882613	0.10721093295593642	0.10721093295593989	0.13131287261185795	0.6894527088272256	0.8945185930827614	0.8945185930827613
32.0	0.30527501687047487	0.3052750168704749	0.2652862461850761	0.26528624618507446	0.15140154852559523	0.15140154852557838	0.12711628633397112	0.6284532960671505	1.1416027754577127	1.1416027754577127
33.0	0.39356211697016436	0.3935621169701644	0.34457872002011136	0.3445787200201056	0.21273606983795998	0.21273606983782978	0.1316724478936523	0.5789724612152604	1.4073946636763803	1.4073946636763803
34.0	0.49340254588269084	0.4934025458826924	0.43583845680398076	0.43583845680398486	0.29518183497776374	0.29518183497727757	0.15140950785645488	0.5452103404672636	1.6824130560415254	1.6824130560415256
35.0	0.602993241099687	0.6029932410996839	0.5379876850941948	0.537987685094269	0.4005511370680158	0.4005511370689281	0.19643910472956755	0.5350717926176903	1.9564760567561796	1.9564760567561787
36.0	0.7188377798790037	0.7188377798789819	0.6484816810692643	0.6484816810689683	0.5257459600472193	0.5257459600479841	0.2793863423471835	0.5612698880034909	2.215987593405737	2.2159875934057354
37.0	0.832734831350824	0.8327348313508233	0.7615123604842853	0.7615123604834032	0.6614698764685026	0.6614698764597826	0.41049255300357096	0.6405826824001062	2.435560406583574	2.4355604065835714
38.0	0.9239995088875346	0.9239995088874793	0.8637237639019016	0.8637237639010739	0.7929791651969486	0.7929791651919498	0.589727262451354	0.7896664493343571	2.5590571046382737	2.5590571046382693
39.0	0.9495222393655981	0.9495222393655124	0.9260965218117844	0.9260965218112047	0.8993478380709455	0.8993478380674697	0.7976371450648301	1.0170062448268378	2.4921292794930303	2.492129279493052
40.0	0.8637247615920141	0.8637247615920687	0.904356073465556	0.9043560734650848	0.9510258400920213	0.9510258400893048	0.9858882393424984	1.3112035797306103	2.1845480033491187	2.1845480033490743
41.0	0.678308689891573	0.6783086898915215	0.7738995274480426	0.7738995274477852	0.915054243940227	0.9150542439381275	1.080514405069101	1.6288626352722333	1.710332319186199	1.7103323191861721
42.0	0.45805926956124077	0.458059269561138	0.5666700173039515	0.5666700173037539	0.7687931872332406	0.7687931872317777	1.0193143954172679	1.8956038781938294	1.1756438649242018	1.1756438649241927
43.0	0.2581699769616422	0.25816997696166594	0.3455307260432919	0.345530726043108	0.5129542936310603	0.5129542936302066	0.8092529991706158	2.0344491724893428	0.6563458568960487	0.6563458568960447
44.0	0.10660300061399433	0.10660300061398484	0.1576151876458983	0.15761518764585072	0.21165761181275577	0.21165761181250098	0.557856867193557	2.0148516369862817	0.23665276232219107	0.23665276232218782
45.0	0.026845041031470205	0.026845041031467964	0.04487317620436256	0.044873176204355415	0.05749158847259295	0.057491588472581394	0.4002096590673144	1.8856360505970455	0.04902421862400252	0.049024218624001886
46.0	0.009704115673990096	0.009704115673990047	0.013847689505386424	0.013847689505386099	0.02818561654074533	0.028185616540745573	0.32776445520358627	1.7224731320019524	0.03167840209376508	0.03167840209376517
47.0	0.010542531734405707	0.010542531734405784	0.011517692700983389	0.011517692700983465	0.023147398109542115	0.023147398109542163	0.28668957826225	1.5613341720975125	0.04406424065707061	0.04406424065707098
48.0	0.015245496986505031	0.015245496986505016	0.014921388297785495	0.014921388297785438	0.022362194032702967	0.022362194032702894	0.2564649949690446	1.4119865947334098	0.0658836893517832	0.06588368935178365
49.0	0.022812715351033658	0.022812715351033595	0.021071210253766938	0.021071210253766858	0.023220537442971922	0.023220537442971853	0.23106658279147876	1.2760564362802738	0.09925128162210724	0.09925128162210742
50.0	0.03434910802718992	0.03434910802718966	0.030635632650739687	0.030635632650739462	0.025796360536852424	0.025796360536852223	0.20868968864587295	1.1530172164540018	0.14933581148415867	0.14933581148415742
51.0	0.05162952939869979	0.05162952939869847	0.04510181024731676	0.04510181024731588	0.030759756151294403	0.03075975615129433	0.188725926447804	1.0418651271272814	0.22294344176613246	0.22294344176612582
52.0	0.07685815508009512	0.076858155080093	0.06639819315095619	0.06639819315095438	0.03917545256192666	0.03917545256192606	0.17095374640180255	0.9415814919775377	0.3274136030159538	0.3274136030159487
53.0	0.11231105164693357	0.11231105164693705	0.09660190388192186	0.09660190388192333	0.05252257535311559	0.0525225753531158	0.15536975125694338	0.8512829320107428	0.4684940641603585	0.46849406416037737
54.0	0.159829470557013	0.15982947055702582	0.13751487702839388	0.13751487702838502	0.07274186524956022	0.07274186524956139	0.1422444369476632	0.7703223946195359	0.6480458975416129	0.6480458975415532
55.0	0.2204420883949535	0.22044208839494062	0.19032151740694556	0.19032151740692435	0.1023372214002049	0.10233722140019534	0.13233065250706488	0.6984435744433063	0.8631337479970087	0.8631337479968947
56.0	0.29431817775030233	0.2943181777502698	0.25553667058283736	0.2555366705828053	0.14453726386116272	0.14453726386110438	0.12727589718928262	0.6360719923886662	1.106983364229066	1.1069833642289466
57.0	0.38095052794079587	0.3809505279407522	0.33317208286159894	0.3331720828615611	0.2033117551970975	0.20331175519704922	0.13035238497768592	0.5848574986840809	1.3707972144397529	1.3707972144396883
58.0	0.4793149248268634	0.4793149248268154	0.422859136239965	0.4228591362399182	0.28272917876505493	0.28272917876471937	0.14753580680744866	0.5486118164191353	1.6451314527259946	1.6451314527259981
59.0	0.5877366089273629	0.5877366089273569	0.5236432058110246	0.5236432058110424	0.3850508811114874	0.38505088111169145	0.1884394332525732	0.5346560738627341	1.9199746087362177	1.919974608736292
60.0	0.7030591612943815	0.7030591612943741	0.6332473126815463	0.6332473126816051	0.5079727171904482	0.5079727171922843	0.2655440843517157	0.555037122585962	2.1825191498452745	2.182519149845392
61.0	0.8180264535069784	0.8180264535069571	0.7464729243025069	0.7464729243023078	0.6430136608654554	0.643013660862731	0.38983248648641583	0.6261417027197944	2.4098033048776637	2.4098033048778684
62.0	0.9143145175551806	0.9143145175553028	0.8513940977188769	0.851394097719682	0.7761454239506684	0.7761454239472707	0.5631731115475672	0.7650264342291822	2.5512151362152484	2.55121513621544
63.0	0.9518905988121047	0.9518905988122995	0.9215635772911023	0.921563577290507	0.8874374446552988	0.8874374446559521	0.7693111391153175	0.9818864941899985	2.5153882094523903	2.515388209452541
64.0	0.8821752332336061	0.8821752332338317	0.9135991374649722	0.9135991374645082	0.9484745603361384	0.9484745603633729	0.9641777399430476	1.2687922544906733	2.2383260524817503	2.2383260524819866
65.0	0.7069250582434761	0.7069250582436198	0.797255394687808	0.7972553946891456	0.9260190659315505	0.9260190659422217	1.0759176331469398	1.5870947643042466	1.779860419105735	1.7798604191059502
66.0	0.48746589441428856	0.4874658944142702	0.5967910049238851	0.596791004924124	0.7952609508296455	0.7952609508116837	1.037404898222055	1.8655965438473252	1.2483619933103522	1.2483619933105272
67.0	0.2827773422949971	0.28277734229490736	0.37423123225889976	0.37423123225793536	0.5527945885374377	0.5527945885248428	0.8433651228723564	2.0250383026714163	0.7229798486211254	0.7229798486212803
68.0	0.12342983423105175	0.12342983423099016	0.17966657294672392	0.17966657294606353	0.24837169041246565	0.24837169040906462	0.5882975067652683	2.0256920633286133	0.2826569980498119	0.28265699804992267
69.0	0.03290612024312635	0.03290612024311628	0.05435853466684465	0.054358534666762354	0.06717068618260141	0.06717068618244006	0.41493128363670095	1.9063503302270917	0.05946553850888171	0.059465538508912265
70.0	0.01029368586049474	0.010293685860495462	0.015365554395497449	0.015365554395525597	0.029785763334095456	0.029785763336011253	0.3349310456867682	1.7447504038639963	0.031066481709613604	0.031066481709616137
71.0	0.01012360643932037	0.010123606439222789	0.011326178366917407	0.011326178366487282	0.023443757810685435	0.02344375777326345	0.29136479057779685	1.5824547019175723	0.041821966816684174	0.04182196681668437
72.0	0.014457763347583837	0.014457763347518058	0.014300337441032217	0.014300337440688125	0.022361463593389332	0.022361463590152963	0.2601910113274354	1.4313368816849028	0.06235953264830963	0.062359532648309304
73.0	0.02159383018435138	0.02159383018434356	0.020069217201708497	0.02006921720173929	0.02301459164161881	0.023014591640901694	0.23429276754416206	1.2936077296173456	0.09391217945815375	0.09391217945815362
74.0	0.03250367192947331	0.032503671929476695	0.02909879548648056	0.029098795486504132	0.025328785556492286	0.025328785555919518	0.2115574188184355	1.1688860787665045	0.14137553704822436	0.14137553704822567
75.0	0.04888811848216083	0.04888811848216383	0.04279922951888772	0.04279922951889708	0.02991697475021703	0.029916974750202836	0.19128668969710594	1.0561927995601648	0.21137839530326386	0.21137839530328673
76.0	0.07290921669073941	0.07290921669074404	0.06305304076621641	0.06305304076622732	0.03779058037128634	0.0377905803712259	0.17322399551482	0.9544996242075955	0.3112920141108998	0.31129201411093027
77.0	0.1068616762200465	0.10686167622004762	0.0919403893153527	0.09194038931536454	0.05037064207926265	0.050370642079155106	0.15733665256721802	0.8628992168345894	0.44722387322616425	0.44722387322616003
78.0	0.1526731204894447	0.15267312048943568	0.1313245154685828	0.13132451546860027	0.06953125116983831	0.06953125116963432	0.14384972737118185	0.7807055727938126	0.6216559202173675	0.6216559202172953
79.0	0.2114929862928734	0.21149298629285912	0.18248406577095286	0.18248406577102314	0.09769178486750617	0.09769178486747575	0.13343243155874637	0.7075967549882443	0.8322815576521531	0.8322815576520429
80.0	0.28359847420222184	0.2835984742022102	0.24601701793141406	0.24601701793169842	0.13797483694389506	0.1379748369479139	0.12757722742387356	0.6438816527381607	1.0727423606698596	1.072742360669817
81.0	0.36856068497007216	0.36856068497010896	0.3219914284872169	0.32199142848802825	0.19426568602385627	0.19426568604100974	0.12928055956559106	0.5910003330173385	1.334412000628638	1.3344120006288227
82.0	0.4654234350773107	0.4654234350771814	0.41009211551684605	0.41009211551363534	0.27069736039810754	0.27069736042231035	0.14408496876897064	0.5524017472192683	1.6078929618075155	1.607892961807846
83.0	0.572626151553687	0.5726261515547032	0.5094736299224247	0.5094736299260566	0.36994203973951206	0.36994203971242196	0.18110066575386413	0.5348496822401547	1.8833099264137132	1.8833099264137343
84.0	0.6873064870642946	0.687306487066572	0.6181045482553864	0.6181045482798815	0.4904512017169317	0.4904512017525821	0.25258791228904603	0.5497224820742695	2.148502874102589	2.1485028741023986
85.0	0.8030362113408137	0.8030362113425323	0.7313285839092153	0.73132858391691	0.6245698634311562	0.6245698634631067	0.370121575621447	0.6129519525593021	2.382633745824387	2.3826337458242115
86.0	0.903616008020744	0.9036160080216052	0.8384913621422155	0.8384913621462131	0.7589629534681163	0.7589629534973868	0.5372983978500262	0.7418583744070757	2.540166859215307	2.5401668592151276
87.0	0.952227292936627	0.9522272929370085	0.9156124785027934	0.9156124785060511	0.8746467192139893	0.8746467192349445	0.7408807665433144	0.9481366357301901	2.533994942483424	2.5339949424832224
88.0	0.8985748867684541	0.8985748867687156	0.9207707776454234	0.9207707776478762	0.9443944019745489	0.9443944019897021	0.9409887780027529	1.2270696964038692	2.2886773547501247	2.288677354749953
89.0	0.7347161216977819	0.7347161216979317	0.8189851148801087	0.8189851148817633	0.9349731895888291	0.9349731896005197	1.068499624715978	1.544683692850853	1.848036605645772	1.8480366056456032
90.0	0.5171566935415849	0.5171566935416576	0.6265024424747699	0.6265024424758256	0.8196056805680897	0.8196056805767893	1.0524782709995644	1.8334083764792248	1.3211037150460039	1.3211037150458236
91.0	0.30818497704497183	0.3081849770450078	0.40342712040388684	0.40342712040455353	0.5911928441906877	0.5911928441962422	0.8761905941479953	2.0126196637415252	0.7909578187404733	0.7909578187403068
92.0	0.1414844495466455	0.14148444954665895	0.2029206416492117	0.20292064164953505	0.2875566275297888	0.2875566275318759	0.6204767312325805	2.0342537216942347	0.33269804107336337	0.33269804107323775
93.0	0.040328920898533495	0.04032892089853107	0.06559141732414456	0.065591417324187	0.07946193256319262	0.07946193256332282	0.4313798095420383	1.9263480552249086	0.07370731705513642	0.0737073170550922
94.0	0.011210902290422577	0.011210902290420934	0.0174313356576	0.017431335657599217	0.03181628864269743	0.03181628864269727	0.3426842764183625	1.7670195930527475	0.03092364600808838	0.030923646008086125
95.0	0.009770194048403444	0.00977019404840323	0.011233188681459474	0.011233188681459103	0.02381330607985183	0.023813306079851635	0.29623627050609674	1.603755848573839	0.03973996456079044	0.03973996456079
96.0	0.013719686233939349	0.013719686233939387	0.013726708091282595	0.013726708091282624	0.02238906917286513	0.022389069172861275	0.2640007913978542	1.4509021481353168	0.05903701451285248	0.05903701451285216
97.0	0.02044435000804467	0.020444350008044777	0.019126852874511855	0.019126852874512403	0.022838315840645104	0.022838315840636836	0.2375694816849592	1.3113676067618898	0.08886735594149953	0.08886735594149944
98.0	0.03075968103566985	0.030759681035670196	0.027648350982924372	0.02764835098293154	0.024902668874679727	0.024902668874780914	0.21446470485441826	1.1849478307911079	0.1338351519875881	0.13383515198758814
99.0	0.04628923547177834	0.04628923547177844	0.04061879314709802	0.040618793147107264	0.02913454080461423	0.029134540804697916	0.1938830434776235	1.0706969896449439	0.2003753851817777	0.20037538518177783
100.0	0.06914705930128036	0.069147059301281	0.059869983909613754	0.0598699839096127	0.03649255133383793	0.03649255133386591	0.17552968076607545	0.9675799044298317	0.29585406488646476	0.2958540648864679
