time	CellCycletot	Effectortot	Timertot	Timeract	Timerinact	CellCact	CellCina	Effectoract	Effectorina	Damage	HR	NHEJ
0.0	10.0	10.0	10.0	0.0	10.0	0.999999999999999	9.000000000000002	0.0	10.0	10.0	3.0	7.0
0.9900990099009901	10.0	10.0	10.0	6.338175971988208	3.661824028011792	0.11679199072854975	9.883208009271451	3.5845958819626236	6.415404118037376	6.727845943913543	2.4610608250532757	4.266785118860268
1.9801980198019802	10.0	10.0	10.0	6.311198260492732	3.6888017395072676	0.07733818507063435	9.922661814929366	5.502112312767309	4.497887687232691	4.619719449712612	2.0189401282039623	2.60077932150865
2.9702970297029703	10.0	10.0	10.0	4.262893004571746	5.737106995428254	0.10321955477715536	9.896780445222845	6.556821613509055	3.4431783864909447	3.241525748780292	1.6562448192172168	1.5852809295630754
3.9603960396039604	10.0	10.0	10.0	1.717826926404933	8.282173073595066	0.18812855900035	9.81187144099965	7.150972090051527	2.8490279099484734	2.324999710890568	1.3587064137579994	0.9662932971325686
4.9504950495049505	10.0	10.0	10.0	0.5363401088071997	9.463659891192801	0.3752247006227886	9.62477529937721	7.453461600460805	2.5465383995391946	1.703614832169512	1.114619709216149	0.5889951229533631
5.9405940594059405	10.0	10.0	10.0	0.3222500155882986	9.677749984411701	0.5698600034904158	9.430139996509585	7.542826244521373	2.4571737554786273	1.273398818360013	0.9143823003947905	0.35901651796522244
6.930693069306931	10.0	10.0	10.0	0.2245634095681253	9.775436590431875	0.7404888946449139	9.259511105355086	7.482422330114096	2.5175776698859043	0.9689520104533402	0.7501168195414377	0.2188351909119025
7.920792079207921	10.0	10.0	10.0	0.16395139767714603	9.836048602322855	0.903462964224434	9.096537035775565	7.310081667648033	2.689918332351967	0.7487500019975999	0.6153610395975657	0.13338896240003423
8.910891089108912	10.0	10.0	10.0	0.12339287216396022	9.87660712783604	1.0713124461358476	8.928687553864153	7.045902367215336	2.9540976327846638	0.5861196551162973	0.504813649276353	0.08130600583994428
9.900990099009901	10.0	10.0	10.0	0.09489096231210191	9.905109037687899	1.2557412913389483	8.744258708661052	6.700076061928972	3.2999239380710277	0.46368502108378246	0.4141256987318951	0.04955932235188737
10.89108910891089	10.0	10.0	10.0	0.074132446425178	9.925867553574822	1.4703661463303863	8.529633853669614	6.2766365604581935	3.7233634395418065	0.3699379372478835	0.33972951128204376	0.030208425965839742
11.881188118811881	10.0	10.0	10.0	0.058598251781501624	9.941401748218498	1.7330644299788645	8.266935570021136	5.7754574085616195	4.2245425914383805	0.2971115967931943	0.27869833045996123	0.018413266333233074
12.871287128712872	10.0	10.0	10.0	0.04672859026164388	9.953271409738356	2.0688406006084534	7.931159399391547	5.193783137796847	4.806216862203153	0.23985481704310882	0.2286311810476283	0.01122363599548051
13.861386138613861	10.0	10.0	10.0	0.0375115349292835	9.962488465070717	2.513367685279581	7.486632314720419	4.528432013485747	5.471567986514253	0.19439967776033382	0.18755841436494297	0.006841263395390856
