time	s1	s2	s3	s4	s5	s6	s7
39.603960396039604	5.92830955655274e-19	4.733767076772441e-05	0.0013149352991034566	-0.03171548683033145	580000.0316681539	96668144.9433773	-96666671.94469237
40.59405940594059	5.928309906502076e-19	2.613426594584721e-05	0.0007259518318290893	-0.03171548683033145	580000.0316893574	96668144.94750018	-96666671.94822627
41.584158415841586	5.928310262707376e-19	1.4428252382128701e-05	0.000400784788392464	-0.03171548683033145	580000.0317010633	96668144.94977634	-96666671.95017727
42.57425742574257	5.92831062236649e-19	7.965575386135877e-06	0.00022126598294821884	-0.03171548683033145	580000.0317075261	96668144.95103298	-96666671.95125438
43.56435643564356	5.928310983932405e-19	4.397657673452987e-06	0.00012215715759591667	-0.03171548683033145	580000.031711094	96668144.95172676	-96666671.95184904
44.554455445544555	5.928311346551036e-19	2.427872994844883e-06	6.74409165234693e-05	-0.03171548683033145	580000.0317130638	96668144.95210978	-96666671.95217736
45.54455445544554	5.928311709750861e-19	1.3403878461307131e-06	3.723299572585333e-05	-0.03171548683033145	580000.0317141514	96668144.95232123	-96666671.95235862
46.53465346534654	5.928312073271564e-19	7.400055959537556e-07	2.0555710998715546e-05	-0.03171548683033145	580000.0317147517	96668144.95243798	-96666671.95245868
47.524752475247524	5.928312436969429e-19	4.08545667247322e-07	1.1348490756869767e-05	-0.03171548683033145	580000.0317150832	96668144.95250243	-96666671.95251393
48.51485148514851	5.928312800765116e-19	2.2555861085411756e-07	6.265516968168444e-06	-0.03171548683033145	580000.0317152663	96668144.95253801	-96666671.95254442
49.504950495049506	5.92831316461481e-19	1.2452983251394308e-07	3.4591620142757676e-06	-0.03171548683033145	580000.0317153673	96668144.95255767	-96666671.95256126
50.495049504950494	5.928313528494333e-19	6.875225383430569e-08	1.9097848287305023e-06	-0.03171548683033145	580000.0317154232	96668144.95256852	-96666671.95257057
51.48514851485149	5.928313892390336e-19	3.79578939086092e-08	1.0543859419056035e-06	-0.03171548683033145	580000.0317154538	96668144.95257452	-96666671.9525757
52.475247524752476	5.928314256295449e-19	2.0959443493358074e-08	5.822067637043777e-07	-0.03171548683033145	580000.031715471	96668144.95257783	-96666671.95257853
53.46534653465346	5.928314620205601e-19	1.157587297990108e-08	3.215520272181166e-07	-0.03171548683033145	580000.0317154804	96668144.95257966	-96666671.95258011
54.45544554455446	5.928314984118541e-19	6.391989475617239e-09	1.7755526321141437e-07	-0.03171548683033145	580000.0317154856	96668144.95258068	-96666671.95258099
55.445544554455445	5.928315348033032e-19	3.530117500928163e-09	9.805881946973162e-08	-0.03171548683033145	580000.0317154885	96668144.95258123	-96666671.95258147
56.43564356435643	5.92831571194839e-19	1.9495127068174037e-09	5.4153130745160735e-08	-0.03171548683033145	580000.03171549	96668144.95258154	-96666671.95258173
57.42574257425743	5.928316075864237e-19	1.078775787055521e-09	2.996599408508217e-08	-0.03171548683033145	580000.031715491	96668144.9525817	-96666671.95258188
58.415841584158414	5.928316439780364e-19	5.98633757186924e-10	1.662871547717102e-08	-0.03171548683033145	580000.0317154916	96668144.95258181	-96666671.95258197
59.4059405940594	5.928316803696656e-19	3.315326716406978e-10	9.209240878210576e-09	-0.03171548683033145	580000.0317154918	96668144.95258187	-96666671.95258203
60.396039603960396	5.928317167613046e-19	1.83331868782702e-10	5.092551910504285e-09	-0.03171548683033145	580000.0317154919	96668144.95258188	-96666671.95258205
61.386138613861384	5.928317531529504e-19	1.0424461483684536e-10	2.8956837454898527e-09	-0.03171548683033145	580000.031715492	96668144.9525819	-96666671.95258206
62.37623762376238	5.928317895446013e-19	6.569129748689717e-11	1.8247582632112739e-09	-0.03171548683033145	580000.0317154921	96668144.9525819	-96666671.95258206
63.366336633663366	5.928318259362554e-19	4.4898240249233486e-11	1.2471733404312878e-09	-0.03171548683033145	580000.0317154921	96668144.9525819	-96666671.95258206
64.35643564356435	5.928318623279121e-19	3.0282376511110266e-11	8.411771252549976e-10	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
65.34653465346534	5.928318987195714e-19	1.8473690996405797e-11	5.131580803401559e-10	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
66.33663366336634	5.92831935111233e-19	9.440284552268593e-12	2.622301241585176e-10	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
67.32673267326733	5.928319715028968e-19	8.65811515077704e-13	2.4050316509721203e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
68.31683168316832	5.928320078945633e-19	-2.8515636287616887e-12	-7.92101024304957e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
69.3069306930693	5.92832044286232e-19	-6.601341018737193e-12	-1.833705865726642e-10	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
70.29702970297029	5.928320806779032e-19	-6.140744797378512e-12	-1.705762454689526e-10	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
71.2871287128713	5.928321170695767e-19	-5.242531216145188e-12	-1.456258674210091e-10	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
72.27722772277228	5.928321534612525e-19	-3.316508042790121e-12	-9.212522186630974e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
73.26732673267327	5.928321898529305e-19	-1.4446837150718269e-12	-4.013010125594802e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
74.25742574257426	5.928322262446106e-19	-2.4682057977352833e-13	-6.856126462211397e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
75.24752475247524	5.92832262636293e-19	1.2079192955534668e-12	3.3553314548685486e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
76.23762376237623	5.928322990279777e-19	2.001479712153074e-12	5.559665945006837e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
77.22772277227723	5.928323354196645e-19	1.7912358271814707e-12	4.9756551101693375e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
78.21782178217822	5.928323718113535e-19	1.9008804251338293e-12	5.280223468858676e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
79.20792079207921	5.928324082030448e-19	1.682645919336632e-12	4.67401649096078e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
80.1980198019802	5.928324445947382e-19	1.143170821388608e-12	3.175474432913592e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
81.18811881188118	5.928324809864339e-19	6.591899286366478e-13	1.831083053042052e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
82.17821782178218	5.928325173781318e-19	2.430091662314374e-13	6.750253899106956e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
83.16831683168317	5.92832553769832e-19	3.223509930640731e-14	8.954190752787963e-13	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
84.15841584158416	5.928325901615344e-19	-4.312539858876405e-13	-1.1979277676357748e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
85.14851485148515	5.928326265532391e-19	-7.988054898563669e-13	-2.218904161973517e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
86.13861386138613	5.92832662944946e-19	-9.889754318813562e-13	-2.7471539945757735e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
87.12871287128712	5.928326993366551e-19	-9.203198312441927e-13	-2.5564439845329676e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
88.11881188118812	5.928327357283665e-19	-7.621844533494504e-13	-2.1171790367755817e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
89.10891089108911	5.928327721200801e-19	-7.936848561254326e-13	-2.2046801475254484e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
90.0990099009901	5.928328085117959e-19	-7.61161380991751e-13	-2.1143371514363143e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
91.08910891089108	5.92832844903514e-19	-6.557470401886927e-13	-1.821519526443785e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
92.07920792079207	5.928328812952343e-19	-4.685748459565434e-13	-1.3015967504834644e-11	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
93.06930693069307	5.928329176869568e-19	-3.2994970520300685e-13	-9.165269084801191e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
94.05940594059406	5.928329540786817e-19	-2.21871376730644e-13	-6.1630932922963806e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
95.04950495049505	5.928329904704087e-19	-1.2876865358183869e-13	-3.576906590473419e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
96.03960396039604	5.92833026862138e-19	-6.097292849941689e-14	-1.693692120728762e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
97.02970297029702	5.928330632538694e-19	-1.4713893633841578e-14	-4.0871908918523204e-13	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
98.01980198019803	5.928330996456031e-19	7.834147622658825e-14	2.1761522506815454e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
99.00990099009901	5.928331360373391e-19	1.6002590560486732e-13	4.445164135551708e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
100.0	5.928331724290772e-19	2.2401488058655875e-13	6.222635622210706e-12	-0.03171548683033145	580000.0317154923	96668144.9525819	-96666671.95258206
