time	P	I	M
0.0	1.0	1.0	1.0
0.9900990099009901	1.783694887217862	0.7092161461105472	4.02063496717411
1.9801980198019802	2.6983120859557723	0.6562711320574148	8.732980418402418
2.9702970297029703	3.4423303291008236	0.7765647372070826	14.924862928125677
3.9603960396039604	3.869296593213943	1.0771952125895257	21.855874032135354
4.9504950495049505	4.028214161832157	1.6022464410363912	28.77355959719883
5.9405940594059405	4.008488169090321	2.4031530804442607	35.1788245619838
6.930693069306931	3.86917036448324	3.494745547274756	40.78990376015373
7.920792079207921	3.6476981132652657	4.797897804274993	45.455915801257404
8.910891089108912	3.3813862473777303	6.113388988366201	49.12169823776225
9.900990099009901	3.114012134948914	7.1880184756940455	51.82976232849816
10.89108910891089	2.8857914587824163	7.849542029029436	53.716308922135376
11.881188118811881	2.7206259590434687	8.088293971690884	54.97862631075169
12.871287128712872	2.6228719434553676	8.020804861164837	55.826574503309196
13.861386138613861	2.5827424442535447	7.798814580335396	56.44241289644536
14.85148514851485	2.583684656516393	7.544198723274268	56.960015162536
15.841584158415841	2.6080904675883905	7.3291756797576495	57.461105998040736
16.831683168316832	2.6409144246740626	7.183274200744223	57.98230983194182
17.821782178217823	2.6715508207396566	7.107832561068266	58.52765945056076
18.81188118811881	2.694235272868911	7.089019816634632	59.08242661446323
19.801980198019802	2.707319161261004	7.107275596801904	59.62517648909962
20.792079207920793	2.7119387404299475	7.14350490667679	60.13624155376552
21.78217821782178	2.710606481149194	7.182660214815757	60.602208937612325
22.77227722772277	2.7060820387405293	7.215193906985061	61.01707305070143
23.762376237623762	2.7006648134378275	7.236867571294816	61.38120134845435
24.752475247524753	2.6958875729963228	7.247521132248589	61.69927264085818
25.742574257425744	2.692506734549068	7.249442704019135	61.97808110083465
26.73267326732673	2.6906643701949684	7.24585834362805	62.22474555733734
27.722772277227723	2.6901140286667586	7.2398380303353775	62.44554497316052
28.712871287128714	2.6904352567877208	7.23369401824765	62.645372400695486
29.7029702970297	2.6911959391286966	7.228798487287422	62.82767050201027
30.693069306930692	2.6920496600829886	7.225682070638533	62.99466599141462
31.683168316831683	2.6927743014197505	7.224272129975241	63.147732279833114
32.67326732673267	2.6932679691379158	7.224160316118053	63.28775270632018
33.663366336633665	2.6935208219487508	7.224830007527094	63.41540921450511
34.65346534653465	2.693578849222208	7.225812064776962	63.531368222014926
35.64356435643565	2.6935107336418924	7.226765623495799	63.63636898453408
36.633663366336634	2.693383641225043	7.227497834952739	63.73123828310446
37.62376237623762	2.6932494254180903	7.227943664860856	63.81686097435001
38.613861386138616	2.6931398703602922	7.228126659014702	63.894132937361995
39.603960396039604	2.693068224520518	7.228117000034629	63.96391548839549
40.59405940594059	2.693034079940096	7.227997010120794	64.02700194731356
41.584158415841586	2.693029147051221	7.227838412922156	64.08409980293033
42.57425742574257	2.693042317353529	7.22769134478847	64.13582703008821
43.56435643564356	2.693063222484502	7.227582581464124	64.18271855739594
44.554455445544555	2.69308415202719	7.227519520482246	64.22523826879461
45.54455445544554	2.693100601909105	7.227496665243735	64.26379256258855
46.53465346534654	2.6931109059737866	7.227502176203161	64.29874272796422
47.524752475247524	2.6931154116710627	7.227523054869588	64.33041471678087
48.51485148514851	2.693115566732933	7.227548417334883	64.35910597001538
49.504950495049506	2.6931131500537266	7.227570950276172	64.3850896690232
50.495049504950494	2.6931097519961487	7.227586993842565	64.40861712316142
51.48514851485149	2.6931065105442897	7.227595807537563	64.42991905991977
52.475247524752476	2.6931040564715927	7.227598509886188	64.44920644104076
53.46534653465346	2.6931025887090954	7.227597066118152	64.46667125064538
54.45544554455446	2.693102011609775	7.227593512989619	64.48248745838364
55.445544554455445	2.6931020781194936	7.22758949187218	64.4968122189328
56.43564356435643	2.6931025059023104	7.227586061019206	64.50978725492155
57.42574257425743	2.693103052647195	7.227583711188757	64.52154032643419
58.415841584158414	2.6931035513181585	7.227582496582816	64.53218668448443
59.4059405940594	2.6931039148627436	7.227582204667933	64.54183043107476
60.396039603960396	2.693104121827351	7.227582513567495	64.55056573935593
61.386138613861384	2.693104192945916	7.227583107401778	64.55847790905632
62.37623762376238	2.6931041694013684	7.2275837401574545	64.5656442717166
63.366336633663366	2.6931040957100665	7.227584259753815	64.5721349695082
64.35643564356435	2.6931040085264217	7.227584601959663	64.57801362585691
65.34653465346534	2.6931039321536927	7.227584767159554	64.58333793530448
66.33663366336634	2.6931038784934698	7.227584793551015	64.58816019424991
67.32673267326733	2.6931038495979687	7.2275847332674505	64.59252778437657
68.31683168316832	2.6931038413578614	7.2275846352975295	64.5964836176956
69.3069306930693	2.693103846948005	7.2275845363398386	64.60006654804168
70.29702970297029	2.693103859400069	7.2275844580717425	64.60331175033815
71.2871287128713	2.6931038731380332	7.227584408755911	64.60625106828903
72.27722772277228	2.693103884685488	7.227584386780782	64.60891333532231
73.26732673267327	2.6931038925468203	7.227584385259019	64.6113246629476
74.25742574257426	2.6931038966073557	7.22758439602593	64.61350869827872
75.24752475247524	2.693103897559541	7.22758441182695	64.61548685860765
76.23762376237623	2.6931038964658476	7.227584427269404	64.61727854452191
77.22772277227723	2.6931038944069208	7.227584439169723	64.61890133119454
78.21782178217822	2.6931038922335224	7.227584446420352	64.62037113924895
79.20792079207921	2.6931038904574445	7.227584449428945	64.62170238974625
80.1980198019802	2.6931038892849117	7.227584449342802	64.62290814502448
81.18811881188118	2.693103888711996	7.227584447455052	64.62400023641824
82.17821782178218	2.6931038886149508	7.227584444894315	64.62498937986945
83.16831683168317	2.693103888819967	7.227584442482244	64.6258852807513
84.15841584158416	2.6931038891576824	7.2275844406799274	64.62669672906085
85.14851485148515	2.6931038894997084	7.227584439621362	64.62743168602282
86.13861386138613	2.6931038897714057	7.227584439218959	64.6280973621085
87.12871287128712	2.693103889945119	7.2275844392831905	64.62870028797256
88.11881188118812	2.6931038900248683	7.227584439608962	64.62924637861865
89.10891089108911	2.6931038900321607	7.227584440021115	64.62974099149665
90.0990099009901	2.693103889995103	7.227584440395993	64.6301889790909
91.08910891089108	2.6931038899400708	7.227584440668023	64.63059473652018
92.07920792079207	2.6931038898865194	7.227584440821502	64.63096224453012
93.06930693069307	2.6931038898460384	7.227584440872614	64.63129510781567
94.05940594059406	2.693103889822027	7.227584440854762	64.63159659179341
95.04950495049505	2.6931038898118365	7.22758444080322	64.63186965556177
96.03960396039604	2.693103889811256	7.227584440743997	64.63211697866555
97.02970297029702	2.69310388981562	7.2275844406934775	64.6323409877254
98.01980198019803	2.693103889821797	7.227584440654911	64.63254388166851
99.00990099009901	2.693103889828619	7.227584440628566	64.63272765013504
100.0	2.693103889834903	7.2275844406141125	64.63289409554889
