time	srci	srco	srca	srcc	Cbp_P_CSK	CSK_cytoplasm	PTP	PTP_pY789	Cbp	Cbp_P
24.0	0.13675855496030856	0.12584058928908018	0.6035027968578043	0.13389805873035088	0.2930863653095387	0.7069136346904623	0.17543153251410917	0.8245684674858904	0.029415941516438497	0.6774976957738962
25.0	0.15175184133323583	0.1218924704490613	0.5741309093366799	0.1522247787185594	0.3354836006212722	0.6645163993787288	0.1682989773112781	0.8317010226887215	0.014133652370849334	0.6503827496077518
26.0	0.16826329351840777	0.12461321906596101	0.5423547096027999	0.16476877765035852	0.37294992929594134	0.6270500707040598	0.1672383677336962	0.8327616322663034	0.0068985450342910135	0.6201515282696409
27.0	0.18492523269090638	0.13026698038351928	0.5118804890161898	0.17292729774690657	0.40598988677000636	0.5940101132299949	0.16917169002169052	0.830828309978309	0.0034389583251919517	0.590571157504675
28.0	0.20096234726845252	0.1369916985079517	0.48406571124008024	0.17798024282103744	0.43518079477332605	0.5648192052266752	0.1725600277897302	0.8274399722102693	0.0017536469182229048	0.5630655609083245
29.0	0.21601167285634543	0.14387781466088415	0.459206756969445	0.18090375535084735	0.461060377986373	0.5389396220136283	0.1766243850384495	0.82337561496155	0.0009144987349439601	0.5380251258785562
30.0	0.22995055525491592	0.15049936901504557	0.4371645266165055	0.18238554895105488	0.4840952883958776	0.5159047116041238	0.18096048039950882	0.8190395196004908	0.0004871529481085023	0.5154175612558873
31.0	0.24278110567230282	0.15667625618685244	0.41764869725984305	0.18289394071852355	0.5046798374407646	0.49532016255923683	0.18535383361719113	0.8146461663828084	0.00026469078024670095	0.49505547437886227
32.0	0.25456357787717293	0.16235180174463756	0.4003400349146377	0.18274458530107374	0.5231443652583241	0.47685563474167736	0.18968951308486387	0.8103104869151357	0.00014646486410277787	0.47670917247744665
33.0	0.26538099874473126	0.16752919087286955	0.3849389923378514	0.18215081788206966	0.539765484949735	0.4602345150502665	0.19390647975982292	0.8060935202401769	8.241125037848195e-05	0.46015210639976006
34.0	0.27532148595940553	0.1722386465393338	0.371181679835204	0.18125818750357844	0.5547755716124609	0.44522442838754034	0.19797363961251668	0.8020263603874831	4.708647591829766e-05	0.44517734451149416
35.0	0.28446995046267654	0.1765206902716752	0.358842137181126	0.180167221922044	0.5683707971876758	0.4316292028123255	0.2018768138647883	0.7981231861352116	2.7283034726732638e-05	0.43160192237747086
36.0	0.29290461827579917	0.18041787868191975	0.34772928543326653	0.17894821744653622	0.5807176886663065	0.4192823113336948	0.20561146496746577	0.7943885350325341	1.601378777682084e-05	0.41926630014579014
37.0	0.3006959247335964	0.18397091816747743	0.3376822616541234	0.17765089528232442	0.5919584151342064	0.408041584865795	0.20917852612472962	0.7908214738752701	9.510871271088837e-06	0.408032076594396
38.0	0.3079065579047065	0.1872170510264162	0.32856565078661404	0.17631074011978481	0.6022150256486928	0.39778497435130844	0.2125819873282049	0.7874180126717949	5.710613722946412e-06	0.39777926633745764
39.0	0.3145919982360756	0.19018956227539274	0.3202651911618931	0.17495324816416014	0.611592857504016	0.3884071424959854	0.21582746995120947	0.7841725300487905	3.4637489306023537e-06	0.3884036813469269
40.0	0.320801248675557	0.1929178364296402	0.31268410930963864	0.17359680542268574	0.6201832863858122	0.3798167136141893	0.21892138627845883	0.7810786137215411	2.1210295604696588e-06	0.37981459518450084
41.0	0.32657759855655155	0.19542765335942744	0.30574007924412594	0.17225466867741665	0.6280659606812987	0.3719340393187028	0.22187044257705865	0.7781295574229413	1.3095806042972138e-06	0.37193273233797053
42.0	0.3319593379990601	0.19774157713872864	0.2993627388601878	0.1709363458395451	0.6353106000730603	0.36468939992694127	0.22468135759299715	0.7753186424070029	8.160909072238151e-07	0.364688586435906
43.0	0.336980415894956	0.19987934293373702	0.2934916300817093	0.1696486109271194	0.6419785174944068	0.3580214825055947	0.2273606815014652	0.7726393184985347	5.114834144405089e-07	0.3580209736220456
44.0	0.3416710086531636	0.20185823941334124	0.2880745809237467	0.16839617084727004	0.6481238144500903	0.3518761855499112	0.2299147269133213	0.7700852730866785	3.230777858572723e-07	0.35187586507198476
45.0	0.34605802078864384	0.20369343446448845	0.2830663192528285	0.16718222533156082	0.6537944302167995	0.34620556978320205	0.23234950775553886	0.7676504922444609	2.0510804857363612e-07	0.34620536727503
46.0	0.3501655203660279	0.2053982757885567	0.2784273857020864	0.16600881798085057	0.6590329886649244	0.34096701133507706	0.2346707342078521	0.7653292657921477	1.306371513221097e-07	0.3409668832978167
47.0	0.3540150855530456	0.20698453139091286	0.27412325581490327	0.1648771270786599	0.6638774820300247	0.3361225179699769	0.23688380882250015	0.7631161911774996	8.36736994913684e-08	0.33612243689614374
48.0	0.35762612439009434	0.208462607977024	0.27012358332854236	0.16378768414186085	0.6683618830419851	0.3316381169580164	0.2389938315179239	0.7610061684820759	5.401905254649122e-08	0.33163806553879277
49.0	0.36101616326038116	0.20984174689778542	0.26640155558935474	0.16274053409000022	0.6725166836263917	0.32748331637360983	0.2410056173932924	0.7589943826067073	3.5058630931294896e-08	0.3274832839147972
50.0	0.3642010747634194	0.21113017986635513	0.2629333937100479	0.1617353514976991	0.6763693206854637	0.32363067931453776	0.2429237165216411	0.7570762834783586	2.282871795442999e-08	0.32363065908563654
51.0	0.36719526233232935	0.2123352532866842	0.25969795549857594	0.16077152871993203	0.6799445212037472	0.32005547879625446	0.24475243036410954	0.7552475696358902	1.4938499243219993e-08	0.32005546645756694
52.0	0.37001184348746263	0.21346355105147352	0.2566763491740521	0.15984825612453327	0.6832646439166324	0.316735356083369	0.24649582928073296	0.7535041707192669	9.820833900227727e-09	0.3167353488623426
53.0	0.3726627974918908	0.21452099171521766	0.253851635197002	0.15896457543341105	0.6863499523518086	0.3136500476481928	0.24815776956417535	0.7518422304358244	6.469229019865312e-09	0.3136500437787695
54.0	0.37515908847338086	0.21551290744317755	0.2512085872852998	0.15811941663566326	0.6892188401412952	0.3107811598587063	0.24974191004440058	0.7502580899555992	4.253771167104378e-09	0.31078115820473873
55.0	0.37751076319883803	0.21644410659017976	0.24873350643814895	0.1573116236103547	0.6918880101664244	0.3081119898335771	0.2512517262856715	0.7487482737143284	2.788223341934013e-09	0.3081119896451562
56.0	0.37972703896454585	0.21731894710694857	0.24641398422055794	0.1565400295454691	0.6943726713777763	0.30562732862222525	0.25269050947702393	0.747309490522976	1.8375205916572502e-09	0.30562732938450177
57.0	0.3818164299206647	0.21814138913897232	0.24423877728979032	0.15580340348809407	0.6966867191393	0.3033132808607014	0.2540613980664635	0.7459386019335363	1.225927369475007e-09	0.30331328223456455
58.0	0.38378680529914333	0.21891504535437875	0.2421976376137996	0.1551005115701998	0.6988428731897368	0.30115712681026474	0.2553673854492626	0.7446326145507374	8.269464746912417e-10	0.3011571285831037
59.0	0.3856454416283955	0.2196432129785636	0.2402812242088397	0.15443012102172263	0.7008527745757578	0.29914722542424366	0.25661132615298043	0.7433886738470195	5.580757654911215e-10	0.2991472274659514
60.0	0.38739908413439594	0.22032891158112936	0.2384809922176993	0.15379101190429686	0.7027271017453891	0.2972728982546124	0.25779594454149873	0.742204055458501	3.7347009086955443e-10	0.29727290048092575
61.0	0.38905399566490473	0.22097490911983864	0.2367891192793488	0.1531819757734293	0.704475656199081	0.2955243438009205	0.258923842967726	0.7410761570322737	2.4944571693975507e-10	0.29552434615125833
62.0	0.3906160112897882	0.22158375353810852	0.23519841434055497	0.1526018206690698	0.7061074631151796	0.293892536884822	0.2599975134552437	0.7400024865447561	1.6719142771929087e-10	0.2938925393174136
63.0	0.39209058100448585	0.22215779806204414	0.233702245311121	0.15204937545987052	0.7076308514980105	0.29236914850199097	0.2610193468207036	0.7389806531792962	1.0986381795279843e-10	0.29236915099190974
64.0	0.39348275044461134	0.2226991950862639	0.23229455180881933	0.1515235024978269	0.7090534305011866	0.29094656949881487	0.2619916226643245	0.7380083773356753	7.032335352025981e-11	0.2909465720282738
65.0	0.3947972536515199	0.22320995799592863	0.23096966081673417	0.1510231273733388	0.710382279948324	0.2896177200516775	0.2629165203787342	0.7370834796212655	4.237051180576467e-11	0.2896177226090886
66.0	0.3960384628747788	0.2236919110658739	0.2297224545181	0.15054717137876888	0.7116238132985608	0.2883761867014407	0.2637961229509667	0.7362038770490331	2.779598023379355e-11	0.2883761892734249
67.0	0.39721055991441373	0.2241467865815955	0.2285480990840524	0.1500945542574599	0.7127840943567065	0.2872159056432949	0.26463244739332165	0.7353675526066782	2.0260903887690895e-11	0.2872159082228123
68.0	0.3983173993931219	0.22457616319324075	0.22744218105578815	0.14966425619537077	0.7138686240171966	0.28613137598280486	0.265427417604465	0.7345725823955348	2.1113292171050406e-11	0.2861313785614672
69.0	0.3993626635780872	0.2249815441648919	0.2264004907570874	0.1492553013374551	0.7148826095755728	0.2851173904244287	0.26618290329065447	0.7338170967093453	2.2558933762978578e-11	0.285117393001643
70.0	0.40034978318835	0.22536431900399617	0.22541915347237118	0.1488667441728042	0.7158308293980352	0.28416917060196634	0.2669006841760021	0.7330993158239977	2.2475760022502684e-11	0.28416917317926216
71.0	0.4012819869754004	0.22572579701807727	0.22449451377558113	0.14849770206846277	0.7167177425196075	0.28328225748039404	0.2675824630548754	0.7324175369451243	1.8577894266119824e-11	0.28328226006158724
72.0	0.4021623157090563	0.22606719944755688	0.2236231756357726	0.1481473090451358	0.717547480318893	0.2824525196811085	0.26822987137535753	0.7317701286246423	1.0422877230519704e-11	0.28245252227045764
73.0	0.40299361601793277	0.22638966444269393	0.22280198742324311	0.14781473195365177	0.7183238560106676	0.2816761439893339	0.26884445758218484	0.7311555424178149	2.5749970647421827e-12	0.2816761465865322
74.0	0.4037785821812288	0.22669425741766033	0.22202800225668354	0.1474991579819489	0.719050420473679	0.28094957952632255	0.26942772347389304	0.7305722765261068	-3.5323789330452044e-12	0.2809495821296296
75.0	0.40451975137566504	0.2269819684023642	0.22129849641058777	0.14719978364890463	0.7197304538706337	0.2802695461293678	0.26998111093364835	0.7300188890663514	-4.644221312011336e-12	0.28026954873378707
76.0	0.4052195201383438	0.2272537308874117	0.22061089657701952	0.14691585223474662	0.7203670175431105	0.27963298245689105	0.27050601345566744	0.7294939865443322	-1.3776997135369742e-12	0.2796329850580432
77.0	0.4058801597590969	0.22751041842849518	0.21996279883621297	0.14664662281371652	0.7209629613680886	0.279037038631913	0.2710037843986193	0.7289962156013804	2.7943865816041464e-12	0.27903704122889206
78.0	0.40650380390666874	0.2277528603504297	0.21935193162569055	0.14639140395473266	0.721520937388006	0.27847906261199556	0.27147570102588814	0.7285242989741115	6.968487746492736e-12	0.2784790652047993
79.0	0.4070924788832508	0.22798184358050852	0.21877613870601467	0.14614953866774766	0.7220434349800317	0.27795656501996996	0.2719229999663613	0.7280770000336384	6.3969216724069555e-12	0.2779565676133451
80.0	0.40764808837169275	0.22819810610807534	0.21823341832684362	0.14592038703090993	0.7225327534844919	0.2774672465155098	0.27234684458656205	0.7276531554134377	3.0669324243044674e-12	0.27746724911221526
81.0	0.40817243677785064	0.22840235688465427	0.21772185212493234	0.14570335405008447	0.7229910601824621	0.27700893981753955	0.2727483420528384	0.7272516579471613	-1.4864682736836144e-12	0.27700894241879936
82.0	0.40866723089615353	0.228595246070724	0.21723967774434105	0.14549784512630312	0.7234203529442158	0.2765796470557857	0.2731285733738919	0.7268714266261077	-6.24990301563257e-12	0.2765796496618102
83.0	0.40913408574933313	0.22877739563497385	0.21678522143365103	0.14530329701956368	0.7238225077913318	0.2761774922086697	0.27348855567177377	0.7265114443282259	-6.170977099688234e-12	0.27617749481461557
84.0	0.40957453035747843	0.22894938320071903	0.2163569149134756	0.14511917136584862	0.7241992670970532	0.27580073290294843	0.2738292912869929	0.7261707087130067	-3.735226427233808e-12	0.27580073550645834
85.0	0.4099900162360117	0.22911175001179274	0.21595329134065736	0.14494494224905988	0.7245522588872113	0.27544774111279013	0.27415174194618686	0.7258482580538128	6.566891674673153e-13	0.2754477437119073
86.0	0.41038190892730947	0.22926502113882075	0.2155729467453395	0.14478012302605195	0.7248830041512168	0.27511699584878463	0.27445681087927387	0.7255431891207258	5.2978045045169664e-12	0.27511699844325954
87.0	0.4107515073808471	0.22940968713035928	0.21521456306648182	0.14462424225983359	0.725192926365687	0.27480707363431434	0.27474537930404347	0.7252546206959561	5.6231095613770325e-12	0.2748070762284636
88.0	0.411100034763633	0.2295462226905921	0.21487689298370682	0.14447684939958982	0.725483352170901	0.27451664782910046	0.27501826112416855	0.7249817388758311	3.837519423908845e-12	0.2745166504250353
89.0	0.4114286510655047	0.22967508189362498	0.214558747814775	0.14433751906361705	0.7257555288142173	0.27424447118578404	0.2752762361923034	0.7247237638076964	-3.902275557403946e-13	0.2742444737859475
90.0	0.4117384562581803	0.22979667989593786	0.21425902778730535	0.14420583589609823	0.7260106138870948	0.27398938611290663	0.27552006216966185	0.7244799378303379	-4.820706188237757e-12	0.27398938871750156
91.0	0.41203049141548664	0.22991141900734186	0.21397668231761766	0.14408140709707556	0.726249696821001	0.2737503031790004	0.275750449249054	0.7242495507509458	-5.54462946827951e-12	0.2737503057843197
92.0	0.4123057422151608	0.23001966387706915	0.21371073366295165	0.14396386008234013	0.7264737897884429	0.27352621021155843	0.2759681006976542	0.7240318993023455	-4.288451986241238e-12	0.2735262128156216
93.0	0.412565142790718	0.23012176300841147	0.21346025699218865	0.14385283704620358	0.7266838425579446	0.27331615744205673	0.2761736798191313	0.7238263201808685	9.780568481020928e-14	0.273316160041733
94.0	0.41280957052321127	0.23021806078390233	0.21322436700108355	0.14374800152932454	0.7268807403883099	0.27311925961169153	0.27636780166854674	0.7236321983314531	6.531742463182836e-12	0.2731192622049328
95.0	0.41303986521977665	0.23030885675654286	0.2130022475482521	0.14364903031295012	0.7270653156720748	0.27293468432792667	0.2765510906854268	0.723448909314573	1.114858085262421e-11	0.27293468691655026
96.0	0.4132568174562164	0.23039445080971757	0.21279311649586466	0.14355561507572306	0.7272383452422271	0.2727616547577745	0.27672412050703266	0.723275879492967	1.2327235051509861e-11	0.2727616573452189
97.0	0.41346116719234016	0.23047516038689886	0.21259621290063865	0.14346745935764402	0.7274005511533036	0.2725994488466979	0.2768873914146434	0.7231126085853563	1.5270066185272216e-11	0.2725994514311988
98.0	0.4136536310837911	0.23055124262554638	0.21241084448381406	0.14338428164437014	0.7275526226726649	0.27244737732733665	0.2770414476412381	0.7229585523587616	1.503927710054712e-11	0.2724473799120681
99.0	0.4138348801914612	0.23062295437138478	0.21223635095383184	0.14330581432084388	0.7276951973013248	0.2723048026986766	0.2771867814034758	0.7228132185965239	1.1610140709690269e-11	0.27230480528683737
100.0	0.4140055451430251	0.23069053788953314	0.21207211225633973	0.14323180454862366	0.7278288649149464	0.2721711350850551	0.2773238529504711	0.7226761470495286	7.458706971707842e-12	0.27217113767736795
