time	P	Pt	M	N
0.0	0.1	2.0	0.0	0.1
0.9900990099009901	3.5785236426388015e-13	0.8801775069536917	0.13144959267617118	0.14532924091281435
1.9801980198019802	9.38698077242911e-21	0.38945654536432894	0.2099594643355484	0.09181125543158307
2.9702970297029703	-9.631201902782266e-26	0.163988598616919	0.2542905051589994	0.03525691738897029
3.9603960396039604	-1.731616886096263e-30	0.059864459430603784	0.27217580931225654	0.011693615006433788
4.9504950495049505	-2.6870423412193686e-34	0.021450501531834722	0.2631498004085365	0.004177931111050683
5.9405940594059405	-1.0766729754903535e-35	0.008334038031792402	0.22854568701940187	0.0016999569474269885
6.930693069306931	2.9723295294286007e-37	0.003756105407032305	0.18109725534846302	0.0008267108394745378
7.920792079207921	-4.875282091801323e-37	0.002002483957616993	0.13555991185825728	0.00048060667444216874
8.910891089108912	2.21882765088967e-38	0.0012410096732964463	0.0987897653326084	0.0003229866892580857
9.900990099009901	1.723380807730332e-39	0.0008669433033459986	0.07149509612491585	0.00024141157270262466
10.89108910891089	-4.91118794320844e-40	0.0006623484616795073	0.052064916377845424	0.00019439440713728382
11.881188118811881	-2.629971905474016e-40	0.0005398343783864339	0.038517275494752576	0.00016475305226150663
12.871287128712872	6.230252071508339e-41	0.0004605912650786903	0.029155110828572577	0.00014459595541898004
13.861386138613861	-8.350589910711811e-41	0.0004057931371924184	0.022692794135625926	0.00012997530699687419
14.85148514851485	-3.6265128190868717e-41	0.0003656206475135321	0.018210217830219533	0.00011877632446572141
15.841584158415841	2.4249929249018243e-41	0.00033464463528724126	0.015068686438159054	0.00010980226026528159
16.831683168316832	1.1855598903762981e-41	0.00030971999459570616	0.012832691562201784	0.0001023448671114177
17.821782178217823	-2.0259736789479075e-41	0.0002889526781596438	0.011208476092363227	9.5968407194153e-05
18.81188118811881	-8.823786568607037e-43	0.00027116287787514284	0.009999182709074133	9.039514515176301e-05
19.801980198019802	7.974283165940596e-42	0.0002555921354413163	0.009073349803916669	8.544189894816959e-05
20.792079207920793	-1.4363534927713562e-42	0.00024173740789922295	0.008343280820593185	8.098365493792203e-05
21.78217821782178	-5.5346290138766307e-42	0.00022925423104517065	0.007750408044204196	7.693211187812474e-05
22.77227722772277	5.914856797174696e-43	0.00021789886768482455	0.007255485141832155	7.322273753993928e-05
23.762376237623762	6.47760129110361e-43	0.00020749306050058404	0.006832060373821073	6.980679879917435e-05
24.752475247524753	-1.9648229422640916e-44	0.0001979021746529515	0.0064621533279954	6.664635854835312e-05
25.742574257425744	-4.905127068781357e-44	0.00018902141280242125	0.006133400678393199	6.37110736463461e-05
26.73267326732673	-1.1765994502189608e-46	0.0001807669633457203	0.005837175289182368	6.0976101896058635e-05
27.722772277227723	1.473570373672954e-44	0.0001730702077503976	0.005567347909146367	5.84207035271672e-05
28.712871287128714	8.176948790239422e-46	0.00016587384543721834	0.005319470980484641	5.602728305495445e-05
29.7029702970297	-6.538310613673781e-47	0.00015912924481246608	0.005090240783862785	5.3780716855885657e-05
30.693069306930692	-1.6822814497259978e-46	0.00015279458278192023	0.004877141141645442	5.1667867704974175e-05
31.683168316831683	-7.401936621383313e-47	0.00014683350459395968	0.00467820642131208	4.967722527251419e-05
32.67326732673267	-1.4069745523629682e-47	0.00014121413307654468	0.004491862962654026	4.7798633090915926e-05
33.663366336633665	6.357145841641193e-47	0.00013590831765192791	0.004316822055724656	4.6023076425874225e-05
34.65346534653465	7.429944093118453e-48	0.00013089105137487707	0.004152006857994232	4.434251397012123e-05
35.64356435643565	3.2576152792190403e-48	0.00012614000688030422	0.003996501500786799	4.274974130351186e-05
36.633663366336634	-1.570456435104507e-48	0.00012163516577406167	0.003849515953349957	4.123828008850174e-05
37.62376237623762	1.8780247537573005e-49	0.00011735851104638775	0.0037103602902537913	3.980228480562002e-05
38.613861386138616	2.645619813422114e-49	0.00011329377239380941	0.0035784259548275145	3.8436464915199325e-05
39.603960396039604	-2.4585045460278554e-49	0.00010942621292767658	0.0034531719105482693	3.713601887105132e-05
40.59405940594059	1.2425732072652761e-49	0.00010574244738090926	0.0033341139101609406	3.5896577595286815e-05
41.584158415841586	2.0143374292061594e-50	0.00010223028759086035	0.0032208162104564284	3.471415612863315e-05
42.57425742574257	9.484960454779307e-50	9.887860913575083e-05	0.0031128849245002413	3.358511167279805e-05
43.56435643564356	-1.333931503328941e-50	9.567723410068084e-05	0.003009962500639643	3.2506106586465e-05
44.554455445544555	1.3202332354105373e-51	9.261683240007928e-05	0.0029117233990767367	3.147407710497989e-05
45.54455445544554	3.9150134130896105e-51	8.968883515167827e-05	0.00281787041862519	3.0486205808370477e-05
46.53465346534654	-2.6259453716544468e-51	8.688535694411094e-05	0.0027281314479738815	2.9539896868701257e-05
47.524752475247524	2.755871764691158e-51	8.419912758733769e-05	0.0026422567211688637	2.863275424603683e-05
48.51485148514851	-8.38259522761224e-52	8.162343318519e-05	0.002560016531816323	2.776256280982035e-05
49.504950495049506	-2.070006297720321e-52	7.915206361571665e-05	0.002481199213171019	2.6927271495195576e-05
50.495049504950494	1.384440916934461e-52	7.677926563077156e-05	0.0024056093447308823	2.6124978236476967e-05
51.48514851485149	-2.16126356558659e-52	7.449970100615729e-05	0.0023330661805423822	2.535391649308019e-05
52.475247524752476	1.302646840919823e-52	7.230840964068078e-05	0.0022634022836735745	2.4612443347303074e-05
53.46534653465346	-2.21583900608992e-54	7.020077641196189e-05	0.002196462304850972	2.389902880206968e-05
54.45544554455446	-2.03290448290092e-52	6.817250200009488e-05	0.0021321019136939646	2.3212246344713282e-05
55.445544554455445	-1.1096501286579391e-52	6.621957529393988e-05	0.0020701867926963013	2.2550764017953767e-05
56.43564356435643	-3.5593864935745767e-53	6.433824904364151e-05	0.0020105917580974953	2.1913336520455597e-05
57.42574257425743	-4.751458722011819e-54	6.252501890394383e-05	0.0019532000127859372	2.1298798369277276e-05
58.415841584158414	1.7997844223556837e-55	6.07766042478995e-05	0.001897902456017034	2.0706057715665243e-05
59.4059405940594	1.3730587758753144e-55	5.9089930607428035e-05	0.0018445970595779746	2.0134090599380012e-05
60.396039603960396	1.999857270026413e-54	5.7462113360903516e-05	0.001793188288069721	1.958193563977957e-05
61.386138613861384	-1.793176133722311e-56	5.5890443240542483e-05	0.001743586586064375	1.9048689298432394e-05
62.37623762376238	-2.9936181918775795e-55	5.437237275882431e-05	0.0016957078999622016	1.8533501459922052e-05
63.366336633663366	1.2359931877976358e-56	5.290550440520365e-05	0.0016494732647546345	1.8035571575543104e-05
64.35643564356435	1.3185106581337556e-55	5.148757981289787e-05	0.0016048084255743996	1.7554145112061868e-05
65.34653465346534	-5.863950412132134e-56	5.0116469661898395e-05	0.0015616434858491104	1.7088510243923484e-05
66.33663366336634	-6.061345528929883e-56	4.8790164676618166e-05	0.0015199125947027191	1.6637994897959955e-05
67.32673267326733	3.7709543429218964e-56	4.750676714901468e-05	0.0014795536527360904	1.6201963977583534e-05
68.31683168316832	8.501386605780869e-57	4.626448318636942e-05	0.001440508044036806	1.5779816820910114e-05
69.3069306930693	-6.865018592834281e-57	4.5061615704622514e-05	0.0014027203947544272	1.5370984895206163e-05
70.29702970297029	-1.0178855809667993e-56	4.389655796859081e-05	0.0013661383511019585	1.4974929670919518e-05
71.2871287128713	1.26287000690411e-56	4.2767787547629655e-05	0.001330712372084457	1.4591140631192145e-05
72.27722772277228	-1.0646885130292271e-58	4.1673860993244486e-05	0.00129639554766127	1.4219133518200916e-05
73.26732673267327	-2.2513154676116913e-57	4.061340864000933e-05	0.0012631434209858126	1.3858448622653161e-05
