time	S	T	D
0.0	1.0	0.0	0.0
0.9900990099009901	1.0039962382334455	0.005940665081210238	4.259414242226145e-05
1.9801980198019802	1.0080643488726664	0.011881755100328056	0.00017024246175657203
2.9702970297029703	1.012204618756572	0.017823696129965875	0.0003827478627504523
3.9603960396039604	1.016417339275476	0.023766913208704114	0.0006799207846206174
4.9504950495049505	1.0207028070227946	0.029711831854514408	0.0010615779897310614
5.9405940594059405	1.025061323644769	0.03565887765634851	0.0015275429319680403
6.930693069306931	1.029493195837237	0.0416084762319966	0.002077645807896627
7.920792079207921	1.0339987353720186	0.04756105329038331	0.0027117235158801295
8.910891089108912	1.038578259174924	0.053517034785548916	0.0034296195271844984
9.900990099009901	1.0432320893467224	0.05947684696287014	0.004231183861706315
10.89108910891089	1.0479605531479184	0.06544091630752001	0.005116273152875009
11.881188118811881	1.0527639830065123	0.07140966953340387	0.00608475067286933
12.871287128712872	1.0576427165655153	0.07738353366434526	0.007136486272737502
13.861386138613861	1.0625970966779044	0.08336293600387597	0.008271356427720394
14.85148514851485	1.0676274714597995	0.08934830424470223	0.00948924415482506
15.841584158415841	1.072734194292497	0.09534006645176027	0.010790039047413262
16.831683168316832	1.077917623842828	0.1013386510887779	0.012173637268100548
17.821782178217823	1.0831781241251242	0.10734448711803038	0.013639941476826106
18.81188118811881	1.0885160644841259	0.11335800395811826	0.015188860888800147
19.801980198019802	1.0939318196412748	0.11937963155767502	0.016820311230229916
20.792079207920793	1.0994257697049086	0.12540980039612346	0.018534214756494364
21.78217821782178	1.1049983001951997	0.1314489415170287	0.020330500243544495
22.77227722772277	1.1106498020713373	0.13749748655639657	0.022209102983960893
23.762376237623762	1.1163806717587144	0.14355586778001828	0.024169964775155556
24.752475247524753	1.1221913111824695	0.14962451812340852	0.026213033906639756
25.742574257425744	1.1280821277601822	0.15570387117256326	0.02833826519230383
26.73267326732673	1.1340535344653997	0.16179436125164742	0.0305456199260837
27.722772277227723	1.1401059498719828	0.16789642348140646	0.032835065860191436
28.712871287128714	1.1462397980775059	0.1740104936555879	0.035206577298766875
29.7029702970297	1.1524555088272408	0.18013700841418165	0.037660135008424446
30.693069306930692	1.1587535175836305	0.1862764053277231	0.04019572619393298
31.683168316831683	1.1651342653834422	0.19242912270297213	0.042813344601631595
32.67326732673267	1.1715981989999278	0.1985955997869937	0.04551299043870991
33.663366336633665	1.1781457710151868	0.20477627682384728	0.04829467038410174
34.65346534653465	1.18477743968711	0.21097159494303916	0.051158397599021015
35.64356435643565	1.1914936690915277	0.21718199628990564	0.05410419171936457
36.633663366336634	1.1982949291569163	0.22340792404127044	0.057132078906510016
37.62376237623762	1.2051816956308168	0.22964982241987725	0.06024209175376408
38.613861386138616	1.2121544501503505	0.23590813673626349	0.0634342693481248
39.603960396039604	1.2192136802762987	0.24218331339756974	0.0667086573255313
40.59405940594059	1.226359879496675	0.24847579997068345	0.07006530775336753
41.584158415841586	1.2335935472724953	0.254786045191283	0.07350427920895847
42.57425742574257	1.2409151890909627	0.2611144989988434	0.07702563680641147
43.56435643564356	1.2483253164549806	0.2674616125671673	0.08062945213673911
44.554455445544555	1.2558244469322863	0.2738278383345695	0.08431580330019527
45.54455445544554	1.2634131042197894	0.28021363004707966	0.08808477493890098
46.53465346534654	1.2710918181338433	0.2866194427740735	0.0919364582045463
47.524752475247524	1.2788611246475114	0.29304573294129693	0.0958709507674607
48.51485148514851	1.2867215659588995	0.29949295837548523	0.09988835685857907
