time	A	B	C	D	E	F	X	Y	Z
0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	1.0
0.9900990099009901	5.6040480326664825	0.7808814336125428	0.1141633188297351	0.24122814542850182	0.09782739281593816	0.1448904819290374	10.0	2.0	1.0
1.9801980198019802	8.88679044562278	1.3848968179128438	0.183536023399797	0.316632976862592	0.1553127883766204	0.1892570037012592	10.0	2.0	1.0
2.9702970297029703	11.197234476613414	1.8466695014536347	0.2213521047686509	0.3520375945166845	0.18613384233981403	0.21048528503475009	10.0	2.0	1.0
3.9603960396039604	12.942805303320403	2.2168584249192325	0.24524845647007032	0.37247099428227565	0.20551980961144528	0.22297443498196048	10.0	2.0	1.0
4.9504950495049505	14.316812346694915	2.5223960492534276	0.2618836558648124	0.3859280641219868	0.21897164139339803	0.23129565433685798	10.0	2.0	1.0
5.9405940594059405	15.427898165194364	2.779528896240313	0.27420682519834144	0.3955414632897937	0.22890242697595323	0.2372750582831315	10.0	2.0	1.0
6.930693069306931	16.343659236260724	2.9989259278865275	0.2837255620637735	0.40278059678706535	0.23654707848778364	0.2417901707788476	10.0	2.0	1.0
7.920792079207921	17.109172143538835	3.1880357843512757	0.2912994031974757	0.40843336044730955	0.2426105319851541	0.24532012289705166	10.0	2.0	1.0
8.910891089108912	17.75605680815712	3.352303293549832	0.297459611206753	0.4129651341449959	0.2475282916476661	0.24815125072669308	10.0	2.0	1.0
9.900990099009901	18.307368335872553	3.4958521914959064	0.30255509366220673	0.4166710745905671	0.2515858820987521	0.25046648240946495	10.0	2.0	1.0
10.89108910891089	18.780437911273392	3.6218943711556344	0.30682600659942555	0.4197487721092722	0.2549793618595626	0.25238883205965834	10.0	2.0	1.0
11.881188118811881	19.188619320402935	3.7329885626221477	0.3104439394211273	0.4223362257155545	0.25784843734646873	0.2540044559975653	10.0	2.0	1.0
12.871287128712872	19.542412898819624	3.8312110986399706	0.31353527752856314	0.4245331601984188	0.26029572622225894	0.25537572315169527	10.0	2.0	1.0
13.861386138613861	19.850216598282866	3.9182728016735298	0.3161954938065396	0.4264136951674667	0.2623985353277038	0.2565490365805597	10.0	2.0	1.0
14.85148514851485	20.118843962922544	3.9956014740806993	0.3184982642735342	0.42803423181325434	0.2642163643306804	0.2575597263528784	10.0	2.0	1.0
15.841584158415841	20.353891089305503	4.06440165613382	0.32050149030663583	0.4294385560257898	0.265795855345877	0.2584352266630249	10.0	2.0	1.0
16.831683168316832	20.560002704568365	4.125698907667742	0.3222513979178169	0.4306612498579182	0.2671741561779133	0.2591972052093254	10.0	2.0	1.0
17.821782178217823	20.74106907592603	4.180373282708557	0.32378540130567257	0.4317300370999413	0.2683812653087533	0.25986303000352545	10.0	2.0	1.0
18.81188118811881	20.900374309596348	4.229185072678198	0.3251341480763119	0.4326674350103907	0.2694417035557535	0.2604468037221537	10.0	2.0	1.0
19.801980198019802	21.04070988839545	4.272794924043942	0.32632301004275693	0.4334919432465061	0.2703757301952053	0.260960108960214	10.0	2.0	1.0
20.792079207920793	21.164462814518245	4.311779776126576	0.3273731887334387	0.4342189154656729	0.27120024304709367	0.26141255495461074	10.0	2.0	1.0
21.78217821782178	21.27368493095403	4.346645648848107	0.328302548402844	0.4348612092931717	0.2719294554048901	0.26181218547534374	10.0	2.0	1.0
22.77227722772277	21.370148080917176	4.377838021090296	0.32912625272629936	0.4354296784003354	0.2725754124595733	0.2621657877173939	10.0	2.0	1.0
23.762376237623762	21.455388467351412	4.405750341733033	0.3298572577905604	0.4359335501848604	0.2731483904261212	0.2624791294132052	10.0	2.0	1.0
24.752475247524753	21.530742675296803	4.430731075998476	0.3305066983648329	0.4363807192913432	0.27365720870298793	0.2627571431116376	10.0	2.0	1.0
25.742574257425744	21.597377183931187	4.453089589797686	0.3310841938616093	0.4367779783459495	0.27410947669236463	0.2630040710282538	10.0	2.0	1.0
26.73267326732673	21.656312760942118	4.473101106343487	0.33159809326081696	0.43713120136665085	0.27451179103051354	0.2632235801619184	10.0	2.0	1.0
27.722772277227723	21.70844473568838	4.4910109038391495	0.3320556726682804	0.43744549068504096	0.27486989442131166	0.2634188545027121	10.0	2.0	1.0
28.712871287128714	21.754560018324327	4.507037904415193	0.3324632965368474	0.4377252961380279	0.2751888050246384	0.26359266980292206	10.0	2.0	1.0
29.7029702970297	21.79535144107276	4.521377754572446	0.33282654994507016	0.4379745122532447	0.27547292245337834	0.263747454532208	10.0	2.0	1.0
30.693069306930692	21.83142992944951	4.534205486946	0.3331503481167234	0.43819655827331405	0.2757261153910169	0.26388534004774344	10.0	2.0	1.0
31.683168316831683	21.863334882779224	4.545677831243132	0.3334390277101447	0.4383944445050733	0.2759517945152141	0.2640082021785907	10.0	2.0	1.0
32.67326732673267	21.891543072661193	4.555935230268953	0.333696423426455	0.43857082771777745	0.2761529736017731	0.2641176959318152	10.0	2.0	1.0
33.663366336633665	21.91647630486375	4.565103606027952	0.3339259327047197	0.43872805770605006	0.2763323210527182	0.2642152846518622	10.0	2.0	1.0
34.65346534653465	21.938508043632535	4.573295912820054	0.33413057067731455	0.4388682166647135	0.276492203606508	0.26430226466877293	10.0	2.0	1.0
35.64356435643565	21.957969160471396	4.5806135077614645	0.3343130171121596	0.43899315268025274	0.27663472362504227	0.26437978625460623	10.0	2.0	1.0
36.633663366336634	21.97515293977345	4.587147363885054	0.3344756567153234	0.4391045083708591	0.27676175106618345	0.2644488715369504	10.0	2.0	1.0
