time	Ca_Nuc	Ca_Cyt	NFAT_Nuc	Act_C_Nuc	NFAT_Pi_Nuc	NFAT_Act_C_Nuc	NFAT_Pi_Act_C_Nuc	Inact_C_Nuc	NFAT_Cyt	Act_C_Cyt	NFAT_Pi_Cyt	NFAT_Act_C_Cyt	NFAT_Pi_Act_C_Cyt	Inact_C_Cyt
12.871287128712872	1.0156158326029783e-13	2.4996027875378635e-13	7.17608878661585e-15	1.717523792234286e-14	1.8246850204816282e-16	-1.0333250309256365e-14	-7.229857818320272e-17	-2.1541710990399877e-15	2.2766680620514694e-16	3.767419504932985e-15	5.843445305884478e-15	-1.8709914035683894e-16	-7.387155971509171e-17	1.6664161978172967e-16
13.861386138613861	1.013837638403946e-13	2.492965897812802e-13	7.951320629431396e-15	1.840874249550335e-14	2.0034582847779147e-16	-1.1481213548388663e-14	-8.065746956114268e-17	-2.3568271731132867e-15	2.494418698137959e-16	4.0170576360567205e-15	6.231277889874893e-15	-2.1460949966106546e-16	-9.275588533877829e-17	8.88118119057941e-17
14.85148514851485	1.0120594442049137e-13	2.4863290080877396e-13	8.726552472246936e-15	1.9642247068663833e-14	2.1822315490742012e-16	-1.2629176787520961e-14	-8.901636093908261e-17	-2.559483247186584e-15	2.712169334224449e-16	4.2666957671804546e-15	6.619110473865308e-15	-2.421198589652919e-16	-1.1164021096246482e-16	1.098200402985853e-17
15.841584158415841	1.0102812500058814e-13	2.4796921183626773e-13	9.501784315062483e-15	2.0875751641824326e-14	2.3610048133704877e-16	-1.3777140026653262e-14	-9.737525231702259e-17	-2.7621393212598823e-15	2.92991997031094e-16	4.5163338983041895e-15	7.006943057855726e-15	-2.696302182695184e-16	-1.3052453658615145e-16	-6.684780384607684e-17
16.831683168316832	1.008503055806849e-13	2.473055228637615e-13	1.027701615787803e-14	2.2109256214984815e-14	2.5397780776667747e-16	-1.4925103265785563e-14	-1.0573414369496254e-16	-2.9647953953331805e-15	3.1476706063974294e-16	4.765972029427925e-15	7.394775641846142e-15	-2.9714057757374496e-16	-1.4940886220983808e-16	-1.446776117220124e-16
17.821782178217823	1.0067248616078167e-13	2.4664183389125534e-13	1.1052248000693576e-14	2.3342760788145307e-14	2.7185513419630617e-16	-1.6073066504917867e-14	-1.1409303507290252e-16	-3.1674514694064796e-15	3.36542124248392e-16	5.015610160551661e-15	7.782608225836558e-15	-3.246509368779715e-16	-1.6829318783352466e-16	-2.22507419597948e-16
18.81188118811881	1.0049466674087844e-13	2.459781449187491e-13	1.1827479843509123e-14	2.4576265361305796e-14	2.8973246062593483e-16	-1.722102974405017e-14	-1.2245192645084248e-16	-3.3701075434797778e-15	3.5831718785704105e-16	5.265248291675396e-15	8.170440809826974e-15	-3.52161296182198e-16	-1.8717751345721129e-16	-3.0033722747388375e-16
19.801980198019802	1.0031684732097521e-13	2.453144559462429e-13	1.2602711686324664e-14	2.5809769934466282e-14	3.0760978705556343e-16	-1.8368992983182463e-14	-1.308108178287824e-16	-3.572763617553075e-15	3.8009225146569e-16	5.51488642279913e-15	8.558273393817388e-15	-3.7967165548642447e-16	-2.0606183908089782e-16	-3.781670353498189e-16
20.792079207920793	1.0013902790107198e-13	2.446507669737367e-13	1.337794352914021e-14	2.7043274507626772e-14	3.2548711348519213e-16	-1.9516956222314765e-14	-1.391697092067224e-16	-3.775419691626374e-15	4.0186731507433905e-16	5.764524553922866e-15	8.946105977807806e-15	-4.0718201479065103e-16	-2.2494616470458445e-16	-4.559968432257545e-16
21.78217821782178	9.996120848116875e-14	2.4398707800123046e-13	1.4153175371955756e-14	2.827677908078726e-14	3.4336443991482083e-16	-2.066491946144707e-14	-1.4752860058466235e-16	-3.978075765699672e-15	4.236423786829881e-16	6.014162685046602e-15	9.333938561798222e-15	-4.3469237409487755e-16	-2.4383049032827103e-16	-5.338266511016901e-16
22.77227722772277	9.978338906126552e-14	2.433233890287243e-13	1.49284072147713e-14	2.9510283653947747e-14	3.6124176634444943e-16	-2.1812882700579364e-14	-1.5588749196260228e-16	-4.180731839772969e-15	4.454174422916371e-16	6.263800816170335e-15	9.721771145788634e-15	-4.62202733399104e-16	-2.627148159519576e-16	-6.116564589776254e-16
23.762376237623762	9.960556964136228e-14	2.4265970005621807e-13	1.5703639057586846e-14	3.0743788227108236e-14	3.7911909277407814e-16	-2.2960845939711665e-14	-1.6424638334054226e-16	-4.383387913846268e-15	4.671925059002861e-16	6.513438947294071e-15	1.0109603729779052e-14	-4.897130927033305e-16	-2.815991415756442e-16	-6.89486266853561e-16
24.752475247524753	9.942775022145906e-14	2.4199601108371185e-13	1.647887090040239e-14	3.1977292800268725e-14	3.969964192037068e-16	-2.410880917884397e-14	-1.7260527471848221e-16	-4.586043987919566e-15	4.889675695089352e-16	6.763077078417806e-15	1.0497436313769468e-14	-5.172234520075571e-16	-3.0048346719933076e-16	-7.673160747294966e-16
25.742574257425744	9.924993080155582e-14	2.413323221112056e-13	1.725410274321794e-14	3.3210797373429214e-14	4.148737456333355e-16	-2.525677241797627e-14	-1.8096416609642217e-16	-4.7887000619928645e-15	5.107426331175842e-16	7.012715209541541e-15	1.0885268897759884e-14	-5.447338113117837e-16	-3.1936779282301744e-16	-8.451458826054321e-16
26.73267326732673	9.907211138165259e-14	2.4066863313869945e-13	1.8029334586033483e-14	3.444430194658971e-14	4.3275107206296414e-16	-2.640473565710857e-14	-1.8932305747436215e-16	-4.9913561360661635e-15	5.325176967262332e-16	7.262353340665276e-15	1.1273101481750302e-14	-5.722441706160102e-16	-3.38252118446704e-16	-9.229756904813677e-16
27.722772277227723	9.889429196174936e-14	2.4000494416619323e-13	1.8804566428849026e-14	3.567780651975019e-14	4.506283984925928e-16	-2.7552698896240866e-14	-1.9768194885230208e-16	-5.194012210139461e-15	5.542927603348821e-16	7.511991471789011e-15	1.1660934065740714e-14	-5.997545299202366e-16	-3.5713644407039065e-16	-1.000805498357303e-15
28.712871287128714	9.871647254184613e-14	2.39341255193687e-13	1.9579798271664573e-14	3.691131109291068e-14	4.685057249222214e-16	-2.870066213537317e-14	-2.0604084023024206e-16	-5.396668284212759e-15	5.760678239435313e-16	7.761629602912746e-15	1.2048766649731132e-14	-6.272648892244631e-16	-3.760207696940772e-16	-1.0786353062332386e-15
29.7029702970297	9.85386531219429e-14	2.386775662211808e-13	2.0355030114480116e-14	3.814481566607117e-14	4.863830513518501e-16	-2.984862537450547e-14	-2.14399731608182e-16	-5.599324358286057e-15	5.978428875521802e-16	8.011267734036482e-15	1.2436599233721545e-14	-6.547752485286896e-16	-3.9490509531776376e-16	-1.1564651141091742e-15
30.693069306930692	9.836083370203966e-14	2.380138772486746e-13	2.113026195729566e-14	3.9378320239231654e-14	5.0426037778147875e-16	-3.0996588613637767e-14	-2.227586229861219e-16	-5.801980432359355e-15	6.196179511608292e-16	8.260905865160216e-15	1.2824431817711962e-14	-6.822856078329162e-16	-4.1378942094145034e-16	-1.2342949219851092e-15
31.683168316831683	9.818301428213644e-14	2.373501882761684e-13	2.1905493800111206e-14	4.061182481239214e-14	5.221377042111074e-16	-3.214455185277007e-14	-2.311175143640619e-16	-6.004636506432654e-15	6.413930147694783e-16	8.510543996283952e-15	1.3212264401702378e-14	-7.097959671371427e-16	-4.326737465651369e-16	-1.312124729861045e-15
32.67326732673267	9.80051948622332e-14	2.366864993036622e-13	2.268072564292675e-14	4.184532938555263e-14	5.400150306407361e-16	-3.329251509190237e-14	-2.3947640574200183e-16	-6.207292580505951e-15	6.631680783781273e-16	8.760182127407685e-15	1.3600096985692794e-14	-7.373063264413691e-16	-4.515580721888235e-16	-1.3899545377369805e-15
33.663366336633665	9.782737544232997e-14	2.3602281033115596e-13	2.3455957485742293e-14	4.3078833958713115e-14	5.578923570703647e-16	-3.444047833103466e-14	-2.4783529711994176e-16	-6.409948654579249e-15	6.849431419867762e-16	9.00982025853142e-15	1.3987929569683207e-14	-7.648166857455955e-16	-4.7044239781251e-16	-1.4677843456129157e-15
34.65346534653465	9.764955602242674e-14	2.3535912135864974e-13	2.4231189328557842e-14	4.431233853187361e-14	5.757696834999935e-16	-3.558844157016697e-14	-2.561941884978818e-16	-6.612604728652548e-15	7.067182055954253e-16	9.259458389655157e-15	1.4375762153673626e-14	-7.923270450498222e-16	-4.893267234361967e-16	-1.5456141534888517e-15
35.64356435643565	9.74717366025235e-14	2.3469543238614357e-13	2.5006421171373383e-14	4.5545843105034093e-14	5.93647009929622e-16	-3.673640480929926e-14	-2.645530798758217e-16	-6.815260802725846e-15	7.284932692040743e-16	9.509096520778892e-15	1.476359473766404e-14	-8.198374043540487e-16	-5.082110490598832e-16	-1.6234439613647868e-15
36.633663366336634	9.729391718262028e-14	2.3403174341363734e-13	2.5781653014188932e-14	4.677934767819459e-14	6.115243363592508e-16	-3.7884368048431574e-14	-2.729119712537617e-16	-7.017916876799145e-15	7.502683328127234e-16	9.758734651902627e-15	1.5151427321654458e-14	-8.473477636582753e-16	-5.270953746835699e-16	-1.7012737692407224e-15
37.62376237623762	9.711609776271704e-14	2.333680544411311e-13	2.6556884857004476e-14	4.801285225135508e-14	6.294016627888794e-16	-3.903233128756387e-14	-2.8127086263170164e-16	-7.220572950872441e-15	7.720433964213723e-16	1.0008372783026362e-14	1.5539259905644874e-14	-8.748581229625018e-16	-5.459797003072565e-16	-1.779103577116658e-15
38.613861386138616	9.862799802636141e-14	2.367712189152666e-13	2.748444791984967e-14	4.776154859506034e-14	6.505825472152152e-16	-4.039661217468676e-14	-2.909681958546728e-16	-4.3952356611188714e-15	7.948925971309681e-16	9.997629146328688e-15	1.594404703646137e-14	-8.82050043083734e-16	-5.411913574080589e-16	-2.9661174641394756e-15
39.603960396039604	1.0032371038567339e-13	2.4061678626964215e-13	2.8428581968439936e-14	4.7348723643264525e-14	6.721228012603408e-16	-4.178442465737222e-14	-3.0081112825770923e-16	-1.2405053890311922e-15	8.178586452641229e-16	9.95856050467141e-15	1.6350678526915507e-14	-8.870316706201794e-16	-5.338278401449724e-16	-4.273791276032802e-15
40.59405940594059	1.0201942274498516e-13	2.444623536240175e-13	2.93727160170302e-14	4.693589869146876e-14	6.936630553054664e-16	-4.317223714005757e-14	-3.1065406066074525e-16	1.914224883056285e-15	8.408246933972777e-16	9.919491863014135e-15	1.675731001736962e-14	-8.920132981566244e-16	-5.264643228818863e-16	-5.581465087926078e-15
41.584158415841586	1.0371513510429704e-13	2.4830792097839285e-13	3.031685006562042e-14	4.6523073739672975e-14	7.152033093505904e-16	-4.456004962274303e-14	-3.2049699306378127e-16	5.068955155143762e-15	8.637907415304308e-16	9.880423221356859e-15	1.7163941507823733e-14	-8.969949256930696e-16	-5.191008056188006e-16	-6.8891388998193035e-15
42.57425742574257	1.0541084746360892e-13	2.521534883327684e-13	3.1260984114210736e-14	4.611024878787719e-14	7.36743563395716e-16	-4.5947862105428486e-14	-3.303399254668173e-16	8.22368542723124e-15	8.867567896635856e-16	9.841354579699581e-15	1.757057299827787e-14	-9.019765532295148e-16	-5.117372883557141e-16	-8.19681271171263e-15
43.56435643564356	1.071065598229208e-13	2.5599905568714376e-13	3.220511816280095e-14	4.56974238360814e-14	7.5828381744084e-16	-4.733567458811384e-14	-3.401828578698533e-16	1.1378415699318717e-14	9.097228377967403e-16	9.802285938042305e-15	1.7977204488731984e-14	-9.0695818076596e-16	-5.04373771092628e-16	-9.504486523605906e-15
44.554455445544555	1.0880227218223257e-13	2.598446230415191e-13	3.314925221139122e-14	4.528459888428561e-14	7.7982407148596405e-16	-4.87234870707993e-14	-3.5002579027288933e-16	1.4533145971406194e-14	9.32688885929895e-16	9.763217296385028e-15	1.8383835979186123e-14	-9.119398083024053e-16	-4.970102538295419e-16	-1.0812160335499182e-14
45.54455445544554	1.1049798454154455e-13	2.6369019039589447e-13	3.4093386259981537e-14	4.4871773932489825e-14	8.013643255310896e-16	-5.0111299553484754e-14	-3.5986872267592575e-16	1.768787624349367e-14	9.556549340630497e-16	9.724148654727752e-15	1.879046746964024e-14	-9.169214358388505e-16	-4.896467365664559e-16	-1.2119834147392507e-14
46.53465346534654	1.1219369690085632e-13	2.675357577502698e-13	3.503752030857175e-14	4.445894898069404e-14	8.229045795762137e-16	-5.149911203617011e-14	-3.6971165507896177e-16	2.084260651558115e-14	9.786209821962045e-16	9.685080013070475e-15	1.9197098960094374e-14	-9.219030633752957e-16	-4.822832193033698e-16	-1.3427507959285784e-14
47.524752475247524	1.138894092601681e-13	2.7138132510464517e-13	3.598165435716197e-14	4.4046124028898275e-14	8.444448336213377e-16	-5.2886924518855464e-14	-3.79554587481997e-16	2.3997336787668424e-14	1.0015870303293576e-15	9.6460113714132e-15	1.9603730450548462e-14	-9.268846909117405e-16	-4.749197020402841e-16	-1.473518177117896e-14
48.51485148514851	1.1558512161948008e-13	2.7522689245902073e-13	3.6925788405752286e-14	4.363329907710246e-14	8.659850876664633e-16	-5.427473700154092e-14	-3.893975198850338e-16	2.7152067059756103e-14	1.024553078462514e-15	9.606942729755923e-15	2.0010361941002626e-14	-9.318663184481861e-16	-4.675561847771972e-16	-1.6042855583072336e-14
49.504950495049506	1.1728083397879185e-13	2.790724598133961e-13	3.78699224543425e-14	4.32204741253067e-14	8.875253417115873e-16	-5.5662549484226276e-14	-3.9924045228806943e-16	3.030679733184338e-14	1.047519126595667e-15	9.567874088098648e-15	2.041699343145671e-14	-9.36847945984631e-16	-4.601926675141115e-16	-1.735052939496556e-14
50.495049504950494	1.1897654633810373e-13	2.8291802716777143e-13	3.881405650293277e-14	4.280764917351094e-14	9.090655957567113e-16	-5.705036196691173e-14	-4.0908338469110545e-16	3.3461527603930856e-14	1.0704851747288218e-15	9.52880544644137e-15	2.0823624921910852e-14	-9.418295735210762e-16	-4.528291502510255e-16	-1.8658203206858837e-14
51.48514851485149	1.206722586974155e-13	2.867635945221468e-13	3.9758190551523036e-14	4.239482422171515e-14	9.30605849801836e-16	-5.843817444959709e-14	-4.1892631709414148e-16	3.661625787601833e-14	1.0934512228619752e-15	9.489736804784095e-15	2.1230256412364965e-14	-9.468112010575212e-16	-4.454656329879394e-16	-1.9965877018752113e-14
52.475247524752476	1.2236797105672749e-13	2.9060916187652214e-13	4.0702324600113303e-14	4.198199926991936e-14	9.521461038469617e-16	-5.982598693228254e-14	-4.287692494971775e-16	3.977098814810581e-14	1.1164172709951297e-15	9.450668163126819e-15	2.1636887902819103e-14	-9.517928285939666e-16	-4.381021157248533e-16	-2.127355083064544e-14
53.46534653465346	1.2406368341603926e-13	2.944547292308975e-13	4.164645864870357e-14	4.1569174318123575e-14	9.736863578920857e-16	-6.121379941496795e-14	-4.386121819002135e-16	4.292571842019329e-14	1.1393833191282842e-15	9.411599521469542e-15	2.2043519393273216e-14	-9.567744561304116e-16	-4.3073859846176717e-16	-2.2581224642538713e-14
54.45544554455446	1.2575939577535104e-13	2.9830029658527284e-13	4.2590592697293786e-14	4.115634936632781e-14	9.952266119372097e-16	-6.260161189765326e-14	-4.484551143032491e-16	4.608044869228056e-14	1.1623493672614376e-15	9.372530879812268e-15	2.245015088372733e-14	-9.617560836668566e-16	-4.2337508119868153e-16	-2.388889845443189e-14
55.445544554455445	1.2745510813466302e-13	3.021458639396484e-13	4.3534726745884104e-14	4.0743524414532e-14	1.0167668659823353e-15	-6.398942438033876e-14	-4.58298046706286e-16	4.923517896436824e-14	1.1853154153945937e-15	9.333462238154988e-15	2.2856782374181468e-14	-9.66737711203302e-16	-4.1601156393559466e-16	-2.5196572266325268e-14
56.43564356435643	1.291508204939748e-13	3.0599143129402355e-13	4.447886079447432e-14	4.033069946273624e-14	1.0383071200274593e-15	-6.537723686302412e-14	-4.681409791093216e-16	5.238990923645572e-14	1.208281463527747e-15	9.294393596497715e-15	2.326341386463558e-14	-9.71719338739747e-16	-4.0864804667250897e-16	-2.6504246078218493e-14
57.42574257425743	1.3084653285328667e-13	3.098369986483989e-13	4.5422994843064536e-14	3.991787451094045e-14	1.059847374072584e-15	-6.676504934570952e-14	-4.779839115123576e-16	5.5544639508542995e-14	1.2312475116609018e-15	9.25532495484044e-15	2.3670045355089694e-14	-9.767009662761923e-16	-4.012845294094229e-16	-2.781191989011177e-14
58.415841584158414	1.3254224521259845e-13	3.136825660027742e-13	4.63671288916548e-14	3.950504955914466e-14	1.0813876281177081e-15	-6.815286182839493e-14	-4.878268439153932e-16	5.869936978063047e-14	1.2542135597940565e-15	9.216256313183162e-15	2.4076676845543807e-14	-9.816825938126373e-16	-3.939210121463368e-16	-2.9119593702005045e-14
59.4059405940594	1.3423795757191032e-13	3.175281333571498e-13	4.731126294024507e-14	3.9092224607348874e-14	1.1029278821628337e-15	-6.954067431108034e-14	-4.976697763184296e-16	6.185410005271815e-14	1.2771796079272114e-15	9.177187671525884e-15	2.4483308335997945e-14	-9.866642213490827e-16	-3.8655749488325073e-16	-3.042726751389837e-14
60.396039603960396	1.359336699312222e-13	3.2137370071152516e-13	4.8255396988835337e-14	3.8679399655553087e-14	1.1244681362079577e-15	-7.092848679376574e-14	-5.075127087214657e-16	6.500883032480543e-14	1.300145656060366e-15	9.13811902986861e-15	2.4889939826452062e-14	-9.916458488855277e-16	-3.7919397762016465e-16	-3.17349413257916e-14
61.386138613861384	1.3762938229053408e-13	3.252192680659005e-13	4.9199531037425603e-14	3.8266574703757324e-14	1.1460083902530825e-15	-7.231629927645115e-14	-5.173556411245017e-16	6.81635605968929e-14	1.3231117041935191e-15	9.099050388211333e-15	2.5296571316906197e-14	-9.96627476421973e-16	-3.718304603570786e-16	-3.304261513768487e-14
62.37623762376238	1.3932509464984595e-13	3.290648354202761e-13	5.014366508601587e-14	3.785374975196151e-14	1.1675486442982073e-15	-7.37041117591366e-14	-5.271985735275381e-16	7.131829086898058e-14	1.3460777523266738e-15	9.059981746554055e-15	2.5703202807360335e-14	-1.0016091039584181e-15	-3.644669430939921e-16	-3.43502889495782e-14
63.366336633663366	1.4102080700915773e-13	3.329104027746514e-13	5.108779913460614e-14	3.744092480016575e-14	1.1890888983433321e-15	-7.509192424182201e-14	-5.370415059305737e-16	7.447302114106786e-14	1.3690438004598286e-15	9.020913104896779e-15	2.6109834297814448e-14	-1.0065907314948633e-15	-3.571034258309064e-16	-3.5657962761471475e-14
64.35643564356435	1.427165193684695e-13	3.3675597012902657e-13	5.2031933183196353e-14	3.702809984836999e-14	1.2106291523884553e-15	-7.647973672450731e-14	-5.4688443833360935e-16	7.762775141315534e-14	1.3920098485929817e-15	8.981844463239505e-15	2.651646578826854e-14	-1.0115723590313082e-15	-3.497399085678203e-16	-3.69656365733647e-14
65.34653465346534	1.4441223172778138e-13	3.406015374834019e-13	5.297606723178662e-14	3.66152748965742e-14	1.2321694064335801e-15	-7.786754920719272e-14	-5.567273707366454e-16	8.078248168524261e-14	1.4149758967261364e-15	8.942775821582229e-15	2.6923097278722675e-14	-1.0165539865677534e-15	-3.4237639130473424e-16	-3.8273310385257977e-14
66.33663366336634	1.4610794408709326e-13	3.444471048377775e-13	5.3920201280376887e-14	3.620244994477841e-14	1.2537096604787057e-15	-7.925536168987818e-14	-5.665703031396818e-16	8.393721195733029e-14	1.4379419448592912e-15	8.903707179924951e-15	2.7329728769176813e-14	-1.0215356141041986e-15	-3.3501287404164816e-16	-3.958098419715126e-14
67.32673267326733	1.4780365644640514e-13	3.4829267219215283e-13	5.4864335328967154e-14	3.5789624992982624e-14	1.2752499145238297e-15	-8.064317417256358e-14	-5.764132355427178e-16	8.709194222941777e-14	1.460907992992446e-15	8.864638538267676e-15	2.7736360259630926e-14	-1.0265172416406438e-15	-3.276493567785621e-16	-4.088865800904453e-14
68.31683168316832	1.4949936880571701e-13	3.521382395465284e-13	5.580846937755742e-14	3.5376800041186837e-14	1.2967901685689553e-15	-8.203098665524904e-14	-5.862561679457542e-16	9.024667250150524e-14	1.4838740411256006e-15	8.825569896610398e-15	2.8142991750085064e-14	-1.0314988691770892e-15	-3.202858395154756e-16	-4.2196331820937855e-14
69.3069306930693	1.511950811650289e-13	3.5598380690090374e-13	5.675260342614768e-14	3.496397508939105e-14	1.3183304226140793e-15	-8.34187991379344e-14	-5.960991003487898e-16	9.340140277359272e-14	1.5068400892587554e-15	8.786501254953122e-15	2.854962324053918e-14	-1.0364804967135342e-15	-3.129223222523895e-16	-4.3504005632831125e-14
70.29702970297029	1.5289079352434067e-13	3.5982937425527904e-13	5.76967374747379e-14	3.455115013759526e-14	1.3398706766592041e-15	-8.48066116206198e-14	-6.059420327518259e-16	9.65561330456802e-14	1.52980613739191e-15	8.747432613295846e-15	2.895625473099329e-14	-1.0414621242499794e-15	-3.0555880498930383e-16	-4.481167944472441e-14
71.2871287128713	1.5458650588365244e-13	3.6367494160965424e-13	5.864087152332812e-14	3.41383251857995e-14	1.3614109307043274e-15	-8.619442410330516e-14	-6.157849651548615e-16	9.971086331776747e-14	1.5527721855250627e-15	8.708363971638571e-15	2.9362886221447404e-14	-1.0464437517864242e-15	-2.9819528772621775e-16	-4.6119353256617626e-14
72.27722772277228	1.5628221824296442e-13	3.675205089640298e-13	5.958500557191844e-14	3.3725500234003686e-14	1.3829511847494537e-15	-8.758223658599066e-14	-6.256278975578983e-16	1.0286559358985515e-13	1.5757382336582188e-15	8.669295329981293e-15	2.976951771190154e-14	-1.0514253793228699e-15	-2.908317704631313e-16	-4.742702706851096e-14
73.26732673267327	1.579779306022762e-13	3.7136607631840515e-13	6.052913962050865e-14	3.3312675282207924e-14	1.404491438794577e-15	-8.897004906867602e-14	-6.354708299609339e-16	1.0602032386194243e-13	1.5987042817913717e-15	8.630226688324018e-15	3.0176149202355655e-14	-1.0564070068593147e-15	-2.834682532000456e-16	-4.8734700880404184e-14
74.25742574257426	1.5967364296158807e-13	3.752116436727805e-13	6.147327366909892e-14	3.289985033041216e-14	1.4260316928397018e-15	-9.035786155136142e-14	-6.4531376236396995e-16	1.091750541340299e-13	1.6216703299245266e-15	8.591158046666742e-15	3.058278069280977e-14	-1.0613886343957599e-15	-2.761047359369595e-16	-5.004237469229746e-14
75.24752475247524	1.6136935532089995e-13	3.7905721102715585e-13	6.241740771768924e-14	3.248702537861635e-14	1.4475719468848273e-15	-9.174567403404683e-14	-6.55156694767006e-16	1.1232978440611738e-13	1.6446363780576814e-15	8.552089405009464e-15	3.0989412183263906e-14	-1.0663702619322051e-15	-2.6874121867387303e-16	-5.1350048504190787e-14
76.23762376237623	1.6306506768021183e-13	3.829027783815312e-13	6.336154176627945e-14	3.2074200426820586e-14	1.4691122009299514e-15	-9.313348651673224e-14	-6.64999627170042e-16	1.1548451467820486e-13	1.6676024261908351e-15	8.513020763352189e-15	3.139604367371802e-14	-1.0713518894686501e-15	-2.6137770141078734e-16	-5.265772231608406e-14
77.22772277227723	1.647607800395236e-13	3.8674834573590656e-13	6.430567581486972e-14	3.16613754750248e-14	1.4906524549750762e-15	-9.452129899941764e-14	-6.74842559573078e-16	1.1863924495029234e-13	1.69056847432399e-15	8.473952121694911e-15	3.180267516417216e-14	-1.0763335170050953e-15	-2.5401418414770126e-16	-5.3965396127977345e-14
