time	species_5	species_9	species_11	species_13	species_14	species_15	species_19	species_20	species_21	species_24	species_28	species_29	species_30	species_31	species_32	species_33	species_34	species_35	species_36	species_37	species_38	species_39	species_40	species_41	species_42	species_43	species_44	species_45	species_46	species_47	species_48	species_49	species_50	species_51	species_52	species_1	species_2	species_3	species_4	species_6	species_7	species_8	species_10	species_12	species_16	species_17	species_18	species_22	species_23	species_25	species_26	species_27	species_53
9.900990099009901	0.0009896090236000234	0.9999951161648788	4.836955783658289e-06	4.6879337871616336e-08	0.09967130258622593	0.00032869736963578566	0.9996536620024286	0.0002688798715822613	7.745812598948165e-05	0.004844730921135825	0.002108791518517007	2.808425222840421e-06	1.564876339164596e-07	0.04104066878051305	1.3831583014987424e-11	3.2689209095658646e-08	2.8453429454274e-09	8.107160781702807e-14	2.332315806721325e-08	2.0300773087632975e-09	8.405258759044392e-14	0.058959169752573905	1.8263681986515145e-09	8.818215883497418e-11	1.5391659749891033e-11	9.742859145907882e-13	1.0981680376804608e-11	6.951362363910092e-13	0.00024843976206535996	1.7599355957621538e-06	1.2556843857404136e-06	2.990028521489441e-11	1.1662194128820005e-13	1.2467759305627865e-13	0.0009896090236000234	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
10.89108910891089	0.0010885160470305796	0.9999940926752385	5.845141777506934e-06	6.218298422833788e-08	0.09959662221958035	0.0004033776970741908	0.9995889502119801	0.000313428972086893	9.762081593332851e-05	0.005077880085619283	0.0023780185095035227	3.868699870479321e-06	2.207476473595369e-07	0.03754632687093882	2.6611327886990197e-11	3.944659489316506e-08	3.542772140582948e-09	1.385654558461715e-13	2.8144412096273274e-08	2.5276621338690973e-09	1.4357460685242462e-13	0.06245344612689643	2.743714164757275e-09	1.5462267959527813e-10	2.0205474617467956e-11	1.5011235341916265e-12	1.4416248490692769e-11	1.071025610689669e-12	0.00031016004982054496	1.9356609574907075e-06	1.3810614696703367e-06	5.605536644561576e-11	1.917067663443639e-13	2.0492500245271975e-13	0.0010885160470305796	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
11.881188118811881	0.0011874132781713137	0.9999929723091584	6.947236053523896e-06	8.04547882507167e-08	0.09951645761132873	0.00048354224076023065	0.9995198481275251	0.0003599727385589367	0.00012017913391629362	0.005293514160179159	0.0026429816373254897	5.176139691797706e-06	3.0046630347955255e-07	0.034350130043510396	4.7887655992833837e-11	4.684595552712585e-08	4.306071206234348e-09	2.2390763706804963e-13	3.342369231795254e-08	3.0722346818542e-09	2.31860239326931e-13	0.06564956180219203	3.974207249320471e-09	2.5755627109654016e-10	2.587474095390272e-11	2.21997934868188e-12	1.8461162301267886e-11	1.5839164015739946e-12	0.0003786756839038756	2.1113376100294766e-06	1.50640380041429e-06	9.894612758772424e-11	3.0041700023836123e-13	3.210928884381755e-13	0.0011874132781713137	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
12.871287128712872	0.0012863007179917112	0.9999917551694665	8.142887987293637e-06	1.0194254645848022e-07	0.09943156733522603	0.0005684324156704375	0.9994465468398932	0.00040836506862906386	0.00014508809147817348	0.005494327749949093	0.002902565911242547	6.75644540315537e-06	3.9675624066026343e-07	0.031426637554446676	8.144934160242553e-11	5.4892794604924787e-08	5.1293536879178735e-09	3.452404542457115e-13	3.916492203155605e-08	3.659592315842306e-09	3.5727952251039365e-13	0.06857295640207366	5.5806954905203425e-09	4.1072965295051135e-10	3.245255950326391e-11	3.1723183400840712e-12	2.3154306465783264e-11	2.2633929703239167e-12	0.00045372338579944594	2.286965566880128e-06	1.6317113876054847e-06	1.660159708807889e-10	4.523279511648396e-13	4.834010643691939e-13	0.0012863007179917112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
13.861386138613861	0.0013851783674611617	0.9999904413586727	9.431750744384924e-06	1.2689058334795705e-07	0.09934268274724628	0.0006573168515751217	0.9993692241029465	0.00045848164539755143	0.00017229425165642647	0.0056824456061289885	0.0031559870365302704	8.634463521449578e-06	5.104430056740218e-07	0.02875257971812938	1.320195103463267e-10	6.359289627662471e-08	6.006449210829219e-09	5.115948408801089e-13	4.5372224211838814e-08	4.285329514438522e-09	5.290979095550293e-13	0.07124689877554445	7.63023902561653e-09	6.309656936378176e-10	3.998924935749026e-11	4.403000018362732e-12	2.8531580523623925e-11	3.1414615282826383e-12	0.0005350099828494527	2.462544841540584e-06	1.756984240874462e-06	2.6675655683177304e-10	6.583681077932398e-13	7.035100223757096e-13	0.0013851783674611617	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
14.85148514851485	0.001484046227548959	0.9999890309789723	1.0813481231330777e-05	1.555397967291709e-07	0.09925049669285582	0.0007495026855090554	0.9992880462565407	0.0005102153897011262	0.0002017383537586665	0.00585955152841796	0.0034027129125492593	1.0834093606962173e-05	6.420603970356603e-07	0.02630667263681594	2.0527868349281315e-10	7.295216883200587e-08	6.9310600106367e-09	7.327331047665208e-13	5.204980992096949e-08	4.944949603646723e-09	7.573097159713785e-13	0.07369267227143464	1.0193571068743519e-08	9.383897969164126e-10	4.853262502675555e-11	5.960014482814956e-12	3.4627096533378265e-11	4.252361797450079e-12	0.0006222235163720276	2.638075447505027e-06	1.8822223698490926e-06	4.129411002575698e-10	9.30809537027006e-13	9.945096431028313e-13	0.001484046227548959	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
15.841584158415841	0.0015829042992243011	0.9999875241322507	1.2287740047249341e-05	1.8812770247027278e-07	0.09915565658449964	0.0008443424840934019	0.9992031697503789	0.000563472939184962	0.00023335731043659088	0.006026987741976617	0.0036424032867734208	1.337822501819363e-05	7.91856519158358e-07	0.024069448776323756	3.078490283238837e-10	8.297652022061596e-08	7.896885606292706e-09	1.018973713086096e-12	5.920188950189644e-08	5.633953764937276e-09	1.052453506222499e-12	0.07592974415628304	1.3344573319932365e-08	1.3566160139406694e-09	5.812824805067508e-11	7.894224399257145e-12	4.1473358548795737e-11	5.6323828892570895e-12	0.0007150419965622767	2.8135573982639006e-06	2.007425784154581e-06	6.18832395824942e-10	1.283244627608215e-12	1.3708933004646313e-12	0.0015829042992243011	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
16.831683168316832	0.0016817525834562893	0.9999859209200856	1.3854191436096867e-05	2.248884786573713e-07	0.09905876066164852	0.0009412379833629172	0.999114742359961	0.0006181719160800027	0.00026708572395942173	0.0061858316260500435	0.00387486333830098	1.6288696857479965e-05	9.59808111616485e-07	0.022023102023627485	4.4724121093490156e-10	9.367175971267836e-08	8.897721378832243e-09	1.3810073719538845e-12	6.683260242691906e-08	6.347911428961982e-09	1.4254191074051225e-12	0.07797592054213645	1.715977423270301e-08	1.9128929575468205e-09	6.881965228274277e-11	1.0259118093565818e-11	4.9101423315031075e-11	7.319687112297839e-12	0.0008131402388441227	2.9889907073039044e-06	2.13259449341346e-06	9.013618916369125e-10	1.7305512369591994e-12	1.848519573983239e-12	0.0016817525834562893	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
17.821782178217823	0.0017805910812139294	0.9999842214437517	1.5512503239535916e-05	2.6605300918548755e-07	0.09896035653640299	0.001039641543100766	0.9990229041657059	0.0006742387984769766	0.00030285703581751645	0.006336954983477456	0.004100007889530895	1.958627605021386e-05	1.1456409460731588e-06	0.020151345816808153	6.317677969535264e-10	1.0504352086757351e-07	9.927535873830759e-09	1.829712215863062e-12	7.49459623522741e-08	7.082515489677614e-09	1.8872543939613874e-12	0.0798474882360606	2.1717874953588722e-08	2.638211417958743e-09	8.064854336917338e-11	1.3110576819548272e-11	5.7541042557239683e-11	9.354143891153783e-12	0.0009161951541816161	3.1643753881080046e-06	2.2577285072455987e-06	1.2802781273974849e-09	2.2888482800572317e-12	2.4445637593625552e-12	0.0017805910812139294	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
18.81188118811881	0.0018794197934661316	0.9999824258042233	1.726234685041225e-05	3.118489267866055e-07	0.09886094137772115	0.0011390559626095	0.9989277883467765	0.0007316072607516439	0.0003406043924723296	0.006481069914095907	0.004317833857836983	2.3290649948760186e-05	1.3488543882463746e-06	0.018439283282329275	8.704281651045056e-10	1.1709720217430556e-07	1.0980530450590532e-08	2.3759745578345574e-12	8.35458147842308e-08	7.8336249217492e-09	2.4489785527016582e-12	0.08155934457824149	2.709930607341769e-08	3.567375770130221e-09	9.365497318343064e-11	1.6506658180681542e-11	6.682078740485156e-11	1.1777175208981344e-11	0.00102388978231835	3.3397114541554257e-06	2.3828278352681975e-06	1.7782633819743893e-09	2.975443386728823e-12	3.1774609257906544e-12	0.0018794197934661316	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
19.801980198019802	0.001978238721181709	0.9999805341021782	1.910339716686235e-05	3.6250065547455007e-07	0.09876096331666193	0.001239033075524381	0.9988295218213297	0.0007902168998927911	0.00038026127877802623	0.0066187636250653464	0.004528399469030283	2.7420431113575064e-05	1.5687488116524287e-06	0.01687328895247839	1.1727693455686018e-09	1.2983792325678102e-07	1.2051183376251822e-08	3.0305201992478485e-12	9.263580585290927e-08	8.597296296617388e-09	3.1214070355394644e-12	0.083125115697157	3.3385818243245575e-08	4.7390401482416264e-09	1.078774895293989e-10	2.050739725393222e-11	7.696815517510641e-11	1.4631613678713095e-11	0.001135916236804018	3.5149989189216594e-06	2.507892487095791e-06	2.4210168710441086e-09	3.808773627946978e-12	4.066841599313345e-12	0.001978238721181709	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
20.792079207920793	0.0020770478653293813	0.9999785464380011	2.1035332547005735e-05	4.1822945244905804e-07	0.09866082353298501	0.001339171663315607	0.9987282257815322	0.0008500122227963255	0.0004217619956720354	0.006750525775076192	0.00473180802057522	3.1993170518708674e-05	1.804454108983574e-06	0.015440900257851312	1.5487315325834576e-09	1.432704927747945e-07	1.3134282222770827e-08	3.80376054098321e-12	1.0221935943249569e-07	9.369806948354062e-09	3.9149925195474596e-12	0.08455726498867605	4.0660105319041715e-08	6.195715082324447e-09	1.233532645050981e-10	2.5174624789127172e-11	8.80096609356703e-11	1.7961572796306585e-11	0.0012519778655858127	3.690237795878461e-06	2.6329224723402506e-06	3.2373073499991296e-09	4.808341521549312e-12	5.133462442292868e-12	0.0020770478653293813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
21.78217821782178	0.0021758472268777695	0.9999764629117869	2.3057834764213262e-05	4.792534494672172e-07	0.09856087882296001	0.0014391148876201428	0.9986240161417501	0.0009109418468528108	0.00046504201139759927	0.006876769756259491	0.004928195350773088	3.702537777956351e-05	2.054958365550067e-06	0.014130718042790109	2.008484397889506e-09	1.573993861156445e-07	1.4224946467086769e-08	4.7056552247860365e-12	1.1229966124830089e-07	1.0147671144545847e-08	4.839683613098185e-12	0.08586719257209217	4.900545895506771e-08	7.983747774283952e-09	1.4011820351590402e-10	3.0571801731751554e-11	9.997091526530824e-11	2.1812328839700195e-11	0.0013717907705582772	3.86542809849385e-06	2.7579178006107816e-06	4.258996383930856e-09	5.9946471996628424e-12	6.39913287679889e-12	0.0021758472268777695	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
22.77227722772277	0.002274636806795399	0.999974283623344	2.517058896297555e-05	5.457876936599468e-07	0.09846144450295151	0.0015385473868310617	0.9985170039111658	0.0009729578840762952	0.0005100382047583919	0.006997848761742413	0.005117720486475931	4.253254743451374e-05	2.319136064357273e-06	0.012932315916141631	2.562258799243836e-09	1.7222873202769055e-07	1.5318641138751433e-08	5.745593392051923e-12	1.2287964936485004e-07	1.0927649863875108e-08	5.9048034474780935e-12	0.08706532591134937	5.850545533226437e-08	1.0153277467678018e-08	1.582070356935701e-10	3.6763870215795856e-11	1.1287668875235876e-10	2.623021451828751e-11	0.0014950847590958366	4.040569840232115e-06	2.8828784815139255e-06	5.521032535045068e-09	7.389117553796566e-12	7.886638530947069e-12	0.002274636806795399	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
23.762376237623762	0.0023734166060507024	0.9999720086721974	2.737328361534513e-05	6.180441878179192e-07	0.0983627974120436	0.0016371922736709097	0.9984072955142703	0.0010360154484271593	0.0005566890373030674	0.007114068370127737	0.005300558404650416	4.8529189277956504e-05	2.5957749677910887e-06	0.011836157262336125	3.220180809605412e-09	1.877623060159336e-07	1.6411183689976286e-08	6.932294422984976e-12	1.3396200949916805e-07	1.1706755731848489e-08	7.118948950831518e-12	0.08816120277730151	6.924367165211365e-08	1.2758170550874927e-08	1.776533887497302e-10	4.3817119517690884e-11	1.2675096539164816e-10	3.1262523296644e-11	0.001621603891145365	4.215663034553812e-06	3.0078045246535636e-06	7.061419788808294e-09	9.014033761551085e-12	9.619663012875957e-12	0.0023734166060507024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
24.752475247524753	0.0024721866256120126	0.9999696381575925	2.9665610477936745e-05	6.962319301613149e-07	0.0982651789402172	0.001734808107228705	0.9982949930684745	0.0011000722627805667	0.0006049346687455176	0.0072256963296081994	0.005476894494424906	5.502886188244796e-05	2.8836013098659796e-06	0.010833519213442274	3.992112501141732e-09	2.0400352926533753e-07	1.749874532100421e-08	8.273727498657556e-12	1.45549174278373e-07	1.248225399449983e-08	8.489910041000717e-12	0.08916354725070444	8.13034301152275e-08	1.585593857755871e-08	1.9848985046346569e-10	5.179906547863863e-11	1.4161698644895846e-10	3.695742332773411e-11	0.0017511067063142609	4.390707694915765e-06	3.1326959396309115e-06	8.921162840175494e-09	1.0892457896662891e-11	1.1622708763843337e-11	0.0024721866256120126	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
25.742574257425744	0.002570946866447569	0.9999671721784975	3.204726454949582e-05	7.80556953584183e-07	0.0981687980145628	0.001831185906972099	0.998180194625585	0.001165088347940068	0.0006547170264755791	0.007332970045883819	0.005646920409473252	6.20442086152449e-05	3.1813029834910532e-06	0.009916423234340424	4.887503298257716e-09	2.209554723276816e-07	1.8577847523098663e-08	9.777050012485796e-12	1.576433258960585e-07	1.3251660073907244e-08	1.002460870387609e-11	0.09008033911410707	9.476756850181085e-08	1.950764134983954e-08	2.2074801817759443e-10	6.077834264918544e-11	1.5749728577377825e-10	4.336388046344075e-11	0.0018833661873340134	4.565703834771067e-06	3.2575527360445264e-06	1.1144191033793564e-08	1.3048159374627618e-11	1.392101779820416e-11	0.002570946866447569	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
26.73267326732673	0.002669697329525513	0.9999646108336072	3.4517944029019685e-05	8.712223643876368e-07	0.09807383397343111	0.0019261462788258935	0.998062994386215	0.0012310257706198465	0.0007059798431657947	0.0074361024342685916	0.005810830906155528	6.95869952461594e-05	3.487550498794531e-06	0.009077571609511146	5.915255339013172e-09	2.3862086247756666e-07	1.964535493259793e-08	1.144856370044118e-11	1.702464013863623e-07	1.40127344860048e-08	1.1729056697474783e-11	0.09091887734436042	1.0971823505949861e-07	2.377777817472219e-08	2.4445853845634094e-10	7.082460766678832e-11	1.7441371809594358e-10	5.053158928009172e-11	0.0020181695337669688	4.7406514675690854e-06	3.382374923490303e-06	1.3777264069084771e-08	1.5505542029184927e-11	1.6540493181096153e-11	0.002669697329525513	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
27.722772277227723	0.002768438015813893	0.9999619542213456	3.7077350274417765e-05	9.684283805145864e-07	0.09798043930596431	0.00201953667586961	0.997943482891897	0.0012978484384818495	0.0007586686696217094	0.007535286477038716	0.005968821460137521	7.766814861453122e-05	3.8010156674207266e-06	0.008310289287164369	7.083604790077681e-09	2.570020939711603e-07	2.069846526275196e-08	1.3293686932927308e-11	1.8336009996871845e-07	1.476347566820193e-08	1.3608330193791154e-11	0.09168583825005855	1.262367056071718e-07	2.8734169673586936e-08	2.696511386175691e-10	8.20084525212499e-11	1.9238748152822423e-10	5.851091115942869e-11	0.0021553177924852744	4.915550606755455e-06	3.5071625115614767e-06	1.6869862148510525e-08	1.828957232090436e-11	1.950762177899243e-11	0.002768438015813893	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
28.712871287128714	0.002867168926280659	0.9999592024398696	3.972518776171791e-05	1.072372369279556e-06	0.09788874223321892	0.0021112288174388602	0.9978217471983807	0.0013655219332300394	0.000812730868389845	0.007630698743387168	0.00612108650384571	8.629779590379494e-05	4.120387941679157e-06	0.007608470767149194	8.400020987862259e-09	2.761012406599363e-07	2.1734696860818397e-08	1.5316942154432056e-11	1.9698589207228703e-07	1.5502111107726842e-08	1.5666560244740875e-11	0.09238732856753767	1.4440322171353791e-07	3.4447831960279116e-08	2.963546513789676e-10	9.44013268427511e-11	2.1143913515899362e-10	6.735281880783642e-11	0.0022946253791534055	5.090401265772087e-06	3.6319155098486247e-06	2.047406268978164e-08	2.1425709234342638e-11	2.2849398879295303e-11	0.002867168926280659	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
