time	OCT4	SOX2	NANOG	OCT4_SOX2	Protein	OCT4_Gene	NANOG_Gene	SOX2_Gene	targetGene	degradation	p53	A
0.0	0.01	0.01	0.01	0.1	0.0	0.0	0.0	0.0	0.01	0.0	0.0	10.0
0.9900990099009901	5.672626773469911	5.672626773469912	0.0042355869790540795	0.25435321318046183	0.0113438692511056	0.0	0.0	0.0	0.01	0.0	0.0	10.0
1.9801980198019802	6.959701100967395	6.959701100967396	0.0029610476273289653	0.46382908932808775	0.04868680342810758	0.0	0.0	0.0	0.01	0.0	0.0	10.0
2.9702970297029703	7.203686368067695	7.203686368067696	0.0028218589012359166	0.514749171387809	0.0971104597427351	0.0	0.0	0.0	0.01	0.0	0.0	10.0
3.9603960396039604	7.248259049638496	7.248259049638497	0.002842471661788555	0.524515260886209	0.1475226542707666	0.0	0.0	0.0	0.01	0.0	0.0	10.0
4.9504950495049505	7.256347406757651	7.256347406757652	0.0028645511457927003	0.5263037195100246	0.19790019890491356	0.0	0.0	0.0	0.01	0.0	0.0	10.0
5.9405940594059405	7.257813825643733	7.257813825643732	0.002875748022268209	0.5266284755755196	0.24786564673165876	0.0	0.0	0.0	0.01	0.0	0.0	10.0
6.930693069306931	7.258079823049519	7.258079823049519	0.0028805943925474457	0.526687386525134	0.29735410697285547	0.0	0.0	0.0	0.01	0.0	0.0	10.0
7.920792079207921	7.258128147274007	7.258128147274008	0.0028825755061042562	0.5266980835308446	0.3463577699178085	0.0	0.0	0.0	0.01	0.0	0.0	10.0
8.910891089108912	7.258136956933883	7.258136956933883	0.0028833662475210584	0.5267000312880784	0.3948791444398629	0.0	0.0	0.0	0.01	0.0	0.0	10.0
9.900990099009901	7.258138574234208	7.258138574234208	0.0028836785454895977	0.5267003879447103	0.44292257101091664	0.0	0.0	0.0	0.01	0.0	0.0	10.0
10.89108910891089	7.2581388761148	7.2581388761148	0.002883801299853074	0.5267004541629583	0.4904926837994407	0.0	0.0	0.0	0.01	0.0	0.0	10.0
11.881188118811881	7.258138933906051	7.258138933906052	0.002883849432337488	0.5267004667042638	0.5375941323933812	0.0	0.0	0.0	0.01	0.0	0.0	10.0
12.871287128712872	7.258138945686968	7.258138945686968	0.002883868281785601	0.5267004692111551	0.5842315316448281	0.0	0.0	0.0	0.01	0.0	0.0	10.0
13.861386138613861	7.258138946966988	7.258138946966987	0.002883875538209755	0.5267004694548838	0.6304094529913127	0.0	0.0	0.0	0.01	0.0	0.0	10.0
14.85148514851485	7.2581389487523085	7.258138948752308	0.0028838784557367538	0.5267004698345159	0.6761324231363369	0.0	0.0	0.0	0.01	0.0	0.0	10.0
15.841584158415841	7.258138949620757	7.258138949620757	0.0028838796749366224	0.5267004700202489	0.7214049243413778	0.0	0.0	0.0	0.01	0.0	0.0	10.0
16.831683168316832	7.258138949535033	7.258138949535033	0.0028838801307935957	0.5267004699987531	0.7662313946891874	0.0	0.0	0.0	0.01	0.0	0.0	10.0
17.821782178217823	7.258138949814039	7.25813894981404	0.002883880327968204	0.5267004700594924	0.8106162285201918	0.0	0.0	0.0	0.01	0.0	0.0	10.0
18.81188118811881	7.2581389497216975	7.2581389497216975	0.0028838804059592295	0.5267004700386023	0.8545637769072512	0.0	0.0	0.0	0.01	0.0	0.0	10.0
19.801980198019802	7.258138949738685	7.258138949738685	0.002883880431940581	0.5267004700422242	0.8980783480402111	0.0	0.0	0.0	0.01	0.0	0.0	10.0
20.792079207920793	7.258138949851096	7.258138949851095	0.0028838804517537955	0.52670047006702	0.9411642076702595	0.0	0.0	0.0	0.01	0.0	0.0	10.0
21.78217821782178	7.2581389499148035	7.258138949914802	0.00288388046584623	0.5267004700810581	0.9838255795233591	0.0	0.0	0.0	0.01	0.0	0.0	10.0
22.77227722772277	7.25813894987227	7.258138949872269	0.0028838804660642407	0.5267004700716353	1.0260666457119514	0.0	0.0	0.0	0.01	0.0	0.0	10.0
23.762376237623762	7.258138949786606	7.258138949786606	0.0028838804585469757	0.5267004700526966	1.0678915471443546	0.0	0.0	0.0	0.01	0.0	0.0	10.0
24.752475247524753	7.25813894974887	7.25813894974887	0.002883880454136334	0.5267004700443588	1.1093043839314054	0.0	0.0	0.0	0.01	0.0	0.0	10.0
25.742574257425744	7.258138949762765	7.258138949762766	0.0028838804555569608	0.5267004700474276	1.1503092157886055	0.0	0.0	0.0	0.01	0.0	0.0	10.0
26.73267326732673	7.258138949804549	7.258138949804552	0.0028838804619443683	0.526700470056647	1.190910062430831	0.0	0.0	0.0	0.01	0.0	0.0	10.0
27.722772277227723	7.2581389498798865	7.25813894987989	0.002883880474902525	0.5267004700732578	1.2311109039663803	0.0	0.0	0.0	0.01	0.0	0.0	10.0
28.712871287128714	7.258138949870462	7.2581389498704665	0.0028838804780995492	0.5267004700711567	1.2709156813151703	0.0	0.0	0.0	0.01	0.0	0.0	10.0
29.7029702970297	7.258138949950091	7.258138949950098	0.0028838804952367467	0.5267004700886867	1.3103282965096374	0.0	0.0	0.0	0.01	0.0	0.0	10.0
30.693069306930692	7.258138949894721	7.258138949894727	0.002883880490431379	0.5267004700764627	1.349352613258268	0.0	0.0	0.0	0.01	0.0	0.0	10.0
31.683168316831683	7.258138949897992	7.258138949898	0.0028838804933200755	0.5267004700771685	1.3879924570566515	0.0	0.0	0.0	0.01	0.0	0.0	10.0
32.67326732673267	7.258138949865745	7.258138949865752	0.002883880487465517	0.5267004700700597	1.426251615850108	0.0	0.0	0.0	0.01	0.0	0.0	10.0
33.663366336633665	7.258138949804861	7.258138949804865	0.002883880473997275	0.5267004700566543	1.4641338402007795	0.0	0.0	0.0	0.01	0.0	0.0	10.0
34.65346534653465	7.258138949771239	7.258138949771241	0.0028838804635995465	0.5267004700492646	1.5016428436932907	0.0	0.0	0.0	0.01	0.0	0.0	10.0
35.64356435643565	7.258138949752606	7.258138949752606	0.0028838804561591718	0.5267004700451764	1.5387823033920578	0.0	0.0	0.0	0.01	0.0	0.0	10.0
36.633663366336634	7.25813894974469	7.258138949744689	0.0028838804507646007	0.5267004700434512	1.575555860048814	0.0	0.0	0.0	0.01	0.0	0.0	10.0
37.62376237623762	7.258138949748345	7.258138949748344	0.002883880450724436	0.5267004700442609	1.6119671186236015	0.0	0.0	0.0	0.01	0.0	0.0	10.0
38.613861386138616	7.258138949759989	7.258138949759988	0.0028838804533166096	0.5267004700468254	1.6480196484881524	0.0	0.0	0.0	0.01	0.0	0.0	10.0
39.603960396039604	7.258138949764453	7.258138949764453	0.0028838804557902607	0.5267004700478014	1.6837169839099377	0.0	0.0	0.0	0.01	0.0	0.0	10.0
40.59405940594059	7.258138949761856	7.258138949761855	0.0028838804575386724	0.5267004700472175	1.7190626242999465	0.0	0.0	0.0	0.01	0.0	0.0	10.0
41.584158415841586	7.258138949758231	7.258138949758231	0.0028838804584415145	0.5267004700464103	1.7540600346012225	0.0	0.0	0.0	0.01	0.0	0.0	10.0
42.57425742574257	7.25813894975166	7.258138949751659	0.0028838804566078875	0.5267004700449641	1.7887126456448195	0.0	0.0	0.0	0.01	0.0	0.0	10.0
43.56435643564356	7.258138949744337	7.258138949744336	0.0028838804542135163	0.5267004700433546	1.8230238544089725	0.0	0.0	0.0	0.01	0.0	0.0	10.0
44.554455445544555	7.25813894974601	7.258138949746009	0.002883880453026869	0.526700470043731	1.8569970244775744	0.0	0.0	0.0	0.01	0.0	0.0	10.0
45.54455445544554	7.258138949747189	7.258138949747187	0.0028838804513425984	0.526700470044001	1.8906354862114447	0.0	0.0	0.0	0.01	0.0	0.0	10.0
46.53465346534654	7.258138949750239	7.258138949750237	0.0028838804513702005	0.5267004700446768	1.9239425372382293	0.0	0.0	0.0	0.01	0.0	0.0	10.0
47.524752475247524	7.2581389497545	7.2581389497545	0.002883880452637153	0.5267004700456145	1.956921442645171	0.0	0.0	0.0	0.01	0.0	0.0	10.0
48.51485148514851	7.258138949757027	7.258138949757027	0.0028838804539896637	0.5267004700461673	1.9895754353672626	0.0	0.0	0.0	0.01	0.0	0.0	10.0
49.504950495049506	7.258138949755239	7.258138949755239	0.002883880454839856	0.5267004700457664	2.021907716501394	0.0	0.0	0.0	0.01	0.0	0.0	10.0
50.495049504950494	7.258138949753602	7.258138949753602	0.0028838804556751414	0.5267004700453991	2.05392145556993	0.0	0.0	0.0	0.01	0.0	0.0	10.0
51.48514851485149	7.258138949752011	7.258138949752012	0.0028838804552540754	0.5267004700450488	2.0856197909226886	0.0	0.0	0.0	0.01	0.0	0.0	10.0
52.475247524752476	7.258138949749733	7.258138949749733	0.0028838804545374434	0.5267004700445478	2.1170058299247594	0.0	0.0	0.0	0.01	0.0	0.0	10.0
53.46534653465346	7.258138949749798	7.258138949749798	0.0028838804539098976	0.5267004700445657	2.148082649394643	0.0	0.0	0.0	0.01	0.0	0.0	10.0
54.45544554455446	7.258138949750923	7.258138949750923	0.002883880453245811	0.5267004700448189	2.178853295784219	0.0	0.0	0.0	0.01	0.0	0.0	10.0
55.445544554455445	7.25813894975206	7.25813894975206	0.002883880452949042	0.5267004700450724	2.2093207855605854	0.0	0.0	0.0	0.01	0.0	0.0	10.0
56.43564356435643	7.258138949752916	7.258138949752916	0.00288388045330911	0.5267004700452601	2.2394881054724345	0.0	0.0	0.0	0.01	0.0	0.0	10.0
57.42574257425743	7.258138949753709	7.258138949753709	0.002883880453766915	0.5267004700454334	2.2693582128144727	0.0	0.0	0.0	0.01	0.0	0.0	10.0
58.415841584158414	7.258138949753037	7.258138949753037	0.002883880454093474	0.5267004700452824	2.298934035793043	0.0	0.0	0.0	0.01	0.0	0.0	10.0
59.4059405940594	7.258138949752312	7.258138949752312	0.0028838804545238974	0.5267004700451194	2.3282184737055727	0.0	0.0	0.0	0.01	0.0	0.0	10.0
60.396039603960396	7.2581389497518884	7.2581389497518884	0.002883880454513348	0.5267004700450255	2.3572143973485056	0.0	0.0	0.0	0.01	0.0	0.0	10.0
61.386138613861384	7.258138949751371	7.25813894975137	0.002883880454307574	0.5267004700449118	2.385924649178535	0.0	0.0	0.0	0.01	0.0	0.0	10.0
62.37623762376238	7.258138949751303	7.258138949751302	0.0028838804540472136	0.5267004700448984	2.414352043687307	0.0	0.0	0.0	0.01	0.0	0.0	10.0
63.366336633663366	7.25813894975181	7.25813894975181	0.002883880453809907	0.5267004700450122	2.4424993676255	0.0	0.0	0.0	0.01	0.0	0.0	10.0
64.35643564356435	7.258138949752263	7.258138949752263	0.0028838804536041483	0.5267004700451138	2.4703693802725377	0.0	0.0	0.0	0.01	0.0	0.0	10.0
65.34653465346534	7.258138949752381	7.258138949752382	0.0028838804536861686	0.5267004700451396	2.4979648137598036	0.0	0.0	0.0	0.01	0.0	0.0	10.0
66.33663366336634	7.258138949752575	7.258138949752576	0.002883880453815277	0.5267004700451818	2.5252883732501985	0.0	0.0	0.0	0.01	0.0	0.0	10.0
67.32673267326733	7.258138949752393	7.258138949752394	0.002883880453940212	0.5267004700451406	2.5523427373141145	0.0	0.0	0.0	0.01	0.0	0.0	10.0
68.31683168316832	7.258138949752108	7.258138949752108	0.0028838804541249964	0.5267004700450764	2.57913055807196	0.0	0.0	0.0	0.01	0.0	0.0	10.0
