time	C	B	T
0.0	1.0	1.0	1.0
0.9900990099009901	0.4765712898879148	0.9567221167759571	0.9354848779561377
1.9801980198019802	0.21027466543463247	0.8933551781386481	0.8370098936843937
2.9702970297029703	0.09376851200256967	0.821849996715363	0.7272774696583437
3.9603960396039604	0.04458968108513901	0.750471572602037	0.6222832671041351
4.9504950495049505	0.023010881795590944	0.6829196385057271	0.528506756226921
5.9405940594059405	0.01288394742472099	0.6204219377879062	0.4472420282669986
6.930693069306931	0.007775736602801395	0.5631751586683399	0.3777751551227045
7.920792079207921	0.005017503126836016	0.5109829577780508	0.31878005081904115
8.910891089108912	0.003434142750040189	0.46351028675871975	0.2688445131640763
9.900990099009901	0.0024749135171745636	0.42038415260951234	0.22665325027368102
10.89108910891089	0.001865920765453275	0.3812341005531597	0.19104184541940525
11.881188118811881	0.0014633389301096813	0.3457083541047211	0.16100268650778377
12.871287128712872	0.0011878432837367442	0.3134797295442044	0.1356736710711731
13.861386138613861	0.0009937129002497505	0.28424710753349036	0.11432164184107782
14.85148514851485	0.0008535351077206719	0.2577349421083057	0.09632522984438686
15.841584158415841	0.0007502831148952181	0.23369191834289554	0.08115887706752231
16.831683168316832	0.0006730420692834337	0.2118892747298456	0.06837862111990856
17.821782178217823	0.0006146140316910268	0.1921190364433672	0.05760972888909857
18.81188118811881	0.0005701304519534329	0.1741922773850149	0.04853607002561684
19.801980198019802	0.0005362228899394377	0.15793746662379196	0.04089104937234815
20.792079207920793	0.0005105132499700001	0.14319892330640385	0.03444990245729703
21.78217821782178	0.000491292260213862	0.12983538799575098	0.029023166548346743
22.77227722772277	0.0004773118571759457	0.11771871009928705	0.024451157454833974
23.762376237623762	0.000467648199610711	0.10673264684363962	0.02059930253049998
24.752475247524753	0.0004616094765083572	0.09677176723459013	0.017354200258497682
25.742574257425744	0.00045867272205796765	0.08774045361434313	0.014620295146567154
26.73267326732673	0.00045843978375060797	0.07955199327842252	0.012317073117787774
27.722772277227723	0.00046060613773077726	0.07212775255173248	0.010376695674318759
28.712871287128714	0.0004649385364753556	0.06539642673155911	0.008742006674940026
29.7029702970297	0.0004712587244879494	0.059293358753117295	0.007364850975942862
30.693069306930692	0.0004794314642395813	0.053759920789055254	0.0062046577697727305
31.683168316831683	0.0004893556249183431	0.0487429530110941	0.005227246573904144
32.67326732673267	0.0005009574875685641	0.044194254347074316	0.0044038210476047964
33.663366336633665	0.0005141856710254073	0.0400701204810854	0.0037101211240288686
34.65346534653465	0.0005290072570030778	0.03633092476388373	0.0031257085845912574
35.64356435643565	0.0005454048120608404	0.03294073807966666	0.0026333650902253965
36.633663366336634	0.0005633740874320561	0.029866984077324195	0.0022185849949323587
37.62376237623762	0.0005829222362428254	0.027080126493449867	0.001869148025211419
38.613861386138616	0.0006040664295277083	0.02455338559165174	0.0015747592528569867
39.603960396039604	0.0006268327826401096	0.022262481018803855	0.001326745773622623
40.59405940594059	0.0006512555255293995	0.02018539862324019	0.0011178011612164715
41.584158415841586	0.0006773763665618803	0.01830217901857614	0.0009417701919337398
42.57425742574257	0.0007052440115011767	0.01659472588712279	0.0007934675195935559
43.56435643564356	0.0007349138063349618	0.015046631928705534	0.0006685245676147976
44.554455445544555	0.0007664474858596459	0.013643021483527097	0.0005632612288975003
45.54455445544554	0.0007999130045325255	0.012370407486519002	0.0004745772210093882
46.53465346534654	0.0008353844389160604	0.011216561847966496	0.00039986070538915186
47.524752475247524	0.0008729419506928118	0.01017039797626586	0.00033691137017801114
48.51485148514851	0.0009126718009355396	0.009221864211539327	0.0002838755578004863
49.504950495049506	0.0009546664095975513	0.008361847234298846	0.0002391916625112725
50.495049504950494	0.0009990244546274668	0.00758208447147327	0.00020154410487219687
51.48514851485149	0.0010458510067539012	0.006875084685400634	0.00016982457148817116
52.475247524752476	0.001095257696770471	0.006234055965508807	0.00014309935301096737
53.46534653465346	0.0011473629127683026	0.005652840450247422	0.00012058183686580332
54.45544554455446	0.001202292025512268	0.00512585513630152	0.00010160932997078935
55.445544554455445	0.001260177640645852	0.004648038213618342	8.562353406910067e-05
56.43564356435643	0.0013211598766697452	0.004214800409859023	7.215409793095921e-05
57.42574257425743	0.001385386668122394	0.003821980876471961	6.080476101434859e-05
58.415841584158414	0.0014530140935891632	0.003465807192720402	5.1241680535058996e-05
59.4059405940594	0.001524206728449266	0.003142859103647941	4.318359792031593e-05
60.396039603960396	0.0015991380224517798	0.002850035642394524	3.639355434771573e-05
61.386138613861384	0.0016779907025923251	0.002584525339360409	3.067191821048701e-05
62.37623762376238	0.00176095720146751	0.0023437792038129204	2.585050714137106e-05
63.366336633663366	0.001848240110688741	0.0021254861055856546	2.1787592224218043e-05
64.35643564356435	0.001940052662420417	0.001927550634990964	1.8363758282617243e-05
65.34653465346534	0.002036619240086012	0.0017480730992822852	1.5478434866915372e-05
66.33663366336634	0.002138175914504973	0.0015853310914720176	1.304687245964769e-05
67.32673267326733	0.002244971011665142	0.001437762970709394	1.0997659223618261e-05
68.31683168316832	0.0023572657111757896	0.0013039528808426583	9.2706319402772e-06
69.3069306930693	0.0024753346765486483	0.0011826171184795122	7.815098157950288e-06
70.29702970297029	0.002599466720110086	0.0010725918176856372	6.58834744946144e-06
71.2871287128713	0.0027299655009384756	0.0009728217264187872	5.554388060132765e-06
72.27722772277228	0.002867150261604376	0.0008823501010422573	4.682896522976789e-06
73.26732673267327	0.0030113566019649243	0.0008003094975380531	3.948321822939642e-06
74.25742574257426	0.0031629372927052587	0.0007259134241659845	3.3291321999025374e-06
75.24752475247524	0.0033222631324843683	0.0006584488073235684	2.8071862636234597e-06
76.23762376237623	0.003489723846413054	0.0005972691124299707	2.3671954762219752e-06
77.22772277227723	0.0036657290331186896	0.000541788150276209	1.996277404685384e-06
78.21782178217822	0.003850709158523095	0.0004914744381020412	1.6835762566114436e-06
79.20792079207921	0.004045116599879506	0.00044584608694095423	1.4199432939321572e-06
80.1980198019802	0.004249426744805033	0.00040446618503949965	1.1976694971248245e-06
81.18811881188118	0.004464139142593309	0.00036693858395610345	1.0102574330750877e-06
