time	Mad1_CMad2	OMad2	Mad1_CMad2_OMad2	Cdc20	Cdc20_CMad2
35.64356435643565	4.999385383744121e-08	1.1165792163717057e-07	6.146162558793982e-12	1.8165882845879302e-07	3.8341171541207014e-08
36.633663366336634	4.999386922936282e-08	1.1092948557829364e-07	6.130770637182873e-12	1.809305182204968e-07	3.9069481779503214e-08
37.62376237623762	4.9993884464600067e-08	1.1021790444933823e-07	6.115535399938972e-12	1.8021907909669315e-07	3.9780920903306876e-08
38.613861386138616	4.9993899543152944e-08	1.0952317825030435e-07	6.100456847062278e-12	1.7952451108738202e-07	4.0475488912618e-08
39.603960396039604	4.9993914465021455e-08	1.0884530698119199e-07	6.085534978552793e-12	1.7884681419256344e-07	4.115318580743659e-08
40.59405940594059	4.999392840905169e-08	1.0816635230194531e-07	6.071590948312271e-12	1.7816908186139284e-07	4.183091813860719e-08
41.584158415841586	4.999394191644805e-08	1.0749813697592679e-07	6.058083551957564e-12	1.7750245682777365e-07	4.249754317222639e-08
42.57425742574257	4.9993955116561315e-08	1.0684348670797053e-07	6.04488343869353e-12	1.7684960226579556e-07	4.3150397734204476e-08
43.56435643564356	4.9993968009391485e-08	1.0620240149807657e-07	6.031990608520169e-12	1.762105181754586e-07	4.378948182454143e-08
44.554455445544555	4.999398059493857e-08	1.055748813462449e-07	6.019405061437481e-12	1.7558520455676277e-07	4.4414795443237255e-08
45.54455445544554	4.999399287320256e-08	1.0496092625247549e-07	6.007126797445466e-12	1.7497366140970807e-07	4.502633859029196e-08
46.53465346534654	4.999400484418346e-08	1.0436053621676836e-07	5.995155816544124e-12	1.7437588873429452e-07	4.562411126570553e-08
47.524752475247524	4.9994016507881275e-08	1.0377371123912351e-07	5.9834921187334546e-12	1.7379188653052208e-07	4.6208113469477976e-08
48.51485148514851	4.999402786429599e-08	1.0320045131954096e-07	5.9721357040134585e-12	1.7322165479839076e-07	4.677834520160929e-08
49.504950495049506	4.999403891342762e-08	1.0264075645802068e-07	5.961086572384135e-12	1.7266519353790057e-07	4.733480646209948e-08
50.495049504950494	4.999404965527616e-08	1.0209462665456267e-07	5.950344723845485e-12	1.721225027490515e-07	4.787749725094854e-08
51.48514851485149	4.999406008984161e-08	1.0156206190916695e-07	5.939910158397508e-12	1.7159358243184356e-07	4.840641756815647e-08
52.475247524752476	4.9994071356578044e-08	1.0102636694816656e-07	5.928643421966067e-12	1.7106083490917838e-07	4.893916509082164e-08
53.46534653465346	4.999408257295953e-08	1.0050047253564606e-07	5.917427040475071e-12	1.7053788987144228e-07	4.946211012855775e-08
54.45544554455446	4.9994093670845724e-08	9.998537706374764e-08	5.906329154286681e-12	1.7002579967530136e-07	4.9974200324698684e-08
55.445544554455445	4.9994104650236605e-08	9.948108053247129e-08	5.8953497634008956e-12	1.6952456432075559e-07	5.047543567924445e-08
56.43564356435643	4.999411551113219e-08	9.898758294181704e-08	5.884488867817715e-12	1.69034183807805e-07	5.096581619219504e-08
57.42574257425743	4.999412625353247e-08	9.850488429178486e-08	5.8737464675371394e-12	1.685546581364496e-07	5.144534186355045e-08
58.415841584158414	4.999413687743745e-08	9.803298458237476e-08	5.863122562559168e-12	1.6808598730668934e-07	5.1914012693310696e-08
59.4059405940594	4.999414738284713e-08	9.757188381358675e-08	5.8526171528838026e-12	1.6762817131852426e-07	5.2371828681475764e-08
60.396039603960396	4.99941577697615e-08	9.712158198542082e-08	5.842230238511041e-12	1.6718121017195437e-07	5.281878982804565e-08
61.386138613861384	4.999416803818057e-08	9.668207909787697e-08	5.831961819440885e-12	1.6674510386697965e-07	5.325489613302037e-08
62.37623762376238	4.9994178188104334e-08	9.62533751509552e-08	5.821811895673334e-12	1.6631985240360012e-07	5.368014759639992e-08
63.366336633663366	4.9994188236148264e-08	9.583514418618133e-08	5.81176385174788e-12	1.6590511875281552e-07	5.409488124718453e-08
64.35643564356435	4.9994198895546555e-08	9.541339413059085e-08	5.801104453451679e-12	1.6548643562895706e-07	5.4513564371043e-08
65.34653465346534	4.9994209551615716e-08	9.500018371095647e-08	5.790448384292991e-12	1.6507627130927467e-07	5.4923728690725374e-08
66.33663366336634	4.999422020435574e-08	9.459551292727823e-08	5.7797956442718154e-12	1.646746257937684e-07	5.532537420623165e-08
67.32673267326733	4.999423085376662e-08	9.419938177955607e-08	5.769146233388153e-12	1.6428149908243822e-07	5.571850091756184e-08
68.31683168316832	4.999424149984837e-08	9.381179026779003e-08	5.7585001516420034e-12	1.6389689117528413e-07	5.610310882471592e-08
69.3069306930693	4.999425214260097e-08	9.343273839198012e-08	5.747857399033366e-12	1.6352080207230614e-07	5.647919792769391e-08
70.29702970297029	4.999426278202445e-08	9.306222615212631e-08	5.737217975562242e-12	1.6315323177350426e-07	5.68467682264958e-08
71.2871287128713	4.999427341811878e-08	9.270025354822861e-08	5.726581881228631e-12	1.6279418027887846e-07	5.720581972112159e-08
72.27722772277228	4.999428405088398e-08	9.234682058028702e-08	5.7159491160325325e-12	1.6244364758842877e-07	5.7556352411571287e-08
73.26732673267327	4.9994294680320034e-08	9.200192724830155e-08	5.705319679973947e-12	1.6210163370215516e-07	5.7898366297844886e-08
74.25742574257426	4.999430530642696e-08	9.166557355227217e-08	5.694693573052874e-12	1.6176813862005765e-07	5.8231861379942386e-08
75.24752475247524	4.99943158718083e-08	9.133657144586943e-08	5.684128191712011e-12	1.6144196084671932e-07	5.8558039153280746e-08
76.23762376237623	4.9994325917336105e-08	9.100541746057872e-08	5.67408266391e-12	1.611134893311381e-07	5.888651066886195e-08
77.22772277227723	4.999433587213611e-08	9.068099405041909e-08	5.664127863904465e-12	1.6079170707972576e-07	5.920829292027431e-08
78.21782178217822	4.999434573620832e-08	9.036330121539052e-08	5.654263791695403e-12	1.6047661409248222e-07	5.952338590751783e-08
79.20792079207921	4.999435550955273e-08	9.005233895549303e-08	5.644490447282815e-12	1.6016821036940756e-07	5.983178963059252e-08
80.1980198019802	4.999436519216935e-08	8.97481072707266e-08	5.634807830666702e-12	1.5986649591050171e-07	6.013350408949835e-08
81.18811881188118	4.999437478405816e-08	8.945060616109127e-08	5.625215941847062e-12	1.5957147071576474e-07	6.042852928423534e-08
82.17821782178218	4.999438428521919e-08	8.9159835626587e-08	5.615714780823897e-12	1.5928313478519657e-07	6.071686521480349e-08
83.16831683168317	4.999439369565242e-08	8.887579566721379e-08	5.606304347597206e-12	1.5900148811879728e-07	6.09985118812028e-08
84.15841584158416	4.999440301535784e-08	8.859848628297167e-08	5.596984642166989e-12	1.587265307165668e-07	6.127346928343327e-08
85.14851485148515	4.999441224433548e-08	8.832790747386062e-08	5.587755664533246e-12	1.5845826257850519e-07	6.154173742149489e-08
86.13861386138613	4.9994421382585316e-08	8.806405923988065e-08	5.578617414695978e-12	1.581966837046124e-07	6.180331629538767e-08
87.12871287128712	4.999443030470657e-08	8.780525488725294e-08	5.569695293439497e-12	1.5794010826464797e-07	6.205989173535212e-08
88.11881188118812	4.9994438552443416e-08	8.754533068050704e-08	5.5614475565966055e-12	1.5768237567879532e-07	6.231762432120476e-08
89.10891089108911	4.99944466028556e-08	8.729070327577912e-08	5.5533971444174826e-12	1.574298993180487e-07	6.257010068195136e-08
90.0990099009901	4.9994454455943115e-08	8.70413726730692e-08	5.545544056902129e-12	1.5718267918240813e-07	6.281732081759194e-08
91.08910891089108	4.999446211170596e-08	8.679733887237729e-08	5.537888294050545e-12	1.569407152718736e-07	6.305928472812648e-08
92.07920792079207	4.999446957014415e-08	8.655860187370335e-08	5.53042985586273e-12	1.5670400758644508e-07	6.329599241355499e-08
93.06930693069307	4.999447683125768e-08	8.632516167704741e-08	5.523168742338683e-12	1.564725561261226e-07	6.352744387387748e-08
94.05940594059406	4.9994483895046536e-08	8.609701828240946e-08	5.516104953478407e-12	1.5624636089090617e-07	6.375363910909392e-08
95.04950495049505	4.999449076151073e-08	8.58741716897895e-08	5.509238489281899e-12	1.5602542188079575e-07	6.397457811920433e-08
96.03960396039604	4.9994497430650265e-08	8.565662189918754e-08	5.50256934974916e-12	1.5580973909579138e-07	6.41902609042087e-08
97.02970297029702	4.9994503902465135e-08	8.544436891060357e-08	5.496097534880191e-12	1.5559931253589303e-07	6.440068746410705e-08
98.01980198019803	4.999451017695534e-08	8.523741272403759e-08	5.489823044674991e-12	1.5539414220110072e-07	6.460585779889936e-08
99.00990099009901	4.999451629050059e-08	8.503382675761064e-08	5.483709499422878e-12	1.5519231206571514e-07	6.480768793428495e-08
100.0	4.9994522314227464e-08	8.482984431909501e-08	5.477685772547315e-12	1.5499007607607076e-07	6.500992392392933e-08
