time	E2F	Myc	CycD	RE	CycE	RB	miR449	PRB	S
0.0	1.2	0.0	0.0	0.0	0.0	0.55	0.0	0.0	3.0
0.9900990099009901	0.5614839725108022	0.45950071050794056	0.16925742995621967	0.6671769085524061	0.1227126081707428	0.02336453365253763	0.817281859813117	0.018166675485958187	3.0
1.9801980198019802	0.5054285534789265	0.5000178260553843	0.1644190695012651	0.8087389024565753	0.12256242885657152	0.02845791305868821	1.1729825879082745	0.024926819493565372	3.0
2.9702970297029703	0.4476400780695838	0.44654833408257616	0.1515732821204664	0.9535447800961141	0.11240065024775533	0.03214600457231553	1.3462070943929099	0.025180012894396298	3.0
3.9603960396039604	0.39191626761918075	0.3943520773875621	0.1447045176370961	1.0919359288270685	0.1047314781618144	0.03693865844608406	1.4357884869787139	0.026250929785664772	3.0
4.9504950495049505	0.3384088355812221	0.3623399633645247	0.14151044642928262	1.2234789729812412	0.09872017013647061	0.04324603720641755	1.4745502357703677	0.028226293992040945	3.0
5.9405940594059405	0.28831634603802675	0.34889912827252617	0.14067671716827346	1.347981672319317	0.09345025287414534	0.0513943691449348	1.4742796964764169	0.031028476348867642	3.0
6.930693069306931	0.2429024803084856	0.34986632625861797	0.14169866259813688	1.4647513283808684	0.08851028001163638	0.06181697350348058	1.440706326636491	0.03495706424364528	3.0
7.920792079207921	0.20310364881495996	0.362550709266567	0.14434331540600986	1.572647020044387	0.08372449685941198	0.07498154862596627	1.378779255247967	0.040696574097615186	3.0
8.910891089108912	0.16974955180904924	0.3855320711506711	0.14843534069181405	1.670125925195026	0.07908558633794043	0.09109584620746021	1.2946715404810818	0.049553765079507275	3.0
9.900990099009901	0.14389532227369045	0.41759480523161774	0.15372236172532633	1.7554553985297245	0.07483471723152008	0.10932080658867013	1.197153930927513	0.06402550546928934	3.0
10.89108910891089	0.12703894665028798	0.4564579215081049	0.15972059587025947	1.8273032186405953	0.07159660043375224	0.1263742822863464	1.0988585587767574	0.08860958811750007	3.0
11.881188118811881	0.12111374854261292	0.49751919963090524	0.1655581112669693	1.885620063559778	0.07039319976324711	0.13593865512811537	1.0164332822811466	0.12954124473279885	3.0
12.871287128712872	0.1280344846770001	0.5334070322044988	0.16997762437201613	1.9322421318211382	0.07222816906484189	0.1325032180288471	0.967441055291735	0.19039635183524792	3.0
13.861386138613861	0.14819935624148073	0.5556650644317063	0.17175714383389906	1.9707884651488679	0.07713934560529288	0.1180834685642597	0.9628494412399357	0.26552696040209317	3.0
14.85148514851485	0.17727122386447386	0.5588540881767821	0.1705084881186393	2.0069887856975646	0.08346967448517163	0.10131937320489308	0.9989120298549892	0.3406832777840571	3.0
15.841584158415841	0.20421223146256973	0.5444397469009347	0.16713312057025972	2.049371948679116	0.08861087072424277	0.08943618813344982	1.0568400487955603	0.40043177105419653	3.0
16.831683168316832	0.21742865944451142	0.520420227083816	0.1632539259110742	2.105318186194787	0.09088064636987529	0.08458788317205651	1.113306167865949	0.43578645873765964	3.0
17.821782178217823	0.21415543269767479	0.49661508165364726	0.16021348290941057	2.1744286514813163	0.09030784919056976	0.08581510364754473	1.1516821893665419	0.44873256505892656	3.0
18.81188118811881	0.20120650280099223	0.4800322470592517	0.15862575652155989	2.2484330673335355	0.08799325651200432	0.09087525025968599	1.1659942660462579	0.4502378136657439	3.0
