time	U	I	V	C
0.0	1.0	0.0	0.1	0.1
0.9900990099009901	0.5776448494036317	0.2654236414088843	0.00046929294259674	8.48309251813005
1.9801980198019802	2.6722941924998853e-11	0.447099341846366	0.23014957082912252	5.696181013997431
2.9702970297029703	2.604996004551211e-11	0.1652114304402047	0.7896596952137412	3.823042698272391
3.9603960396039604	-4.3233861273737654e-11	0.06115828608416314	0.9952140328582856	2.5658686369450057
4.9504950495049505	-2.208012274141739e-17	0.022666968847540214	1.0699889612711697	1.7221052393926402
5.9405940594059405	-2.6172258457755e-15	0.008407805341656025	1.0963571537258248	1.1558060351529575
6.930693069306931	-5.935750672915077e-18	0.0031203794336851103	1.1047877935683907	0.7757293574062525
7.920792079207921	-1.7117898567122052e-20	0.0011584845939931656	1.106567692727324	0.5206375617017153
8.910891089108912	3.903378658637775e-23	0.0004302087372427605	1.1058819642652158	0.3494304657480883
9.900990099009901	2.6957899690481796e-24	0.00015978625073275645	1.1042834523776979	0.23452332174191215
10.89108910891089	-6.528777237300454e-28	5.9353693116198414e-05	1.1023485755736937	0.1574023843524916
11.881188118811881	-9.688226269595757e-31	2.2048968440360345e-05	1.1002913619958719	0.105641990741347
12.871287128712872	-4.8374143645660805e-33	8.191252878637779e-06	1.0981912941644987	0.07090254861190115
13.861386138613861	6.0149753208705335e-36	3.0431743932852706e-06	1.0960778899570658	0.04758686734647546
14.85148514851485	2.0835998013703537e-35	1.1306105820853452e-06	1.0939621094540029	0.03193834337656595
15.841584158415841	2.8237987019002795e-36	4.2005461428243246e-07	1.091848019281617	0.021435699269916182
16.831683168316832	-3.158709685605802e-39	1.5606410810877487e-07	1.0897371252549952	0.014386757582793449
17.821782178217823	-1.52435703497236e-42	5.798393579312653e-08	1.0876299818471131	0.00965579856411992
18.81188118811881	-5.678010391391245e-43	2.1543372216884565e-08	1.085526790105651	0.006480573891535051
19.801980198019802	5.583788210165733e-44	8.004257224381297e-09	1.0834276197764872	0.004349494005482946
20.792079207920793	-3.1784549254238125e-45	2.973919368121598e-09	1.0813324918355798	0.002919201047523037
21.78217821782178	3.0127785397595404e-46	1.1049381802863746e-09	1.0792414091484561	0.001959247385550625
22.77227722772277	-1.532083129924337e-48	4.105321936994092e-10	1.077154367861454	0.0013149660666977143
23.762376237623762	-7.756901101631818e-49	1.5254310480862225e-10	1.0750713616339427	0.0008825510570013048
24.752475247524753	-6.417340615889871e-50	5.668115939957025e-11	1.0729923832108654	0.0005923318738980619
25.742574257425744	2.3893934798720847e-51	2.1061240741872566e-11	1.0709174250067734	0.0003975487315366359
26.73267326732673	7.454156047112358e-52	7.8258141392369e-12	1.0688464793229762	0.0002668183174005693
27.722772277227723	-6.809456297270442e-53	2.9078725889015514e-12	1.066779538428143	0.00017907745346508596
28.712871287128714	-3.0300003350517245e-54	1.080493888923935e-12	1.0647165945882349	0.00012018940406067065
29.7029702970297	8.457517150809436e-54	4.015344309956721e-13	1.0626576400776053	8.06661883296983e-05
30.693069306930692	1.3580432460808484e-53	1.4939931586978986e-13	1.0606026671831104	5.4139827670986345e-05
31.683168316831683	2.7132760949461445e-54	5.55579195801975e-14	1.0585516682056164	3.6336423430261346e-05
32.67326732673267	-6.1521062130164335e-55	2.0658327426019834e-14	1.0565046354605403	2.4387510247628155e-05
33.663366336633665	-1.707228619217493e-54	7.684713111593796e-15	1.0544615612780355	1.636788996497248e-05
34.65346534653465	-1.4627393483168776e-54	2.857334053106823e-15	1.0524224380030398	1.0985451938738744e-05
35.64356435643565	-1.2771054248029439e-54	1.0625131961587473e-15	1.0503872579952782	7.372982769989417e-06
36.633663366336634	-1.2436705282135948e-54	3.983091015786002e-16	1.048356013629244	4.948470709802703e-06
37.62376237623762	6.380214966131444e-56	1.5153995033728542e-16	1.0463286972941739	3.3212069643023606e-06
38.613861386138616	8.207923406690849e-56	5.638608622954281e-17	1.0443053013940216	2.2290573606694558e-06
