time	S0	S1	fwd_step1	fwd_step2	back_step1	back_step2	ATP	Pi_	ADP
0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0000000000000003e-14	0.0	0.0
0.9900990099009901	4.615368106453035	5.384631893546971	66.87480484989499	61.490619888208855	0.00047767717749925024	3.074530994410445e-05	2.0000000000000003e-14	0.0	0.0
1.9801980198019802	4.615368106513132	5.384631893486874	130.85020434695832	125.46644436455934	0.0009346443167639885	6.273322218227967e-05	2.0000000000000003e-14	0.0	0.0
2.9702970297029703	4.615368106582612	5.384631893417394	194.82560384401654	189.44226884091407	0.0013916114560286901	9.472113442045704e-05	2.0000000000000003e-14	0.0	0.0
3.9603960396039604	4.615368106576013	5.384631893423993	258.80100334111563	253.41809331723363	0.0018485785952936837	0.00012670904665861683	2.0000000000000003e-14	0.0	0.0
4.9504950495049505	4.61536810657614	5.384631893423866	322.7764028382111	317.39391779355617	0.0023055457345586517	0.00015869695889677812	2.0000000000000003e-14	0.0	0.0
5.9405940594059405	4.615368106576145	5.384631893423861	386.75180233530676	381.36974226987894	0.002762512873823621	0.00019068487113493949	2.0000000000000003e-14	0.0	0.0
6.930693069306931	4.61536810657615	5.384631893423856	450.72720183240233	445.34556674620154	0.0032194800130885895	0.0002226727833731008	2.0000000000000003e-14	0.0	0.0
7.920792079207921	4.615368106576155	5.384631893423851	514.7026013294981	509.32139122252426	0.0036764471523535584	0.00025466069561126215	2.0000000000000003e-14	0.0	0.0
8.910891089108912	4.6153681065761605	5.384631893423846	578.6780008265937	573.2972156988469	0.004133414291618527	0.0002866486078494235	2.0000000000000003e-14	0.0	0.0
9.900990099009901	4.615368106576165	5.384631893423841	642.6534003236893	637.2730401751696	0.0045903814308834966	0.00031863652008758483	2.0000000000000003e-14	0.0	0.0
10.89108910891089	4.61536810657617	5.384631893423836	706.6287998207847	701.2488646514921	0.005047348570148464	0.00035062443232574607	2.0000000000000003e-14	0.0	0.0
11.881188118811881	4.615368106576176	5.384631893423831	770.6041993178804	765.2246891278148	0.0055043157094134335	0.0003826123445639074	2.0000000000000003e-14	0.0	0.0
12.871287128712872	4.615368106576181	5.384631893423825	834.5795988149761	829.2005136041375	0.005961282848678402	0.00041460025680206875	2.0000000000000003e-14	0.0	0.0
13.861386138613861	4.615368106576184	5.384631893423823	898.5549983120718	893.1763380804609	0.00641824998794337	0.0004465881690402303	2.0000000000000003e-14	0.0	0.0
14.85148514851485	4.615368106576184	5.384631893423823	962.530397809167	957.1521625567834	0.006875217127208337	0.00047857608127839144	2.0000000000000003e-14	0.0	0.0
15.841584158415841	4.615368106576184	5.384631893423823	1026.5057973062626	1021.1279870331059	0.007332184266473304	0.0005105639935165526	2.0000000000000003e-14	0.0	0.0
16.831683168316832	4.615368106576184	5.384631893423823	1090.4811968033578	1085.103811509428	0.0077891514057382705	0.0005425519057547139	2.0000000000000003e-14	0.0	0.0
17.821782178217823	4.615368106576184	5.384631893423823	1154.4565963004538	1149.0796359857513	0.008246118545003244	0.0005745398179928755	2.0000000000000003e-14	0.0	0.0
18.81188118811881	4.615368106576184	5.384631893423823	1218.4319957975495	1213.0554604620738	0.008703085684268214	0.0006065277302310368	2.0000000000000003e-14	0.0	0.0
19.801980198019802	4.615368106576184	5.384631893423823	1282.407395294645	1277.0312849383968	0.009160052823533184	0.0006385156424691982	2.0000000000000003e-14	0.0	0.0
20.792079207920793	4.615368106576184	5.384631893423823	1346.3827947917407	1341.0071094147193	0.009617019962798151	0.0006705035547073593	2.0000000000000003e-14	0.0	0.0
21.78217821782178	4.615368106576184	5.384631893423823	1410.3581942888359	1404.9829338910413	0.010073987102063118	0.0007024914669455204	2.0000000000000003e-14	0.0	0.0
22.77227722772277	4.615368106576184	5.384631893423823	1474.3335937859315	1468.9587583673642	0.010530954241328085	0.0007344793791836818	2.0000000000000003e-14	0.0	0.0
23.762376237623762	4.615368106576184	5.384631893423823	1538.3089932830276	1532.9345828436867	0.010987921380593055	0.0007664672914218433	2.0000000000000003e-14	0.0	0.0
24.752475247524753	4.615368106576184	5.384631893423823	1602.2843927801237	1596.91040732001	0.011444888519858028	0.0007984552036600047	2.0000000000000003e-14	0.0	0.0
25.742574257425744	4.615368106576184	5.384631893423823	1666.2597922772188	1660.8862317963321	0.011901855659122995	0.000830443115898166	2.0000000000000003e-14	0.0	0.0
26.73267326732673	4.615368106576184	5.384631893423823	1730.235191774314	1724.8620562726546	0.012358822798387962	0.0008624310281363271	2.0000000000000003e-14	0.0	0.0
27.722772277227723	4.615368106576184	5.384631893423823	1794.2105912714096	1788.8378807489776	0.012815789937652932	0.0008944189403744885	2.0000000000000003e-14	0.0	0.0
28.712871287128714	4.615368106576184	5.384631893423823	1858.1859907685057	1852.8137052253	0.013272757076917899	0.0009264068526126498	2.0000000000000003e-14	0.0	0.0
29.7029702970297	4.615368106576184	5.384631893423823	1922.1613902656018	1916.7895297016235	0.013729724216182872	0.0009583947648508114	2.0000000000000003e-14	0.0	0.0
