time	UFPT	BiUFP	BiRE1	BiATF	BiPER	IRE1A	PERKA	mXbp1u	mXbp1s	Xbp1s	mBiPT	BiPT	ATF6T	ATF6GB	ATF6p50	mWFS1	WFS1	ATF4	mCHOP	CHOP	mGADD34	GADD34	BCL2T	BAXmT	BH3T	BAXmBCL2	BH3BCL2
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	12.254613758613546	0.05579367541808962	0.001779793172585409	0.014111793808038401	0.001779793172585409	0.1605687914314425	0.1605687914314425	0.18080634715870714	0.14051594700306777	0.046121482179812136	0.1590487367914698	0.07402671904798151	2.9901976514006203	0.2773213076802275	1.4117072648958904	0.20030537116558472	0.05923998286789945	0.9426150829624217	0.04864242003291505	0.01413707115733377	0.00013526150376095143	2.527159818958432e-05	9.425677779733492	35.95753856865703	0.09890705363978423	9.408814574548868	0.005009368993793021
1.9801980198019802	23.35403091436014	0.2863622836516057	0.0046081501372969335	0.04532072238258669	0.0046081501372969335	0.15995120946675478	0.15995120946675478	0.2774671997497499	0.3802495712688499	0.29450182407507697	0.3909915480881653	0.34229177429439767	3.5243336427895215	0.34631651956351306	4.374573159641999	0.5422101769697952	0.4160909259241834	1.7964207834727957	0.18978221050614788	0.12281540644399096	0.002131921425240485	0.0008399170839432694	17.947287101128097	42.10866262729907	0.20326956444196995	17.899907393444373	0.026809943667645147
2.9702970297029703	33.40714753019594	0.7420064800731135	0.00829089481724992	0.06662056202362573	0.00829089481724992	0.1591442420992109	0.1591442420992109	0.30275817258121746	0.5215401845961223	0.7006829001411058	0.5885619074038525	0.8276520660815391	2.837079234555837	0.282884552890298	6.974877782983955	0.7385710450128872	0.9926415805804525	2.5697414081724057	0.3302708108963871	0.36014317773182886	0.00858324877378889	0.005458277884462546	25.61648017237221	45.67097640742059	0.3272164323126948	25.50185256546994	0.0818399577778885
3.9603960396039604	42.51259444450692	1.3687259181803342	0.012031469569454997	0.07010687489547385	0.012031469569454998	0.15832321658949688	0.15832321658949688	0.3110333959743102	0.5870076948154282	1.1618051421436892	0.7135885959999652	1.4663904974937012	2.0735170147624284	0.20478842795273855	8.591644654053875	0.832792141836818	1.6460728405203502	3.2701639702765655	0.42833255122933317	0.6880197494407303	0.019862174648526888	0.018104057424630834	32.48322184619755	48.011763138253386	0.4838713187501012	32.24142513287443	0.19073412645873747
4.9504950495049505	50.75970493547403	2.0906231964807973	0.015444301499975924	0.0682693551419848	0.015444301499975924	0.15757398299566802	0.157573982995668	0.3146542834171803	0.6151787997901013	1.6210213017644641	0.7865583145445815	2.194232741179002	1.5972668743970804	0.15510836786153834	9.45281057849108	0.8758557288787423	2.2992297245898348	3.904560269336626	0.48770358101290545	1.0578771002646161	0.03446276033698759	0.04193168276271301	38.60696577026719	48.734113806468834	0.6806511128533917	38.13584123538506	0.38337813134958826
5.9405940594059405	58.22939116727682	2.8616464107494917	0.018504500607159243	0.06652329390425855	0.018504500607159243	0.1569024794948148	0.1569024794948148	0.31663547137040654	0.626853201986254	2.0545279733632285	0.8294233760827578	2.970490633233518	1.3161104511187787	0.12598922137651905	9.873049501715759	0.8952639237144197	2.918632460341874	4.479154304511256	0.521951533543158	1.4357962194534932	0.050531861617228835	0.07811300392600624	44.05355668456729	45.463232832904765	0.9199481317899839	42.905549903412464	0.7539373978135984
6.930693069306931	64.99493801701192	3.658340764067402	0.021285748281808764	0.06534441477085427	0.021285748281808764	0.15629255093994626	0.15629255093994626	0.3178811274754469	0.6314317494213043	2.4543105757260535	0.8557320868594909	3.7723535584378873	1.1355702166623707	0.10747344641003174	10.035401321435566	0.9038671901768354	3.4921150100719287	4.9995833303774155	0.5415207956233121	1.8027060034470945	0.06667000192612994	0.1261507334567472	48.88964871854521	34.436031443007344	1.2010469909348993	34.379535370339696	1.1985733884350651
7.920792079207921	71.1227220705225	4.468084897996029	0.023861553526428585	0.06462986237773283	0.023861553526428585	0.155728003346823	0.15572800334682302	0.3187247168071154	0.6329300777284687	2.819051787030748	0.8728322723135179	4.58726448520816	1.0106063155893457	0.09473458849840236	10.038070541177454	0.9073942147138767	4.0169277914964505	5.47095315648813	0.5526274365889231	2.149063829005775	0.08204596550439601	0.1845537235659969	53.17898214353982	33.52392944153091	1.5215996501593088	33.48206734926165	1.5195462128841895
8.910891089108912	76.6728628404346	5.28374328036968	0.02628980452594772	0.0642985693314776	0.026289804525947716	0.1551960787420008	0.1551960787420008	0.3193175979542948	0.6330385179071176	3.1500741808073354	0.8846044350242916	5.4081383815135755	0.9194663359924896	0.08546919299559948	9.938310252691492	0.9083911402647873	4.494251814732354	5.897888235012383	0.5587215082027217	2.470643184876953	0.09625380756605481	0.25140549876345897	56.980603975213384	33.466075159566664	1.8784998503519785	33.43094556665452	1.8765835508829862
