time	_2PGA_c	ATP_g	ATP_c	Pyr_c	DHAP_c	Gly3P_c	DHAP_g	NAD_g	Glc6P_g	Fru16BP_g	ADP_c	_3PGA_c	Gly_g	Fru6P_g	_3PGA_g	Gly_c	AMP_c	GA3P_g	Gly3P_g	ADP_g	PEP_c	AMP_g	_13BPGA_g	Glc_c	Glc_g	NADH_g	Pyr_e	Gly_e	Pi_g	O2_c	Glc_e
0.0	0.54549	0.05894655	1.8639393300000002	54.54900000000001	12.171677216688	15.102822783312002	2.0792153156973	0.4902	0.12255	2.451	7.18137585	0.54549	0.2451	0.12255	0.024510000000000004	5.4549	12.228794820000001	0.61275	2.5776846850379997	0.3723069	5.4549	1.03934655	0.12255	0.05454900000000001	0.002451	0.4902	0.0	0.0	0.0	1.0	5.0
0.9900990099009901	2.184197376872935	1.0024812041346083	15.558327939625922	32.634182633798744	18.44036879664762	8.834131203352408	0.7139132888490662	0.9617263067744024	0.21693422746588942	3.623443020411792	5.004056115380471	45.890510885533935	0.00011227427668198549	0.05478074372553078	2.237216470862698	0.0023649137329582854	0.711725944993616	0.027518489991110222	0.3637018897282966	0.3982068463588213	7.362982212762187	0.06991194950657233	0.002596065523776563	0.04273355442622557	0.001831826382458146	0.018673693225595835	0.0	0.0	0.0	1.0	5.0
1.9801980198019802	2.393972632324968	0.936564984528113	15.916434002772263	41.24644057009057	18.449967662464875	8.82453233753515	0.7240492309437576	0.9617482237877331	0.21922089933201247	3.6585346819886038	4.734984330108875	60.805941582426996	0.00013480958515374098	0.055381683952965756	2.9078462036331594	0.002839965783748932	0.6226916671188715	0.027927388547412783	0.36798038722283005	0.44188458783744533	7.6953246265147826	0.09215042763444348	0.0028564898654335974	0.044964642147286266	0.00193210762465448	0.018651776212265398	0.0	0.0	0.0	1.0	5.0
2.9702970297029703	2.481874361696641	0.905489820209067	16.04395192468774	50.09164214165108	18.455096686053576	8.819403313946424	0.7290107262631111	0.9617613631444175	0.2203338121702829	3.6755437323584745	4.637606546672916	68.83765319500716	0.00014629850823046309	0.05567431820946031	3.2688939051613377	0.0030821370190973626	0.5925515286393628	0.02812798283504255	0.37004172015343423	0.4612566091017429	7.825394368874811	0.10385357068919174	0.0029877268671314582	0.04609566911361275	0.001982944416467663	0.018638636855581404	0.0	0.0	0.0	1.0	5.0
3.9603960396039604	2.528590807842123	0.8879906901402289	16.10744379211187	57.578020044539464	18.458429068139907	8.816070931860079	0.7318579714425564	0.961769506443969	0.22097148351182935	3.685266214666462	4.588819523108558	73.66791880088981	0.00015303111039718356	0.055842033958306635	3.4860101510848915	0.0032240472165555134	0.5778466847795829	0.02824320922630924	0.37119917894225574	0.471808327757484	7.892585222764734	0.11080098210228856	0.003063986283168815	0.046757442550303736	0.002012689508090045	0.018630493556030133	0.0	0.0	0.0	1.0	5.0
4.9504950495049505	2.5561074585328805	0.8773335310431483	16.143579098760075	63.79907355888819	18.46060361281104	8.813896387188935	0.7336110900847015	0.9617747130466103	0.2213638013861568	3.691239008155472	4.560964037768058	76.72302365414036	0.00015722933965736064	0.05594523420325344	3.6233288085788145	0.003312536644677166	0.5695668634718859	0.028314193862241953	0.3719036346519586	0.47810571360203485	7.931567097756858	0.1151607553548182	0.0031112545477045557	0.04716976686394648	0.0020312224909795978	0.018625286953388668	0.0	0.0	0.0	1.0	5.0
5.9405940594059405	2.573228711842924	0.8705643879287855	16.16561438860598	68.96339706837806	18.462039803466872	8.812460196533104	0.7347322167920363	0.9617781143804803	0.22161457619951982	3.6950532912680387	4.543946114052884	78.70933206383151	0.0001599357401289528	0.05601120738348947	3.712605864927802	0.0033695812479068066	0.5645494973411627	0.02835960286811085	0.37235104416588205	0.48205439287204005	7.955606446428056	0.11798121919917552	0.003141602060567075	0.04743544763892123	0.0020431642068940814	0.01862188561951839	0.0	0.0	0.0	1.0	5.0
6.930693069306931	2.5842307835623854	0.8661567464767668	16.179598034277472	73.25431719364244	18.46299746742888	8.811502532571089	0.7354654167597185	0.9617803677920512	0.22177853365651126	3.6975455407429707	4.533134079295188	80.02213735654962	0.00016171494221039318	0.056054343496605326	3.7716106501643347	0.003407082542366638	0.5613778864273665	0.028389305424004772	0.3726423825506073	0.4846039466396995	7.970968309104654	0.11983930688353465	0.0031614977686731482	0.047610057245104906	0.002051012493886495	0.01861963220794754	0.0	0.0	0.0	1.0	5.0
7.920792079207921	2.591443515735661	0.8632421089022881	16.188692032752527	76.8215446651752	18.463640378066565	8.810859621933405	0.735951648743431	0.9617818744829149	0.22188724525952921	3.6991973425437927	4.52609750763967	80.89877196980899	0.0001628989210583001	0.056082945934055925	3.81101113344919	0.003432037912863005	0.5593204596078281	0.02840900555866424	0.37283504941545415	0.48628049009804963	7.981003232745813	0.12107740099966327	0.003174712833944399	0.04772623084692348	0.002056234222343606	0.01861812551708381	0.0	0.0	0.0	1.0	5.0
8.910891089108912	2.5962330553642636	0.861295545056866	16.19469908642787	79.78722045524255	18.46407399319385	8.81042600680612	0.7362770005770443	0.9617828880407987	0.22195997902111636	3.7003021808231273	4.521447256990678	81.48804300395943	0.0001636929818174001	0.0561020829717615	3.8374958566488897	0.0034487747447511513	0.5579636565814773	0.02842218857036999	0.3729637318196929	0.48739600137970523	7.987651184621273	0.12190845356342968	0.0031835646356143154	0.04780413592613705	0.0020597358717302085	0.0186171119591999	0.0	0.0	0.0	1.0	5.0
