time	M	MpY	MpT	Mpp	MAPKK	MKP	MpY_MAPKK	MpT_MAPKK	M_MAPKK_Y	M_MAPKK_T	Mpp_MKP_Y	Mpp_MKP_T	MpY_MKP_Y	MpY_MKP_T	MpT_MKP_Y	MpT_MKP_T	M_MKP_T	M_MKP_Y
10.0	522.3852710955878	3.127803715065444	3.120590784314655	6.115374863048541	8.293598995312037	6.455441478443378	0.051752845856535466	0.05163385187277671	85.80150715495299	85.80150715495299	1.4303778516965173	1.4303778516965175	0.13419205951181637	0.3070069638518216	0.30658114475832676	0.13128401065617132	41.057237831963796	48.747500808344796
11.0	521.2713104132198	3.2393333770944936	3.2315418556213933	6.981308098566325	8.310340889973366	6.413152870267885	0.05372196332431824	0.053593054134788654	85.79117204775743	85.79117204775743	1.6462502184765195	1.6462502184765198	0.1385455342348601	0.3332331207428602	0.33276940493952906	0.1355167200501959	41.276481220219345	48.07780069351575
12.0	520.1657714867059	3.341579847543007	3.333265915991266	7.859861134166477	8.32703125448774	6.373447145657557	0.055541093500875716	0.055403169016695085	85.78101224297102	85.78101224297102	1.8641428005942073	1.8641428005942076	0.14239971654922717	0.35896468952556415	0.3584669352530294	0.13926490610406758	41.44957064146593	47.449600365179094
13.0	519.0666208799086	3.4366448414473463	3.4278611884941084	8.748474179972218	8.343698248395008	6.335902857160334	0.05724515976827063	0.05709906879510327	85.77097876299447	85.77097876299447	2.083221509805858	2.083221509805858	0.14587138458273133	0.3842761764230938	0.383748136401195	0.14264236930724294	41.581542501004726	46.85957355642621
14.0	517.9723558914029	3.526112312554595	3.516906927064741	9.645195540051505	8.3603627790979	6.300207907706131	0.05886052462204332	0.05870704323533412	85.76103482799603	85.76103482799603	2.3028697154399875	2.3028697154399875	0.1490478167607492	0.4092279395292733	0.4086731167093439	0.14573402842380276	41.67684599853965	46.304523762365605
15.0	516.881842471174	3.611178685120169	3.601594386251139	10.548533066267634	8.377040756527233	6.266107868016238	0.06040713251132667	0.060246954945686534	85.75115257948153	85.75115257948153	2.5226339166984775	2.5226339166984775	0.15199422586658023	0.4338669884058388	0.4332885601869089	0.14860324440526898	41.73943190304686	45.78143937759019
16.0	515.7942281050689	3.6927470489958054	3.682821474437389	11.457344376809342	8.393744271660857	6.233396749380592	0.06190006311050288	0.06173380053361354	85.74131093382118	85.74131093382118	2.7421834307977604	2.7421834307977604	0.15475928982719345	0.45822978575198153	0.4576305746591586	0.15129724172778242	41.7728130991189	45.287506398853104
17.0	514.7088628246433	3.771500907818489	3.761266790390923	12.37076240299288	8.410482674273538	6.201910267300284	0.06335074368810285	0.06317892794750092	85.73149382851909	85.73149382851909	2.961273427404057	2.9612734274040564	0.15737931487493595	0.4823442282777759	0.4817267048267454	0.1538511891139251	41.78012136489077	44.82012007681972
18.0	513.6252430950925	3.8479600212230953	3.837445631642658	13.288120645565359	8.427263336802504	6.171506072447742	0.06476787569415675	0.06459096604235302	85.72168891220414	85.72168891220414	3.1797253612579817	3.179725361257981	0.1598816308025553	0.5062317289691314	0.5055980340571484	0.1562915236414376	41.76415469465775	44.3768855938189
19.0	512.5429785054791	3.9225196052007885	3.9117492450668	14.208907869876397	8.444092087995788	6.142063153353722	0.0661580860674584	0.06597647693521225	85.71188667597441	85.71188667597441	3.397409825992397	3.397409825992397	0.16228669277865337	0.5299087501308906	0.5292607258793274	0.15863799954726823	41.7274145246057	43.95560850262983
20.0	511.46176718846795	3.995478415508453	3.9844729030805315	15.13273442914673	8.460973541873676	6.113479410056657	0.06752636078024024	0.06734038927494498	85.70207985550921	85.70207985550921	3.6142344440582126	3.6142344440582126	0.16460982029770294	0.5533881310059177	0.5527273545104386	0.1609053884871032	41.67213787762345	43.55428313081273
21.0	510.38137227963415	4.067062763899125	4.055839908558446	16.05930639831538	8.477911450438251	6.085669915695658	0.06887651338056812	0.06868646721843237	85.69226278595502	85.69226278595502	3.830132710463114	3.830132710463114	0.16686236166170645	0.5766797486487512	0.5760075655153185	0.16310461020662634	41.60032757091534	43.17108280734089
22.0	509.30160538460575	4.137445414955545	4.126020469870884	16.988392309638446	8.494908931409157	6.0585546633881195	0.07021144028410443	0.07001756497081313	85.68243103314161	85.68243103314161	4.045061194208591	4.045061194208591	0.16905290443301424	0.5997913918133337	0.5991089487739618	0.16524391535355232	41.513778099398635	42.80434768933258
23.0	508.2223064577086	4.206759657313127	4.195145721785703	17.919841719777004	8.511968637575116	6.032084934735898	0.07153336131183088	0.07133586671434218	85.67258106867298	85.67258106867298	4.258976916668069	4.25897691666807	0.17118764753295113	0.6227287036811098	0.62203698144077	0.16732924118576192	41.41410137663706	42.45257728236053
24.0	507.14334727752293	4.275106669973343	4.263315044880974	18.853503373361747	8.529092911676582	6.006179469789024	0.07284397391945398	0.07264304005967626	85.66271003864577	85.66271003864577	4.471868654103774	4.471868654103775	0.17327178556927533	0.6454967210201443	0.644796559204623	0.16936557396849583	41.3027420669018	42.11441051624925
25.0	506.0646480882114	4.34256384109491	4.330604328143674	19.789241300482317	8.54628340419354	5.980774169465501	0.07414456887365779	0.07394035094492442	85.65281583946756	85.65281583946756	4.683740520770863	4.683740520770863	0.17530930453244095	0.6681005160940701	0.6673926349460841	0.17135672959514545	41.18098608704662	41.78859951768863
26.0	504.98612527711794	4.409193137349654	4.397074284390984	20.727027992979245	8.563541496471917	5.955879211092642	0.07543615215037541	0.07522878459566634	85.64289678486466	85.64289678486466	4.894560240926165	4.894560240926164	0.17730238403569476	0.690543118529685	0.6898281433203957	0.173304761387452	41.0499940494047	41.474027851287325
27.0	503.90767212963425	4.4750416955202175	4.462771022147602	21.666826074948567	8.580869576123098	5.931441361854336	0.07671952881834405	0.0765091288916505	85.63295088455709	85.63295088455709	5.104315541437645	5.104315541437644	0.17925327147851056	0.7128262832483941	0.712104759944485	0.17521182117255027	40.91082163916172	41.169709781174845
28.0	502.8292130295745	4.540145049595104	4.527729239085345	22.608568929920935	8.598269319035529	5.907386944867112	0.07799528546618871	0.07778195653403105	85.62297672095576	85.62297672095576	5.313019780273366	5.313019780273364	0.18116390261643042	0.7349518800516969	0.7342242876101606	0.17707976239153375	40.76440996935342	40.87474369347292
29.0	501.75073717066863	4.604531231917364	4.591976281112656	23.552169062414094	8.615740744934731	5.8836730169048534	0.07926382222527621	0.07904765647832263	85.61297388965447	85.61297388965447	5.5207022708201885	5.5207022708201885	0.1830357388341975	0.7569234834152264	0.7561902441572734	0.17890997317359	40.611582332573896	40.58828067021054
30.0	500.67222510382874	4.668224727271711	4.65553605875302	24.497626224555304	8.633285030341785	5.860327099793871	0.08052555861840298	0.08030663863092427	85.60294138767809	85.60294138767809	5.727352826764953	5.727352826764954	0.18486953177876478	0.7787441066118322	0.778005599306981	0.1807031535407852	40.45308189528434	40.309562961063435
31.0	499.5935899207788	4.731245308075256	4.718427873700575	25.444982909800622	8.650904423903183	5.837341604178927	0.08178085039310257	0.08155925083949075	85.59287773890577	85.59287773890577	5.932946620105613	5.932946620105613	0.18666610102436323	0.8004143221123702	0.7996708912733888	0.18246008797466837	40.289602509865844	40.03795124426908
32.0	498.5147646070759	4.793606982793951	4.780665359732626	26.394182837250273	8.66859966452951	5.814620138050138	0.08302984907762978	0.08280563871936764	85.58278242531041	85.58278242531041	6.137513228469127	6.137513228469127	0.1884266353598696	0.8219348262676333	0.8211867847837822	0.18418192685734652	40.12176274089399	39.77286049175879
33.0	497.4357363726292	4.8553224331981255	4.842260885874751	27.345228786984116	8.686371937307927	5.792176557105216	0.08427277091425639	0.0840460133278355	85.57265464069864	85.57265464069864	6.341054434186188	6.341054434186188	0.1901510635321107	0.8433067486177376	0.8425543858241774	0.18586856945104405	39.950100262331006	39.51373354567609
34.0	496.35648334549234	4.916401771121451	4.903224306943305	28.298130562386863	8.70422204301788	5.7700179586530504	0.08550977405796906	0.08528052862317918	85.56249382862414	85.56249382862414	6.543569682348405	6.543569682348406	0.19183984451761302	0.8645319547061845	0.8637755401625264	0.18752045659869587	39.77510088524148	39.26007399633334
35.0	495.27696522429954	4.976853013739297	4.963563433459526	29.252861944436958	8.722151090788396	5.748092540873934	0.0867409578702258	0.08650928070589411	85.5522993367914	85.5522993367914	6.745077698488147	6.745077698488147	0.19349403863639694	0.8856122976317111	0.8848520827694856	0.18913862720190305	39.59720804599756	39.01144697082234
36.0	494.1971607726647	5.0366842257273055	5.0232861560129	30.209410171747514	8.740160031077501	5.726381310801965	0.08796643599760275	0.08773238047984029	85.5420705776962	85.5420705776962	6.94559114924891	6.94559114924891	0.19511401996948977	0.9065491997568131	0.9057854216039473	0.19072343053850746	39.41681379819151	38.76745052154957
37.0	493.1170396147705	5.095903370430073	5.082400285135153	31.167820104292936	8.758249744577585	5.704913645778095	0.0891863186383733	0.08894993576388373	85.53180700198375	85.53180700198375	7.14509538997131	7.14509538997131	0.19669959423174083	0.927343112166285	0.9265759981479472	0.19227466071312438	39.23427383633812	38.52772837359169
38.0	492.03656120464456	5.1545155536896425	5.140910805090861	32.12809042779647	8.776421574802528	5.683656432146022	0.09040067771338005	0.09016201658139346	85.52150786692503	85.52150786692503	7.343600358767671	7.343600358767671	0.19825142320164776	0.9479949411071723	0.9472247081824064	0.19379297054824837	39.04991203269684	38.29196677549193
39.0	490.9556968611889	5.212525399438839	5.198822239660565	33.09021960425294	8.794676538470643	5.662587581797672	0.09160956411303359	0.09136867235041218	85.51117261400664	85.51117261400664	7.54111646511103	7.54111646511103	0.19976995392066393	0.9685057355397567	0.9677325916792778	0.1952787928357688	38.86401551808392	38.05987689683049
40.0	489.8744333353785	5.269937753042107	5.256139345728353	34.05420620775163	8.813015400793889	5.641701256833807	0.09281303567257547	0.09256995961775868	85.50080080343159	85.50080080343159	7.737653692986953	7.737653692986953	0.20125535396806724	0.9888767474202877	0.9881008936117534	0.19673228117561253	38.67683652255586	37.83118955937031
41.0	488.79275437750573	5.326757284499318	5.312866714437973	35.02005787478575	8.831439034165621	5.620997232790231	0.09401114893850368	0.09376593379334738	85.49039194302496	85.49039194302496	7.933217371214668	7.933217371214668	0.20270790300862604	1.0091092720364065	1.0083309031461654	0.1981537064194611	38.4886022670769	37.605663974002475
42.0	487.710631280301	5.382988065381004	5.369008350167531	35.98778832091947	8.849948507172934	5.600467525323219	0.09520394973384327	0.09495663977178133	85.4799454531344	85.4799454531344	8.127810275942078	8.12781027594208	0.20412808275743924	1.0292043766698062	1.0284236814280543	0.19954354138752786	38.299521315903924	37.38309092555548
43.0	486.62803734517945	5.4386338623558705	5.424567960472572	36.957403545118225	8.868544853577346	5.5800978752759045	0.09639147987927475	0.09614211858219061	85.4694607754543	85.4694607754543	8.321439470970285	8.321439470970285	0.20551624782201233	1.0491629340336783	1.0483800957671776	0.2009021285195899	38.10978055645332	37.16328122109735
44.0	485.5449566172771	5.4936984141987795	5.479549228424064	37.92890726135529	8.887228953603167	5.55988258337918	0.09757377999183016	0.09732241010163065	85.45893742962538	85.45893742962538	8.51411309017991	8.514113090179912	0.20687257855790656	1.068985921871119	1.068201119565204	0.20222963797855356	37.91954389709945	36.94605808209838
45.0	484.46137625093445	5.5481852509930185	5.533955632882425	38.90230201220189	8.90600166025424	5.539817502484685	0.09875088653316019	0.09849755013069172	85.44837495301465	85.44837495301465	8.705839503715083	8.705839503715085	0.2081973963192642	1.0886746144131947	1.087888022842771	0.20352638409451132	37.7289569481588	36.73126012516623
46.0	483.3772750894973	5.602097803088864	5.58779055881574	39.87760297538585	8.924863955539523	5.519902486975374	0.09992283504139772	0.09966757364866338	85.43777281935891	85.43777281935891	8.896620737018083	8.896620737018083	0.2094911228519044	1.1082301575722768	1.1074419470695807	0.20479277979980814	37.538153177911695	36.51874685469283
47.0	482.29263151682983	5.655439378255431	5.641057271250268	40.85481324483649	8.943816851452388	5.500124575446772	0.10108966105942914	0.1008325156777522	85.42713048737892	85.42713048737892	9.086464998487696	9.086464998487696	0.21075413235357124	1.1276535228805646	1.126863859665103	0.20602918780556861	37.34725260346943	36.30839212231323
48.0	481.20742660935196	5.708213320129009	5.69375907088203	41.83394765324143	8.962861292617015	5.4804853767145385	0.10225139816632545	0.10199240926989786	85.41644745144708	85.41644745144708	9.275374773161289	9.275374773161289	0.2119866235583748	1.1469455097572934	1.14615455660035	0.20723579771584427	37.15636195086981	36.100080639370844
49.0	480.1216507139511	5.760422615843852	5.745898903838026	42.81499626304899	8.98199814387625	5.460970368532906	0.10340807568768909	0.10314728325801496	85.40572325006274	85.40572325006274	9.463364548744705	9.463364548744707	0.21318895151612025	1.1661073701604108	1.1653152864005152	0.20841295756641207	36.965573277225644	35.89370269201822
50.0	479.0352860172578	5.812070412677886	5.797479879901805	43.79798309878524	9.001228358640923	5.441591065709024	0.10455972427565872	0.10429716786257678	85.39495737608414	85.39495737608414	9.650431754664933	9.650431754664933	0.21436144421538625	1.1851401557238068	1.1843470970658299	0.20956098710685656	36.7749717553974	35.68916398636148
51.0	477.9483367801669	5.863159811112147	5.848505062433254	44.78285843662108	9.020552628680175	5.422307477380466	0.10570637483898146	0.10544209356595442	85.38414945293115	85.38414945293115	9.83660957641002	9.83660957641002	0.21550457841846948	1.204045724623929	1.203251843504066	0.2106803520937561	36.58462508189216	35.48636579017671
52.0	476.86075059499916	5.913694627840946	5.89897823219144	45.76976124337173	9.039972245425059	5.403212468705348	0.10684806921294575	0.10658210177865829	85.37329879326538	85.37329879326538	10.021838536961104	10.021838536961104	0.21661842005195867	1.2228238055163783	1.2220292504576267	0.21177111024046533	36.394614716643154	35.285253155372445
53.0	475.77250600258697	5.963675861217638	5.9489003514297485	46.75858332535097	9.059488740075652	5.384176816236812	0.10798481685083228	0.10771720153028397	85.36240462224532	85.36240462224532	10.20618348288273	10.20618348288273	0.21770378706926097	1.2414752339616597	1.2406801496541493	0.2128340677940624	36.20500372009107	35.08575926033713
54.0	474.6836112818084	6.013107423980307	5.998275292834135	47.749398734079726	9.079102284116967	5.365290464312782	0.10911664790471867	0.10884742248833859	85.35146682421869	85.3514668242187	10.38961644681686	10.38961644681686	0.21876014389169474	1.2600009003362487	1.259205430456368	0.21386868646499838	36.015836696103364	34.88780478571047
55.0	473.5940760094029	6.06199131149298	6.047105021806788	48.742114099602695	9.098813802809937	5.346472655222595	0.1102435806067008	0.10997278257496163	85.3404849184779	85.34048491847791	10.572191700234727	10.572191700234725	0.21978852019709713	1.2784034229413308	1.2776077070682674	0.21487598772812794	35.82715178382865	34.691316523454134
56.0	472.50386576655586	6.110331793162274	6.095393775266487	49.73685098490257	9.118624165110065	5.327818170504374	0.11136565872806303	0.11109332520274037	85.32945842695325	85.32945842695327	10.753856854597858	10.753856854597855	0.22078891393615893	1.2966831026939925	1.2958872770445158	0.2158559576589862	35.638998656551635	34.49625421332428
57.0	471.4129661937161	6.158130571900933	6.143143220603208	50.73351682155337	9.138534866731554	5.309221956769297	0.11248290577148365	0.11220907344569508	85.31838657849933	85.31838657849933	10.93466736886188	10.934667368861879	0.22176209154217047	1.3148410358032379	1.3140452330833894	0.2168093515192612	35.45141532617435	34.302570268294204
58.0	470.32136466032296	6.205391591929141	6.190357264910144	51.73222310669907	9.158546333001466	5.290790306587058	0.11359535209741145	0.11332005721755938	85.30726913031548	85.30726913031548	11.11457613610578	11.11457613610578	0.22270770610628665	1.3328776498196957	1.3320820007869765	0.21773581841523315	35.26443443904046	34.11021980794244
59.0	469.22905672171686	6.252116002943389	6.23703702812796	52.7328430244874	9.178660087906557	5.272392705096328	0.1147030170669796	0.11442629555080984	85.29610530121153	85.29610530121153	11.293654831544414	11.293654831544414	0.22362690109974465	1.350794882640689	1.3499995138582035	0.21863649045732977	35.07808213721671	33.919157707451895
60.0	468.1360209385575	6.2983084170977595	6.283187086362968	53.73553315487568	9.198876514318979	5.254173098302143	0.11580593772069285	0.11552782505481309	85.28489486292646	85.28489486292646	11.47183333081543	11.471833330815432	0.2245191592572458	1.3685927881957587	1.3677978243300322	0.21951084348287433	34.89238720618464	33.72935241952622
61.0	467.04227687053344	6.3439702634794335	6.328808834829134	54.740120290949335	9.21919660809973	5.235979667418785	0.11690412426568701	0.11662465555049531	85.27363730751574	85.27363730751574	11.649205720743188	11.649205720743188	0.22538538966492092	1.3862736834099527	1.385479246309358	0.2203597764949218	34.70736018666353	33.540750609461924
62.0	465.9477739516172	6.389105208808788	6.373905911562176	55.746786665464576	9.239621919692977	5.217949833486919	0.11799763331903364	0.11771684330468109	85.26233180331535	85.26233180331535	11.82568900152571	11.82568900152571	0.22622583346355324	1.4038376090533704	1.403043816089185	0.2211835249576066	34.52303537939865	33.353346001409086
63.0	464.852517042797	6.433715105874749	6.418480131561263	56.75541722392139	9.260153100111033	5.199976419770519	0.11908646340224473	0.11880438639272237	85.25097802652071	85.25097802652073	12.001349626591987	12.001349626591988	0.2270406307738796	1.4212853573528967	1.4204923246013716	0.2219822149988485	34.33942414279073	33.167099657437575
64.0	463.7564898725309	6.477802635534973	6.462534146307841	57.766069419022735	9.280791251572191	5.182104837551452	0.12017065003808722	0.11988731998120578	85.23957539067797	85.23957539067798	12.17616614734563	12.176166147345631	0.22783033662463095	1.438618210400886	1.4378260500789746	0.22275639936717104	34.156543066572	32.981988805623445
65.0	462.65968352509054	6.521370716701951	6.506070841375166	58.77876402075205	9.301537488409338	5.164351631237632	0.12125022185761447	0.12096567230532747	85.22812331018757	85.22812331018758	12.350136069770901	12.350136069770901	0.22859498393091654	1.4558368238833586	1.455045646076948	0.22350610151069175	33.97440444988753	32.79798822484097
66.0	461.5621315941802	6.5644224138220055	6.549093246168753	59.79341669970034	9.322391905146796	5.1466720644517965	0.12232519721100793	0.12203946130549403	85.21662171964208	85.21662171964208	12.523307512509678	12.523307512509678	0.2293347353342907	1.472943381509699	1.4721532951968608	0.22423147654656586	33.79300214679886	32.6150478760524
67.0	460.46379488486144	6.606960710369854	6.5916043181397725	60.81011663033192	9.343356047732948	5.129120511697395	0.12339561497232741	0.1231087255641448	85.205069807339	85.20506980733902	12.695642890457007	12.695642890457009	0.23005022559974772	1.4899385253753137	1.4891496348689206	0.22493314980742107	33.61235634560745	32.43316582703956
68.0	459.36463002855515	6.648986651523316	6.633605072442229	61.82883027175228	9.364431544104326	5.111620495896061	0.12446148709580787	0.1241734766637339	85.19346674754179	85.1934667475418	12.867167925737563	12.867167925737565	0.2307423166472334	1.5068224027508013	1.5060348080843686	0.22561197142819273	33.43248806383951	32.252344090788526
69.0	458.2646489357657	6.690503669266884	6.675098902483243	62.849593152777885	9.385619192619634	5.094225483401512	0.12552284418314347	0.12523374470845783	85.18181211071811	85.18181211071813	13.037872422705492	13.037872422705494	0.23141038611267278	1.5235954779723635	1.5228092791551762	0.22626731401077196	33.25339597381663	32.07255124102969
70.0	457.163850475711	6.731513817774559	6.716087833789233	63.87238994066184	9.406919815957036	5.076922267706994	0.1265797074590366	0.12628955057630847	85.17010546447754	85.17010546447756	13.207770844192106	13.207770844192108	0.23205495852998795	1.5402592170761495	1.5394745112271173	0.22689969765793816	33.07508216991794	31.89376549040946
71.0	456.06222948411283	6.77201971091781	6.756574451363798	64.89722318133416	9.428334387993326	5.059712455462692	0.1276321000695847	0.12734091708269807	85.15834629890091	85.15834629890092	13.376868632318013	13.376868632318018	0.2326762943483561	1.5568146588858107	1.5560315407178718	0.22750937342580252	32.897549431803235	31.715968981630002
72.0	454.9597710634408	6.8120233792058045	6.796560757535906	65.92409103549431	9.449864120916272	5.04258213048806	0.1286800330434837	0.128387854931362	85.14653399702816	85.14653399702817	13.54517346283313	13.54517346283313	0.23327503632561197	1.5732629068650608	1.5724814676844743	0.22809697834452064	32.72080336239032	31.539151193145493
73.0	453.85646825511384	6.851527638713826	6.836049538116558	66.95300464952638	9.471510019097824	5.02554007810029	0.12972354317935478	0.12943040054451627	85.13466802006289	85.13466802006289	13.712686419163187	13.712686419163187	0.2338512704347178	1.5896046716131376	1.5888250007383269	0.22866258795355182	32.544845885509226	31.36329766823417
74.0	452.7523182192867	6.890535133346875	6.875043406119635	67.98396251774855	9.493273074371482	5.008586217857821	0.13076265575926269	0.13046857882222157	85.12274784699723	85.12274784699723	13.879414723556419	13.879414723556419	0.23440515750073593	1.605840841781463	1.6050630266133357	0.22920635574288092	32.36967666668651	31.18839228761422
75.0	451.64731316237396	6.929048190675832	6.9135446602430335	69.01696722600765	9.515154372499703	4.991718882528381	0.13179739168868942	0.13150241031850923	85.11077291422026	85.11077291422026	14.045363430452468	14.045363430452468	0.2349370862262479	1.6219724211794395	1.6211965465125473	0.2297286644546924	32.19529663420655	31.014422904897017
76.0	450.5414451706415	6.967069212588133	6.951555673911834	70.05202123654422	9.537155006034714	4.974936303378625	0.1328277746330819	0.13253191835302902	85.0987426519633	85.09874265196329	14.21053754449742	14.21053754449742	0.23544738031510337	1.63800032204469	1.6372264702321335	0.2302298302085529	32.0217061791789	30.84137842655697
77.0	449.43470631369695	7.004600622221027	6.989078841681376	71.08912875918239	9.55927607835057	4.9582384741587955	0.1338538286881601	0.13355712667156913	85.08665648461856	85.08665648461856	14.374941155714382	14.374941155714382	0.23593632549339522	1.6539253975391721	1.6531536485972123	0.23071013099757404	31.84890537347886	30.669248339216047
78.0	448.3270905028116	7.041644830624324	7.0261165459238475	72.12829057932932	9.581518689482552	4.941623784934124	0.13487557777794726	0.13457805884153784	85.07451383842269	85.07451383842269	14.538579902353526	14.538579902353526	0.23640417974668565	1.6697485007973494	1.6689789325982491	0.23116981771346778	31.676893024573676	30.498021955839206
79.0	447.2185909248146	7.078204195657437	7.062671116363199	73.16950931136851	9.603883949016485	4.925091614914807	0.13589304492475146	0.13559473753757642	85.06231413573431	85.06231413573431	14.701458460356003	14.701458460356005	0.23685122251035984	1.6854704843742438	1.6847031725706283	0.23160916276083182	31.505668064226946	30.32768935883998
80.0	446.10920116979787	7.114281038911953	7.0987448467983025	74.21278808977078	9.626372975477738	4.908642185528723	0.1369062526379222	0.13660718492337315	85.0500567949542	85.0500567949542	14.863581101450835	14.863581101450837	0.2372777165250629	1.7010921722525085	1.7003271903698225	0.23202842212649682	31.33522870720626	30.15824140399926
81.0	444.9989148209435	7.14987773237013	7.1343400810791255	75.25812841357997	9.648986879378342	4.892274184321945	0.1379152242026054	0.13761542393609008	85.0377412377152	85.0377412377152	15.024953030225525	15.024953030225527	0.23768393812108116	1.7166144263420857	1.7158518457151146	0.23242786508181337	31.165573751004537	29.98966792987217
82.0	443.8877273588359	7.184996528817427	7.169459045672624	76.3055303905762	9.671726814041616	4.875986525588029	0.1389199812452519	0.1386194758725886	85.02536686589399	85.02536686589399	15.185579541805097	15.1855795418051	0.23807014245844593	1.7320380835077862	1.7312779735406754	0.2328077404985478	30.996699609344546	29.821960842361563
83.0	442.77563228869064	7.219639791914825	7.204104076121065	77.35499601106918	9.694593890299616	4.859778293223606	0.13992054691547712	0.13961936353434132	85.012933101099	85.012933101099	15.345465590122254	15.345465590122256	0.2384366031617462	1.7473639966767334	1.7466064245888309	0.23316831499068233	30.828605025770898	29.65511016225278
84.0	441.66262486864906	7.253809597780057	7.2382772249489316	78.40652800407321	9.717589334103213	4.843650377075569	0.1409169407862427	0.14061510620211398	85.00043931092793	85.00043931092793	15.504614355953807	15.504614355953809	0.23878356575331738	1.7625928992577782	1.7618379305174596	0.23350982806143583	30.661285195410322	29.48911149292628
85.0	440.54869904459576	7.287508307686371	7.271980825366441	79.46012765531134	9.74071425661798	4.827601592069445	0.14190918593023663	0.1416067265999262	84.98788491689965	84.98788491689965	15.663031114596498	15.663031114596501	0.2391113011228837	1.7777256530308168	1.7769733509537513	0.2338325437096601	30.49473851702647	29.323954813803752
86.0	439.4338490166387	7.32073822766386	7.305217156206587	80.51579653011528	9.763969791246836	4.811631155105101	0.14289730474214524	0.1425942467847363	84.97526933008686	84.97526933008685	15.820720735575897	15.8207207355759	0.23942007524574718	1.7927630949064333	1.7920135207334116	0.23413672118867002	30.328962768742663	29.159631193835953
87.0	438.31806952412705	7.353501569862838	7.337988403929884	81.57353609887686	9.787357125164112	4.7957384873599915	0.14388131864305037	0.14357768785318	84.96259193564354	84.96259193564354	15.977687684541275	15.977687684541277	0.23971014014260209	1.8077060126277555	1.8069592257004718	0.2344226061709658	30.163954847383007	28.996133312442424
88.0	437.20135692423526	7.3858002710374695	7.370296484034342	82.63334736225782	9.810877608642965	4.779923448649369	0.14486124625786817	0.14455706814290856	84.94985203995185	84.94985203995184	16.133935338196686	16.13393533819669	0.23998170501894867	1.822555047389289	1.8218111056805935	0.23469040263948665	29.99970912264761	28.833458492491083
