time	C_PCC	P_PSC	E_CD8	N_Killer	H_T_Helper	R_T_Regulatory
20.792079207920793	1276508058.9696825	46481196.365814134	469841886.58370674	384226163.118484	1688285991.1701617	120030035.0991731
21.78217821782178	1292567001.6669714	51122424.58860016	457225854.08924776	379958486.02263397	1672635330.7303247	118533136.28466108
22.77227722772277	1308923057.8709624	56171647.24468137	445042541.1794179	375726659.47089946	1657321755.7260005	117064337.01797493
23.762376237623762	1325581201.8253074	61653045.63753717	433275507.18889403	371530816.49186057	1642335276.082254	115623177.64451131
24.752475247524753	1342546499.06457	67589833.30087772	421909015.732776	367371068.431678	1627666236.1625223	114209200.53303277
25.742574257425744	1359824107.7090054	74003680.06267326	410928001.24263513	363247505.94575745	1613305302.8557525	112821950.47915646
26.73267326732673	1377419279.778674	80914061.45176461	400318037.1981677	359160199.95178264	1599243454.0797195	111460975.07504745
27.722772277227723	1395337362.5267155	88337541.39383708	390065305.96579784	355109202.5454735	1585471967.6892874	110125825.04739462
28.712871287128714	1413583799.7916217	96287001.84909414	380156570.1605254	351094547.8803833	1571982410.7783315	108816054.56562893
29.7029702970297	1432164133.3683794	104770839.56185104	370579145.4550382	347116253.01292825	1558766629.3649397	107531221.52217376
30.693069306930692	1451084004.3980176	113792156.62118272	361320874.73760444	343174318.71446955	1545816738.4420972	106270887.78692068
31.683168316831683	1470349154.7761915	123347979.19294958	352370103.6038	339268730.2502638	1533125112.398004	105034619.4365177
32.67326732673267	1489965428.5795026	133428543.12034366	343715657.0372509	335399458.1283617	1520684375.7737353	103821986.9615041
33.663366336633665	1509938773.5104184	144016692.11687085	335346817.28111786	331566458.8179671	1508487394.3649728	102632565.45152111
34.65346534653465	1530275242.3599389	155087432.94602585	327253302.79802287	327769675.4393989	1496527266.64543	101465934.76078086
35.64356435643565	1550980994.4882054	166607693.9564784	319425248.2825603	324009038.4261818	1484797315.5071144	100321679.65470544
36.633663366336634	1572062297.3227236	178536326.30152726	311853185.66274244	320284466.16053253	1473291080.304235	99199389.93915115
37.62376237623762	1593525527.8740456	190824378.6604229	304528026.0409434	316595865.58319306	1462002309.190913	98098660.57335015
38.613861386138616	1615377174.2687178	203415662.79516634	297441042.5250431	312943132.7785887	1450924951.742357	97019091.76768239
39.603960396039604	1637623837.299284	216247610.71226096	290583853.9034626	309326153.5362521	1440053151.8495066	95960289.06732045
40.59405940594059	1660272231.9911356	229252405.32457015	283948409.1201689	305744803.8894208	1429381240.877378	94921863.42272937
41.584158415841586	1683329189.185985	242358347.43970054	277526972.50823486	302198950.6316804	1418903731.0776498	93903431.24794401
42.57425742574257	1706801657.141716	255491404.036952	271312109.74248976	298688451.8125037	1408615309.2462056	92904614.46749622
43.56435643564356	1730696703.1484747	268576868.5325812	265296674.47858408	295213157.2123621	1398510830.6182766	91925040.55274236
44.554455445544555	1755021515.1601183	281541055.5670111	259473795.61855024	291772908.7989463	1388585312.9837081	90964342.54872723
45.54455445544554	1779783403.4421854	294312947.4463555	253836865.22598585	288367541.16354156	1378833931.0337844	90022159.0914637
46.53465346534654	1804989802.2343457	306825716.9184087	248379526.99366432	284996881.940269	1369252010.9086177	89098134.41729508
47.524752475247524	1830648271.4280717	319018057.6817802	243095665.27111712	281660752.20777667	1359835024.9498572	88191918.36440618
48.51485148514851	1856766498.2590036	330835270.2079894	237979394.61920983	278358966.87418723	1350578586.649821	87303166.36716276
49.504950495049506	1883352299.0135546	342230068.003949	233025049.8603148	275091335.0460985	1341478445.787854	86431539.44390711
50.495049504950494	1910413620.7493725	353163091.1215892	228227176.5986758	271857660.38227093	1332530483.7467139	85576704.17873336
51.48514851485149	1937958543.0293443	363603127.9763061	223580522.1903242	268657741.43249756	1323730709.0033586	84738332.69769356
52.475247524752476	1965995279.6686656	373527066.68542427	219080027.13764313	265491371.9623072	1315075252.786653	83916102.63992646
53.46534653465346	1994532180.4945285	382919608.3392595	214720816.88759866	262358341.26404303	1306560364.8957703	83109697.12413612
54.45544554455446	2023577733.1179628	391772783.5233351	210498194.0133472	259258434.45485377	1298182409.6731286	82318804.7108254
55.445544554455445	2053140564.717323	400085317.8935594	206407630.7600886	256191432.76210776	1289937862.1259525	81543119.36066288
56.43564356435643	2083229443.8328884	407861893.39400506	202444761.93683672	253157113.79673064	1281823304.1906943	80782340.38933986
57.42574257425743	2113853282.1720412	415112349.0844533	198605378.13765326	250155251.81491467	1273835421.1351418	80036172.4192423
58.415841584158414	2145021136.4243727	421850861.13016665	194885419.2747448	247185617.9687015	1265970998.092385	79304325.32826069
59.4059405940594	2176742210.085816	428095133.4911119	191280968.39797375	244247980.5462461	1258226916.7171533	78586514.19610795
60.396039603960396	2209025855.2924128	433865628.6393157	187788245.82704192	241342105.20070148	1250600151.9772444	77882459.24806958
61.386138613861384	2241881574.660858	439184853.37172073	184403603.51616222	238467755.17052048	1243087769.0470583	77191885.79701205
62.37623762376238	2275319023.1369762	444076715.50885034	181123519.6942086	235624691.4895527	1235686920.3223708	76514524.18339036
63.366336633663366	2309348009.8505454	448565957.4156714	177944593.74370128	232812673.1881736	1228394842.5419593	75850109.71369357
64.35643564356435	2343978499.975671	452677668.52970433	174863541.3086883	230031457.48574346	1221208854.0125268	75198382.59750925
65.34653465346534	2379220616.596071	456436876.287808	171877189.62507203	227280799.97457215	1214126351.9349687	74559087.88336024
66.33663366336634	2415084642.574185	459868210.97038984	168982473.05824167	224560454.79588467	1207144809.8261676	73931975.39352788
67.32673267326733	2451581022.4232783	462995638.90782577	166176428.84081692	221870174.80800653	1200261775.0338085	73316799.65800138
68.31683168316832	2488720364.1814966	465842257.0278404	163456192.99958208	219209711.74712476	1193474866.340058	72713319.84771825
69.3069306930693	2526513441.2868624	468430141.4708138	160818996.46322864	216578816.3808975	1186781771.6509492	72121299.70723209
70.29702970297029	2564971194.4521055	470780242.49887234	158262161.34186113	213977238.65521315	1180180245.767969	71540507.48694077
71.2871287128713	2604104733.53819	472912318.68002295	155783097.37063512	211404727.83435217	1173668108.238915	70970715.87499534
72.27722772277228	2643925339.4253635	474844903.6094451	153379298.5094826	208861032.63482732	1167243241.2848158	70411701.92900264
73.26732673267327	2684444465.880459	476595298.9004841	151048339.6917114	206345901.3531496	1160903587.8000572	69863247.00762513
74.25742574257426	2725673741.4191556	478179588.1104217	148787873.71455806	203859081.98776042	1154647149.4229088	69325136.70217355
75.24752475247524	2767624971.161828	479612666.8135079	146595628.2651238	201400322.35536224	1148471984.6737816	68797160.76828088
76.23762376237623	2810310138.681561	480908284.780896	144469403.07536286	198969370.20187327	1142376207.1585853	68279113.05773842
77.22772277227723	2853741407.842846	482079096.86046433	142407067.20027807	196565973.30821756	1136357983.8347487	67770791.45056884
78.21782178217822	2897931124.629393	483136719.72932255	140406556.4137257	194189879.59115413	1130415533.3375525	67271997.78740443
79.20792079207921	2942891818.959301	484091792.2200293	138465870.71739486	191840837.19930434	1124547124.364958	66782537.80223804
80.1980198019802	2988636206.4861307	484954037.3432911	136583071.95600522	189518594.60464627	1118751074.1177838	66302221.05559668
81.18811881188118	3035177190.3851175	485732324.55777305	134756281.52779695	187222900.6899223	1113025746.7898576	65830860.86815852
82.17821782178218	3082527863.119361	486434731.3186919	132983678.20822366	184953504.83117163	1107369552.1179347	65368274.25496132
83.16831683168317	3130701508.1876516	487068602.83052087	131263496.0582028	182710156.97659642	1101780943.9767647	64914281.860144705
84.15841584158416	3179711601.85104	487640609.4817611	129594022.41790003	180492607.7216978	1096258419.0201526	64468707.89228217
85.14851485148515	3229571814.8345776	488156801.5395939	127973595.9916928	178300608.38043314	1090800515.3711545	64031380.06038423
86.13861386138613	3280296014.0043416	488622660.9944533	126400605.0115494	176133911.05293623	1085405811.3548906	63602129.510547526
87.12871287128712	3331898264.0150285	489043150.0624565	124873485.48173442	173992268.68965375	1080072924.27595	63180790.76333926
88.11881188118812	3384392828.9280972	489422756.59631443	123390719.49460183	171875435.15233758	1074800509.2350228	62767201.651880234
89.10891089108911	3437794173.7969785	489765536.2967586	121950833.61900413	169783165.2718214	1069587257.9857646	62361203.26068123
90.0990099009901	3492116966.215771	490075151.6819308	120552397.35921922	167715214.90266335	1064431897.831041	61962639.86527352
91.08910891089108	3547376077.8321166	490354908.21216273	119194021.67499366	165671340.97506306	1059333190.553538	61571358.872578174
92.07920792079207	3603586585.8171916	490607787.3334805	117874357.56843385	163651301.54379478	1054289931.3841283	61187210.76212281
93.06930693069307	3660763774.293519	490836476.8855861	116592094.72864477	161654855.83455545	1049300948.0030886	60810049.02804427
94.05940594059406	3718923135.7168117	491043398.93287516	115345960.23360626	159681764.28774774	1044365099.5740457	60439730.12190934
95.04950495049505	3778080372.2065644	491230735.0691666	114134717.30949932	157731788.5996867	1039481275.8109375	60076113.396401554
96.03960396039604	3838251396.827213	491400449.64598715	112957164.13920206	155804691.76159036	1034648396.0735011	59719061.04979271
97.02970297029702	3899452334.8107605	491554310.75657547	111812132.72480118	153900238.0961476	1029865408.4940897	59368438.07130914
98.01980198019803	3961699524.721909	491693909.37150884	110698487.7969449	152018193.29197702	1025131289.1319144	59024112.187320314
99.00990099009901	4025009519.5616937	491820676.72587985	109615125.77016568	150158324.43601495	1020445041.1543301	58685953.80836568
100.0	4089399087.802112	491935899.9961372	108560973.7450779	148320400.0437944	1015805694.0458196	58353835.97707387
