time	EpoR	SAv	SAv_EpoR	SAv_EpoRi	dSAvi	dSAve
0.0	76.0	999.293	0.0	0.0	0.0	0.0
0.9900990099009901	75.83105707046909	999.1212932679193	0.1689429295258134	0.002745948518951564	2.89807687783735e-06	1.4955951539907528e-05
1.9801980198019802	75.66902875928356	998.9511641706067	0.33097124070974454	0.010724293477112472	2.2772802604053532e-05	0.00011752239382561324
2.9702970297029703	75.51363285320625	998.782606333768	0.48636714679483356	0.023561400172533675	7.549844569525986e-05	0.00038962082192907897
3.9603960396039604	75.36459865178725	998.6156119187493	0.6354013482145721	0.040903659793636145	0.00017580511581365678	0.0009072681310438476
4.9504950495049505	75.22166649819296	998.4501717337114	0.7783335018067835	0.06241653044615321	0.0003373402274999675	0.0017408938091096602
5.9405940594059405	75.08458732817623	998.2862753388883	0.9154126718409502	0.08778361968238785	0.0005727271274874583	0.0029556424916805132
6.930693069306931	74.95312223688158	998.1239111462	1.046877763133503	0.11670580729995146	0.0008936209878402824	0.004611662406677414
7.920792079207921	74.82704206763404	997.9630665123922	1.1729579323840655	0.1489004169226315	0.0013107614229791716	0.006764376912280432
8.910891089108912	74.70612701166036	997.8037278282891	1.2938729883531417	0.1841004131553108	0.001834023335465976	0.00946474689407054
9.900990099009901	74.59016622822226	997.6458806021268	1.4098337718055203	0.22205364377076936	0.0024724647468226733	0.01275951760299886
10.89108910891089	74.4789574776533	997.489509538749	1.5210425223772714	0.2625221109712199	0.003234372654605022	0.016691455307552977
11.881188118811881	74.37230677158901	997.3345986137845	1.627693228437925	0.30528128074258226	0.004127306333647932	0.021299570756195884
12.871287128712872	74.27002803627471	997.1811311438199	1.7299719637531297	0.3501194212550729	0.00515813868179614	0.026619332548084046
13.861386138613861	74.17194278923253	997.0290898526124	1.8280572107935935	0.39683697077474195	0.006333095586362265	0.03268287028945826
14.85148514851485	74.07787983013883	996.8784569331741	1.9221201698866794	0.4452459368371674	0.007657793199624768	0.03951916695932774
15.841584158415841	73.98767494355242	996.7292141063776	2.0123250564722808	0.4951693214271944	0.009137273475936092	0.04715424230393804
16.831683168316832	73.90117061411199	996.5813426759855	2.0988293859118583	0.54644057341137	0.010776037892144447	0.05561132685596231
17.821782178217823	73.81821575324695	996.4348235803922	2.1817842467761914	0.5989030660469841	0.012578079499336819	0.06491102734223035
18.81188118811881	73.73866543703144	996.2896374412205	2.261334562990911	0.6524095986712666	0.014546913368938012	0.07507148380529616
19.801980198019802	73.66238065475744	996.1457646089237	2.33761934526421	0.7068219215660306	0.01668560550310674	0.08610851879978466
20.792079207920793	73.58922806773892	996.003185205559	2.4107719322820325	0.762010282858353	0.01899680028807063	0.0980357790693609
21.78217821782178	73.51907977796495	995.8618791648663	2.4809202220553237	0.817852996553623	0.021482746553188124	0.1108648700283475
22.77227722772277	73.45181310618345	995.7218262697966	2.5481868938361685	0.8742360307253209	0.02414532230309617	0.12460548339560704
23.762376237623762	73.38731037903595	995.5830061876184	2.612689620983024	0.9310526149738528	0.02698605818426774	0.13926551829715975
24.752475247524753	73.32545872487432	995.445398502729	2.6745412751440365	0.9882028662950373	0.030006159745245238	0.15485119614338894
