time	RuBP	PGA	DPGA	GAP	DHAP	FBP	F6P	E4P	SBP	S7P	X5P	R5P	Ru5P	G6P	G1P	ATP	NADPH	NADP	H	Pext	ADP	Pi
0.0	2.0	2.4	0.0011	0.02	0.48	0.669999999999999	0.640764257004719	0.05	0.3	2.0	0.0747384155455904	0.125186846038864	0.0500747384155456	1.47375779111085	0.0854779518844294	0.68	0.21	0.29	1.25892541179417e-05	0.5	0.82	0.9778000000000038
0.9900990099009901	0.08660374514364502	2.184755861383927	0.06571076810925572	0.004920652912473309	0.10825408836589864	0.0037819044815523154	1.250435234728766	0.02532818610119951	0.03564391097782942	0.16676594317116405	0.020405850399575102	0.03417968233669925	0.01367185568240671	2.8758860699085633	0.16679538907336958	1.4846973431384065	0.21	0.29	1.25892541179417e-05	0.5	0.015302656861593489	6.280423185372987
1.9801980198019802	0.08663232860358282	2.186600632620561	0.06572362730063638	0.004920650066846793	0.10825402553731006	0.003781900123857694	1.2512895155053705	0.025338339995405402	0.03565817973199497	0.16685997506999242	0.020411596783918576	0.03418930749428613	0.013675705739550643	2.8778508371150933	0.16690934146777597	1.4846875197233258	0.21	0.29	1.25892541179417e-05	0.5	0.0153124802766742	6.275420481360419
2.9702970297029703	0.08663236342110738	2.1866028331740095	0.06572364368848072	0.004920650356415481	0.1082540319075924	0.0037819005689867374	1.25129039194648	0.025338350339410044	0.035658196387320235	0.16686008239880587	0.020411603949316726	0.034189319496286265	0.013675710540343939	2.877852852849026	0.16690945837613402	1.4846875082495623	0.21	0.29	1.25892541179417e-05	0.5	0.015312491750437696	6.275414998284829
3.9603960396039604	0.08663236346795057	2.186602836133808	0.06572364371054369	0.00492065035680974	0.10825403191626576	0.003781900569592798	1.2512903931230464	0.025338350353295708	0.03565819640971812	0.16686008254308884	0.020411603958959836	0.03418931951243844	0.013675710546804795	2.87785285555502	0.166909458533076	1.4846875082341335	0.21	0.29	1.25892541179417e-05	0.5	0.015312491765866465	6.275414990917643
4.9504950495049505	0.08663236346085691	2.186602835685559	0.065723643707203	0.004920650356750007	0.10825403191495167	0.0037819005695009754	1.2512903929448913	0.025338350351193348	0.03565819640632663	0.16686008252123927	0.02041160395749952	0.03418931950999243	0.013675710545826392	2.8778528551452793	0.16690945850931194	1.4846875082364703	0.21	0.29	1.25892541179417e-05	0.5	0.015312491763529668	6.2754149920332605
5.9405940594059405	0.08663236346754706	2.186602836108428	0.06572364371035212	0.004920650356805695	0.10825403191617679	0.0037819005695865805	1.2512903931132762	0.025338350353180578	0.035658196409526784	0.16686008254186238	0.02041160395887643	0.03418931951229873	0.013675710546748912	2.8778528555325495	0.1669094585317728	1.4846875082342654	0.21	0.29	1.25892541179417e-05	0.5	0.01531249176573457	6.275414990979732
6.930693069306931	0.08663236346473165	2.186602835930543	0.06572364370902616	0.0049206503567819386	0.10825403191565415	0.003781900569550062	1.2512903930425974	0.025338350352346502	0.03565819640818085	0.16686008253319193	0.020411603958296824	0.03418931951132789	0.01367571054636058	2.8778528553699947	0.1669094585223449	1.4846875082351925	0.21	0.29	1.25892541179417e-05	0.5	0.015312491764807534	6.275414991422391
7.920792079207921	0.08663236346609399	2.1866028360166267	0.06572364370966764	0.0049206503567933825	0.10825403191590591	0.003781900569567653	1.2512903930768275	0.025338350352750477	0.03565819640883229	0.1668600825373887	0.020411603958577256	0.03418931951179762	0.013675710546548465	2.8778528554487206	0.1669094585269109	1.4846875082347437	0.21	0.29	1.25892541179417e-05	0.5	0.015312491765256286	6.275414991208084
8.910891089108912	0.08663236346813737	2.186602836145722	0.06572364371063008	0.004920650356810664	0.10825403191628613	0.0037819005695942194	1.251290393128101	0.025338350353355542	0.03565819640980904	0.1668600825436805	0.020411603958997937	0.03418931951250227	0.01367571054683032	2.877852855566645	0.16690945853375028	1.4846875082340711	0.21	0.29	1.25892541179417e-05	0.5	0.01531249176592886	6.275414990886905
