time	C	M	X	MI	XI
0.0	0.01	0.01	0.01	0.99	0.99
0.9900990099009901	0.03451412981711482	0.0007347522519450475	7.265229886514351e-06	0.999265247748056	0.9999927347701125
1.9801980198019802	0.05880267859133904	0.0013210883423566374	1.3117404657580881e-05	0.9986789116576446	0.9999868825953412
2.9702970297029703	0.08285055401670495	0.001967856990430229	1.958829619513435e-05	0.9980321430095709	0.9999804117038036
3.9603960396039604	0.10665993539473378	0.002684824271715435	2.6780653115003297e-05	0.9973151757282855	0.9999732193468837
4.9504950495049505	0.1302329713890702	0.0034839658329775904	3.482115332157885e-05	0.9965160341670235	0.999965178846677
5.9405940594059405	0.15357176303813683	0.004380121329539541	4.386773484401478e-05	0.9956198786704615	0.9999561322651546
6.930693069306931	0.17667835197168782	0.0053918968263895715	5.4119780725735466e-05	0.9946081031736114	0.9999458802192729
7.920792079207921	0.19955470800678743	0.006542917523245658	6.583243852981774e-05	0.9934570824767552	0.999934167561469
8.910891089108912	0.22220271358056146	0.007863620479760452	7.93373517786124e-05	0.9921363795202405	0.9999206626482198
9.900990099009901	0.2446241427606543	0.009393833157558628	9.507294741236982e-05	0.9906061668424423	0.9999049270525859
10.89108910891089	0.26682063169449766	0.01118659766628445	0.000113630163975011	0.9888134023337166	0.9998863698360232
11.881188118811881	0.2887936359663774	0.013313937208843139	0.00013582287741926513	0.9866860627911582	0.9998641771225789
12.871287128712872	0.3105443672204368	0.015875757198433742	0.0001627995266403607	0.9841242428015675	0.9998372004733577
13.861386138613861	0.332073696373313	0.0190138778819785	0.00019622504751723042	0.9809861221180228	0.9998037749524807
14.85148514851485	0.35338200139016285	0.022934558237287902	0.00023858607967597935	0.9770654417627135	0.999761413920322
15.841584158415841	0.374468920380337	0.027945046592766674	0.00029371708858950724	0.9720549534072347	0.9997062829114083
16.831683168316832	0.39533293925669516	0.03451250945764118	0.00036772720487657966	0.96548749054236	0.9996322727951212
17.821782178217823	0.4159706850878206	0.043355460841688696	0.00047065344685646575	0.9566445391583129	0.9995293465531415
18.81188118811881	0.43637569347211946	0.05557162166141898	0.0006194072669438295	0.9444283783385825	0.9993805927330542
19.801980198019802	0.45653624104821106	0.07277728462920281	0.0008429891782772006	0.9272227153707984	0.9991570108217208
20.792079207920793	0.4764315124378418	0.09717204909259716	0.001191899793081606	0.9028279509074042	0.9988081002069163
21.78217821782178	0.49602460606425447	0.1313943346862775	0.0017569668792817353	0.868605665313724	0.9982430331207158
22.77227722772277	0.515248517748062	0.17810866023079858	0.002714914534795648	0.8218913397692031	0.997285085465202
23.762376237623762	0.5339729068600381	0.23945980300453576	0.004463838407370287	0.7605401969954664	0.995536161592627
24.752475247524753	0.551905991825355	0.31658765850644993	0.008121778859304853	0.6834123414935519	0.9918782211406927
25.742574257425744	0.5682201118310635	0.4091160909846444	0.01783090879014476	0.590883909015358	0.9821690912098526
26.73267326732673	0.5799059709550302	0.5137150911098685	0.05033477521653106	0.4862849088901341	0.9496652247834664
27.722772277227723	0.5774180523173681	0.6190408190242833	0.1420473542258437	0.3809591809757191	0.8579526457741534
28.712871287128714	0.5439489942335177	0.6963763508285504	0.3096160758454021	0.3036236491714519	0.6903839241545952
29.7029702970297	0.46569406805751096	0.6940711484693286	0.5123417486259932	0.3059288515306735	0.487658251374004
30.693069306930692	0.34748252322185375	0.5363428872360392	0.6396786515818781	0.463657112763963	0.36032134841811925
31.683168316831683	0.23014753730944348	0.14222637460061868	0.5006210092262294	0.8577736253993832	0.4993789907737684
32.67326732673267	0.19037549228735032	0.006070610757404603	0.04309263138463149	0.9939293892425972	0.9569073686153652
33.663366336633665	0.2125962331271973	0.007278764119017186	7.334819737362178e-05	0.9927212358809842	0.9999266518026229
34.65346534653465	0.23511383723623497	0.008714243343927976	8.807278487927047e-05	0.991285756656073	0.9999119272151172
35.64356435643565	0.25740582431051023	0.010387781885183045	0.00010534517955457259	0.989612218114818	0.9998946548204419
36.633663366336634	0.27947373307585877	0.012362456930593065	0.00012587365289972602	0.9876375430694081	0.9998741263470969
