time	ADP	ATP	MT	Hsc70	Hsp90	CHIP	Bag2	TauH3RUb	TauH4RUb	Nucleus3	Nucleus4	Agg33	Agg43	Tau03R	TauN3R	TauH3R	Tau0_3R	Tau03RMT	TauN_3R	TauN3RMT	TauH_3R	TauH3RMT	TauH3R_Hsc70	TauH3R_Hsp90	Tau03R_Hsp90	TauH3R_CHIP_Hsc70	TauH3R_CHIP_Hsc70_Bag2	Tau04R	TauN4R	TauH4R	Tau0_4R	Tau04RMT	TauN_4R	TauN4RMT	TauH_4R	TauH4RMT	TauH4R_Hsc70	TauH4R_Hsp90	Tau04R_Hsp90	TauH4R_CHIP_Hsc70	TauH4R_CHIP_Hsc70_Bag2	_20S	_26S	Ap	Bp
0.0	1.0	0.0	15.0	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
0.9900990099009901	0.5158868485906851	0.48411315140931527	14.94863449160378	0.0999999999955178	0.09999999999998006	0.09999999999995433	0.09999999999999956	1.1857953856635767e-16	1.5656791089122783e-15	4.9521422927172455e-39	8.73281186856506e-37	2.5554040694383204e-57	6.030661900051173e-54	0.005753866545385524	1.1701251287801765e-05	6.796041321518104e-09	0.00028688585719769235	0.028737490506094386	5.062380845476236e-07	0.0018381726175409193	1.5998001996535863e-09	6.430491352527737e-08	1.4123100472820631e-12	3.715752506055026e-15	5.966958402802125e-17	2.7036409530572772e-14	4.759789343683415e-16	0.003852972925217965	8.194541846936946e-05	7.773072098702215e-07	0.00017934553617244555	0.020158525558733778	2.1959387407480084e-07	0.000630273774315487	1.770115756867638e-08	9.81634620101661e-07	3.0241977079182214e-12	1.5685074453495805e-14	5.000181875598943e-16	1.8191513694008524e-14	1.461565249318768e-20	1.0	1.0	9.795140962270865e-76	3.093079254803831e-71
1.9801980198019802	0.2806489176584692	0.7193510823415314	14.887915669462918	0.09999999993636322	0.09999999999939382	0.09999999999847774	0.09999999999996267	9.060066582154408e-15	9.390911819211677e-14	6.132555263309445e-35	7.147914906619145e-33	5.125693653096487e-51	6.72432128831544e-48	0.0057907664557998945	2.892261624920966e-05	6.314237280350171e-08	0.00031761905651965484	0.05584152213131977	2.943015209223502e-06	0.010916020413494805	2.8141686633721732e-08	1.1470022415048293e-06	2.610097369868743e-11	1.4056612594815667e-13	4.741802412704464e-15	1.016265914954896e-12	3.737772894763421e-14	0.003824849522562397	0.00017634060106072838	3.6437123294330296e-06	0.000186036006662016	0.04134695271481166	7.048936162492812e-07	0.003964357063319687	1.6119109158220372e-07	1.4331211885441437e-05	3.601352837715538e-11	4.29380157841713e-13	3.152444997344341e-14	4.686541635463803e-13	7.96075093943951e-19	1.0	1.0	3.179450868953744e-67	4.6852912880714653e-63
2.9702970297029703	0.1694993383534528	0.8305006616465478	14.8274766201527	0.09999999973297836	0.09999999999633993	0.09999999998912641	0.09999999999954931	1.058660944756943e-13	7.573054725169764e-13	1.2724939587122056e-32	7.655377248239273e-31	1.8871964656016674e-47	9.565151785982085e-45	0.005825471033161901	4.8006307754189985e-05	2.3326689085105343e-07	0.00034171585702155277	0.07644539859849503	7.086857800023626e-06	0.02632670493659726	1.1652339801828308e-07	4.732376990659909e-06	1.4259928935521816e-10	1.1371365382555646e-12	5.783316148473628e-14	8.172151726506575e-12	4.506993117141035e-13	0.0038163219752399492	0.00022956143055183307	6.566648202627582e-06	0.00019265296058830437	0.05964877402532041	1.3538059086340756e-06	0.010042901849134499	5.244163609421417e-07	5.486806075529842e-05	1.1354872912694263e-10	2.1974954996482682e-12	2.6765432532283364e-13	2.2507555559598277e-12	5.790913921872121e-18	1.0	1.0	2.0750437547477847e-62	8.83348458789362e-59
3.9603960396039604	0.11855719894223644	0.8814428010577644	14.767173674710655	0.09999999927071493	0.09999999998757939	0.09999999995656075	0.09999999999741066	5.896153986480672e-13	2.8814097533334302e-12	5.343961429831829e-31	1.5860359245069809e-29	5.967614928760533e-45	1.0813481724326715e-42	0.005861405020013567	6.938978230108709e-05	5.511044260992734e-07	0.0003617981498650265	0.0929753451675384	1.2333078806379967e-05	0.04572373993451821	2.7907463789434673e-07	1.1277891446269032e-05	4.57550084350746e-10	4.894259533267155e-12	3.360666264702392e-13	3.496109376779952e-11	2.5893334303569063e-12	0.003819379078024173	0.0002575655194598036	9.115539380226804e-06	0.00019910048453665544	0.07580724599718977	2.139579279272477e-06	0.01817805393185264	1.1694065264968631e-06	0.00013066236679655328	2.2829573376959234e-10	6.119125981979865e-12	1.0711906959938645e-12	5.888841981848455e-12	1.983070840796443e-17	1.0	1.0	4.940165837338232e-59	5.447865480500702e-56
4.9504950495049505	0.09633324694241917	0.9036667530575817	14.70693686844604	0.09999999842609768	0.09999999996851668	0.09999999987502656	0.09999999999023282	2.1577443593143862e-12	7.509673667654223e-12	9.164836642218813e-30	1.4204663445312397e-28	4.785110221428642e-43	3.339264343924576e-41	0.00589702195235155	9.264864607222744e-05	1.0057733854901014e-06	0.0003795150351495462	0.10711744930638345	1.825370978465059e-05	0.06746399345212593	5.068914998120731e-07	2.038403030673203e-05	1.0738343491830375e-09	1.461021880540505e-11	1.2826656059667923e-12	1.0370960995641357e-10	9.767137996157486e-12	0.003827550357020043	0.00027334549657249377	1.1687875459038669e-05	0.0002052934281338631	0.09042927667945615	3.0382672069244374e-06	0.027785892463199558	2.1405718187290564e-06	0.0002461356224904337	3.750945727944386e-10	1.266135004466444e-11	2.9291241402329105e-12	1.1496672041762319e-11	4.657577643147754e-17	1.0	1.0	1.8505626992519034e-56	5.801146645762081e-54
5.9405940594059405	0.08759642564884697	0.9124035743511534	14.646733827892016	0.09999999709198348	0.09999999993333254	0.09999999971046494	0.09999999997199505	6.005943563040847e-12	1.5705292919285584e-11	8.777682056010479e-29	7.751753056938398e-28	1.5732740235707607e-41	4.77683567711011e-40	0.0059320182341786355	0.00011727309711653277	1.5669898760476927e-06	0.00039587950527241594	0.11987418779383271	2.4591668964838543e-05	0.09056579180576133	7.840751711973452e-07	3.138211601964036e-05	2.0630649080193217e-09	3.437649453538443e-11	3.7229512378114205e-12	2.4242832447993474e-10	2.800484855811544e-11	0.003837849479045625	0.00028360218449858756	1.465038825025981e-05	0.00021123470580210963	0.1039215196175952	4.0293596719748916e-06	0.03846911955935359	3.4701193868397593e-06	0.0004041712154277683	5.554165848677335e-10	2.2163429393374332e-11	6.404593890187212e-12	1.9101805201232705e-11	8.813686313562625e-17	1.0	1.0	2.0869612261753585e-54	2.1767026747954836e-52
6.930693069306931	0.08507034310327469	0.9149296568967258	14.586549575366867	0.09999999518727984	0.0999999998753294	0.09999999942424792	0.0999999999337035	1.380837743309644e-11	2.8562385548992644e-11	5.590344943707691e-28	3.0728070127125657e-27	2.7693225890686805e-40	4.149946209133968e-39	0.005966483889104129	0.0001428725072100644	2.203891610360931e-06	0.0004114930697551786	0.13182640600491013	3.119695799739547e-05	0.11445825595854002	1.0957334741196506e-06	4.3656041350115874e-05	3.461791231463095e-09	6.861259392415632e-11	8.925525695689419e-12	4.806268015603534e-10	6.629631563113332e-11	0.0038489098746411414	0.00029148994028501096	1.8228566096901075e-05	0.00021695103955143285	0.1165466554075519	5.097141397693087e-06	0.049968537823215295	5.18285675747526e-06	0.000606913397575745	7.751769068879717e-10	3.500334665390206e-11	1.212916087994272e-11	2.8828805069104924e-11	1.4592812022010166e-16	1.0	1.0	1.014632021542074e-52	4.1489480348788256e-51
7.920792079207921	0.08531690903130353	0.9146830909686969	14.526377383843409	0.09999999265521142	0.09999999978730219	0.09999999897664708	0.0999999998635699	2.7606535527111842e-11	4.727511095479876e-11	2.639082957985678e-27	9.783843269416784e-27	3.080277148837214e-39	2.557556736844864e-38	0.006000618788784649	0.00016917389573531052	2.8919569662516886e-06	0.00042671920932756217	0.14331687680614508	3.798053873838915e-05	0.1388032777706009	1.4304504543696077e-06	5.673772362830951e-05	5.278827937376571e-09	1.2159678130998425e-10	1.860786018552789e-11	8.459795359096752e-10	1.364298554519589e-10	0.0038601215861480452	0.00029845930479048674	2.2553065669778252e-05	0.00022247257227731338	0.1284771247759437	6.230032182001675e-06	0.06211250363591676	7.299353602491681e-06	0.0008560954443658993	1.0426077604169416e-09	5.167381725732185e-11	2.081938506570029e-11	4.094329225728647e-11	2.2152464619253908e-16	1.0	1.0	2.6577472403298575e-51	4.956328968688845e-50
8.910891089108912	0.08673224463993537	0.9132677553600653	14.466214425692973	0.0999999894577447	0.09999999966182906	0.09999999832933525	0.0999999997474812	4.965548930821413e-11	7.321056155567616e-11	9.923919872518421e-27	2.6623037884221194e-26	2.4163960564962683e-38	1.2309115026536418e-37	0.006034634570381494	0.00019598799801641626	3.613689983683129e-06	0.0004417869828605221	0.15455625270277704	4.4887382465076624e-05	0.1633922895770447	1.7802276511348372e-06	7.030130272256653e-05	7.504571863035554e-09	1.9716478581597295e-10	3.490160512594145e-11	1.3623116722425191e-09	2.5251845558629866e-10	0.0038712266065167164	0.00030516801731906966	2.7703355127502535e-05	0.00022782681952043668	0.13983071121881474	7.419469134182023e-06	0.07478283821550372	9.837608361583158e-06	0.0011531812901727325	1.3670187012119185e-09	7.280213337609855e-11	3.3302448582319514e-11	5.583430524217231e-11	3.171344551579205e-16	1.0	1.0	4.347155779546727e-50	4.2261428719836416e-49
