time	X_gut	C_p	C_per	C_e	C_t
0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	4.7092343887200924e-05	0.42406291743109303	1.5626711192975138	1.4307165965121604	0.8491689470181009
1.9801980198019802	3.259838495228597e-10	0.3128080648885504	1.538240141966303	1.1353960215102619	0.9906841661576004
2.9702970297029703	5.9724008661353636e-05	0.7006318515813563	2.9111823034147695	2.379758768953346	1.800251380042909
3.9603960396039604	4.1347086618886145e-10	0.5514160000188169	2.730959630600236	1.9622444292973988	1.8727011039191062
4.9504950495049505	7.57438484899025e-05	0.9151677275480813	3.948298138522452	3.103274176873215	2.5863509981999147
5.9405940594059405	5.244310516995852e-10	0.7355691623641946	3.6510276810691398	2.5996615579811793	2.578624649030284
6.930693069306931	9.606070607931646e-05	1.0822620673130352	4.745653443577426	3.661126293600382	3.2026872021570907
7.920792079207921	6.649448895908792e-10	0.8779077077599937	4.361652584811909	3.092708711471297	3.1289047138424517
8.910891089108912	0.0001218270486066674	1.2130022073373352	5.358615175877103	4.091665852287644	3.6788209066694275
9.900990099009901	8.433163040996886e-10	0.9881346716863181	4.91140194178941	3.4749091590898993	3.555009927628448
10.89108910891089	0.00015450498088723593	1.3159087159460354	5.829696991412274	4.424180385267505	4.044949923758554
11.881188118811881	1.0696479941948536e-09	1.0737032527753425	5.33758006985343	3.7719922266989934	3.884679003891136
12.871287128712872	0.00019594806296414766	1.3975310699427377	6.191538139417611	4.681141042349164	4.3259610382131894
13.861386138613861	1.3564385212072392e-09	1.1403385711379759	5.668839818144455	4.003720452696957	4.140025701966782
14.85148514851485	0.00024850747439484537	1.4629048628334231	6.469192401294475	4.8797843956011135	4.541347855774108
15.841584158415841	1.7205493824660932e-09	1.1924384199566875	5.92718875124181	4.185273577203926	4.3382181626567595
16.831683168316832	0.00031516504357415823	1.5159029491459894	6.681886205833752	5.033324739616786	4.706163669264622
17.821782178217823	2.1819324096149866e-09	1.2333810836213428	6.129530111282503	4.328311244962358	4.492484200216935
18.81188118811881	0.00039970250958549624	1.559505105410311	6.844369016708197	5.151885143482091	4.831983438095891
19.801980198019802	2.7671978671981308e-09	1.2657617777883416	6.288846427891929	4.441789251212747	4.612992963281373
20.792079207920793	0.0005069153030028129	1.596005084630239	6.967950550134409	5.243212526742329	4.92769479203766
21.78217821782178	3.5084964974011914e-09	1.2915742590713746	6.4151086572795295	4.532586509289144	4.707556940987482
22.77227722772277	0.0006428860930888754	1.6271695550152976	7.061297453222713	5.313226852820729	5.0001174048568995
23.762376237623762	4.450577766543763e-09	1.3123503243239198	6.515974484539805	4.605986609871569	4.782176788521535
24.752475247524753	0.0008153286030605645	1.6543600529969722	7.131045235324638	5.366442919532438	5.054481415448732
25.742574257425744	5.6435189425568126e-09	1.3292669574352765	6.597324702174876	4.66604772499691	4.841461085378075
26.73267326732673	0.0010340256900682662	1.6786264836680285	7.182268308226872	5.406294308156439	5.094795522063635
27.722772277227723	7.1573070035492685e-09	1.3432286367746438	6.663675183362003	4.715886699463786	4.888949033524697
28.712871287128714	0.001311384314556101	1.7007787150800142	7.2188410640423974	5.43538220675712	5.124129876881457
29.7029702970297	9.076522618205321e-09	1.354930552029919	6.718493331691324	4.757897281847514	4.927358392729077
30.693069306930692	0.0016631393613846194	1.7214412811605924	7.2437152822356685	5.455666560077725	5.144833443257186
31.683168316831683	1.151047455304007e-08	1.3649071663205818	6.76444113338217	4.793917726918725	4.9587759302019325
32.67326732673267	0.0021092463220740497	1.7410950245529846	7.259133308469681	5.46861296710949	5.158701007180451
33.663366336633665	1.4600121362454972e-08	1.373569517556082	6.803561845161395	4.825359530137719	4.984803708543695
34.65346534653465	0.0026750134390429448	1.7601086009310114	7.26679194539398	5.475305646546324	5.1671015331519
35.64356435643565	1.851600563701378e-08	1.3812338706632619	6.837423387566194	4.853306306616161	5.006671449959687
36.633663366336634	0.0033925373321162093	1.7787620590990905	7.267968546722081	5.476534416674703	5.171076854840466
37.62376237623762	2.3481546883131886e-08	1.3881437298535562	6.8672284734438	4.878589720691135	5.025322839181289
38.613861386138616	0.004302524083423747	1.7972641596222498	7.263618159637906	5.472861817839437	5.171417615163714
39.603960396039604	2.978098658171864e-08	1.394486746403011	6.8938991980176425	4.901847808990848	5.041481813079566
40.59405940594059	0.005456598311735621	1.8157646636736713	7.254448530468847	5.464675113091309	5.168721776491743
41.584158415841586	3.776845471813191e-08	1.4004077080076407	6.9181420059911005	4.92356976853955	5.055703475408771
42.57425742574257	0.006920232059690119	1.834362476427588	7.240978238536853	5.452226844344888	5.163439801200749
43.56435643564356	4.789811025579349e-08	1.4060185193753063	6.940497583251788	4.944130343428061	5.068413200952406
