time	A	R	E	G	A_im
0.0	1.0	0.0	0.0	100000000.0	0.0
0.9900990099009901	4.051576471349293	833.903598517062	3608.391101424979	1866987.539505071	0.0
1.9801980198019802	2.8291283148407964	1465.9517228072534	5759.750469187212	2173832.508676911	0.0
2.9702970297029703	2.1913401196551314	1793.3335631381628	6656.339493797687	2608066.130421947	0.0
3.9603960396039604	1.8556303210764273	1942.7852952841392	6950.641506492927	2764216.865616377	0.0
4.9504950495049505	1.6664205263287974	1994.6714001352714	6960.500584074487	2786269.5508841695	0.0
5.9405940594059405	1.548617567689652	1993.2898000599155	6838.527972259444	2745821.245348353	0.0
6.930693069306931	1.4660877429324846	1962.3788116796918	6657.852825483756	2677213.2655243827	0.0
7.920792079207921	1.401440965749228	1914.8124671774085	6453.426668570326	2596870.537349858	0.0
8.910891089108912	1.3462922389839709	1857.8116801367441	6241.873176554368	2512615.8708720733	0.0
9.900990099009901	1.2965806715324715	1795.6135039768415	6031.020003666248	2428143.4270854956	0.0
10.89108910891089	1.2503219432057842	1730.8259850912195	5824.474773640949	2345166.395760519	0.0
11.881188118811881	1.2065297292549844	1665.1246282368093	5623.822075961167	2264448.08643625	0.0
12.871287128712872	1.1646981780796777	1599.6209553818442	5429.6786482157795	2186297.096555717	0.0
13.861386138613861	1.1245535618619047	1535.066094322813	5242.200455705324	2110805.2340640267	0.0
14.85148514851485	1.0859350426267178	1471.9694310427872	5061.326564662017	2037961.9211842187	0.0
15.841584158415841	1.0487373761514618	1410.6719327993198	4886.8965230794865	1967709.2484218592	0.0
16.831683168316832	1.0128833280376421	1351.394097154239	4718.706895702448	1899968.4881179053	0.0
17.821782178217823	0.9783103523055401	1294.2688628435346	4556.538475633229	1834652.8592675012	0.0
18.81188118811881	0.94496411935077	1239.3650595124552	4400.169335277349	1771673.656786432	0.0
19.801980198019802	0.9127953374644491	1186.7045621514035	4249.381016819872	1710943.1685771532	0.0
20.792079207920793	0.8817581615446382	1136.2750549019725	4103.961385084054	1652376.0314406112	0.0
21.78217821782178	0.8518093687762964	1088.0396255394814	3963.7058502698906	1595889.8253939264	0.0
22.77227722772277	0.8229079080253868	1041.9440116678127	3828.4177891635395	1541405.2939119611	0.0
23.762376237623762	0.7950146329955804	997.9220801891818	3697.9085720169005	1488846.3801983127	0.0
24.752475247524753	0.7680921276158362	955.8999636764537	3571.997396099988	1438140.1730990773	0.0
25.742574257425744	0.742104579245116	915.7991699556803	3450.5110266286874	1389216.809411964	0.0
26.73267326732673	0.7170176779843593	877.5389045620165	3333.2834962904485	1342009.3562801718	0.0
27.722772277227723	0.6927985313405292	841.0377892891992	3220.1557898934407	1296453.685886899	0.0
28.712871287128714	0.6694155887929152	806.2151177374603	3110.975528120894	1252488.34886486	0.0
29.7029702970297	0.6468385733850436	772.9917573292805	3005.5966578045795	1210054.4498180964	0.0
30.693069306930692	0.6250384187935144	741.2907797884211	2903.8791527363633	1169095.5267949242	0.0
31.683168316831683	0.603987210875336	711.0378877123889	2805.688726955744	1129557.4356205815	0.0
32.67326732673267	0.5836581331146863	682.1616853744529	2710.8965614694926	1091388.2395450743	0.0
33.663366336633665	0.5640254155132319	654.5938332946038	2619.3790446408157	1054538.104347081	0.0
34.65346534653465	0.5450642865902062	628.2691161714596	2531.0175261195095	1018959.1988693491	0.0
35.64356435643565	0.5267509282160636	603.1254471188806	2445.6980839399844	984605.6008527456	0.0
36.633663366336634	0.5090624330459257	579.1038257745713	2363.31130427608	951433.2078741665	0.0
37.62376237623762	0.49197676435168086	556.1482636762372	2283.752073274346	919399.6531623371	0.0
38.613861386138616	0.47547271807156244	534.205687141189	2206.919380331238	888464.2260400697	0.0
39.603960396039604	0.459529886884229	513.2258255326938	2132.7161320163564	858587.7966737271	0.0
40.59405940594059	0.4441286262560618	493.1610901009628	2061.0489764921194	829732.7450715562	0.0
41.584158415841586	0.42925002221598796	473.9664486526766	1991.8281372100055	801862.8938383724	0.0
42.57425742574257	0.41487586079791056	455.5992986083833	1924.967255634303	774943.4445870116	0.0
43.56435643564356	0.4009885990424983	438.0193409207511	1860.3832424107793	748940.9177707222	0.0
44.554455445544555	0.38757133743780686	421.1884566108558	1797.9961363580314	723823.0956848481	0.0
45.54455445544554	0.37460779372169434	405.07058697352886	1737.7289708583603	699558.9684664067	0.0
46.53465346534654	0.36208227795430437	389.6316182950826	1679.5076471429015	676118.682886724	0.0
47.524752475247524	0.3499796687851874	374.8392715343514	1623.2608140520354	653473.4937672921	0.0
48.51485148514851	0.3382853908429112	360.66299725053955	1568.9197538627402	631595.7178531524	0.0
49.504950495049506	0.3269853931804158	347.0738758859472	1516.4182738053044	610458.6899906409	0.0
50.495049504950494	0.31606612871533796	334.0445233936179	1465.6926029213562	590036.7214681869	0.0
51.48514851485149	0.3055145346074374	321.54900212881415	1416.681293936865	570305.0603877997	0.0
52.475247524752476	0.2953180135209508	309.56273685024024	1369.325129848744	551239.8539448599	0.0
53.46534653465346	0.28546441572239517	298.0624356470672	1323.5670349447385	532818.1125024767	0.0
54.45544554455446	0.27594202196818296	287.02601557869434	1279.3519899961202	515017.67535469	0.0
55.445544554455445	0.266739527139439	276.4325328004995	1236.6269513813484	497817.1780803804	0.0
56.43564356435643	0.2578460245842649	266.2621169423342	1195.3407739157137	481196.0213965959	0.0
57.42574257425743	0.24925099113037164	256.49590950519246	1155.4441371777414	465134.3414264136	0.0
58.415841584158414	0.24094427273339233	247.11600604501953	1116.8894751375815	449612.9813023261	0.0
59.4059405940594	0.2329160707284391	238.1054019185873	1079.6309089059307	434613.4640315574	0.0
60.396039603960396	0.22515692865451511	229.44794137453027	1043.6241824343174	420117.96655470785	0.0
61.386138613861384	0.21765771962329705	221.12826978200252	1008.8266010089122	406109.294933732	0.0
62.37623762376238	0.2104096342055582	213.13178879952903	975.1969723904563	392570.86060949246	0.0
63.366336633663366	0.20340416881012266	205.44461429712007	942.6955504625164	379486.6576730453	0.0
64.35643564356435	0.19663311453175064	198.0535368552707	911.2839812591887	366841.24109842844	0.0
65.34653465346534	0.19008854644574227	190.94598467490474	880.9252512515475	354619.7058880497	0.0
66.33663366336634	0.18376281332836475	184.109988742582	851.5836377798319	342807.66708489816	0.0
67.32673267326733	0.17764852778331086	177.53415010459784	823.2246615248895	331391.24060845136	0.0
68.31683168316832	0.17173855675569344	171.20760911390414	795.8150409197782	320357.0248741508	0.0
69.3069306930693	0.16602601241599965	165.12001652203165	769.3226484078334	309692.0831585106	0.0
70.29702970297029	0.16050424339734254	159.26150629637	743.716468458811	299383.926674083	0.0
71.2871287128713	0.15516682637038748	153.6226700517789	718.9665572605635	289420.4983208698	0.0
72.27722772277228	0.15000755794109352	148.1945329925469	695.0440040081057	279790.15708256233	0.0
73.26732673267327	0.14502044685721394	142.96853126777773	671.9208937164765	270481.663037832	0.0
74.25742574257426	0.14019970651023567	137.93649064981128	649.5702714879404	261484.1629585767	0.0
75.24752475247524	0.13553974772012753	133.09060645138317	627.9661081679503	252787.17646859883	0.0
76.23762376237623	0.13103517179091104	128.4234246029086	607.0832673278818	244380.58273764647	0.0
77.22772277227723	0.12668076382568094	123.9278238165019	586.8974735159138	236254.60768711547	0.0
78.21782178217822	0.12247148629021978	119.59699876878024	567.3852817205582	228399.81168497467	0.0
79.20792079207921	0.11840247281501784	115.4244442377818	548.5240479942717	220807.07770866764	0.0
80.1980198019802	0.11446902222582489	111.40394013532071	530.2919011873596	213467.5999558653	0.0
81.18811881188118	0.11066659279346563	107.52953737897828	512.6677157448706	206372.8728839613	0.0
82.17821782178218	0.10699079669406251	103.79554455173137	495.63108552165016	199514.68066018962	0.0
83.16831683168317	0.10343739467120007	100.19651530102213	479.16229857294655	192885.08700515603	0.0
84.15841584158416	0.10000229089199122	96.72723643195135	463.2423128800796	186476.42541342645	0.0
85.14851485148515	0.09668152798935613	93.38271665243123	447.8527329726719	180281.2897356222	0.0
86.13861386138613	0.09347128228318706	90.15817593082878	432.975787410806	174292.52510722945	0.0
87.12871287128712	0.09036785917339928	87.04903542922767	418.5943070922306	168503.21921003546	0.0
88.11881188118812	0.08736768869818172	84.05090797783795	404.6917043513877	162906.6938527804	0.0
89.10891089108911	0.08446732125105987	81.15958905830955	391.25195281859595	157496.49685823848	0.0
90.0990099009901	0.08166342345066199	78.371048265791	378.2595680091914	152266.39424454022	0.0
91.08910891089108	0.07895277415734683	75.68142122150806	365.69958861381485	147210.36268910574	0.0
92.07920792079207	0.07633226063110357	73.08700190944425	353.5575584623451	142322.58226409176	0.0
93.06930693069307	0.07379887482537331	70.5842354123856	341.81950913521484	137597.4294327531	0.0
94.05940594059406	0.07134970981166915	68.16971102416008	330.47194319701515	133029.47029659332	0.0
95.04950495049505	0.06898195633008747	65.84015571636458	319.50181802840655	128613.45408362901	0.0
96.03960396039604	0.06669289946100797	63.592427939234426	308.8965302333972	124344.30686851223	0.0
97.02970297029702	0.06447991541347549	61.42351173758417	298.6439006000526	120217.12551566293	0.0
98.01980198019803	0.06234046842594282	59.3305111639365	288.73215959363927	116227.17183694188	0.0
99.00990099009901	0.06027210777523248	57.310644972070136	279.1499333621182	112369.86695576223	0.0
100.0	0.05827246488970964	55.361241575166886	269.8862302345858	108640.78586981578	0.0
