time	T	I	V	N	H
0.0	0.2	0.071	0.12	0.1	0.18
0.9900990099009901	0.20824567235361444	0.09793060487788587	0.10291390464312193	0.11301549611142683	0.1995652852166433
1.9801980198019802	0.2161744719007161	0.11921620369342509	0.09144208993168274	0.12268144747504256	0.2224767622087753
2.9702970297029703	0.2239841367171973	0.13591056374742536	0.08391901629804466	0.12941986939837205	0.24849212524973843
3.9603960396039604	0.23186623138104176	0.1487753863473279	0.07908338110072027	0.1337845627263204	0.27736487966472645
4.9504950495049505	0.2400088858972373	0.15839088940424628	0.07601257188546869	0.13635223562491539	0.30882678218409204
5.9405940594059405	0.2485988076462849	0.16522181395078492	0.07405200538591603	0.13765606997009322	0.34257684294033725
6.930693069306931	0.25782302357286185	0.16965547326151775	0.07275064627463781	0.1381522425726266	0.3782749651560594
7.920792079207921	0.26787065283409195	0.1720233433939758	0.0718072320010213	0.13820932462730415	0.41553978657050894
8.910891089108912	0.2789348606982429	0.1726136148261084	0.0710279462203696	0.1381117368296466	0.45395093232808975
9.900990099009901	0.2912150423389611	0.17167913927537368	0.0702944298042739	0.13807049888153655	0.4930559199800492
10.89108910891089	0.3049192322207928	0.16944319949195097	0.06954030851066384	0.1382366517972909	0.5323815795647691
11.881188118811881	0.320266717362763	0.16610427736274652	0.06873432833311503	0.13871454938508954	0.5714492671146585
12.871287128712872	0.3374908356190999	0.1618402722665559	0.06786839726098101	0.13957356222575876	0.6097925497176566
13.861386138613861	0.35684195137438823	0.15681224111443995	0.06694914845512653	0.1408576281812135	0.6469755918740768
14.85148514851485	0.3785906137203748	0.15116756068742462	0.06599196712937057	0.14259261052090055	0.6826102970931409
15.841584158415841	0.403030913466647	0.14504236624645692	0.06501671744660799	0.14479169723837934	0.7163704065354387
16.831683168316832	0.4304840653713568	0.13856314730181182	0.06404464930741033	0.14745918759787227	0.748001199130618
17.821782178217823	0.4613022523857324	0.1318474526952016	0.0630961548301071	0.15059303365674281	0.7773240769712241
18.81188118811881	0.49587278137603646	0.12500375404650102	0.062189181726976545	0.154186480233683	0.8042360183230279
19.801980198019802	0.5346226153696552	0.11813062342645306	0.06133819880908324	0.15822910229009274	0.8287045038950414
20.792079207920793	0.5780233661556493	0.11131547919578139	0.06055365383099191	0.16270748556968143	0.8507589608583175
21.78217821782178	0.6265968491340583	0.10463322555165704	0.05984187209203805	0.16760574103260767	0.8704799902495496
22.77227722772277	0.6809213171094292	0.09814513483285119	0.0592053293125743	0.17290598555478084	0.887987642673772
23.762376237623762	0.741638497235733	0.09189828451059286	0.058643208024943605	0.17858886351651435	0.9034298369380555
24.752475247524753	0.8094615524842059	0.0859257618623731	0.05815212663045858	0.184634129177295	0.916971749551794
25.742574257425744	0.8851840769784818	0.08024770191648001	0.05772692547764936	0.19102126357780075	0.9287867019157411
26.73267326732673	0.96969021736923	0.07487306053193814	0.05736140839447643	0.197730069004944	0.9390487928619866
27.722772277227723	1.0639659973291025	0.06980188299405617	0.057048967005717544	0.20474117357838512	0.9479272992797435
28.712871287128714	1.1691119175802926	0.06502774719015911	0.05678305111851671	0.21203638931396465	0.9555827100764018
29.7029702970297	1.2863569154944412	0.060540060045793084	0.056557481750683376	0.21959889420945067	0.9621641669080082
30.693069306930692	1.4170737974124914	0.056325961606115735	0.056366627382965884	0.22741324291525855	0.9678080473094429
31.683168316831683	1.5627962990037292	0.05237171353649271	0.056205476239211724	0.23546524027393217	0.9726374269762079
32.67326732673267	1.7252379760088332	0.04866357523216282	0.056069639172880624	0.24374172895514887	0.9767621831102168
33.663366336633665	1.9063131713924528	0.04518826305354862	0.05595531259393277	0.25223034379313997	0.980279537783857
34.65346534653465	2.1081603406977965	0.0419331277212808	0.05585922274640766	0.260919274483182	0.9832748804946423
35.64356435643565	2.333168045727972	0.03888617649802661	0.055778564629171794	0.2697970617724458	0.9858227470674251
36.633663366336634	2.584003951998005	0.03603603108248089	0.05571094264036139	0.2788524368249092	0.9879878650432606
37.62376237623762	2.8636471930668734	0.0333718719824058	0.055654316078857784	0.2880742029053035	0.9898262026905578
38.613861386138616	3.175424498715246	0.030883390020736708	0.05560695014686933	0.29745115345510464	0.9913859799055775
39.603960396039604	3.52305052544638	0.02856074905303361	0.05556737343105251	0.30697201950941855	0.9927086151911224
40.59405940594059	3.9106728770469674	0.026394558076511726	0.05553433966875664	0.31662544011988686	0.9938295945010444
41.584158415841586	4.342922359106584	0.02437584941308943	0.05550679528108723	0.3263999508187892	0.9947792559566486
42.57425742574257	4.824969074835864	0.02249606088844009	0.055483850934322815	0.33628398624165246	0.9955834899320983
43.56435643564356	5.362585040204031	0.020747020504943214	0.05546475698466428	0.34626589389394075	0.9962643576290131
44.554455445544555	5.962214075329297	0.019120932789684544	0.0554488826666581	0.35633395663134076	0.9968406334047353
