time	Z	A	Y	GP	EC
25.0	0.3477095240440547	0.6187905532751041	1.393280221528996	0.19579436826773114	1000.0
26.0	0.1952220782229522	0.713334079617837	1.4453585981038273	0.15584380058120598	1000.0
27.0	0.15180571118083294	0.5862158759508783	1.2278251159305513	0.3077992334312693	1000.0
28.0	0.13889859424894307	0.41366062954573296	0.9204656906802401	0.5747611050711039	1000.0
29.0	0.29919087396172567	0.25036853322932795	0.546837773002767	0.8917876910724736	1000.0
30.0	0.6860797220316593	0.2551316374672805	0.5587476993387374	0.9927864336683268	1000.0
31.0	0.33211349477044927	0.6378395911335001	1.412722531572729	0.1826574848789131	1000.0
32.0	0.19220475623958386	0.7094341437262696	1.4380987416936326	0.1598004351919882	1000.0
33.0	0.15039812712082606	0.5785799673172145	1.214839288450792	0.3183545575644199	1000.0
34.0	0.1402849367034521	0.40499547279625664	0.9035697994271402	0.589639095160407	1000.0
35.0	0.31442577284202367	0.24525382700635007	0.5322590091844418	0.9039698289907961	1000.0
36.0	0.6917908914064859	0.2620244054817605	0.5906329044141343	0.9929722644691954	1000.0
37.0	0.3179989355378754	0.654703643693663	1.4292497625842673	0.1719915283136385	1000.0
38.0	0.18933303783278532	0.7052149709963399	1.430423050607555	0.16410738186885912	1000.0
39.0	0.14903954363728844	0.5708586620494969	1.2016819672396353	0.32917744540180965	1000.0
40.0	0.14209421238935283	0.3963378495207453	0.8864211721007607	0.6046528291169022	1000.0
41.0	0.33044298860230786	0.24061879907201536	0.5183960304234232	0.9153501047815705	1000.0
42.0	0.6938285200787901	0.269842728759823	0.6265684962437105	0.9928384325056188	1000.0
43.0	0.30522515453179255	0.669431305423994	1.443129608412265	0.16336592404847364	1000.0
44.0	0.18659672834532795	0.7006904534805104	1.4223371294513465	0.16877009309293858	1000.0
45.0	0.14772484149477577	0.563058027750493	1.1883477199481842	0.34022736220901495	1000.0
46.0	0.14439117668879894	0.3876770858927888	0.8689696371859411	0.619824866813216	1000.0
47.0	0.3472839033639328	0.23648653408922463	0.5053054819539936	0.9258993189239717	1000.0
48.0	0.6919794619192717	0.27869240175109233	0.6664262141296502	0.9893629089928028	1000.0
49.0	0.29365526413920784	0.682127597744252	1.4546356167429069	0.15642568403529208	1000.0
50.0	0.18398180862292846	0.6958823120369623	1.4138647422361892	0.17378460673880955	1000.0
51.0	0.14645959286537943	0.5551748440084874	1.1748369234267728	0.3515320037897668	1000.0
52.0	0.14722575088199147	0.37903003148086606	0.8512317936818516	0.6351581606569812	1000.0
53.0	0.36494935472877793	0.2328825207194317	0.49306008646835914	0.9355186796248322	1000.0
54.0	0.6861510920882782	0.2886838253153489	0.7098716491030529	0.9630364889935696	1000.0
55.0	0.28317302457058796	0.6929166874596415	1.4639928272068945	0.15088713436798504	1000.0
56.0	0.18147848568592617	0.6908156349945631	1.4050323584371174	0.17914493836095732	1000.0
57.0	0.14524358637546125	0.5472169433296367	1.1611572182249736	0.3630769913909796	1000.0
58.0	0.15065812395391773	0.37040011946503376	0.8332012269295114	0.6506068585867204	1000.0
59.0	0.3834313282916424	0.2298250687966889	0.4817305555603985	0.9442565358931979	1000.0
60.0	0.6763680057168712	0.2999411202088847	0.7565002612566203	0.9077328492838985	1000.0
61.0	0.2736663599219567	0.7019410937264516	1.471407455617702	0.14653227828509455	1000.0
62.0	0.17907805650276237	0.685515595752347	1.3958739898019246	0.18484583888875306	1000.0
63.0	0.14407953624962683	0.5391962900794306	1.1473176261738465	0.37485893274367665	1000.0
64.0	0.15473185111500573	0.36180832827384113	0.8148937963049848	0.6661721614064711	1000.0
65.0	0.40272632826498217	0.22732066879483354	0.47142656721674775	0.9520496623029443	1000.0
66.0	0.6627682669633059	0.31261910452239355	0.8058582703000166	0.8407229390425066	1000.0
67.0	0.2650031315369948	0.7093900861209607	1.4771013826559831	0.14316518721017774	1000.0
68.0	0.17677279922189987	0.6799810074249314	1.3863795493275082	0.19089681638840011	1000.0
69.0	0.14296817375658455	0.5311008014116847	1.1333090086679851	0.38687254751827643	1000.0
70.0	0.15949724294013046	0.35325357418252484	0.796317669134095	0.6818637794694271	1000.0
71.0	0.42277736689722595	0.22537592757145128	0.46226294128928114	0.9589154054832572	1000.0
72.0	0.6456553769922959	0.32683554825949146	0.8572074864666619	0.7703443104572517	1000.0
73.0	0.25711295202474077	0.7153860575460234	1.4812219016296215	0.1406604220078915	1000.0
74.0	0.17455754289722175	0.6742460709385222	1.3765878839320709	0.19727203063153276	1000.0
75.0	0.1419221682477011	0.5229502857334009	1.1191420016419027	0.3990902511897746	1000.0
76.0	0.1649786929570716	0.3447623631039449	0.7775240511474972	0.6976317916056118	1000.0
77.0	0.44351359136902946	0.22398869622553813	0.4543792737670068	0.964906550656918	1000.0
78.0	0.6254544620183417	0.3427234900096495	0.90983598901559	0.6999533565640335	1000.0
79.0	0.24988754300520535	0.7201038067875846	1.4839518825241007	0.13889095181095082	1000.0
80.0	0.17242096155245604	0.6683113143464819	1.3665062851132006	0.20398153535497268	1000.0
81.0	0.14093813986447937	0.5147349084879044	1.104804789242453	0.4115278346830413	1000.0
82.0	0.17120371646521873	0.33633824648538213	0.7585482233337058	0.713487429645419	1000.0
83.0	0.4648542213460408	0.22315080889616706	0.44792849484576114	0.9700643910383792	1000.0
84.0	0.602673574468637	0.3604004448236598	0.962987830994728	0.6313513217445906	1000.0
85.0	0.24325335025381073	0.7236661599398339	1.4854193421111705	0.13777066289997122	1000.0
86.0	0.170363156498681	0.6621887489531819	1.3561297830152768	0.2110335391534576	1000.0
87.0	0.1400269983310215	0.5064654153316972	1.090302445088939	0.42419102621896726	1000.0
88.0	0.17817153995770924	0.3280088275175636	0.7394676811508087	0.7293578107461648	1000.0
89.0	0.48667892038880567	0.22285386103150523	0.4430851010918169	0.9744651300085275	1000.0
90.0	0.5779479840138585	0.3799156585610952	1.0157690407852518	0.565912833804203	1000.0
91.0	0.23714658746074951	0.726193313971085	1.4857471556630322	0.13722973207048084	1000.0
92.0	0.1683742095891959	0.6558968400958552	1.3454953656167128	0.21840851940745717	1000.0
93.0	0.13919607345253318	0.49813935021969014	1.0756339561763986	0.43705561527768666	1000.0
94.0	0.18588924883025665	0.31978783183444304	0.7203478403842705	0.7452494832434289	1000.0
95.0	0.5088170376382227	0.2230885492733138	0.4400483267210331	0.9781988069325142	1000.0
96.0	0.5519375264256237	0.4012665871647183	1.0673949538072505	0.5046360774145985	1000.0
97.0	0.23150668744768343	0.7277875719875666	1.4850331133507682	0.137218942824424	1000.0
98.0	0.1664546146429305	0.6494441234411638	1.3346038386926709	0.2261000633062351	1000.0
99.0	0.13845639310726693	0.4897682481924	1.0607965965372697	0.4501195026706448	1000.0
100.0	0.1943318863248647	0.3117025279938326	0.7012778551500536	0.7611191592895291	1000.0
