time	U	I	V	C
0.0	100.0	10.0	10.0	30.0
0.9900990099009901	92.5682721396306	5.037068322903935	10.664602869043396	35.87506485704175
1.9801980198019802	85.13375780650918	2.5535972858977187	10.419345509729965	35.96967451824021
2.9702970297029703	78.31495798638711	1.3275855208369807	9.782639728480497	35.9711980841889
3.9603960396039604	72.06532040879426	0.719127390435305	9.005381747104439	35.971222619986186
4.9504950495049505	66.33420859598655	0.4140945043010678	8.205523005332546	35.97122301511429
5.9405940594059405	61.0758420086082	0.2584426476606726	7.436279296146009	35.97122302147854
6.930693069306931	56.24884898845308	0.1766100629960318	6.719583109698604	35.971223021581054
7.920792079207921	51.8157951168252	0.1315062517669267	6.062446044843163	35.97122302158271
8.910891089108912	47.7427724261979	0.10490003385698786	5.464939214564592	35.97122302158274
9.900990099009901	43.99903470830813	0.08780760813812058	4.924067520614476	35.97122302158274
10.89108910891089	40.556672549094806	0.07578172054025291	4.435634906332666	35.97122302158274
11.881188118811881	37.39032408853863	0.06660269034293986	3.995128360442995	35.97122302158274
12.871287128712872	34.4769179308505	0.05914648102167134	3.5981240670823187	35.97122302158274
13.861386138613861	31.79544474792642	0.052829601788873595	3.240462092336941	35.97122302158274
14.85148514851485	29.32675429754069	0.047336720831143445	2.9183100717963595	35.97122302158274
15.841584158415841	27.05337484081744	0.04248685133982695	2.6281746895399136	35.971223021582745
16.831683168316832	24.959352253262658	0.03816748078076407	2.3668895362904747	35.97122302158274
17.821782178217823	23.030106439619495	0.034302026373620904	2.131593160606451	35.97122302158274
18.81188118811881	21.2523029622574	0.030833649043122753	1.919703906647444	35.97122302158274
19.801980198019802	19.613738061776377	0.02771710755685417	1.7288946110077992	35.97122302158274
20.792079207920793	18.103235485492768	0.02491457464517202	1.5570685206936052	35.97122302158274
21.78217821782178	16.710553755519683	0.022393414853884377	1.4023369727671209	35.97122302158273
22.77227722772277	15.426302678967858	0.020124940003277168	1.2629989842189193	35.97122302158274
23.762376237623762	14.241868057829734	0.018083659605539662	1.1375227199765134	35.97122302158274
24.752475247524753	13.149343693650524	0.016246787870063208	1.024528730591031	35.97122302158274
25.742574257425744	12.141469892087533	0.014593888901186305	0.9227748214691468	35.97122302158274
26.73267326732673	11.211577771395714	0.013106600895137956	0.8311424099756997	35.97122302158273
27.722772277227723	10.35353876329568	0.011768409195758571	0.7486242314986327	35.97122302158274
28.712871287128714	9.56171876762762	0.010564452426324292	0.6743132647210421	35.97122302158274
29.7029702970297	8.830936485352261	0.009481353052565224	0.6073927569680088	35.97122302158274
30.693069306930692	8.156425509272287	0.008507067321479121	0.5471272412289999	35.97122302158274
31.683168316831683	7.533799799552309	0.007630751361110328	0.4928544466948922	35.97122302158274
32.67326732673267	6.959022212693512	0.0068426412028000675	0.4439780141458566	35.97122302158273
33.663366336633665	6.428375788984642	0.00613394503137976	0.39996093621791634	35.97122302158274
34.65346534653465	5.938437535340366	0.005496746295225024	0.360319650476686	35.97122302158274
35.64356435643565	5.486054468364108	0.0049239165213285285	0.3246187203538521	35.97122302158273
36.633663366336634	5.068321707150794	0.004409036833550961	0.29246604546145205	35.97122302158273
37.62376237623762	4.682562427049467	0.003946327290410964	0.2635085486064027	35.97122302158274
38.613861386138616	4.326309504814899	0.0035305832558612314	0.23742829206719987	35.97122302158274
39.603960396039604	3.997288702589845	0.0031571180992816766	0.2139389804137375	35.97122302158274
40.59405940594059	3.693403253259193	0.0028217115932078637	0.19278281140148623	35.97122302158274
41.584158415841586	3.4127197231454596	0.002520563441309949	0.17372764029900575	35.97122302158274
42.57425742574257	3.153455039979114	0.002250251426238231	0.15656442645475988	35.97122302158274
43.56435643564356	2.913964584756029	0.0020076937181201493	0.14110493401321214	35.97122302158273
44.554455445544555	2.6927312556428418	0.0017901149304336169	0.12717966148532076	35.97122302158274
45.54455445544554	2.488355420642452	0.0015950155514620143	0.1146359773953294	35.97122302158273
46.53465346534654	2.2995456834054875	0.001420144416352074	0.10333644149255822	35.97122302158274
47.524752475247524	2.1251103934649573	0.0012634739188333395	0.09315729305721414	35.97122302158274
48.51485148514851	1.9639498383757166	0.0011231776913654312	0.08398708966733512	35.97122302158273
49.504950495049506	1.8150490608297587	0.0009976105097741304	0.0757254814486735	35.97122302158274
50.495049504950494	1.6774712488626011	0.0008852902028225013	0.06828210731947487	35.97122302158274
51.48514851485149	1.5503516518238059	0.0007848813690922114	0.06157560108399373	35.97122302158274
52.475247524752476	1.4328919789082362	0.0006951807232566081	0.055532696436982276	35.97122302158274
53.46534653465346	1.3243552409970092	0.0006151039121945384	0.05008742107134191	35.97122302158274
54.45544554455446	1.2240609988854918	0.0005436736539322787	0.04518037085511405	35.97122302158274
55.445544554455445	1.1313809856206625	0.00048000907132610886	0.04075805624196407	35.97122302158274
56.43564356435643	1.0457350740931226	0.0004233161083293795	0.03677231396700956	35.97122302158273
57.42574257425743	0.9665875587286378	0.0003728789096731107	0.033179776892802354	35.97122302158274
58.415841584158414	0.8934437290006021	0.0003280520800244265	0.029941396765938974	35.97122302158274
59.4059405940594	0.8258467103412572	0.00028825373043858915	0.027022014403662673	35.97122302158274
60.396039603960396	0.7633745511750321	0.0002529592344043836	0.024389972596003326	35.97122302158274
