time	ORN	ARGin	ARGex
0.0	1.0	1.0	330.0
0.9900990099009901	6.083845978266877	162.03147919694683	330.0
1.9801980198019802	16.505497820094476	269.72323262647694	330.0
2.9702970297029703	28.964581489718334	355.1279501667742	330.0
3.9603960396039604	42.144201709890915	426.286553305369	330.0
4.9504950495049505	55.40092534746345	487.2012459017951	330.0
5.9405940594059405	68.39881136612152	540.2912519060209	330.0
6.930693069306931	80.96004973434813	587.1709620244243	330.0
7.920792079207921	92.99385739791774	628.9860155794074	330.0
8.910891089108912	104.45937893688382	666.5849634797058	330.0
9.900990099009901	115.34509003622084	700.6167444480569	330.0
10.89108910891089	125.65684215341233	731.5902505888714	330.0
11.881188118811881	135.41069334591813	759.9127556774897	330.0
12.871287128712872	144.62850708018792	785.9157714320303	330.0
13.861386138613861	153.33520746276284	809.87304140309	330.0
14.85148514851485	161.55705280455177	832.0134168643006	330.0
15.841584158415841	169.32054894749916	852.5302890630421	330.0
16.831683168316832	176.6517713496878	871.588638877571	330.0
17.821782178217823	183.57595161485045	889.3303984341987	330.0
18.81188118811881	190.11723649333553	905.8785922870195	330.0
19.801980198019802	196.29855997104482	921.3405791165321	330.0
20.792079207920793	202.14158927578177	935.8106208368248	330.0
21.78217821782178	207.66671896696403	949.3719410647427	330.0
22.77227722772277	212.89309580130794	962.0983908024534	330.0
23.762376237623762	217.83866273557882	974.0558085781647	330.0
24.752475247524753	222.5202142291008	985.3031403360615	330.0
25.742574257425744	226.95345757041798	995.8933685681935	330.0
26.73267326732673	231.153076694157	1005.8742885787132	330.0
27.722772277227723	235.13279614621027	1015.2891613989427	330.0
28.712871287128714	238.90544369244375	1024.1772663783283	330.0
29.7029702970297	242.4830105749126	1032.5743707843835	330.0
30.693069306930692	245.8767088756403	1040.5131321516274	330.0
31.683168316831683	249.097025670969	1048.0234438003185	330.0
32.67326732673267	252.15377385328966	1055.1327333881193	330.0
33.663366336633665	255.0561396086255	1061.866221783129	330.0
34.65346534653465	257.8127266340935	1068.2471486152147	330.0
35.64356435643565	260.43159721361866	1074.296969466118	330.0
36.633663366336634	262.92031031017086	1080.03552893479	330.0
37.62376237623762	265.2859568496133	1085.4812130740397	330.0
38.613861386138616	267.5351923701389	1090.651084069989	330.0
39.603960396039604	269.6742672214152	1095.5609996381042	330.0
40.59405940594059	271.7090544880713	1100.2257191813787	330.0
41.584158415841586	273.64507580281696	1104.6589984328518	330.0
42.57425742574257	275.48752521445044	1108.8736740877068	330.0
43.56435643564356	277.24129124961087	1112.8817396279123	330.0
44.554455445544555	278.9109773384773	1116.69441355372	330.0
45.54455445544554	280.5009207203083	1120.3222008632538	330.0
46.53465346534654	282.0152098868949	1123.774948311248	330.0
47.524752475247524	283.4577007939243	1127.0618946782	330.0
48.51485148514851	284.8320318708738	1130.1917162873424	330.0
49.504950495049506	286.1416379214238	1133.172568294713	330.0
50.495049504950494	287.3897630321066	1136.0121223448075	330.0
51.48514851485149	288.5794725484657	1138.7176008861848	330.0
52.475247524752476	289.7136641951671	1141.2958085155876	330.0
53.46534653465346	290.7950784155903	1143.7531606867205	330.0
54.45544554455446	291.82630798610086	1146.0957100235948	330.0
55.445544554455445	292.80980696006026	1148.329170474845	330.0
56.43564356435643	293.7478989975019	1150.4589395329233	330.0
57.42574257425743	294.6427851263819	1152.4901186973038	330.0
58.415841584158414	295.4965509798973	1154.4275323515665	330.0
59.4059405940594	296.3111735465462	1156.2757451917394	330.0
60.396039603960396	297.08852747265433	1158.0390783467753	330.0
61.386138613861384	297.8303909504464	1159.7216243073656	330.0
62.37623762376238	298.5384512226935	1161.3272607687104	330.0
63.366336633663366	299.2143097294076	1162.8596634738722	330.0
64.35643564356435	299.85948692616637	1164.3223181528926	330.0
65.34653465346534	300.47542679644476	1165.7185316296486	330.0
66.33663366336634	301.0635010807354	1167.051442167539	330.0
67.32673267326733	301.62501324016165	1168.3240291095913	330.0
68.31683168316832	302.16120217642504	1169.5391218779585	330.0
69.3069306930693	302.6732457235686	1170.6994083792863	330.0
70.29702970297029	303.1622639269989	1171.8074428613725	330.0
71.2871287128713	303.6293221193369	1172.8656532505074	330.0
72.27722772277228	304.0754338362041	1173.876348083037	330.0
73.26732673267327	304.5015635423459	1174.8417229586482	330.0
74.25742574257426	304.90862918012067	1175.7638665494055	330.0
75.24752475247524	305.29750458600586	1176.6447662831265	330.0
76.23762376237623	305.6690217827875	1177.4863137206137	330.0
77.22772277227723	306.02397312521265	1178.2903095725883	330.0
78.21782178217822	306.363113321968	1179.058468414614	330.0
79.20792079207921	306.68716134510214	1179.7924231296654	330.0
80.1980198019802	306.99680223625126	1180.4937291022432	330.0
81.18811881188118	307.29268881047	1181.1638681662905	330.0
82.17821782178218	307.5754432679843	1181.804252332684	330.0
83.16831683168317	307.84565871487354	1182.4162272998017	330.0
84.15841584158416	308.1039006022027	1183.00107577079	330.0
85.14851485148515	308.35070808843176	1183.5600205894052	330.0
86.13861386138613	308.5865953281531	1184.0942277020984	330.0
87.12871287128712	308.8120526917997	1184.6048089579044	330.0
88.11881188118812	309.02754792168355	1185.0928247591837	330.0
89.10891089108911	309.2335272280443	1185.5592865721521	330.0
90.0990099009901	309.43041632565973	1186.0051592987993	330.0
91.08910891089108	309.6186214182475	1186.4313635273882	330.0
92.07920792079207	309.79853013172766	1186.8387776642485	330.0
93.06930693069307	309.9705123995738	1187.2282399545822	330.0
94.05940594059406	310.13492130256145	1187.600550397811	330.0
95.04950495049505	310.29209386799425	1187.9564725693776	330.0
96.03960396039604	310.4423518257429	1188.296735342986	330.0
97.02970297029702	310.5860023280676	1188.622034529506	330.0
98.01980198019803	310.72333863312696	1188.933034432406	330.0
99.00990099009901	310.85464075453046	1189.2303693252318	330.0
100.0	310.98017607835965	1189.5146448544936	330.0
