time	species_17	species_67	s118	s119	s120	s122	s126	s135	species_3	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_18	species_19	species_20	species_21	species_22	species_31	species_32	species_33	species_34	species_35	species_36	species_37	species_38	species_39	species_40	species_41	species_42	species_43	species_44	species_45	species_46	species_47	species_48	species_49	species_50	species_51	species_52	species_53	species_54	species_55	species_56	species_57	species_58	species_59	species_60	species_61	species_62	species_63	species_64	species_65	species_66	species_74	species_75	species_76	species_78	species_80	species_81	species_82	species_83	species_84	species_85	species_86	species_87	species_88	species_90	species_91	species_98	species_99	species_100	species_101	species_104	species_105	species_106	species_107	species_108	s138	s139	s140	species_68	species_92	species_94	species_95	species_96	species_97	species_102	species_103	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_30	species_1	species_79	species_2	species_4	s137	s136
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	85.0	0.0	0.0	34.0	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	100.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	8.0	0.8	0.0	0.0
0.9900990099009901	0.0	0.0	3.2583598476758724e-11	2.2689415000134186e-25	6.098023902281699e-26	1.8676016095034909e-29	6.423193019776847e-32	1.8629284310252334e-28	0.0	5.613882875997427	0.8918667290212325	0.0	0.0	0.0	0.0	999.9999999998945	2.8747036237567406e-12	0.0	1.0695999521239881e-26	0.0	0.0	6.867663010022226e-17	5.730271939523634e-43	49.9999999999999	1.7163696712732306e-14	3.2261080513502e-29	1.1048096065046288e-39	74.86339945764217	0.0	0.0	23.86339945764217	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	10.13660054235782	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	6.378185875273494	0.007930118240853386	5.647164259174898e-07	2.1197322867152117e-10	2.1001626761015113e-10	999.9999999997038	1.6161980916409856e-11	1.2962761453282555e-24	3.4772782129513966e-25	3.5102600498822755e-12	9.898952648310444e-14	3.9608686421503174e-16	8.549681241994541e-39	4.455894582448303e-42	5.788547920939639e-55	1.0761225431801117e-27	1.7327527748013754e-55	6.392403876533956e-58	1.1422037544237007e-62	5.613882875997426	99.99999999999652	0.0	0.0	11.108133270978755	7.025698917718759e-11	1.0542980825546223e-28	2.0590618964487028e-32	6.280916228863746e-30	1.5143674675088513e-35	1.548227328629308e-34	3.6743280274771277e-31	1.0047048265706888e-34	3.234104531655172e-30	60.0	1.0992788182752169e-32	1.4484003693229656e-31	4.678858786201457e-34	8.892363339324804e-36	2.9372842540993016e-36	2.0113042912810836e-35	0.0	0.1	8.0	0.8	2.891935997099883e-12	1.6261366529759232e-11
1.9801980198019802	0.0	0.0	1.1433104077482624e-09	1.1658852434957576e-21	1.3498828310943145e-21	8.732967114889876e-25	6.300882318908893e-27	8.68637709533932e-24	0.0	3.861067872880009	1.6760194850181256	0.0	0.0	0.0	0.0	999.9999999944007	3.164464839055282e-10	0.0	2.750093019535117e-22	0.0	0.0	1.573632633614384e-14	2.318838263033242e-37	49.999999999976566	3.931490565540664e-12	1.745788364261353e-24	2.12365301885483e-34	68.37860534286047	0.0	0.0	17.378605342860432	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	16.62139465713954	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	8.116667816159413	0.022245822002684986	9.226028129537634e-06	4.77370205658157e-09	8.233852135918487e-09	999.9999999860803	1.530802102050501e-09	5.733667375582296e-21	6.627351741502556e-21	1.6488212049721748e-10	1.9534492695671918e-11	7.819071073217463e-14	1.5166086380375356e-33	1.6680401968783978e-36	8.288743890110712e-48	4.3237856804567565e-23	5.093147376735157e-48	3.95792815395661e-50	1.497595940384841e-54	3.8610678728800085	99.9999999998351	0.0	0.0	10.323980514981836	4.135722748140355e-09	4.143711202956959e-24	3.6094817338174156e-27	5.255493978847824e-25	4.16829753397817e-30	1.2958699469830226e-29	3.037470067330215e-26	1.7416367678167225e-29	1.7550292043943363e-25	60.0	1.25020118366694e-27	1.491592991048764e-26	1.006319838745651e-28	1.8779448146852076e-30	6.978829955480829e-31	1.8289048188983357e-30	0.0	0.1	8.0	0.8	3.203937108004842e-10	1.5504147854773485e-09
2.9702970297029703	0.0	0.0	8.077214965342586e-09	1.257892930216515e-19	3.3297105950679913e-19	3.3399567375177555e-22	3.717459938302001e-24	3.312011880730321e-21	0.0	3.107831250882524	2.3654672743891574	0.0	0.0	0.0	0.0	999.9999999517607	4.143512214695016e-09	0.0	7.342102823430305e-20	0.0	0.0	3.152903348731849e-13	3.1963459673899982e-34	49.9999999995603	7.874326422297507e-11	7.214260840187e-22	1.8851002211748301e-31	63.97318784036212	0.0	0.0	12.973187840362085	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	21.02681215963789	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	8.85361135125197	0.03847360796677424	4.176367646180654e-05	2.6033347941051262e-08	5.986317344708832e-08	999.9999998852853	1.8548752478053223e-08	5.71219612523278e-19	1.5103269310803994e-18	1.3605557702275724e-09	3.6099387336288767e-10	1.4454621958695573e-12	1.271637391348231e-30	2.174062235402707e-33	7.655711761988875e-44	1.5210480595666564e-20	7.07586297046395e-44	8.50229025651899e-46	5.009009393447528e-50	3.1078312508825237	99.99999999863948	0.0	0.0	9.634532725610805	3.593926595433602e-08	1.4256181673374991e-21	2.9863246627759507e-24	2.823260463094067e-22	4.6824976330218196e-27	6.970937993880297e-27	1.6128730240435935e-23	1.4256249323783073e-26	7.274387869434995e-23	60.0	8.002738253087078e-25	9.096394957833529e-24	9.448093886539304e-26	1.7605350231073606e-27	6.889181006396683e-28	1.042642666225916e-27	0.0	0.1	8.0	0.8	4.2225707698637155e-09	1.8911191817574066e-08
3.9603960396039604	0.0	0.0	3.057088739482892e-08	3.013499124352932e-18	1.410882344719228e-17	1.9291130069534503e-20	2.914262686227089e-22	1.906841754001443e-19	0.0	2.724384335148158	2.9716479587430418	0.0	0.0	0.0	0.0	999.9999997936942	2.3620067672080543e-08	0.0	3.2630482539677e-18	0.0	0.0	2.4175277322982852e-12	4.621604192210516e-32	49.99999999676241	6.035635392376576e-10	4.363084400114503e-20	1.9911213967605803e-29	60.85696734979888	0.0	0.0	9.856967349798843	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	24.143032650201125	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	9.220052702737016	0.05533262042531311	0.00011467212178164366	8.253845395715493e-08	2.283842128483006e-07	999.9999995164732	1.0098111592655358e-07	1.3040117570365396e-17	6.101253058966265e-17	5.723262549626659e-09	2.634046793036442e-09	1.05507524984308e-11	1.2872032476863444e-28	3.0139505773271575e-31	3.9717152657156474e-41	8.33594923074154e-19	4.856414384464393e-41	7.937596828217407e-43	6.410051108357732e-47	2.7243843351481574	99.99999999427678	0.0	0.0	9.028352041256921	1.5150681298367777e-07	7.642824640979574e-20	2.980271882076042e-22	2.0783091269780244e-20	5.898425550196137e-25	5.141437892667396e-25	1.1738110675169406e-21	1.4079148099577643e-24	4.4134837096948515e-21	60.0	6.598969179852447e-23	7.311915509531343e-22	1.0297307088065127e-23	1.9327884135506292e-25	7.716569011567245e-26	8.028183419019511e-26	0.0	0.1	8.0	0.8	2.4226048763006147e-08	1.036257136233162e-07
4.9504950495049505	0.0	0.0	8.296137337603633e-08	3.2564965188173185e-17	2.3490184357024966e-16	4.077966358222458e-19	7.791088862514848e-21	4.017445579298143e-18	0.0	2.5121468666382665	3.5046180077430793	0.0	0.0	0.0	0.0	999.9999993886559	8.678290609106546e-08	0.0	5.606682889768083e-17	0.0	0.0	1.1124912639497747e-11	1.9981464280485775e-30	49.99999998549811	2.776504589196373e-09	9.499321253393692e-19	6.740974740149333e-28	58.58914088918072	0.0	0.0	7.58914088918067	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	26.41085911081928	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	9.415083586697849	0.07228335260611324	0.00024174085472444725	1.9672569801740528e-07	6.208310415231692e-07	999.9999985685268	3.6002174283127314e-07	1.3648783528786153e-16	9.842698164673175e-16	1.685519236189384e-08	1.1725418018989921e-08	4.6982833894181805e-11	4.214313584579194e-27	1.2605169742831727e-29	4.4609629019197576e-39	1.6994216902317592e-17	6.725991020911634e-39	1.3933080330382791e-40	1.4376098430985815e-44	2.512146866638266	99.99999998314486	0.0	0.0	8.495381992256887	4.3880151153214354e-07	1.5248384769452474e-18	9.614900460819413e-21	5.305371276748593e-19	2.2986639973335177e-23	1.3154034864350743e-23	2.9625693283484944e-20	4.4952335346778685e-23	9.641011062223449e-20	60.0	1.8252739862093263e-21	1.995353621094382e-20	3.55178314002199e-22	6.748081228154026e-24	2.702531077418381e-24	2.1245646309282236e-24	0.0	0.1	8.0	0.8	8.957053597905147e-08	3.7179414606615716e-07
5.9405940594059405	0.0	0.0	1.8320037131433768e-07	2.155102368753072e-16	2.1987163042906494e-15	4.633171216012814e-18	1.0704394544755237e-19	4.5486716370404863e-17	0.0	2.3890225928809365	3.9732193348065303	0.0	0.0	0.0	0.0	999.9999985521849	2.434536080553029e-07	0.0	5.365849045752057e-16	0.0	0.0	3.7359238085697676e-11	4.0822887408774235e-29	49.99999995222467	9.32078322584127e-09	1.100920287964018e-17	1.1269506414793192e-26	56.90438346352756	0.0	0.0	5.904383463527514	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	28.09561653647244	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	9.521046457491149	0.08905854434981506	0.0004332041004421707	3.9333277168656227e-07	1.3704085137244236e-06	999.9999965901242	9.889393889946665e-07	8.831305002745992e-16	9.010257579553454e-15	3.983180434431082e-08	3.845457784569044e-08	1.5413705648429256e-10	6.85381518717975e-26	2.505823357171712e-28	1.9461910174595734e-37	1.8796961809157862e-16	3.462311279389124e-37	8.694254257724501e-39	1.0965816955250688e-42	2.389022592880936	99.99999996016827	0.0	0.0	8.026780665193433	1.0117658021381295e-06	1.6514233211637282e-17	1.5403186683193391e-19	7.030594132615638e-18	4.318995712036328e-22	1.747356619588689e-22	3.8815338479775767e-19	7.126994555316742e-22	1.1211895223785001e-18	60.0	2.569562309012936e-20	2.790766263711566e-19	6.005348299048289e-21	1.1581833799388685e-22	4.606768107923178e-23	2.901933532321024e-23	0.0	0.1	8.0	0.8	2.528117540814505e-07	1.0275481254663597e-06
6.930693069306931	0.0	0.0	3.517734556576379e-07	1.0239685540150295e-15	1.3945046094645296e-14	3.457759969210495e-17	9.366240429656223e-19	3.3826462902616103e-16	0.0	2.3154702404276506	4.385225983473149	0.0	0.0	0.0	0.0	999.9999970501523	5.694674088295786e-07	0.0	3.4596120749725246e-15	0.0	0.0	1.013936228469949e-10	5.010553351464283e-28	49.999999872175096	2.528835171104316e-08	8.33031100757698e-17	1.1668364227397057e-25	55.63353675176274	0.0	0.0	4.633536751762706	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	29.36646324823726	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	9.577610285841692	0.1055162675747036	0.0006958403957053124	6.982248869934276e-07	2.628485566830204e-06	999.9999929873267	2.277713485598828e-06	4.126691790147792e-15	5.6213724584963825e-14	8.108306696677191e-08	1.0253658041602957e-07	4.111334504060109e-10	6.931350303897496e-25	3.0048087205126665e-27	4.473316371282569e-36	1.3737629775470983e-15	9.110515377068232e-36	2.6889212394625428e-37	4.0204051427181337e-41	2.31547024042765	99.99999991891703	0.0	0.0	7.614774016526814	2.0031159467751368e-06	1.1824303374950035e-16	1.5341044520493059e-18	5.972743919074039e-17	4.938842302399579e-21	1.4881764826219804e-21	3.2600353430202317e-18	7.024632668814954e-21	8.513791123635091e-18	60.0	2.2896084502829165e-19	2.4814964016527337e-18	6.259467323608136e-20	1.2274943814170777e-21	4.819096859292687e-22	2.5310773659499115e-22	0.0	0.1	8.0	0.8	5.948571766121228e-07	2.38066133339003e-06
7.920792079207921	0.0	0.0	6.107130269517754e-07	3.8335652559534155e-15	6.685201578668625e-14	1.9067398533031852e-16	5.9198143458143656e-18	1.8585243292835333e-15	0.0	2.2706011801884016	4.747473097899755	0.0	0.0	0.0	0.0	999.9999946031247	1.1692851470036213e-06	0.0	1.679575980655947e-14	0.0	0.0	2.361108231040294e-10	4.255935053653551e-27	49.99999970560752	5.886870111398084e-08	4.638512873324573e-16	8.549106531133278e-25	54.66383234963928	0.0	0.0	3.663832349639245	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	30.336167650360718	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	9.605731578789104	0.12158037880376166	0.0010334197653500473	1.1375140745364208e-06	4.5573760452628555e-06	999.9999870258357	4.621838929786389e-06	1.5253239480575353e-14	2.6610539690267953e-13	1.4820523304956352e-07	2.3552380212352166e-07	9.446705138308974e-10	4.974630213559424e-24	2.5007585236685408e-26	6.477509894185954e-35	7.447433166846029e-15	1.4776733901512514e-34	5.0120806320316396e-36	8.687498239085945e-40	2.270601180188401	99.99999985179484	0.0	0.0	7.252526902100208	3.5575362742632827e-06	6.283739069548858e-16	1.0841406263258207e-17	3.682131296017229e-16	3.943206974350587e-20	9.198044390540483e-21	1.9868053850781725e-17	4.9124949923220646e-20	4.7579561300750214e-17	60.0	1.4676271426449328e-18	1.5919936415274495e-17	4.602316252447436e-19	9.186413953873603e-21	3.545278671257887e-21	1.5975442292113921e-21	0.0	0.1	8.0	0.8	1.2283900663151055e-06	4.858308035365363e-06
8.910891089108912	0.0	0.0	9.82768532388024e-07	1.1996170731576849e-14	2.596449699988597e-13	8.37203899426264e-16	2.928045919380189e-17	8.129914427182716e-15	0.0	2.2427309639605424	5.065970317119056	0.0	0.0	0.0	0.0	999.9999908910321	2.177230361025225e-06	0.0	6.588572636813971e-14	0.0	0.0	4.900136304357577e-10	2.737683070855865e-26	49.999999394375706	1.2213461923869947e-07	2.050681556607133e-15	4.825085617504899e-24	53.91740380949047	0.0	0.0	2.9174038094904393	0.0	0.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	31.082596190509527	0.0	67.0	0.0	41667.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	16667.0	0.0	0.0	40493.0	0.0	0.0	9.617130201309477	0.1372120977186034	0.0014472489285552535	1.7369071723035648e-06	7.324308939847241e-06	999.9999778362247	8.526241114721714e-06	4.725151109960778e-14	1.0232661415354143e-12	2.49738882721021e-07	4.834896578911868e-07	1.939861766484285e-09	2.756147977405352e-23	1.5795800585793252e-25	6.620022735698811e-34	3.223399918315145e-14	1.6639636359706757e-33	6.376062406027451e-35	1.2596182673193034e-38	2.242730963960542	99.99999975026117	0.0	0.0	6.934029682880907	5.825854204193092e-06	2.6676711938286745e-15	5.913776031192241e-17	1.7824989390719184e-15	2.3994724983784533e-19	4.464295186221806e-20	9.507364767169203e-17	2.651546553595571e-19	2.1113370134875502e-16	60.0	7.340833127232082e-18	7.986356218692978e-17	2.600823232855586e-18	5.28723624913061e-20	2.000294085422497e-20	7.901416972617502e-21	0.0	0.1	8.0	0.8	2.2998554109241494e-06	9.01167306863994e-06
