time	Mb	Bc	Bcp	Bn	Cc	Mc	Ccp	Mp	Pc	Pcp	PCc	PCcp	PCn	Bnp	PCnp	In	Mr	Rc	Rn
10.0	6.161502061281492	1.7905921749229794	0.10619478230911654	1.2880164368411067	5.700398765426407	1.2128808015244392	0.3867567448358491	1.8590547355651503	0.21742385399545627	0.17927947200765063	0.30633329664462244	0.1107263146988963	0.06188486826068275	0.07577768641675603	0.02082142029738004	0.012977448457123598	0.9053901155145183	0.1396542415063296	0.03561623053196144
11.0	6.607248513138123	2.01654951913344	0.11276648025542263	1.4821177287175293	7.904136055871446	1.4948337577171247	0.4465955123940256	2.4140377993123794	0.25000449041429174	0.22317053879377077	0.5352408414262917	0.20796824844955641	0.10711354904687437	0.08230373680888535	0.03747057449112941	0.027385423058069316	1.0905613118568884	0.1843008184500274	0.04890532049009129
12.0	7.0369583017263535	2.239053575125658	0.11855526099787744	1.6491000974219325	10.389303393048097	1.7744887900561233	0.49639292694263876	2.9946947772501025	0.2748797760259718	0.26198013897791195	0.8537329859608096	0.356698237225921	0.16973373261760263	0.08741584917694058	0.061950709531260494	0.05215420251897677	1.26781986318139	0.23536553783441944	0.06525094787118499
13.0	7.450025226685053	2.449695826206512	0.12351127530341494	1.773719689541111	13.242235802766253	2.042760408535989	0.5374158555230056	3.070160351075577	0.25201431523551376	0.24582844230589732	1.1516240677636267	0.5485495435376856	0.23716700924726972	0.09096739121017187	0.09275212628600531	0.08827016183936014	1.4318186364538106	0.2918868256399704	0.08490889819663727
14.0	7.845079581399032	2.645434975275127	0.12769717672383885	1.8755462933059013	16.60292151766374	2.296215479692279	0.5718180693796159	3.166877367137731	0.22677113220115583	0.20775129310914198	1.3842303719154976	0.7458837010522472	0.2878380778390838	0.0936200822713971	0.11923236499941901	0.12602099199435163	1.5812611916014796	0.3529930618144735	0.10809628549466581
15.0	8.219836988203307	2.828969801952616	0.1312921473396465	1.9663058699771545	20.419416531265753	2.536518904933899	0.6007506387370563	3.2766824987625105	0.20505390848093594	0.17759566351217485	1.6085191020627165	0.951539949497069	0.3333959093925261	0.09585343221547327	0.14333576419475355	0.1676414407253736	1.7182865805880605	0.41878487068899223	0.13532468671934983
16.0	8.570782863312647	3.000940352759819	0.1344128198240793	2.0441829580923248	24.65072416722317	2.7651155553411395	0.6249739800570622	3.3945031642523795	0.18671322073458144	0.15450065771925398	1.8353454269151563	1.1714177898778497	0.37903034651821677	0.09770001957412579	0.16801274742344371	0.2173531543804795	1.8446207945080715	0.48953805706214015	0.16740040197976974
17.0	8.892788391428075	3.1595441627154064	0.13710779270099652	2.105846647306732	29.262257629582187	2.9824476309720613	0.6451783611972453	3.5161986221383925	0.17116046902989507	0.1364460834559979	2.0651832349148034	1.4078609704655982	0.42637948433804557	0.09912862749273231	0.1945402601979459	0.27807492710070375	1.9611091258247204	0.5652369688462041	0.20523407230963317
18.0	9.178758123363025	3.301693640977687	0.13939382952051999	2.1486908259253306	34.22200411305677	3.1883520931313476	0.6620015328471044	3.638267887388304	0.1578400792536325	0.12198159962058375	2.29600683515327	1.660961626380989	0.47618339194983245	0.10011858778005828	0.22360228750510996	0.35223015700813376	2.068068230363812	0.6455132890226921	0.2497280833421917
19.0	9.419433130000687	3.423549018083283	0.14127196422392138	2.1707509585855687	39.498692390214416	3.3823015042890954	0.676010835425269	3.7576849044595924	0.14629527889262933	0.11012557231661352	2.5252247307174125	1.929621687120087	0.529040695559715	0.10065567777714543	0.2557778064191268	0.4419604366462709	2.1654947472529584	0.729638828885999	0.30167808017703346
20.0	9.603559014193253	3.520646936571616	0.14273102864546852	2.1703464905931975	45.060771923279816	3.5634504368591053	0.6876945155283883	3.871680742088616	0.13616790224042372	0.10020574284709187	2.7501541490195893	2.2121455644865793	0.5856420300915758	0.10072057123236618	0.2917238284600501	0.5488570620851174	2.2531198536819836	0.8164869255148721	0.36163364887635746
21.0	9.718682907188096	3.5879805262949294	0.14374726826846465	2.145835106429947	50.875564355709336	3.730555920544077	0.6974632266189458	3.9774803798541063	0.1271702622720451	0.09174835323933038	2.968069347546238	2.506553089854508	0.6468592098938603	0.10027990348450631	0.3322626138367364	0.6733748666191212	2.330368301330995	0.9044388168446456	0.4296954237057688
22.0	9.752771993534221	3.620277441397204	0.1442841306873171	2.095608635105141	56.90825925178319	3.8818029280580304	0.7056571233069112	4.071992546240651	0.11906876218517201	0.08440560882601955	3.1760612654226184	2.810736064700715	0.7137760848065635	0.09928114891323118	0.37843666439886536	0.8140333392699605	2.3962490157293495	0.991215192255976	0.5052369929509127
23.0	9.696583033412688	3.612620754883718	0.1442940439153437	2.018432531006321	63.12054193560791	4.014536438388414	0.7125551070759167	4.151433996690437	0.11166238219819367	0.07791010008206307	3.3707554613736557	3.1225147222677916	0.787640940164676	0.0976527214642745	0.4315331929073326	0.9665430746756118	2.449181665568225	1.0736112423607262	0.5865424235140182
24.0	9.54631826330671	3.561427044440873	0.14372307984286026	1.9141640767406818	69.46865128311084	4.124891727117072	0.7183842236706426	4.212870788944627	0.1047735867926226	0.0720459594859318	3.5478735149125784	3.439623047559982	0.869674941423328	0.09531190239665199	0.49304779807108007	1.1230616415182302	2.4867566022154666	1.14712042838217	0.6703518137008946
25.0	9.305884295005555	3.4646243912493055	0.14251179552340984	1.771911954679095	75.62454284890009	4.206679891673592	0.7233108369384004	4.77427100353024	0.10916404973292636	0.07468257756491872	3.913739866467796	3.7675899764387384	0.9957265052818767	0.09196520715340203	0.5699678992147994	1.2855470667758824	2.5049686425334787	1.205336470933361	0.7512963826185829
26.0	8.988537019651373	3.3136440853820273	0.1404909878712571	1.542332633462176	81.25711775268638	4.241119777771073	0.7274236709804439	5.251857338983629	0.1136064059292644	0.07851447700801753	4.497819999135292	4.128055714510307	1.2415623236055262	0.08599759878998946	0.6951693957854508	1.5041776693869464	2.490929055996433	1.2358446232500035	0.8204051409822335
27.0	8.62055803774202	3.105494111369052	0.1374305329010768	1.2455324096716358	86.28638881197429	4.184378164474598	0.7308194335070405	5.587360578810086	0.1162692860062439	0.08102472155021857	5.126858767873091	4.521786138657211	1.62272064949097	0.07661237575499329	0.8923372641663407	1.7677203400616472	2.414402324249471	1.2097545288069649	0.859418193593602
28.0	8.252036864825387	2.8625558470007606	0.13339155942961214	0.953099055469523	90.53730851155957	3.9683940081209057	0.733590588142319	5.686374202691528	0.11559634110088532	0.08082795727996342	5.674169243144159	4.93854779064524	2.134569775430657	0.06498839678460867	1.1663633980578478	2.006456509986372	2.229475089547136	1.0780685458931185	0.8329905276803622
29.0	7.977524176376051	2.6283773209319983	0.12890986191397763	0.7255484932960867	93.72392083513759	3.527922418707957	0.7358050341391383	5.453690348943193	0.11020392928255923	0.07668514098372804	6.000491580188305	5.364792100866462	2.7107528689590072	0.0537480220777491	1.5062138418161823	2.1533375828399963	1.8961637319967923	0.7974198346900407	0.6920371164390062
30.0	7.944159000231313	2.4572947895774866	0.1250744254701982	0.5842500797371291	95.51725567463757	2.867219577248269	0.7375007255412487	4.881244720180215	0.09990043477186943	0.06847380827704988	5.97302553943842	5.784678933946464	3.195340919799879	0.04545307695666728	1.8865904163830103	2.1850642878579225	1.4321996148871765	0.42992347282273363	0.42408115812845554
31.0	8.205541140653839	2.3952879949389723	0.1232489633124703	0.5249833145485873	95.7138943258581	2.097005812738612	0.738693875251788	4.093406786388089	0.08620751272241337	0.05769093679842408	5.535703659424084	6.179599873945619	3.389110631079669	0.04141092986887124	2.273252803932772	2.125721963482619	0.9435438792881015	0.1836188079346787	0.15815859526106876
32.0	8.580934609008033	2.438008832197554	0.1238143393942662	0.5398788781601338	94.40387634476092	1.3976248069245716	0.7393971758614981	3.290707355281	0.07169495855992487	0.046627373456839365	4.752785465604023	6.526981302136906	3.156719353534839	0.041865836007331285	2.625201906816501	2.014091190423411	0.586499498527792	0.08770938691465562	0.04413714893973902
33.0	8.960669437706866	2.5493256268184976	0.12596832252214332	0.6317822384140456	92.04545243546006	0.9542024485152258	0.7396431250864902	2.6790151149663126	0.059384328520478105	0.03752893361367896	3.8012044029600487	6.798886272127938	2.527127350577309	0.046757436416624346	2.8892987160095034	1.8569604493359693	0.4570247056697259	0.060798665281329635	0.01956712494490392
34.0	9.331644485405763	2.7100838779495136	0.12904323647835947	0.8216849870173292	89.3469877674796	0.854053543442779	0.7395070096139275	2.422763153461151	0.05252835401360553	0.03240866440745608	2.936649704859496	6.966209214032641	1.7208582404146706	0.05614862734826951	2.9902439914424597	1.6194125224484408	0.5178709040481018	0.06795551866808937	0.01754853687245601
35.0	9.693111356374203	2.9181671414764305	0.13276970174131394	1.123824937457756	86.89601370206942	1.0211102332408595	0.7391072692352058	2.5656094220638685	0.05324164966770181	0.03247830015159382	2.408591851679239	7.022588401267157	1.0626813641230095	0.06894907166552243	2.843821966352021	1.275497137131889	0.6960514816640759	0.0969830990306201	0.023658443776600677
36.0	10.044801934245207	3.167811453545714	0.1369046096755856	1.4834080241824334	84.94581550236524	1.3211708234060069	0.7385720645733321	2.993030086189218	0.06072849753204111	0.03730844059566203	2.3195787759837008	7.0182463063788	0.73360812421794	0.08161505097834107	2.4503537624369227	0.9100934442917021	0.9273152522242809	0.14302155462661534	0.03560061627283477
37.0	10.385982093916072	3.4332110383439045	0.14097022180864435	1.8024113310584304	83.79001090251595	1.6568274745887086	0.73802007144904	3.0490862398956065	0.06289421092358066	0.039248530958308936	2.3908981687527975	7.020751763512387	0.6251066162945411	0.09101370228658508	1.9433420376236317	0.6855808735775293	1.1615522822264697	0.2013799640304579	0.052673564361854455
38.0	10.715190598933644	3.690989469766278	0.1445887604324091	2.0776774488546743	83.62288964598525	1.988442214454866	0.7375806004715504	3.170882109570302	0.06539804957195595	0.04100318893252999	2.463501482785953	7.036416357183795	0.5761309822908715	0.0978049495888506	1.4281382511048528	0.6152697089491322	1.3795116331874708	0.2693409561657952	0.074681197897258
39.0	11.029898252413986	3.9352692197142236	0.1477252782631368	2.324626466818513	84.34012278405034	2.3074419608063517	0.737339976705131	3.325975663897766	0.06804049806212885	0.04289311883736871	2.57922309094055	7.0700561152535855	0.5564266936714943	0.10310332310262688	0.9665784347027285	0.6419379575420149	1.5797118970392705	0.34688622352933923	0.10237115448660505
40.0	11.325861662545273	4.163641401409664	0.15043089035681562	2.541827596879868	85.85126504596855	2.61204786519194	0.7373382662649361	3.498106133700997	0.07053461299702597	0.044710451266152355	2.735078599005477	7.12794961289723	0.5557532919845642	0.1072739115220744	0.618976824897708	0.7321169898447423	1.763515999594189	0.4346789022391633	0.13721560889564724
41.0	11.596147296124993	4.37277024860842	0.1527418034237876	2.725771628171509	88.07818136479197	2.901940482515883	0.7375820888312403	3.677867232284447	0.07268280561464328	0.04630237338304816	2.9208241442748406	7.2133662529084415	0.568423024182859	0.11050687761071452	0.42329675434754027	0.8735328375853357	1.9323643937254151	0.5333153138576242	0.1811900860851061
42.0	11.829810813467946	4.558085139709625	0.15467583174896213	2.8723573611410043	90.95216445676903	3.1772650215561677	0.7380553110013643	3.8594756638001577	0.07437927886179908	0.047579719824048204	3.1275314345628877	7.326798008390446	0.5926807265564277	0.11292455221979956	0.3526768444042835	1.0658359824314279	2.087509280185354	0.6431879389062664	0.23673997406937794
43.0	12.010383811425	4.713154198371434	0.15623025661944157	2.976297611806177	94.41172705840532	3.4381931055801065	0.7387278359953219	4.039077045085975	0.07558613462933414	0.0485041862687066	3.3486859386668857	7.467012684929092	0.6281612703156779	0.11458534513563799	0.3460773331144227	1.3140787903000388	2.229910989093018	0.7644143976989757	0.3067379082084307
44.0	12.11479689818241	4.82938292252916	0.15737988803496125	3.032777894109244	98.40080589298589	3.684735739488047	0.7395625369635265	4.213839940085142	0.07630774899712325	0.04907144031843346	3.5793425427169345	7.631873644547545	0.6746693988268473	0.11551427679283939	0.3667054880165761	1.6224255898713913	2.36021776763619	0.8967570640609331	0.39432631782484995
45.0	12.114070935979301	4.896002855626757	0.1580756093459569	3.0369582433893547	102.86726631322658	3.916619970434976	0.7405203922162779	4.381404162473506	0.0765722778560054	0.049297848779903765	3.8155645449481317	7.81883744804369	0.7330678366030939	0.11569960720359068	0.4021253901568013	1.9911337587364069	2.4787445686279876	1.0396154708762473	0.5026282600998637
46.0	11.977380059994083	4.9003022831102205	0.15823951288579538	2.9827876739675196	107.76141758409541	4.133062417790722	0.7415639787131453	4.5393763925216035	0.07641723551030372	0.049209626048161335	4.054134367488178	8.025251465396737	0.8057160463709044	0.11506794924295544	0.4501021853030423	2.4152984181672252	2.5853544595912448	1.1918364198669211	0.6342768180392019
47.0	11.679787467647497	4.82901134296758	0.15776124879132344	2.8634330207240506	113.03416101794387	4.332386747562084	0.7426595626770716	4.684747655255801	0.07587693220541326	0.04883311910025911	4.292207955329379	8.248517476490454	0.8967724372909206	0.11346765589395279	0.512353281085848	2.8834161013143604	2.679218055177099	1.3513798172563214	0.7907821043777772
48.0	11.210739340261602	4.671211769670462	0.15649884485574342	2.6737072988798145	118.63432882765737	4.511384915442019	0.7437780727004817	4.815232278887387	0.07497546844284336	0.048185473194752124	4.5268139918898616	8.486157223708059	1.012625445171757	0.11066287181951456	0.5928258871846971	3.3757141308893437	2.7583874796320402	1.5146527401961656	0.9717178797004546
49.0	10.57831401227439	4.420501250331193	0.15427484692836854	2.3960642528707434	124.19794250570835	4.663780110250844	0.7448880141113309	5.47507976345042	0.08101126898931957	0.05219973855073332	4.991512271602514	8.741850716186093	1.1994354098447124	0.10612639116332273	0.7022586121343471	3.882462557462284	2.8187301256355592	1.6752662805702903	1.1736275579590083
50.0	9.80683523591688	4.065876168821188	0.15076070344242054	1.9729490799231297	129.36665414885778	4.771495485405571	0.7459427075343583	6.058307599722434	0.08701799842980629	0.05681590277036688	5.725052861495212	9.031556538200563	1.5573662029628998	0.097895593144807	0.8764566613786027	4.4521944778436024	2.8477199177957804	1.8194451242583034	1.3877801458497652
51.0	8.931267191001595	3.6105259804435432	0.1454896244080971	1.4607464879749132	134.05910208024298	4.786764645478474	0.7469114746604345	6.501033520065505	0.09174872110452743	0.06063055324342528	6.549787678523431	9.355667513287228	2.1547169174132272	0.08458105701749082	1.1447836082450473	5.028700174058887	2.811880204596869	1.912320184009714	1.5929711450589021
52.0	7.99441171841258	3.095778040211601	0.13819677676195893	0.9926015287140422	138.07511803574764	4.6093170875189475	0.7477752088638422	6.66513313418822	0.0936307697809095	0.06240149156869879	7.331983187241545	9.706222229231917	3.0473400689331545	0.06743932987733783	1.5150936322137656	5.459416271672293	2.6412939404411806	1.87485062622984	1.738932634620577
53.0	7.052767724342623	2.583219353099858	0.1290361047968702	0.6595318789727047	141.0181813524828	4.102903399212036	0.7485139057889517	6.3585633316306405	0.09058239162409025	0.06043284568782343	7.878765115179344	10.072180498954141	4.17491449058256	0.05071356874582403	1.971387810790438	5.6148841342930105	2.2442430721106597	1.572430446075838	1.722393540461646
54.0	6.206674920407085	2.1256946644761836	0.11862039412051228	0.4582358975186629	142.3434735387523	3.2242164490652456	0.7490982299155935	5.506476675793572	0.08156549570173582	0.05386277318291779	7.950644300061003	10.439574424469319	5.2866425044888326	0.038025853482255866	2.4815278256918503	5.462955565161631	1.6068294540471748	0.9198388171686755	1.3989814479632638
55.0	5.705779391285722	1.7721074227326457	0.10836282530281181	0.34693585133517785	141.61777167320528	2.1021035557904604	0.7494905990619406	4.247166751669766	0.06750888630747535	0.043658399877925316	7.39615851712499	10.79102352087423	6.027052856999328	0.029937008114661358	3.011596551960931	5.04363590489598	0.8663331412930019	0.24660773272602463	0.7561151668533144
56.0	5.86247049364324	1.5968241166893657	0.10170576181589575	0.29953162391953636	138.79786446564913	0.9821231238036816	0.7496552124608794	2.8099370797925705	0.050114587245781	0.03154754415300166	6.217254462508578	11.103410500411329	6.076237142427725	0.026060329082410034	3.530977209056442	4.441155629820936	0.298611319265425	0.04965693524130425	0.20018578290134798
57.0	6.304031930561325	1.6029378619109027	0.10105728463776757	0.3087750137089128	134.5786046742997	0.2715495082394485	0.7495765714765679	1.4474739102382719	0.03139495869586276	0.019249313975618125	4.547601455413187	11.338769302072505	5.253637482646038	0.026367434768667406	4.005469541271256	3.764978716736479	0.12145703593632766	0.015100682330129251	0.021485735831991544
58.0	6.74837924369309	1.70678356294427	0.10407942946626844	0.38415685488982865	130.5263643662228	0.16755856396415658	0.7492978167268917	0.5219550018227974	0.0155358899616778	0.009295967984365099	2.698375363230052	11.419036509836296	3.655280950364242	0.03127440955596704	4.378056158261665	3.0628402797434666	0.13590089296288288	0.015354107400998811	0.0046655162154379875
59.0	7.179657673522423	1.8684442059692397	0.10878067382427047	0.5758673529471594	127.21644752751256	0.2914992986722597	0.7489102307276381	0.39173459495365487	0.009046178499297102	0.005146286719687939	1.2631889210213048	11.187841015219552	1.8058308752752608	0.04269365885466824	4.518123797670994	2.273820385327492	0.240522957501486	0.027473045302340016	0.006007482641475969
60.0	7.598480973757058	2.0917218131193	0.11469394648436589	0.9497903662180498	124.44563035061692	0.5863141079290878	0.7484777059609247	0.7707174581632189	0.011182658368717053	0.006114056260353141	0.658944070528974	10.52619709667465	0.5860824832280626	0.06105251199937404	4.1523533590948505	1.3034736225560934	0.46413899672558634	0.05738092992368489	0.012325666246997269
61.0	8.00523274637608	2.3751124685717016	0.1214525496415281	1.4009382533682788	122.50413788878662	0.9895633930578657	0.7480489550123633	1.011508061410562	0.013837495834819486	0.007694581318142646	0.5847059788340375	9.662542981923707	0.23191821490903988	0.07858456083117643	3.2146140333592794	0.39280848452238254	0.7544997679371402	0.10613214791585146	0.02433713747735622
62.0	8.399678796200721	2.6793718306005756	0.12794555685199036	1.7967523449869178	121.5715992831911	1.3968139302277878	0.7476808401725134	1.3396557045149955	0.018220158042240385	0.01023241541371521	0.7113629809939692	8.853852061931727	0.18301088718837483	0.09056732388011056	2.1045499251693225	0.08615289106021291	1.033516853947591	0.1666812888408511	0.04129151238969754
63.0	8.780825765804973	2.9782262493563767	0.13358335541452743	2.141231247290614	121.54624957504329	1.7807307910535812	0.7474129601379408	1.6715676705408957	0.022881336211982583	0.013013827646570587	0.9212595218528553	8.204127624167729	0.2007146267411998	0.09900529846368827	1.094810532987252	0.09319686587246219	1.2847983288319857	0.23668650073180217	0.06292517730407089
64.0	9.146608235467198	3.261193432657156	0.13833214259800014	2.435824188845646	122.33826346434681	2.139278375908379	0.7472661208466357	1.9905924702371047	0.027359453001403338	0.015746977177662876	1.1659644587304827	7.718077374466593	0.22719209343009816	0.10512273768235351	0.3692448545994152	0.12987624056442837	1.5099978308621078	0.3164470443199476	0.09013819540647847
65.0	9.493267436003652	3.524235335029648	0.14229987569261723	2.691233875698754	123.8697706218596	2.4745541822137125	0.7472473893704417	2.2935295591090314	0.03148862484391788	0.018316853427271407	1.4279920240071604	7.373609752955582	0.25144297741294863	0.10974573741709895	0.12886060819056264	0.17454788082219955	1.7128163153447011	0.40672097885841335	0.12445977353884859
66.0	9.81436049920767	3.7653457568833493	0.1456161451562107	2.90325518617626	126.07342537659837	2.7892448401173824	0.7473540885762292	2.5806252895800506	0.035210758630875354	0.020673892093346823	1.7015679660472351	7.146550233363086	0.28551552195296187	0.11324455327105762	0.12165935503338357	0.2355163667433078	1.8966972891627065	0.5083910683513583	0.1679942607765865
67.0	10.09931987815187	3.977596702634925	0.1483294347619565	3.0573280425425335	128.88930913539747	3.0847801063179214	0.7475769488702683	2.8518952350402524	0.038496576937655354	0.022787941024180754	1.9836615710645877	7.016392436948772	0.3267711304687836	0.11564113111502881	0.14066719772205474	0.3220166479047629	2.063745380947522	0.621933466104672	0.22337592897758202
68.0	10.331745321813356	4.1531635173059716	0.15045494402347648	3.152477002746942	132.2621164053455	3.3621093225170537	0.7479025139310861	3.107385732078706	0.04133038685222319	0.02463728878518638	2.269911971297344	6.965894365272362	0.37252882378169405	0.11709256613074599	0.1643285410605962	0.43655813107096236	2.215454802521419	0.7473403051478867	0.293650024854561
69.0	10.488077677245125	4.284105834327337	0.15199885614424263	3.1887064635193556	136.1401991855711	3.621954147048399	0.74831503423694	3.3472003097328185	0.04371527728172861	0.02621342456760686	2.556750025060252	6.980639375377451	0.4235363567009497	0.11771130558673155	0.19183216491040844	0.5837832809764482	2.3529766045346907	0.8842543238588599	0.38214556938759914
70.0	10.538083481682973	4.3606241249177415	0.15293557014881468	3.1639735774688584	140.4746620985423	3.8645757961850933	0.7487979457651598	3.571124619394192	0.04566551029735183	0.027517034371369507	2.8413939903999808	7.048770901396847	0.4815427415400376	0.1175186597992327	0.22420828569181125	0.7682020660484582	2.4770055877986428	1.0319188243158153	0.4921703614005422
71.0	10.449090713479823	4.3706360859254705	0.15319403738839693	3.0740625200263634	145.21806062194003	4.089504520362178	0.7493349453807578	3.77826623125634	0.047198622141155916	0.028553019482911557	3.1214581299321504	7.160587562100762	0.549240658718707	0.11644454114151989	0.2632093541845984	0.9914548173051183	2.5876273836955925	1.1889870190133143	0.6264866910084608
72.0	10.194445194889152	4.301183305828122	0.1526533555996805	2.9135349074430343	150.32251569682873	4.295115121089329	0.7499106985930806	3.968851304348623	0.04833242133259105	0.029325450008962417	3.394537871034359	7.308117265605691	0.630620678737833	0.11431869477361715	0.3114565812487357	1.249547925527342	2.6840485239225638	1.3531086147759313	0.7865885542645406
73.0	9.763082505020112	4.140040428270361	0.15113534576912285	2.658274946158582	155.42252888596084	4.477496851471944	0.7505064812726822	4.6926255434002	0.054976022561246514	0.03350414816804087	3.8979946559266345	7.49413889293598	0.7654568189605055	0.11064823511555608	0.3791820624079464	1.5516083680343424	2.7638181684484238	1.5200505424567425	0.9717486030810184
74.0	9.16431888001891	3.866114949395464	0.1482650045553017	2.231330722928674	160.16825636654235	4.623504697522908	0.751091755341791	5.346547035839012	0.06154585776411613	0.038067754525001704	4.664478084621705	7.7390301600057425	1.0306809071310927	0.10344257034232905	0.5024143169771303	1.9701552813894483	2.8178840579575684	1.6801513798358152	1.177228926893941
75.0	8.426089832141399	3.4705074385715604	0.14347409632086677	1.670509759551424	164.50291487273057	4.695741004914986	0.751644681755517	5.883248720618874	0.06716376952732236	0.042120110028666315	5.520398782657647	8.03842660388484	1.4791490377471483	0.09082478553861442	0.7089848475368207	2.4722334011774927	2.8200131623924154	1.8072802156272862	1.3886141711827327
76.0	7.590842835791533	2.9871375275096947	0.13636110212249042	1.1154857832712832	168.26793619577614	4.603418098051984	0.7521505963962202	6.179371405972362	0.0706244074396392	0.04479366783508922	6.347743378791178	8.378213569707551	2.1835315319625153	0.07280933754898104	1.016576973709889	2.909878954783467	2.706478715702466	1.836040301229741	1.5676640964965292
77.0	6.7170272972249725	2.483049155777614	0.126990692690174	0.7011983722239016	171.0977729336468	4.182208623293562	0.7525942539861408	6.006502710219724	0.06982414198911513	0.04454336587885028	6.963684970355956	8.74262572672933	3.143757522030816	0.05334333591381671	1.4223807078295183	3.1175995392143383	2.3638348861448653	1.6295357207154855	1.624153542380753
78.0	5.902411559248555	2.024888474610444	0.11606295812927132	0.4546999220951398	172.39247630193205	3.325975491885733	0.7529525133171753	5.205953210417891	0.06306635086271707	0.040055478764867807	7.09221633898895	9.113187356052714	4.150250373869118	0.03800055300819895	1.8968239895893153	3.026331932041847	1.730660330033338	1.0417692916370003	1.4013192135252928
79.0	5.37776016223472	1.6664708875811465	0.10511445203119676	0.3247789439221491	171.60144096602662	2.1614872478112437	0.7531933385885219	3.915139950368106	0.05103506599211465	0.0319274061019333	6.53317911738452	9.466682207181503	4.822301585081397	0.028414321296140677	2.398431159420562	2.671674691543523	0.9402336090335159	0.30120533304202846	0.8168982448188039
80.0	5.492378425038814	1.4799233211237843	0.09767591760204443	0.2707441456578606	168.6044217198896	0.9749762386084238	0.7532845226845323	2.420212413573581	0.03569751682213283	0.021888613016305215	5.291053659102221	9.771228736916635	4.803081043428113	0.023895899327134748	2.8856808093932123	2.1435078718183425	0.30364598973407625	0.0527190033543115	0.23372061699899693
