time	IR	IRp	IRins	IRip	IRi	IRS1	IRS1p	IRS1p307	IRS1307	X	Xp	PKB	PKB308p	PKB473p	PKB308p473p	mTORC1	mTORC1a	mTORC2	mTORC2a	AS160	AS160p	GLUT4m	GLUT4	S6K	S6Kp	S6	S6p
0.0	99.8737104842408	0.00186253217635894	0.0	0.0188430465801578	0.105583925473107	82.9671997523599	0.00119481841136737	0.327454355438396	16.7041510257561	99.9983336594667	0.00166634053318549	68.1806649661901	13.2964849666951	16.8171941560617	1.70566051030056	86.5002472240273	13.4997527759726	99.8478148461591	0.152185153840861	83.8141018591099	16.1858981408903	26.523878746229	73.476121253771	99.2731987219547	0.72680127804522	92.7596420796038	7.24035792039603
0.9900990099009901	12.000346684184146	0.03883340046782942	86.96880427423521	0.3096401239067608	0.6823755056767704	56.041399102094864	0.006894007912732299	11.352213273011756	32.59949356894618	99.99783160096356	0.0021683990361011807	12.217760081266473	12.88560128534722	17.033935731083126	57.86270750155086	18.89458772516773	81.10541227483213	98.68860454728816	1.3113954527121638	28.81320066241468	71.18679933758551	61.352102448346706	38.64789755165322	99.1807838063444	0.8192161936556569	91.95422201302783	8.045777986972356
1.9801980198019802	11.903768411592713	0.03860019229356852	86.44748715682624	0.25015955574639465	1.3599846720118756	41.94573507401556	0.004435300911520075	7.48081817622064	50.569011400817786	99.99730626569523	0.0026937343047209903	3.212179755045807	1.9279196142418964	29.3002820087474	65.55962322121262	17.030152773132183	82.96984722686776	98.12697642508152	1.8730235749187778	25.386182371009372	74.61381762899083	62.46197892733547	37.538021072664456	99.03129589913469	0.9687041008653439	90.61559445744898	9.38440554255113
2.9702970297029703	11.889896015917923	0.03845636804870947	86.12420205390738	0.2235346508200536	1.723910899776789	37.908565368682204	0.0034359290502511204	5.680253588180713	56.40774506605233	99.99705983323335	0.002940166766583246	4.432059060084717	2.0394097173578825	34.65389216750072	58.87464365430437	18.605429331765666	81.39457066823422	98.14457175801468	1.8554282419856023	26.900063264662542	73.09993673533766	61.980127760419926	38.01987223958	98.89058114584537	1.109418854154612	89.3885706457449	10.611429354255202
3.9603960396039604	11.882003456127446	0.03837695736155049	85.94571343309883	0.21116089989425682	1.9227452419887285	36.77525711277369	0.003106740853949393	5.077191982842935	58.14444411549491	99.99691263176119	0.003087368238825827	5.572306716047327	2.3436099735527107	36.5613313603953	55.52275654925236	19.510397120776197	80.48960287922368	98.23671633601722	1.7632836639830525	27.8045083844714	72.19549161552882	61.68628480805676	38.31371519194317	98.75882945312357	1.2411705468764034	88.26982311616793	11.730176883832222
4.9504950495049505	11.877689111416686	0.03833302068824555	85.8469564782109	0.20341888449500697	2.0336024936599624	36.68761661418109	0.0029733279190483873	4.829302353218903	58.48010765664641	99.99680670119744	0.0031932988025394735	6.305161064930304	2.5616370241781645	37.28038556550107	53.85282094463815	19.99422847545992	80.00577152454001	98.31619894641258	1.6838010535876689	28.29584200771206	71.70415799228816	61.52474519414264	38.47525480585729	98.63441887432091	1.3655811256790942	87.23906494857711	12.760935051423017
5.9405940594059405	11.875421484001473	0.03830889563187636	85.79272638902322	0.19781447797766932	2.0957287418365573	36.97527007025332	0.0029105353167122464	4.710876320766452	58.31094302562902	99.99672259793466	0.0032774020653289085	6.774949077119716	2.71303979665972	37.56999206797839	52.942023657489905	20.267890738442976	79.73210926155693	98.37627970632705	1.6237202936732167	28.578082775390822	71.42191722460939	61.43133437551123	38.5686656244887	98.51636481314661	1.4836351868534166	86.28312176571919	13.71687823428092
6.930693069306931	11.87430076997555	0.03829586810914926	85.76343813305702	0.1934368670350026	2.1305283502940746	37.377278761400184	0.0028765200950642738	4.645783989194025	57.97406068127627	99.99665232452068	0.003347675479309312	7.093339096672955	2.821865016486625	37.696804164095575	52.38799632199262	20.4377491058842	79.56225089411568	98.42181233316988	1.5781876668303798	28.75567997885936	71.24432002114088	61.372324687061656	38.62767531293827	98.40405841892391	1.5959415810761257	85.39304192787807	14.606958072122023
7.920792079207921	11.873811980946769	0.0382890439605688	85.74809238716783	0.18987277991832574	2.1499337964772867	37.79134755064162	0.0028552858077476656	4.604646043308659	57.60115107220757	99.99659206721758	0.0034079327824355185	7.32575125503776	2.9043792666632164	37.75905402554722	52.010820051999765	20.55484567167948	79.44515432832038	98.45741836059818	1.5425816394020848	28.879355382194902	71.12064461780534	61.33112534744171	38.668874652558216	98.2970806637133	1.702919336286733	84.56215412030267	15.437845879697418
8.910891089108912	11.87366341383478	0.03828566539951612	85.74049125396539	0.1869022329055799	2.1606574223654773	38.17921140426386	0.002840273969034711	4.575303816959216	57.24264445677351	99.99653972619154	0.0034602738084618745	7.507395732340747	2.9702305781506504	37.794160773698984	51.72821751505749	20.643366501979116	79.3566334980208	98.48615060092473	1.5138493990755189	28.973431140597224	71.02656885940304	61.29972789184724	38.70027210815269	98.19510865243309	1.8048913475669177	83.78509345329616	16.21490654670393
