time	cpep	cglcex	cg6p	cpyr	cf6p	cg1p	cpg	cfdp	csed7p	cgap	ce4p	cxyl5p	crib5p	cdhap	cpgp	cpg3	cpg2	cribu5p
10.0	3.1524570954180007	1.8700714877116564	5.5048000655393166	4.154645691231744	0.9452377267928062	0.7999023681673264	1.0401509893973098	0.6088201840067828	0.4446809837228652	0.2828539894103051	0.13625083224651593	0.19733806914436425	0.5474097180288524	0.2540100945055737	0.0026198018949048123	2.5816639639642855	0.47815656637803905	0.148143517203476
11.0	3.2561795387505135	1.8600668536347982	5.555172920539312	4.14522863093741	0.9538019347879437	0.8132167577338242	1.0586639751602367	0.6759372034065535	0.4405834894115259	0.30054481423839274	0.14233598721981672	0.20231270436896737	0.5607511751684439	0.2683531812121813	0.002780733149760427	2.666911028928216	0.49393116918639235	0.1512807873264088
12.0	3.3489786615817563	1.850100342773715	5.597556366819112	4.138508199517118	0.9609893949940487	0.8254414416318194	1.0760689081184456	0.7516801791794021	0.43568182738485195	0.3193084521193827	0.14859533735432168	0.20724219961529503	0.5740086369401207	0.28362318431615746	0.0029473119410610097	2.7437044976509872	0.5081040227144623	0.15442458764780614
13.0	3.425968979596795	1.8401679954935068	5.631265763595633	4.133334021679299	0.9666783773645868	0.8364905953156679	1.092437650355159	0.8361143958412285	0.4301552167748296	0.33890703725096266	0.15494117103118857	0.2120390100239082	0.5870194145081373	0.29968127515331744	0.0031140638002154584	2.80829983346104	0.519962606319075	0.15753542294873946
14.0	3.4800392921424406	1.8302713200599379	5.65439397243555	4.128849353784857	0.9705343446154885	0.8462612092182267	1.1078126940490993	0.9297789217153771	0.42398786147088774	0.3591852911108032	0.16130389830522482	0.21660721310521078	0.5996336700883662	0.31650063283391944	0.003273349309503578	2.8552797987820373	0.5284732395934225	0.16057924871042853
15.0	3.5007184427845215	1.8204162065088303	5.663451211467756	4.1243948264048935	0.9719459380688774	0.8546157642412018	1.122191943307317	1.03378938401043	0.4169841851263645	0.3800342222583504	0.1676161588116891	0.22081628008398957	0.6116590123990672	0.33416002498488717	0.0034139177738535587	2.8766635933682747	0.5321130108578738	0.1635040267296796
16.0	3.472482252322777	1.8106134207797464	5.652664084728387	4.119379780466011	0.9699016071022367	0.8613589017176716	1.1354993105890905	1.150083825715372	0.40874485368874924	0.40135373328210283	0.17379173750957316	0.2244623390287648	0.6227863488036914	0.3528614273207462	0.003518716886542561	2.8605558040775105	0.528616297521686	0.1662083910612237
17.0	3.372348162347538	1.8008813261955088	5.612661924869359	4.113102696176731	0.9627578865619284	0.8662018308761199	1.147535956145519	1.2818050696714316	0.3986145975538027	0.4229743047870979	0.1796953692200135	0.22721558185016186	0.6324789037939031	0.37296487618830043	0.003561557962637434	2.7891518646252886	0.5146054191931021	0.16850187354288465
18.0	3.1671675847007426	1.7912526248215976	5.528210275725453	4.104447544704351	0.947844605284866	0.868705275936525	1.1579092887910793	1.4336235240422277	0.3855839353480947	0.4444355717048797	0.1850534977028653	0.22849626396602693	0.6397819191987547	0.39501939360209387	0.00350257811839356	2.6362239651994925	0.4851430774482234	0.17003774485287296
19.0	2.814658698367427	1.7817890338997022	5.374936621682412	4.091308220383421	0.9209065855625894	0.868193862696561	1.1659306598488128	1.6105940657666973	0.368254249957892	0.46430041897220786	0.18924400992817592	0.22726008167826484	0.6429462953698967	0.4196285893116971	0.003285362523860413	2.3666586421028932	0.43373623436735553	0.1701970815659258
20.0	2.2904577626448854	1.7726031184795346	5.12044833619112	4.069921633402854	0.8763941098170664	0.8636883773631617	1.1704817667804313	1.807444147395204	0.3453281669986281	0.478138576168283	0.19078708378856024	0.22172485734372127	0.6387258531083513	0.4463016565138562	0.0028577579034770096	1.954539772458678	0.3559872073605846	0.1679059281229507
21.0	1.70636990727273	1.7638005249499402	4.764168529591943	4.0388357561263915	0.8147295134218632	0.8542586379370679	1.1700824130332705	1.9602229909416369	0.31836570011487114	0.4761254927500308	0.18702345083090846	0.21040701006058077	0.6222241047891999	0.46809270078039555	0.0022996148015914115	1.476867140223181	0.26726476711615343	0.16194258949605625
22.0	1.3881807438935658	1.7549837275467235	4.4441233090954855	4.023702476260223	0.7603372213373244	0.8408085426081747	1.164163086782396	1.9162155544667598	0.2955895432311929	0.45645298497307885	0.17818959124468672	0.19782616473984752	0.59327623530947	0.46616131007652767	0.001971309433212571	1.2002265906468148	0.2171442773201026	0.1537574376055083
23.0	1.4133954369384352	1.7450942873434627	4.317066034030345	4.069129450853147	0.7391835623466617	0.8270247177047627	1.1549297349745735	1.6975849564657108	0.2850331257304095	0.4356891195409318	0.16997303520798615	0.1916569987537172	0.5648352472592201	0.438705788706036	0.0020217098502159974	1.2056586619000478	0.21934545850144535	0.14794097247030105
24.0	1.5612854011313393	1.7340130700821017	4.332309827857029	4.1496237686858874	0.7420399686154862	0.8156811606064571	1.1454648600785349	1.4927592010823472	0.2854081324697107	0.42038989804305477	0.16474565866506688	0.190745494440265	0.5475286998632827	0.40937977177167745	0.0022316257352636127	1.3161173996581426	0.24068192547000503	0.14553054009023558
25.0	1.700984408817498	1.7224105805402308	4.389559159239731	4.215378401951027	0.751902746281579	0.8070475566032678	1.1372324524249169	1.37596046429655	0.289824078259059	0.41271810932207786	0.162552697482047	0.19189549085891816	0.541138645064852	0.3911361007038145	0.002453213439770808	1.4239626520763657	0.2612093112147459	0.14522600815167264
26.0	1.797067721221663	1.7107222124760666	4.440096388136481	4.252829177027158	0.7605348300392725	0.8003152592763674	1.1303788301164226	1.3398263074807903	0.29340200748936984	0.41304866574733706	0.16285687947520422	0.19373761495047614	0.5417122361573324	0.38471695138279793	0.0026392093510737348	1.499582045203505	0.2754847218681702	0.14601063844596268
27.0	1.8432128044662386	1.6991031005991502	4.467882284437654	4.268489787080376	0.7652204868709691	0.7945587041324645	1.1245481164807187	1.3611228411593261	0.294385696347805	0.4195089659540512	0.16478766739460055	0.19565548829291396	0.5457289542539039	0.3871201465929788	0.002773956227101832	1.5371428114227386	0.2824807846685701	0.14724387142826237
28.0	1.8376748449315408	1.6876035488019523	4.467505655046251	4.27063482261916	0.7650403741860062	0.78899709146197	1.119249866841454	1.4193088517678996	0.2925912956008899	0.42940913357290733	0.1674363532666991	0.197149034074843	0.5506438696916017	0.3951326155728241	0.002846666566787494	1.5345844911336028	0.281865937143907	0.1484451083361331
29.0	1.7804530931779994	1.6762491048614165	4.436307777402608	4.264619475898157	0.7595466087092433	0.7830139284158015	1.1139595780694116	1.4974807488079973	0.28832912522312304	0.44006074642231513	0.16998596761674908	0.19774799379874666	0.5545847009817996	0.4060633276189656	0.002848526514900966	1.4911131535555424	0.27355306453992434	0.1492170926538017
30.0	1.6788991853278261	1.6650543516814307	4.374482623500506	4.2536921182644045	0.7487977306954914	0.7761575929524671	1.1081535671749072	1.5791367532146259	0.282101667914743	0.4489702863297611	0.17173730384196884	0.19709546828629346	0.5561295459464244	0.41749984218034314	0.002781005721253873	1.4115562846774068	0.25852610610559296	0.14925164264793295
31.0	1.5549015922897318	1.6540032148164288	4.289209692646068	4.24102722356727	0.7340738345232415	0.7682024667739764	1.1013817192171829	1.6455897433120825	0.27472917173262007	0.4541310896591693	0.17220079657510634	0.19515206666548385	0.5543975190154657	0.4269384709313637	0.0026679430789187455	1.3123743706842321	0.2399486575796634	0.14841659903827562
32.0	1.4425963860968112	1.6430187127208433	4.197621324240544	4.231233978230902	0.7183559575601156	0.7592578393368002	1.093413782930139	1.679294238308285	0.26743604151632205	0.45482014963359274	0.1713217653956991	0.1924103790461204	0.5494741459300077	0.4320516664690279	0.002556786474459911	1.2206231985643152	0.2229110351484333	0.1468930977429559
33.0	1.3693142793131001	1.6319695794099032	4.1206424178001395	4.229240381884723	0.705219560996391	0.749786700514246	1.0843745464384646	1.6749188941142479	0.2614783184348577	0.4521910574745211	0.169596937918948	0.1897467452370717	0.5426905210548881	0.4319714784288797	0.0024922761646064234	1.1590224912302418	0.2116069770806955	0.14516738550868064
34.0	1.3380739613303416	1.6207455856682038	4.069633639936118	4.236418179173331	0.696555900375309	0.7403971499188449	1.074692589282406	1.6453426475956514	0.2574718838208678	0.44843857601030285	0.16776355969195006	0.1878268048237736	0.536015423023277	0.4282003800169557	0.0024862919731595324	1.131102410951254	0.20661198397232977	0.14373817022468777
35.0	1.3333425741222589	1.609325983356615	4.041510438708107	4.249137428320236	0.6917954374945429	0.7315404701158557	1.064856669971265	1.6111738203111305	0.2551434398056765	0.4453919678232967	0.16635403593591025	0.18675628222757218	0.5308976940294425	0.4234831026788696	0.0025205933048424545	1.12503316327456	0.20566153954290414	0.14283001915336327
36.0	1.3372058720007476	1.5977631253293512	4.025961317092734	4.262133283441292	0.6891626577327097	0.7233772111629826	1.055200939798881	1.5870306436224175	0.25372685694677466	0.4439378715795371	0.16555070185643875	0.18628075077594178	0.5277267539177813	0.4199539447471428	0.002569516057203705	1.1265871334003879	0.20608025184099524	0.14239530376518633
37.0	1.3377410496570026	1.5861270617668424	4.013403683284478	4.271956571352258	0.687022459636936	0.7158394762787259	1.045851743217897	1.5777089388657215	0.2524957512113094	0.44411613520641224	0.16527354218322907	0.18608063635647587	0.5261068363455113	0.4184304248595953	0.0026139322519552147	1.1260890418541936	0.20606609162362102	0.14226268386624996
38.0	1.3297020361578327	1.5744722191959015	3.998009249988939	4.277623015978466	0.6843858437015486	0.708755952685075	1.0367828298872916	1.5811243690904464	0.2510216252745728	0.44543392941960425	0.16531501416242367	0.18590502267466358	0.5253485188561267	0.418714388169403	0.0026439387981336653	1.1191168561656288	0.20480761221874083	0.14225031827624723
39.0	1.312821727510087	1.5628298411553891	3.9776080489099734	4.279734619123632	0.6808896867748652	0.7019509954771338	1.027895427469961	1.59210164695737	0.24917638893030775	0.44720800546085016	0.16545028795297845	0.1856025555772212	0.5248084702401334	0.42011750969131684	0.002657432887773552	1.1052244929498103	0.20223976868276472	0.14221898442837894
40.0	1.2899959432444221	1.5512104231680275	3.9527566717420957	4.27957567938722	0.6766360095697594	0.6953008311084087	1.0190850190016898	1.6050389478319482	0.24703905235640375	0.4488388516188223	0.16550933291616451	0.1851221353662092	0.5240523806878634	0.42186029298652294	0.0026579976575039307	1.0865468129114288	0.19877696601151232	0.1420921373154271
41.0	1.2654213729554955	1.5396090642616966	3.9256134385057684	4.278519690461382	0.6719981274593085	0.68875410058402	1.0102871320911724	1.6156112092022334	0.24478854775213804	0.44997394184162304	0.1654107350441192	0.18449601092020826	0.522900581928162	0.4233261561766786	0.002652220657850784	1.066348327445164	0.19503834357855754	0.14185578760999704
42.0	1.2428616756171484	1.5280122907817106	3.8987773926183644	4.277660162274671	0.6674211358982344	0.6823247253531857	1.0014973981246864	1.6216464853529142	0.24261341823477553	0.45054233183786024	0.16515882061494117	0.18380496010637576	0.5213940229266257	0.4241891693894741	0.002646742446682607	1.0476391568371495	0.19158817765169558	0.14154210955419652
43.0	1.2244149712132508	1.5164060275913385	3.874227268573829	4.27757039988237	0.6632410734829898	0.6760658499017042	0.9927668458747577	1.6231864367842592	0.2406438567153385	0.45068232986839113	0.16481258591101822	0.18313286949539082	0.5197034710042974	0.4244295964770463	0.0026458213410919663	1.0321561698296426	0.18874746657916888	0.1412016261158157
44.0	1.2103326998726773	1.5047815964848479	3.8528066516657495	4.278282244737304	0.659598782450276	0.6700377650838141	0.9841775515819886	1.6217145395325574	0.23892542187610272	0.4506144201176228	0.16444431606255286	0.18253368396330008	0.5180209990348468	0.4242354361459139	0.00265057277885795	1.020171560222802	0.18656167410448893	0.14087733391308194
45.0	1.199649571390284	1.4931377020028676	3.8343325747871666	4.279461813500153	0.6564602292108941	0.6642845178464505	0.9758140739422912	1.6190956511282955	0.23743308649732733	0.45053279993917494	0.1641088740229412	0.18202269881953126	0.5164819410020629	0.4238601448976678	0.002659785332087324	1.0109649355723611	0.18489173547248022	0.14059132961751833
46.0	1.1909997791397855	1.4814788543638742	3.818050754377952	4.280669209851425	0.653694991966809	0.6588244481722534	0.9677431701190261	1.6167685970762253	0.23610490712996293	0.45054998329514395	0.16383154618268134	0.18158651436391868	0.5151372566422528	0.4235082215524751	0.002671281618521525	1.00346857981775	0.18353582789525613	0.14034490647735887
47.0	1.1832551158793216	1.4698121941410927	3.803123311049511	4.2815605770099765	0.651159561558105	0.6536533249124712	0.9600060315417911	1.6154205957002366	0.23487703024838832	0.4506931877038225	0.16361167095208712	0.18119966099701817	0.513968776258301	0.4232840167951266	0.002683090108845816	0.9967624469077259	0.18232153392212733	0.14012649759833393
48.0	1.175747557497281	1.4581447363517546	3.7889269554834444	4.281969505141066	0.6487477046200111	0.6487536031211354	0.9526211337283242	1.6150781312655245	0.23370421358090823	0.450930765296478	0.16343339904907672	0.18083779473497516	0.5129229769969882	0.42319931593329246	0.0026939965613850658	0.9903129028518515	0.18115054737127212	0.13992081695327532
49.0	1.16829232485737	1.4464818321505397	3.7751490667408834	4.281891102265713	0.6464065585651703	0.6441038631806703	0.9455917621253505	1.615379260237094	0.2325652405336833	0.45120814354669897	0.163277270598013	0.18048493986995878	0.5119425096314677	0.4232086412962527	0.0027036334060876526	0.9839462141005803	0.17999179999064968	0.13971539974197125
50.0	1.1610069589471634	1.4348268240175874	3.7617376716439255	4.281416662662663	0.6441277175204894	0.6396853853623128	0.9389140203653681	1.615864274604346	0.23145802491505624	0.45147550632729383	0.1631279302045783	0.18013471733233946	0.5109860415212488	0.42324951836320746	0.0027122354435656104	0.9777403020204902	0.1788608712845896	0.13950353912087832
51.0	1.1541236021936836	1.423181497009689	3.748786081487481	4.280665112337021	0.6419273913229055	0.6354846975173501	0.9325822863705117	1.61616959951291	0.23039039979561962	0.4517025020929714	0.1629771341352832	0.17978787992554524	0.5100339226601631	0.4232704932110975	0.002720303895177031	0.9718721376967773	0.17779180027550398	0.13928403269083825
52.0	1.1478497343641265	1.4115467837485263	3.736424990699913	4.2797359424726675	0.6398279690078281	0.6314932333690986	0.9265914852174287	1.6161067735744659	0.22937207737815468	0.45188011846122056	0.16282323088857226	0.17944877814488666	0.5090848296459488	0.4232433621290029	0.0027283293909658264	0.966504437674959	0.17681536726132657	0.1390594093184893
53.0	1.1422941238925857	1.3999234261618132	3.7247476807452102	4.278687031330388	0.6378453082906299	0.6277054639505268	0.920937043874955	1.6156540384020863	0.22840943685773768	0.4520150820454819	0.16266875819765067	0.17912213253885648	0.5081480932799581	0.42316309287031695	0.002736631981312643	0.9617249696456495	0.1759479747269005	0.13883371173843725
54.0	1.1374618459058434	1.3883123970001527	3.713781884931523	4.277536438404652	0.6359840238923783	0.6241166699020546	0.915613641609758	1.6148919938533068	0.22750386526443367	0.45212100411668016	0.16251758260994345	0.1788110829427213	0.5072356305438261	0.42303951565623465	0.0027453279228298383	0.9575398675980669	0.17519061793209803	0.13861071065943745
55.0	1.1332812661220097	1.3767150474020133	3.7034934105763244	4.276274246770356	0.6342381727016629	0.620721415128138	0.9106138338159689	1.6139390821511947	0.22665227304450775	0.45221158407018075	0.16237297922632604	0.17851658435374776	0.506356795286323	0.4228885394364628	0.0027543737984362265	0.9538935692815738	0.17453275288661854	0.13839298420449334
56.0	1.1296514194906582	1.365133038592445	3.6938126826486943	4.274880939372804	0.6325958255532542	0.6175127718365768	0.9059272533877248	1.6128944468630166	0.2258492140474246	0.45229601344776843	0.1622365685749977	0.17823782709281658	0.5055159612594049	0.42272402259086983	0.0027636494841621903	0.9507057064971676	0.17395929178930983	0.13818174400434025
57.0	1.126479275945644	1.3535681631207854	3.684663113026273	4.2733405376175	0.6310439132665246	0.614482471428814	0.9015406963093803	1.6118150252334797	0.22508896402210077	0.45237825579004165	0.16210841408768134	0.17797314405076162	0.504713158563875	0.4225542522325809	0.0027730361088086296	0.9479010039289426	0.1734562004859701	0.13797723064581838
58.0	1.1236952177817774	1.3420221865954338	3.675978172723945	4.271645705470865	0.6295711204099533	0.6116214807062441	0.8974388269178489	1.61071946034602	0.22436667514944253	0.4524585493387897	0.16198763344878908	0.1777207655754695	0.5039459313593023	0.4223822095567438	0.0027824517278587277	0.9454221728106589	0.17301287474102117	0.1377792237003675
59.0	1.1212552047294957	1.3304967600165367	3.66770766764882	4.269797815111084	0.628168938477407	0.6089205433031529	0.8936050217689309	1.6096004323951942	0.2236787652868934	0.4525351369173944	0.16187296565557838	0.17747921928812918	0.503210928657008	0.422207149095848	0.002791859980660192	0.9432320955323754	0.17262251373893342	0.13758739215559176
60.0	1.1191352561304035	1.3189933846754316	3.6598173633522375	4.26780445647571	0.6268315838480416	0.6063706074847428	0.8900221736617369	1.6084389541285469	0.22302280952085476	0.4526058048320969	0.16176321566644708	0.17724748554753725	0.5025050581076356	0.42202653460764483	0.0028012625429528937	0.9413098398970114	0.1722813389970439	0.13740150270512452
61.0	1.117323527443745	1.3075134160144355	3.6522848697622425	4.2656759703580205	0.6255552894559202	0.6039631077332562	0.8866733649333	1.6072166629361986	0.22239721154996434	0.45266901254185077	0.16165751725670885	0.1770249669436013	0.501826125990097	0.42183777860349686	0.002810682329228433	0.9396444102683482	0.17198741592196698	0.137221501984475
62.0	1.1158110444587397	1.2960580972089342	3.645093594142461	4.263422224168235	0.6243372602270951	0.6016900599285845	0.8835423268540248	1.6059234443017265	0.22180071448120545	0.4527243382941779	0.16155541145742244	0.1768113432224373	0.5011729210456978	0.42163935048674617	0.002820148048840249	0.938227623365136	0.17173929561958043	0.13704747940920506
63.0	1.1145865652716256	1.2846286048467215	3.6382276540622596	4.261050916502024	0.6231748146657567	0.5995439726202558	0.8806135844433918	1.6045575911409964	0.22123205986502362	0.45277216710426377	0.16145669615203345	0.17660636087518372	0.5005447861940755	0.42143088677679186	0.002829680666111052	0.9370496641919799	0.1715352083877753	0.13687954965579893
64.0	1.113635530936458	1.2732260771170791	3.6316698420150857	4.2585674816874235	0.6220650376762227	0.5975177370768023	0.8778724842539324	1.6031227840251239	0.22068986144484662	0.45281330079929083	0.16136128046750117	0.17640972481100367	0.49994119953841903	0.4212127996846867	0.002839291866670025	0.9360982456630454	0.17137290628392884	0.13671776691073206
65.0	1.1129414534995414	1.2618516226803322	3.6254018686154765	4.255975782705856	0.6210048229588081	0.5956045586891554	0.8753051863220298	1.6016247997091853	0.22017263370141074	0.4528485642899738	0.1612690872598047	0.17622107363761375	0.4993615457947356	0.42098583269027895	0.0028489859636876814	0.9353596390733298	0.1712498629260865	0.13656209624896196
66.0	1.1124875293147403	1.2505063216344265	3.619405182169451	4.253278851789235	0.6199910259972713	0.5937979226059811	0.8728986553714797	1.600069178421967	0.2196788669361279	0.4528786493819083	0.1611800040410351	0.17603999540435095	0.4988050231982624	0.4207507233628735	0.0028587629241183703	0.9348197697814153	0.17116349373589232	0.13641241617438513
67.0	1.1122580964535131	1.2391912166317023	3.6136621172250387	4.250479462399243	0.6190206408010437	0.5920916354517026	0.8706407800694442	1.5984598551638483	0.2192071191828025	0.45290399944174276	0.1610938687804257	0.17586605674893369	0.4982706497980216	0.42050800425004164	0.002868622143006448	0.9344656324626899	0.1711114024559462	0.13626853662262736
68.0	1.1122388041230074	1.2279073209907578	3.6081559923002855	4.2475803677878545	0.6180908391840828	0.5904797457445449	0.8685201163177582	1.5967996250498961	0.21875602260108049	0.45292492424094183	0.1610104997992609	0.17569883109992604	0.4977573667929656	0.4202580538283685	0.0028785635913023276	0.9342851565267819	0.17109137631007781	0.13613023678156855
69.0	1.1124169270847164	1.216655614188898	3.6028715481982623	4.2445843909937535	0.6171990268747344	0.5889565810864857	0.8665259632251205	1.59509008041171	0.2183243190101148	0.45294159162704867	0.16092969905813956	0.17553790409668948	0.4972640675467958	0.4200010869990863	0.002888587558604872	0.9342676765835874	0.1711014576672377	0.13599726533573106
70.0	1.1127816609469967	1.2054370354760773	3.597795235026233	4.241494428371432	0.6163429043594967	0.5875168096620255	0.8646484935175305	1.5933317583714324	0.2179108800217587	0.4529540630485879	0.16085126697137517	0.17538289336445706	0.4967896386118195	0.41973716997988686	0.0028986963820474125	0.9344040569231818	0.17113997565198352	0.13586935897074867
71.0	1.1133234585063527	1.1942524930636527	3.592914749136299	4.238313362541136	0.6155203813725557	0.5861553762590473	0.8628785541202707	1.5915248598038316	0.2175146711764327	0.4529623799575927	0.16077501624112206	0.17523344893620518	0.49633301390446266	0.41946631683065394	0.002908893417871431	0.9346862148495073	0.17120545291500447	0.13574626338804902
72.0	1.1140340302074532	1.1831028616045824	3.588219063070451	4.235044028445209	0.6147295842034448	0.5848675300398186	0.8612077275217357	1.5896693213757833	0.21713475524063144	0.45296656633913623	0.16070077393017534	0.1750892530611618	0.49589318096349205	0.4191885016327156	0.0029191828962687994	0.9351071089456631	0.171296604256528	0.13562773142331552
73.0	1.1149061817511372	1.1719889796146656	3.5836983914805045	4.231689122665822	0.6139688493248422	0.5836488642310068	0.8596283992087481	1.5877651900062255	0.21677029041182963	0.4529666672554229	0.16062839170855772	0.17495002400312087	0.4954692177196361	0.41890371059371323	0.002929569517756995	0.935660622019009	0.17141231367066054	0.13551353195554028
74.0	1.1159332725298985	1.160911657381077	3.5793437219968007	4.228251121612735	0.6132366435192184	0.5824952615322002	0.8581336069402079	1.5858128811663947	0.21642049608301497	0.45296276050285955	0.16055774393349284	0.17481550324089398	0.4950602849334451	0.41861198082231355	0.002940057690925327	0.9363411189513027	0.17155155221263546	0.13540344767115872
75.0	1.1171091004591578	1.14987167771003	3.575146685123776	4.224732245235	0.6125315419984187	0.5814028981437281	0.8567170396823773	1.5838130985111154	0.2160846448147577	0.4529549400532134	0.1604887211267203	0.17468544970585087	0.49466560971962364	0.4183133915798417	0.0029506512108227823	0.937143351355316	0.17171336039881643	0.1352972722122607
76.0	1.118427764596797	1.138869805267812	3.5710993110711775	4.2211345529655775	0.6118521874495004	0.5803681474482082	0.8553728141154769	1.5817666110003057	0.2157620436011204	0.4529432953168105	0.16042121968883633	0.17455963201355634	0.49428445303418067	0.41800803315095936	0.0029613534745496157	0.9380623312459503	0.17189682588912977	0.13519480551666663
77.0	1.119883793646153	1.1279067805221223	3.5671941831028473	4.217459905026024	0.6111973160205814	0.5793876438468786	0.8540956093791855	1.579674257174204	0.21545204691918493	0.45292790933102367	0.16035514404648102	0.17443783242178082	0.49391612226448234	0.41769600772023235	0.00297216743329717	0.9390934401471646	0.1721011033993169	0.13509585646761232
78.0	1.121472157102562	1.1169833217725038	3.563424389079468	4.2137100083722885	0.610565749360768	0.5784582618101636	0.8528806044476258	1.5775367828512512	0.2151540540158091	0.45290884269147197	0.16029040109553813	0.17431984460482602	0.4935599584376812	0.4173774067830284	0.0029830957444101597	0.9402324312264909	0.1723254156553387	0.13500024191864082
79.0	1.1231883040874646	1.1061001274061684	3.5597835193477727	4.209886478222485	0.6099563944542473	0.5775770857885125	0.8517233982272562	1.5753547624443085	0.21486750841891666	0.4528861313894543	0.16022689909604163	0.17420547422476979	0.49321533327483985	0.41705229893308843	0.002994141052350798	0.9414754562596263	0.17256905879488812	0.13490778731975958
80.0	1.1250283750449124	1.0952578668663364	3.556265900017204	4.205990813949419	0.609368283225758	0.5767414977010651	0.8506201589230984	1.5731286079009095	0.21459191700808325	0.45285979372526003	0.16016455281662217	0.1740945475964639	0.49288167482453277	0.4167207294709509	0.003005306245541409	0.9428192407625946	0.1728314347069807	0.13481833446562783
81.0	1.1269882930643937	1.0844572185694727	3.5528656278698145	4.202024549452459	0.6088004086497192	0.5759487872737097	0.8495668786268153	1.5708587872907627	0.21432676688550398	0.45282985407055537	0.16010327515869308	0.17398688464130208	0.492558393945384	0.4163827517197718	0.0030165941313535366	0.9442603300758341	0.1731119120541783	0.13473172009927842
82.0	1.1290651835205534	1.0736988103713438	3.549578116140958	4.197989045870388	0.6082519872840331	0.5751967544936732	0.8485604887036798	1.5685454946716462	0.21407166213347456	0.45279629324052467	0.16004298825885058	0.17388233856783272	0.492245000895625	0.4160383831202349	0.003028007295509527	0.9457962805301956	0.17341004477404512	0.13464780708798507
83.0	1.1312557782991883	1.0629832866607505	3.546398345718892	4.193885718775799	0.6077221622549851	0.5744830331192917	0.847597616924545	1.5661890121420936	0.2138261682977985	0.45275910648249773	0.15998361123465493	0.17378075173509744	0.491940973126839	0.41568765253470513	0.0030395484162852367	0.9474243170674762	0.17372532611367408	0.1345664497645014
84.0	1.133557738624556	1.0523112507879986	3.543322315880917	4.189715746095837	0.607210251005391	0.5738056713248054	0.8466756120784502	1.5637895377876	0.2135899363554678	0.452718284653615	0.1599250790497106	0.17368199971291576	0.4916458876605225	0.4153305731373278	0.0030512206494101904	0.9491424240729128	0.1740573902318927	0.13448753165457905
