time	IPTG	C1	C2	A1	A2	sink	source
0.0	5.0	20.0	20.0	0.1	0.1	0.0	0.0
0.9900990099009901	5.0	11.236462226042205	22.472854930316878	1.480098234345543	0.7431915131133945	0.0	0.0
1.9801980198019802	5.0	7.039740676143564	24.373294717167322	2.123963858923037	1.3272389489675243	0.0	0.0
2.9702970297029703	5.0	4.938605624819632	25.874047983118178	2.412140184291449	1.8477717340372333	0.0	0.0
3.9603960396039604	5.0	3.828921207594667	27.18497236084537	2.5229067086361123	2.3086109527467507	0.0	0.0
4.9504950495049505	5.0	3.2187250831818552	28.416552819134903	2.543398538853349	2.717629456082222	0.0	0.0
5.9405940594059405	5.0	2.8816511076043767	29.623073776038176	2.5188536656832983	3.0835864515349485	0.0	0.0
6.930693069306931	5.0	2.7077794175927115	30.82660234801553	2.474272485819278	3.4146370842209492	0.0	0.0
7.920792079207921	5.0	2.640674313418441	32.02857757027167	2.424276372348938	3.717656809700065	0.0	0.0
8.910891089108912	5.0	2.6500170396890943	33.21612691972411	2.3778589118531417	3.9979631340632062	0.0	0.0
9.900990099009901	5.0	2.719108316329007	34.36614678951904	2.3408247335970604	4.259247951444693	0.0	0.0
10.89108910891089	5.0	2.8388590524257293	35.44841201536172	2.3171211182745077	4.503632498536762	0.0	0.0
11.881188118811881	5.0	3.0047762505326885	36.42823069165931	2.30961007763197	4.731800052870545	0.0	0.0
12.871287128712872	5.0	3.215418412286603	37.268820681089494	2.3205448294789948	4.943180278702677	0.0	0.0
13.861386138613861	5.0	3.471616349871263	37.93343578190926	2.351885388904193	5.136167021557386	0.0	0.0
14.85148514851485	5.0	3.7761118204119155	38.38722922437269	2.4055255008843797	5.308354956806439	0.0	0.0
15.841584158415841	5.0	4.13342393885284	38.59886614951137	2.4834706216297637	5.456783265457588	0.0	0.0
16.831683168316832	5.0	4.549819217192022	38.54194977062303	2.587987829055675	5.5781780384793915	0.0	0.0
17.821782178217823	5.0	5.033278691903027	38.19637436056224	2.7217356070110177	5.669189594578302	0.0	0.0
18.81188118811881	5.0	5.593341772395544	37.549730871753844	2.8878701594467873	5.726625509928795	0.0	0.0
19.801980198019802	5.0	6.240668091445357	36.59884119294177	3.0901124634895694	5.747683296049906	0.0	0.0
20.792079207920793	5.0	6.986103163766909	35.35137022719526	3.3327448864371547	5.730186405801662	0.0	0.0
21.78217821782178	5.0	7.838980476150949	33.827270178970096	3.620487353266414	5.672821933797158	0.0	0.0
22.77227722772277	5.0	8.804386887207585	32.05960092111988	3.9581833363268673	5.575367592952184	0.0	0.0
23.762376237623762	5.0	9.879239333882191	30.094150580791766	4.350213320764245	5.438881477608208	0.0	0.0
24.752475247524753	5.0	11.047370558582095	27.987382572025258	4.7995636450838415	5.265816376794072	0.0	0.0
25.742574257425744	5.0	12.274459871246622	25.802624667703483	5.306533792011977	5.060018799984451	0.0	0.0
26.73267326732673	5.0	13.504465566224148	23.604985112183908	5.867183536261494	4.82658714964757	0.0	0.0
27.722772277227723	5.0	14.659824014522858	21.455949469586006	6.471795901790145	4.571591861638281	0.0	0.0
28.712871287128714	5.0	15.647451633611144	19.408707763499656	7.103807193686002	4.301692134015973	0.0	0.0
29.7029702970297	5.0	16.371056022234875	17.50495202631937	7.739728112555544	4.023705511551023	0.0	0.0
30.693069306930692	5.0	16.747708929253008	15.773399931288933	8.350447074542595	3.7441907336368434	0.0	0.0
31.683168316831683	5.0	16.72427009925256	14.229908718072998	8.903949719586961	3.469093481058499	0.0	0.0
32.67326732673267	5.0	16.28855842964726	12.878840582288134	9.369024472227851	3.203486898017677	0.0	0.0
33.663366336633665	5.0	15.471760932654286	11.715265920129822	9.719160655320353	2.951420504319866	0.0	0.0
34.65346534653465	5.0	14.341668292090501	10.727574198896702	9.935756228840992	2.7158751773379928	0.0	0.0
35.64356435643565	5.0	12.98933862205648	9.90009333471615	10.009970081220606	2.4988093197456793	0.0	0.0
36.633663366336634	5.0	11.513406765182634	9.215407677855694	9.942966019295477	2.30127315056806	0.0	0.0
37.62376237623762	5.0	10.006096663194977	8.656195946938714	9.74472312572615	2.1235650331066105	0.0	0.0
38.613861386138616	5.0	8.543551401654936	8.206543630927559	9.431881364902807	1.9654055508414625	0.0	0.0
39.603960396039604	5.0	7.181252135688219	7.852784366127451	9.025190042332161	1.8261101567284221	0.0	0.0
40.59405940594059	5.0	5.95381917329125	7.583978501792389	8.547055059997597	1.7047476917672275	0.0	0.0
41.584158415841586	5.0	4.877737125517687	7.3921509676207044	8.019513978538097	1.60027825532382	0.0	0.0
42.57425742574257	5.0	3.9554750980023434	7.272399513098756	7.462785067845897	1.5116688626739998	0.0	0.0
43.56435643564356	5.0	3.1798139136271697	7.222962475558287	6.894391046858651	1.4379887492650851	0.0	0.0
44.554455445544555	5.0	2.5376601708016744	7.245311665083516	6.328769850008162	1.3784882033521744	0.0	0.0
45.54455445544554	5.0	2.013035110399779	7.344314768571238	5.777248638617019	1.3326657317308708	0.0	0.0
46.53465346534654	5.0	1.589202237188299	7.528492955620466	5.248257355614629	1.300328488465006	0.0	0.0
47.524752475247524	5.0	1.2500450471641222	7.810380548196537	4.74767752850638	1.2816504223705902	0.0	0.0
48.51485148514851	5.0	0.9808606296353161	8.206970365775971	4.279248067653071	1.2772315748362346	0.0	0.0
49.504950495049506	5.0	0.7687348749495391	8.74019516648595	3.8449749175539667	1.28816026983124	0.0	0.0
50.495049504950494	5.0	0.6026396910071035	9.437346538729148	3.4455121237944706	1.3160773089223843	0.0	0.0
