time	G_p	G_t	I_l	I_p	Q_sto1	Q_gut	I_1	I_d	X	I_po	Y	Q_sto2
0.0	178.0	135.0	4.5	1.25	78000.0	0.0	25.0	25.0	0.0	3.6	0.0	0.0
0.9900990099009901	178.00506835881927	135.1482308741921	4.746216474755261	1.275235860814411	73807.57007863076	111.94953503826808	25.001597451634225	25.000003612373995	0.00664511018137475	3.6075487280177105	-0.0017082901390375797	4078.3447360519267
1.9801980198019802	178.15240418421513	135.28880439852762	4.95042139793262	1.317454705651913	69840.47949887211	423.45727920247026	25.008684849651697	25.000039416473378	0.03586746080820511	3.7525862805552657	-0.0031432712524006477	7719.675609072228
2.9702970297029703	178.53795313585968	135.43391638748685	5.20871484906049	1.3701853605594596	66086.61647356676	900.7545465660999	25.0230723013421	25.000157628851674	0.0945983277670233	4.073257718341974	-0.0037724088420411643	10959.580448942526
3.9603960396039604	179.23145207578833	135.59979039986573	5.591267012789324	1.4413383739366277	62534.52021323596	1513.4139523913382	25.046857209647357	25.000421855337038	0.19081179463668238	4.5682947366348765	-0.002856641930474989	13831.464296365717
4.9504950495049505	180.28195888870232	135.80486679174	6.144012310309429	1.5426744737264784	59173.3459355393	2233.8937056592404	25.08374574135019	25.00091744974141	0.33895473514481456	5.217787226578692	0.0004739397538785741	16366.864017288759
5.9405940594059405	181.72168002297315	136.06838300414063	6.89401436683428	1.6849970236415146	55992.83175544232	3036.984913997958	25.139210415946344	25.00176497800416	0.5604357274638941	5.994176768173793	0.007161117094300516	18595.886297480833
6.930693069306931	183.56859365431663	136.4092702451121	7.854678790886692	1.8764441130339349	52983.26735501164	3899.1111534452225	25.220166489841	25.003132612661723	0.8821161434173485	6.867768153484128	0.018171432024656216	20547.826665933313
7.920792079207921	185.8281007588097	136.84529060899976	9.029499071454874	2.1222243106426006	50135.46433717899	4797.418735096632	25.334513458150088	25.005245237183694	1.334283213701103	7.8091231553872085	0.034457349500649645	22252.041310582004
8.910891089108912	188.49378141658076	137.39234024436072	10.41417634786003	2.4248697322831654	47440.7281729633	5708.639119136853	25.49068773736913	25.008389899012574	1.9487206114856772	8.789629618860827	0.05692367872837723	23739.103095985312
