time	C	B	z
0.0	11.06	212.13	100.0
0.9900990099009901	9.642508235919736	248.49201235241134	97.82754001662283
1.9801980198019802	8.407162094924571	278.94488018463403	96.0261324302777
2.9702970297029703	7.3382507596538336	304.2895966906804	94.5449938355818
3.9603960396039604	6.417133941442934	325.2426318384532	93.33878822902854
4.9504950495049505	5.625226186215052	342.432815647153	92.36777091406039
5.9405940594059405	4.945232350652233	356.40606285642366	91.59746260874654
6.930693069306931	4.361609282524916	367.6331330521322	90.99814464388271
7.920792079207921	3.860665614606276	376.51824971717343	90.54430673910143
8.910891089108912	3.430491010056309	383.40756384380995	90.21410836098693
9.900990099009901	3.0608092457597493	388.5970028672421	89.98888101186722
10.89108910891089	2.7428032871271695	392.33932352564204	89.8526819751309
11.881188118811881	2.468937064564942	394.8503283674883	89.7919015261321
12.871287128712872	2.232786324640597	396.31427661908305	89.7949213573783
13.861386138613861	2.02888424979997	396.88855356960613	89.85181998475186
14.85148514851485	1.852583901306768	396.70767582659715	89.95412014539698
15.841584158415841	1.6999375769776783	395.8867120704672	90.09457310054246
16.831683168316832	1.567592156526736	394.5241955019406	90.26697500134405
17.821782178217823	1.4526990260209869	392.70459796971386	90.46601088448472
18.81188118811881	1.352836996919771	390.50042845025575	90.68712233604981
19.801980198019802	1.2659466294886066	387.9740110578149	90.92639534099212
20.792079207920793	1.190274455784362	385.17899059224794	91.18046529125029
21.78217821782178	1.1243257271791278	382.16160703611143	91.44643654346002
22.77227722772277	1.0668244582701059	378.9617744948594	91.72181429126184
23.762376237623762	1.016679688071907	375.61399482795224	91.99973338503833
24.752475247524753	0.9729570122396078	372.14813191101274	92.27199887823888
25.742574257425744	0.9348546014506006	368.5900676079304	92.53834976919778
26.73267326732673	0.9016829668578237	364.962259196574	92.79865021190079
27.722772277227723	0.8728479298137075	361.2842123990038	93.0527996150947
28.712871287128714	0.8478362625745741	357.5728840189845	93.30072802152235
29.7029702970297	0.8262035891388019	353.8430248323685	93.54239211446408
30.693069306930692	0.8075641788961506	350.10747222578794	93.77777175706136
31.683168316831683	0.7915823355309421	346.3774002719836	94.00686698768422
32.67326732673267	0.777965125292858	342.66253383987583	94.22969540516068
33.663366336633665	0.7664562302867405	338.97133227230137	94.44628988802403
34.65346534653465	0.7568307472230907	335.3111472730694	94.65669660060675
35.64356435643565	0.7488907810318565	331.6883589083701	94.86097324598886
36.633663366336634	0.7424617067542068	328.1084930154185	95.0591875317802
37.62376237623762	0.7373889937827031	324.5763227889323	95.25141581983996
38.613861386138616	0.7335355036984976	321.09595687923303	95.4377419353454
39.603960396039604	0.7307791872164583	317.6709159743122	95.61825611419493
40.59405940594059	0.7290111178479675	314.304199530622	95.79305407080004
41.584158415841586	0.728133810017196	310.9983440591171	95.96223617091596
42.57425742574257	0.7280597777317064	307.75547415947824	96.12590669632003
43.56435643564356	0.7287102969825975	304.5773473138003	96.28417319000133
44.554455445544555	0.730014341146002	301.4653932925374	96.43714587218044
45.54455445544554	0.7319076626535397	298.42074892720694	96.5849371184092
46.53465346534654	0.7343320001559291	295.44428883812253	96.72766099291748
47.524752475247524	0.7372343926801753	292.53665265142945	96.8654328308747
48.51485148514851	0.7405665837237246	289.6982692110387	96.99836886336546
49.504950495049506	0.7442845041932947	286.9293781094466	97.1265858812095
50.495049504950494	0.7483478217815905	284.2300489163301	97.25020093285096
51.48514851485149	0.7527195479754287	281.60019837436425	97.36933105293154
52.475247524752476	0.7573656945583924	279.03960581682446	97.48409301827716
53.46534653465346	0.762254972790557	276.54792702401045	97.59460312845812
54.45544554455446	0.7673585296382194	274.1247066997348	97.70097700853849
55.445544554455445	0.7726497159514011	271.7693897366377	97.80332943172805
56.43564356435643	0.7781038825276294	269.481331404666	97.90177416012115
57.42574257425743	0.7836982003218552	267.25980659058905	97.99642380173705
58.415841584158414	0.7894115017515057	265.10401819308777	98.08738968239854
59.4059405940594	0.7952241404008128	263.0131047675734	98.17478173110406
60.396039603960396	0.8011178667656247	260.98614750426106	98.25870837767613
61.386138613861384	0.8070757181162022	259.0221766075855	98.33927646169866
62.37623762376238	0.8130819206508664	257.1201771433551	98.41659115173876
63.366336633663366	0.8191218019267461	255.27909443054483	98.49075587357372
64.35643564356435	0.8251817137495915	253.49783896004823	98.56187224797893
65.34653465346534	0.8312489626021442	251.77529096042105	98.63004003588681
66.33663366336634	0.8373117472936106	250.11030461710862	98.69535709091153
67.32673267326733	0.8433591032117476	248.501711966136	98.75791931892287
68.31683168316832	0.8493808519804877	246.94832650992572	98.8178206438058
69.3069306930693	0.8553675560133703	245.4489465712672	98.87515297916809
70.29702970297029	0.8613104772283314	244.00235841539293	98.93000620540138
71.2871287128713	0.8672015395002514	242.60733915333367	98.98246815188338
72.27722772277228	0.8730332942898273	241.26265944810888	99.03262458388953
73.26732673267327	0.8787988890134297	239.96708604112965	99.08055919384113
74.25742574257426	0.8844920378793432	238.7193841057462	99.12635359676267
75.24752475247524	0.8901069947433883	237.5183194477642	99.17008732948787
76.23762376237623	0.8956385277697567	236.36266055925378	99.21183785346224
77.22772277227723	0.9010818956486297	235.25118053401306	99.25168056093075
78.21782178217822	0.9064328250991444	234.18265885793076	99.28968878416627
79.20792079207921	0.9116874895373421	233.15588307549947	99.32593380767706
80.1980198019802	0.9168424886990715	232.1696503432611	99.3604848830899
81.18811881188118	0.9218948290949013	231.22276887508806	99.39340924654438
82.17821782178218	0.9268419052278852	230.3140592772122	99.42477213858061
83.16831683168317	0.9316814813278493	229.44235579979576	99.45463682585488
84.15841584158416	0.9364116736570645	228.60650748994405	99.48306462496446
85.14851485148515	0.9410309333933812	227.8053792379842	99.51011492848028
86.13861386138613	0.9455380299011226	227.03785274123047	99.53584523256883
87.12871287128712	0.9499320343138672	226.30282739483556	99.5603111659253
88.11881188118812	0.9542123034762898	225.5992211013534	99.58356652014317
89.10891089108911	0.9583784642589274	224.92597099630018	99.60566328151123
90.0990099009901	0.9624303982019707	224.2820340969792	99.62665166400313
91.08910891089108	0.9663682264557343	223.66638788130382	99.64658014324479
92.07920792079207	0.9701922950240016	223.07803079825888	99.66549549136518
