time	C	B	z	Tumour
0.0	13.0	300.0	100.0	1.0
0.9900990099009901	13.210998668204201	344.9753787011848	99.40404644031314	1.0230020949785825
1.9801980198019802	13.247670016658562	389.5112763777106	98.82568642460832	1.0464157634152453
2.9702970297029703	13.137380409461064	432.99522912706965	98.27811319269213	1.0702456998688878
3.9603960396039604	12.906132702957725	474.93117287607475	97.77040729508589	1.0944966016800755
4.9504950495049505	12.577785138602538	514.9299829644458	97.30951990338879	1.119173168078721
5.9405940594059405	12.173677162340098	552.6980615132853	96.90051165615054	1.1442800992768747
6.930693069306931	11.712517706610166	588.0252840071172	96.54680128650618	1.1698220955564176
7.920792079207921	11.210437642095288	620.7731261721211	96.25040834195165	1.1958038563519622
8.910891089108912	10.681140082154847	650.863461124715	96.01218073911392	1.2222300793292924
9.900990099009901	10.136104143030026	678.2682958591264	95.83200218081714	1.249105459459657
10.89108910891089	9.584812819427722	703.000570502132	95.70897727923295	1.2764346880902502
11.881188118811881	9.034985973427037	725.1060496030404	95.64159404134786	1.3042224520112062
12.871287128712872	8.492806513951939	744.6562757391455	95.62786449982944	1.3324734325194292
13.861386138613861	7.963132669471384	761.7425206163226	95.66544493418164	1.361192304479598
14.85148514851485	7.449692515584542	776.4706498444522	95.75173747608515	1.3903837353826662
15.841584158415841	6.955259091581687	788.956809227489	95.88397503542541	1.420052384402202
16.831683168316832	6.4818058563290855	799.3238390745373	96.05929149107008	1.4502029014488822
17.821782178217823	6.030643127748955	807.6983260571897	96.27477901487728	1.480839926223491
18.81188118811881	5.602536684590685	814.2082077673	96.52753427263988	1.5119680872687413
19.801980198019802	5.197809997904998	818.9808521824365	96.81469509477118	1.5435920010202584
20.792079207920793	4.816431683962152	822.1415418893756	97.13034913712947	1.5757162708570571
21.78217821782178	4.458089785763332	823.8123006595039	97.45148869483018	1.6083454861518307
22.77227722772277	4.122254438526361	824.1110073943349	97.77324565787	1.6414842213213834
23.762376237623762	3.808230371087052	823.150749567273	98.09478735124208	1.675137034877711
24.752475247524753	3.515200604682865	821.0393744320163	98.41535106774874	1.7093084684796698
25.742574257425744	3.2422625501826605	817.8792025785505	98.73424064602423	1.7440030459857225
26.73267326732673	2.9884575899923997	813.7668730664997	99.05082291775382	1.779225272508559
27.722772277227723	2.752795106085599	808.7932946445318	99.36452408921019	1.8149796334711192
28.712871287128714	2.5342718170569416	803.0436805419515	99.67482612045028	1.851270593664947
29.7029702970297	2.3318871411540405	796.5976489992448	99.9812631477997	1.8881025963109113
30.693069306930692	2.144655234543921	789.529373942433	100.2834179866943	1.9254800621227057
31.683168316831683	1.9716142530336433	781.9077731244093	100.58091874240122	1.9634073883734344
32.67326732673267	1.8118333103180688	773.7967232242014	100.87343554889299	2.001888947965595
33.663366336633665	1.6644175362744151	765.2552933037534	101.16067745013778	2.040929088504778
34.65346534653465	1.5285115785779255	756.3379896331003	101.44238943313367	2.0805321313773892
