time	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s119
55.445544554455445	1500000.0	2788117.655842983	257.7220731654284	9492.187700766926	0.0	14.826719910944918	-473.3615820296248	458.5348621186798	39746.37822550348	162709.8898209518	-166336.63366336605	55.445544554455445	-55.445544554455445	0.0
56.43564356435643	1500000.0	2785668.828584688	263.20039867964215	9677.70559762814	0.0	14.999040707063527	-488.2993441433461	473.3003034362826	40909.82689065522	166774.56922142228	-169306.930693069	56.43564356435643	-56.43564356435643	0.0
57.42574257425743	1500000.0	2783139.7676413883	268.71825107155195	9863.934268512541	0.0	15.168795726103689	-503.40388176716596	488.23508604106223	42105.83095814234	170886.17660366092	-172277.227722772	57.42574257425742	-57.42574257425742	0.0
58.415841584158414	1500000.0	2780530.1500307377	274.2723461452041	10050.752987123295	0.0	15.336023171301255	-518.672711690754	503.3366885194526	43335.39437305927	175044.1550154128	-175247.52475247497	58.415841584158414	-58.415841584158414	0.0
59.4059405940594	1500000.0	2777839.706925162	279.8598750257198	10238.058454106995	0.0	15.500760677063536	-534.1033876776346	518.602627000571	44599.46718875611	179247.92933912957	-178217.82178217795	59.4059405940594	-59.4059405940594	0.0
60.396039603960396	1500000.0	2775068.22402759	285.47851533320454	10425.764907358574	0.0	15.6630453174389	-549.6934999146642	534.0304545972253	45898.939420615614	183496.91194098612	-181188.1188118809	60.39603960396039	-60.39603960396039	0.0
61.386138613861384	1500000.0	2772215.541791562	291.12643277948746	10613.803898418484	0.0	15.822913614460253	-565.4406744697042	549.6177608552441	47234.63580636617	187790.50791245996	-184158.41584158392	61.386138613861384	-61.386138613861384	0.0
62.37623762376238	1500000.0	2769281.5554716648	296.8022738761708	10802.12377750832	0.0	15.980401546364295	-581.3425727573685	565.3621712110044	48607.31149390752	192128.11985433244	-187128.71287128687	62.37623762376237	-62.37623762376237	0.0
63.366336633663366	1500000.0	2766266.2149972757	302.50515129057464	10990.688934914515	0.0	16.1355445556884	-597.3968910127284	581.2613464570398	50017.6486434026	196509.1521741083	-190099.00990098988	63.366336633663366	-63.366336633663366	0.0
64.35643564356435	1500000.0	2763169.5246659066	308.2346230867715	11179.478853178385	0.0	16.288377557246918	-613.6013597728502	597.3129822156034	51466.25391216122	200933.0148763618	-193069.30693069284	64.35643564356435	-64.35643564356435	0.0
65.34653465346534	1500000.0	2759991.5426599644	313.9906672815189	11368.48701907294	0.0	16.438934945988752	-629.9537433660562	613.5148084200674	52953.65676508409	205399.12684899385	-196039.60396039582	65.34653465346534	-65.34653465346534	0.0
66.33663366336634	1500000.0	2756732.3803935414	319.77365306445466	11557.719744195761	0.0	16.587250604737893	-646.4518394087869	629.864588804049	54480.30854322491	209906.91865607307	-199009.90099009877	66.33663366336633	-66.33663366336633	0.0
67.32673267326733	1500000.0	2753392.2016994306	325.5843099042654	11747.194936610793	0.0	16.733357911818718	-663.0934783099576	646.360120398139	56046.58221481267	214455.83485904394	-201980.19801980178	67.32673267326733	-67.32673267326733	0.0
68.31683168316832	1500000.0	2749971.2218690785	331.42369560376864	11936.94085964104	0.0	16.877289748567787	-679.8765227826921	662.9992330341244	57652.77272943451	219045.33589574764	-204950.49504950477	68.31683168316832	-68.31683168316832	0.0
69.3069306930693	1500000.0	2746469.7065595663	337.2931641885812	12126.99490715843	0.0	17.019078506733717	-696.7988673633296	679.7797888565958	59299.09789706301	223674.899551232	-207920.79207920775	69.3069306930693	-69.3069306930693	0.0
70.29702970297029	1500000.0	2742887.9705826743	343.19433432157354	12317.402417639776	0.0	17.158756095766968	-713.8584379375902	696.6996818418235	60985.6997167383	228344.02205753728	-210891.0891089107	70.29702970297029	-70.29702970297029	0.0
71.2871287128713	1500000.0	2739226.376591213	349.12905875988423	12508.215542989437	0.0	17.296353950001023	-731.0531912737988	713.7568373237979	62712.64608510167	233052.21886055014	-213861.38613861369	71.28712871287128	-71.28712871287128	0.0
72.27722772277228	1500000.0	2735485.333677545	355.09939520780534	12699.492182414177	0.0	17.431903035726634	-748.3811145630558	730.9492115273291	64479.932821504895	237799.02509164496	-216831.6831683167	72.27722772277228	-72.27722772277228	0.0
