time	A_b	O_b	P_b	L_b	S_b	NAPE_b	NOPE_b	NPPE_b	NLPE_b	NSPE_b	FAAH_b	FAAHinh_b	A_r	O_r	P_r	L_r	S_r	NAPE_r	NOPE_r	NPPE_r	NLPE_r	NSPE_r	FAAH_r	FAAHinh_r	A_m	O_m	P_m	L_m	S_m	FAAH_m	FAAHinh_m	A_p	O_p	P_p	L_p	S_p	PFM_gut	PFM_p	PFM_r
0.0	1.086529840730885	30.128941990799994	9.48475336190918	3.3633780606057737	4.970320313450589	5.624609634967105e-05	0.0012780716570297993	0.0002511829282602317	0.0001094798031002787	0.0001845312110683685	22.28070073270804	0.0	35.38740377380981	929.7558094515989	269.16106207908626	111.36693500466916	164.29271807812495	0.00027697864784443656	0.006293743588134459	0.0012369270238070677	0.0005391230286956023	0.0009087063534678648	141.43118700970456	0.0	1.4664149629552386e-05	0.0002448284938151114	8.714122279862735e-05	0.0	4.4531608875036826e-05	0.00016028999595073373	0.0	2.3153779909161085	13.47035801813674	12.845813900775191	5.076156710766314	0.7252220086793899	0.0	0.0	0.0
0.9900990099009901	30.471592397210795	713.7109715231477	145.65241736933817	86.3653529043254	120.71493660153813	0.00016998307361654468	0.003862500350171242	0.0007591079807111202	0.0003308625313310388	0.0005576776416721906	0.00038252727349612664	22.280318205434522	154.5927266094214	3557.3926798320686	737.2615156227396	464.6340298384107	673.713619953881	0.000326655300155356	0.007422538668282625	0.001458772148991039	0.0006358158186948988	0.001071684957023009	0.0021043319096229647	141.42908254175313	0.00016026722942451984	0.004824339018776597	0.0009798412137713738	0.0	0.0008395485900391243	2.7519464425878052e-09	0.00016028724400429074	9.41279372563667	51.44211261641411	34.99706311382526	21.01862524586106	2.971766785435627	-6509620.409347928	5519392.822246334	674078.1591548482
1.9801980198019802	52.730396626651306	1161.7572207314267	232.820194081505	155.2944952228672	217.71060949117376	0.0002463839455053948	0.005598545649510184	0.0011002977444802726	0.0004795724262019253	0.0008083322553818414	0.0004217976026211398	22.280278935105407	230.17907790188477	4864.3184392416515	968.0006821132587	721.6835423041554	1044.6638659241862	0.0003525235992520851	0.00801034002034658	0.0015742943776832043	0.0006861669613970925	0.0011565532031212824	0.002320667782601086	141.4288660705235	0.00026368068810042746	0.007707351545985685	0.001529350561378367	0.0	0.0014890739276135247	3.0344618343587546e-09	0.00016028696148889904	14.420040802312062	70.42901030227009	46.110524003247235	32.78423031867067	4.609886670056068	-7246790.463621662	5000627.891694263	1502059.6789622877
2.9702970297029703	68.56923939870187	1436.6540306202696	285.18180943793857	209.26930795644876	294.40801528664366	0.0002947253228309483	0.006696999168360013	0.001316179884126816	0.0005736660839160423	0.0009669297513808498	0.0005117395411092791	22.280188993166927	275.80922759502903	5476.041317899151	1075.1490573241076	899.5417514232935	1301.380547461964	0.0003654302209250299	0.008303615181817723	0.0016319325577425286	0.0007112889505673043	0.0011988970126394303	0.0028155907763488834	141.428371012855	0.00033500249624976366	0.00940245668899432	0.0018476157955443788	0.0	0.001988679541700942	3.6815147762306027e-09	0.00016028631443595705	17.570300947807844	79.31608001345542	51.271295050700935	40.92511653700671	5.743550640061051	-7330269.937622975	4120901.3885759274	2102018.0277787424
3.9603960396039604	79.83399060899885	1605.214085235812	316.62267473204946	251.5178816041388	355.0332362018304	0.0003254980828491847	0.007396243711548005	0.0014536043464844254	0.0006335634449446331	0.0010678884413524315	0.0006149922541711055	22.280085740453874	303.4055071499734	5762.3223018650815	1124.9004677159144	1022.5976431197071	1479.0306115018511	0.00037200851325264276	0.008453092697251146	0.0016613097879868673	0.0007240932142756489	0.0012204789543347114	0.0033837189188368815	141.42780275071598	0.000383713247122147	0.010407405709865055	0.0020332373920157283	0.0	0.0023739306816132726	4.424327004496239e-09	0.0001602855716237289	19.528698272036962	83.4751620442495	53.66756615667548	46.55760811016433	6.528055962477356	-7339723.417551828	3428791.5475650723	2503328.358836028
4.9504950495049505	87.84035755991921	1708.4792758627598	335.4900666352214	284.57293159165124	402.93441909385825	0.00034522470138194345	0.007844488510779417	0.0015416991361961103	0.0006719601374090839	0.0011326071545087718	0.0007222036039189173	22.279978529104127	320.11538700892083	5896.258048725367	1147.996297379039	1107.7298220197295	1601.9559152274173	0.00037544967794827714	0.008531285748620542	0.0016766772850200949	0.0007307912414071882	0.0012317686648436895	0.003973608982814749	141.4272127273304	0.00041674027759445596	0.011006994230541986	0.002142086819096642	0.0	0.002671658644645028	5.1956181332230034e-09	0.00016028480033260017	20.73589161199689	85.42098443560872	54.77998081650057	50.45426679724697	7.070896324507685	-7340793.9586103195	2919744.4676920217	2760631.0095027536
5.9405940594059405	93.52620041989735	1771.660348276124	346.80188797019264	310.4218746861973	440.76454790195385	0.00035797145016757277	0.008134130838947968	0.001598623341282845	0.0006967709257332865	0.0011744264427784197	0.0008282056914641444	22.279872527016575	330.240463545829	5958.880432007552	1158.7133004385346	1166.6192534455079	1687.005395797216	0.0003773048993678319	0.008573441657216739	0.0016849623025476622	0.0007344023221499262	0.0012378552415497615	0.0045568208289764696	141.4266293828341	0.0004390412001865295	0.011366350044766717	0.0022061706896864533	0.0	0.0029021913859557965	5.958209686648964e-09	0.0001602840377410467	21.475723565437498	86.33076989206721	55.296172457043276	53.149749736904205	7.4464766829086555	-7340915.191900326	2546109.8137610294	2916364.864371524
6.930693069306931	97.56009409701471	1810.243784405908	353.5746497472023	330.62449931512265	470.62614552383326	0.00036628191650512986	0.008322968231348019	0.0016357360724349184	0.0007129467537314141	0.0012016912604069408	0.0009293309325424619	22.2797714017755	336.37730855703603	5988.123606571865	1163.6819056026789	1207.3498983810891	1745.841642761495	0.0003783386519714966	0.008596931457434917	0.001689578818080848	0.0007364144615864703	0.001241246758323698	0.005113185236779492	141.4260728864444	0.0004540758829120398	0.011582314026683435	0.002243995945961935	0.0	0.003080992776659978	6.685716629883514e-09	0.0001602833102341035	21.92735301005475	86.7556225558749	55.535493045527936	55.01407319735965	7.706299082748076	-7340928.921002271	2269169.133896052	3000941.478177327
7.920792079207921	100.41862865126173	1833.7423564948654	357.62169905178206	346.404980445117	494.18549936347085	0.0003717536356752701	0.008447301226032492	0.0016601715784929966	0.0007235971290028998	0.0012196427709616903	0.0010232753447221997	22.27967745736332	340.09660694458773	6001.746466120201	1165.9814889579657	1235.5163435692307	1786.537310985317	0.0003789345084400675	0.008610471011711456	0.0016922397842091376	0.000737574261635253	0.0012432016334231908	0.005630018711319763	141.42555592165246	0.0004642141912328718	0.011712221810697844	0.0022663471109833477	0.0	0.003219870843341325	7.361563840818696e-09	0.0001602826343868925	22.202299702469034	86.95354251703918	55.64625973340795	56.30331071219919	7.8860124147889366	-7340930.475722141	2060978.020209625	3035886.635137269
8.910891089108912	102.44144822928354	1847.9983011028125	360.03298549167926	358.7238239745954	512.7628147506491	0.0003753946921325148	0.008530036366386643	0.0016764317436164034	0.0007306842284222397	0.0012315882786649642	0.0011090505417696865	22.279591682166274	342.34980964906316	6008.062896696596	1167.042220353364	1254.9902655464202	1814.680008381703	0.000379289305757003	0.008618533016253913	0.0016938242323092632	0.0007382648540416097	0.0012443656460370792	0.006101893591572478	141.42508391611636	0.0004710597673994411	0.011790280185145479	0.002279548283215207	0.0	0.003327872082925853	7.978640752014329e-09	0.00016028201730998134	22.369344410126843	87.04531366087484	55.69735635075834	57.194675440475194	8.010291598669063	-7340930.651777232	1901712.422284866	3036402.580879462
