time	RI	RII	lRIRII	lRIRII_endo	RI_endo	RII_endo
0.0	20.0	20.0	0.0	40.0	0.0	0.0
0.9900990099009901	21.827302178414456	18.49156962963602	0.008958242764748202	38.70301964386062	6.803897789518154	6.2277883186302025
1.9801980198019802	23.263466062092863	17.56477934859993	0.013943377706655935	37.45033929149827	13.912214087440331	11.864718858242657
2.9702970297029703	24.433859113566037	17.032265028548586	0.016807387131710372	36.239562399791005	21.209861259374755	17.086259527519836
3.9603960396039604	25.423483530127882	16.766909975230536	0.018571335520311455	35.06882323837803	28.619175706080423	22.01181769525744
4.9504950495049505	26.28998892682866	16.682488083084515	0.01978757046782353	33.93656429698669	36.087859416616865	26.72275799762821
5.9405940594059405	27.072482179502824	16.720518214398062	0.02074850803637145	32.841411340076824	43.580807090271634	31.274629451755523
6.930693069306931	27.797495877813457	16.841340809393795	0.021604833551664693	31.782104199642845	51.07456495996389	35.705461084071004
7.920792079207921	28.48303377208323	17.018062523846904	0.022431363373202888	30.757458859263494	58.553573035303316	40.04138937350231
8.910891089108912	29.141313737781445	17.232448066397268	0.023263185568823806	29.76634684103844	66.0076164172229	44.30047531343703
9.900990099009901	29.780628079173393	17.47213355294549	0.024115174847095987	28.807684018038884	73.4300965263538	48.49529336823437
10.89108910891089	30.40660545136304	17.728736490242806	0.02499233687681945	27.880424480047466	80.81685844759943	52.63468745171372
11.881188118811881	31.023066976819603	17.996574036760045	0.025895165652659514	26.983557060121406	88.1653955504766	56.72496194303229
12.871287128712872	31.632607126579103	18.27179382123493	0.02682233201597358	26.116103232031946	95.47431005864988	60.770689586616115
13.861386138613861	32.23698788766556	18.55178455640065	0.027771970803229372	25.277115695349316	102.7429472789224	64.7752595932055
14.85148514851485	32.83740624490934	18.834776405537898	0.028742250264988018	24.465677293998237	109.97114766951692	68.74124956038193
15.841584158415841	33.43467570441422	19.119570019665765	0.02973158667746799	23.680900089938447	117.15907886614754	72.67067792765086
16.831683168316832	34.02934948846316	19.405352821704874	0.030738692898124444	22.92192450593111	124.30712196185851	76.56517542330454
17.821782178217823	34.62180415569042	19.691574436256808	0.031762556383522746	22.187918498618743	131.41579459143125	80.42610158951354
18.81188118811881	35.21229633756913	19.97786226083127	0.032802393110740534	21.47807674655928	138.48569901086216	84.25462402586692
19.801980198019802	35.80100126395598	20.26396420188415	0.033857598592229525	20.791619848820748	145.51748710104096	88.05177239608119
20.792079207920793	36.38803890666058	20.5497098614455	0.03492770448683716	20.127793534480723	152.51183687088886	91.8184752859899
21.78217821782178	36.97349172549557	20.83498422324133	0.03601234332567	19.485867885006737	159.46943675179273	95.55558543630053
22.77227722772277	37.55741671246499	21.11970981615499	0.037111221202012185	18.86513657176547	166.39097517465217	99.26389708331293
23.762376237623762	38.13985357372395	21.4038346131082	0.0382240972544141	18.26491611052574	173.27713371772626	102.94415795275103
24.752475247524753	38.72083027596623	21.687323838968148	0.03935076859804372	17.684545134459164	180.12858268387853	106.5970776020577
25.742574257425744	39.300366812623714	21.970154415414413	0.040491059407237094	17.123383686586415	186.94597831157213	110.22333329223314
26.73267326732673	39.87847776477375	22.25231118886396	0.04164481308468266	16.580812532127567	193.7299610851383	113.82357418231068
27.722772277227723	40.455174036893204	22.533784377496634	0.042811886698732725	16.05623249105197	200.4811547909731	117.39842437033624
28.712871287128714	41.0304640353588	22.814567840429742	0.04399214705464902	15.549063790773701	207.20016607093268	120.94848514986982
29.7029702970297	41.60435446782989	23.09465790544093	0.04518546793438417	15.058745438883388	213.8875843076331	124.47433672715674
30.693069306930692	42.17685089034991	23.37405256785551	0.046391728147804304	14.584734615065424	220.54398172474748	127.97653957401917
31.683168316831683	42.7479580725176	23.652750956705813	0.047610810194651576	14.126506082725932	227.16991363645803	131.45563551252545
32.67326732673267	43.31768024633492	23.930752971510213	0.04884259932461916	13.68355161939535	233.76591878610407	134.91214862224157
33.663366336633665	43.88602128034171	24.20805902844592	0.05008698286828831	13.255379464872599	240.33251973642862	138.3465860280179
34.65346534653465	44.45298479288225	24.48466989558298	0.05134384979096617	12.841513787482453	246.87022329820041	141.75943858684383
35.64356435643565	45.01857423080945	24.76058657856181	0.052613090371909726	12.441494167442583	253.3795209738063	145.1511815106902
36.633663366336634	45.58279292301964	25.035810242954685	0.053894595984578804	12.054875096882638	259.86088940754655	148.522274938583
37.62376237623762	46.145644115952415	25.31034216288577	0.05518825894590552	11.681225496489164	266.31479083604125	151.87316446763307
38.613861386138616	46.70713099858661	25.58418368490488	0.05649397240725098	11.320128247065778	272.7416735334702	155.20428165496728
39.603960396039604	47.267256719835984	25.8573362028879	0.05781163027724597	10.97117973517741	279.14197224978045	158.51604449531968
40.59405940594059	47.826024398625655	26.129801143542387	0.05914112717498973	10.633989416328472	285.5161086381524	161.8088578712273
41.584158415841586	48.3834371312873	26.401579955780786	0.060482358394307656	10.308179391693974	291.86449167140177	165.08311398607685
42.57425742574257	48.93949799761257	26.672674102020757	0.06183521987395709	9.99338399700056	298.18751804747666	168.33919278320977
43.56435643564356	49.49421006457767	26.943085052849273	0.0631996081780877	9.689249405285004	304.4855725832387	171.57746234802218
44.554455445544555	50.04757638846425	27.212814283999663	0.06457542048366659	9.39543324261715	310.75902859676853	174.79827929494982
