time	Sti_g1	Sti_g2	Sti_g3	Sti_g4	Sti_b1	Sti_b2	Sti_b3	Sti_b4	Ra	Rd	Inh_g	Inh_b	Sti_g	Sti_b
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307000.0	1940.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	312933.6935330252	2057.390484394813	0.0	0.0	0.0	0.0
1.9801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318974.8748726798	2177.0180831212333	0.0	0.0	0.0	0.0
2.9702970297029703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325125.2110313106	2298.9232252100683	0.0	0.0	0.0	0.0
3.9603960396039604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331386.38394944865	2423.146963079771	0.0	0.0	0.0	0.0
4.9504950495049505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337760.09021566337	2549.7309788676525	0.0	0.0	0.0	0.0
5.9405940594059405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	344248.0406477352	2678.7175868824474	0.0	0.0	0.0	0.0
6.930693069306931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350851.9599850413	2810.14973960415	0.0	0.0	0.0	0.0
7.920792079207921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	357573.5864680945	2944.071033337267	0.0	0.0	0.0	0.0
8.910891089108912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364414.671429054	3080.525712762586	0.0	0.0	0.0	0.0
9.900990099009901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371376.97883471067	3219.5586756389994	0.0	0.0	0.0	0.0
10.89108910891089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378462.2847282388	3361.2154779864222	0.0	0.0	0.0	0.0
11.881188118811881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385672.3770281312	3505.5423357552645	0.0	0.0	0.0	0.0
12.871287128712872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	393009.05472544336	3652.5861314167514	0.0	0.0	0.0	0.0
13.861386138613861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400474.12729991303	3802.3944180366666	0.0	0.0	0.0	0.0
14.85148514851485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	408069.4142019641	3955.0154222411447	0.0	0.0	0.0	0.0
15.841584158415841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415796.7443022773	4110.49804702489	0.0	0.0	0.0	0.0
16.831683168316832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423657.95521611266	4268.891875196493	0.0	0.0	0.0	0.0
17.821782178217823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	431654.89258073183	4430.2471726845715	0.0	0.0	0.0	0.0
18.81188118811881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	439789.40933053073	4594.614891258015	0.0	0.0	0.0	0.0
19.801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	448063.36496636254	4762.046670711279	0.0	0.0	0.0	0.0
20.792079207920793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456478.6247801068	4932.5948408766435	0.0	0.0	0.0	0.0
21.78217821782178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465037.0590275474	5106.312423487222	0.0	0.0	0.0	0.0
22.77227722772277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	473740.54206654377	5283.25313370154	0.0	0.0	0.0	0.0
23.762376237623762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482590.9514668828	5463.471381214906	0.0	0.0	0.0	0.0
24.752475247524753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	491590.1670851391	5647.022271009803	0.0	0.0	0.0	0.0
25.742574257425744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500740.07009892806	5833.961603779263	0.0	0.0	0.0	0.0
26.73267326732673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	510042.5420014178	6024.345875990885	0.0	0.0	0.0	0.0
27.722772277227723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	519499.4635583577	6218.232279549081	0.0	0.0	0.0	0.0
28.712871287128714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529112.7137272878	6415.67870104171	0.0	0.0	0.0	0.0
29.7029702970297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	538884.1685372392	6616.743720569912	0.0	0.0	0.0	0.0
30.693069306930692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	548815.6999281271	6821.486610149638	0.0	0.0	0.0	0.0
31.683168316831683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558909.1745498847	7029.967331664418	0.0	0.0	0.0	0.0
32.67326732673267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	569166.4525210724	7242.246534347258	0.0	0.0	0.0	0.0
33.663366336633665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	579589.3861480802	7458.385551794451	0.0	0.0	0.0	0.0
34.65346534653465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	590179.8186020621	7678.446398469983	0.0	0.0	0.0	0.0
35.64356435643565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600939.5825552908	7902.491765706507	0.0	0.0	0.0	0.0
36.633663366336634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	611870.4987764587	8130.585017180893	0.0	0.0	0.0	0.0
37.62376237623762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	622974.3746848402	8362.790183846977	0.0	0.0	0.0	0.0
38.613861386138616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	634253.002863389	8599.171958311299	0.0	0.0	0.0	0.0
39.603960396039604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	645708.1595308459	8839.79568863674	0.0	0.0	0.0	0.0
40.59405940594059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	657341.6029730645	9084.727371558494	0.0	0.0	0.0	0.0
41.584158415841586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	669155.0719272556	9334.033644996132	0.0	0.0	0.0	0.0
42.57425742574257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681150.2839415913	9587.781780183395	0.0	0.0	0.0	0.0
43.56435643564356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	693328.9336712261	9846.039672791523	0.0	0.0	0.0	0.0
44.554455445544555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705692.6911999283	10108.87583441893	0.0	0.0	0.0	0.0
45.54455445544554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	718243.2002305231	10376.359382004346	0.0	0.0	0.0	0.0
46.53465346534654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	730982.0762663202	10648.560026947098	0.0	0.0	0.0	0.0
47.524752475247524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	743910.9047954819	10925.548064202843	0.0	0.0	0.0	0.0
48.51485148514851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757031.2394110982	11207.394360304941	0.0	0.0	0.0	0.0
49.504950495049506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	770344.5998784478	11494.17034019594	0.0	0.0	0.0	0.0
50.495049504950494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	783852.4702014877	11785.947973970508	0.0	0.0	0.0	0.0
51.48514851485149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	797556.2966715315	12082.799763276	0.0	0.0	0.0	0.0
52.475247524752476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	811457.4858164162	12384.798725530949	0.0	0.0	0.0	0.0
53.46534653465346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	825557.4023678676	12692.018378320417	0.0	0.0	0.0	0.0
54.45544554455446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	839857.3672082974	13004.532723254311	0.0	0.0	0.0	0.0
55.445544554455445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	854358.6552670042	13322.41622855885	0.0	0.0	0.0	0.0
56.43564356435643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	869062.493388997	13645.743810602025	0.0	0.0	0.0	0.0
57.42574257425743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	883970.0582001596	13974.590815146748	0.0	0.0	0.0	0.0
58.415841584158414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	899082.4739634765	14309.032998368912	0.0	0.0	0.0	0.0
59.4059405940594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	914400.8103653482	14649.146505256607	0.0	0.0	0.0	0.0
60.396039603960396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	929926.080331465	14995.007848593448	0.0	0.0	0.0	0.0
61.386138613861384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	945659.2378249285	15346.69388723986	0.0	0.0	0.0	0.0
62.37623762376238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	961601.175612276	15704.281802680534	0.0	0.0	0.0	0.0
63.366336633663366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	977752.723034593	16067.849075005523	0.0	0.0	0.0	0.0
64.35643564356435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	994114.6437766844	16437.473458287477	0.0	0.0	0.0	0.0
65.34653465346534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1010687.6336326993	16813.232955805157	0.0	0.0	0.0	0.0
66.33663366336634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1027472.3182611372	17195.205792429024	0.0	0.0	0.0	0.0
67.32673267326733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1044469.2509614733	17583.47038786569	0.0	0.0	0.0	0.0
68.31683168316832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1061678.9104461845	17978.105329140497	0.0	0.0	0.0	0.0
69.3069306930693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1079101.6986277478	18379.189340975157	0.0	0.0	0.0	0.0
70.29702970297029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1096737.9384264068	18786.80125610616	0.0	0.0	0.0	0.0
71.2871287128713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1114587.8715899587	19201.019984968283	0.0	0.0	0.0	0.0
72.27722772277228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1132651.6565261167	19621.924484614497	0.0	0.0	0.0	0.0
73.26732673267327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1150929.3661922205	20049.593725735205	0.0	0.0	0.0	0.0
74.25742574257426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1169420.9859952962	20484.106660019163	0.0	0.0	0.0	0.0
75.24752475247524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188126.411702228	20925.542187019273	0.0	0.0	0.0	0.0
76.23762376237623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1207045.447445439	21373.979118739135	0.0	0.0	0.0	0.0
77.22772277227723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1226177.8037411717	21829.496144598026	0.0	0.0	0.0	0.0
78.21782178217822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1245523.095539235	22292.171795762908	0.0	0.0	0.0	0.0
79.20792079207921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1265080.840340516	22762.084408329993	0.0	0.0	0.0	0.0
80.1980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1284850.4564042513	23239.31208552052	0.0	0.0	0.0	0.0
81.18811881188118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1304831.2609813868	23723.932659800746	0.0	0.0	0.0	0.0
82.17821782178218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1325022.468561988	24216.023654738674	0.0	0.0	0.0	0.0
83.16831683168317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1345423.1893288228	24715.662244763713	0.0	0.0	0.0	0.0
84.15841584158416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1366032.4275938247	25222.92521557882	0.0	0.0	0.0	0.0
85.14851485148515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1386849.0802832742	25737.888924001036	0.0	0.0	0.0	0.0
86.13861386138613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1407871.9355860748	26260.629256610864	0.0	0.0	0.0	0.0
87.12871287128712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1429099.6716827475	26791.221588164288	0.0	0.0	0.0	0.0
88.11881188118812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1450530.8555431901	27329.740739713354	0.0	0.0	0.0	0.0
89.10891089108911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1472163.9417332436	27876.2609366256	0.0	0.0	0.0	0.0
90.0990099009901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1493997.2715546065	28430.855765109514	0.0	0.0	0.0	0.0
91.08910891089108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1516029.0721071048	28993.59812942945	0.0	0.0	0.0	0.0
92.07920792079207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1538257.4554385429	29564.56020869247	0.0	0.0	0.0	0.0
93.06930693069307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1560680.4179654461	30143.81341283401	0.0	0.0	0.0	0.0
94.05940594059406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1583295.8399323993	30731.428338807636	0.0	0.0	0.0	0.0
95.04950495049505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1606101.484962699	31327.47472662129	0.0	0.0	0.0	0.0
96.03960396039604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1629094.999713076	31932.021415168223	0.0	0.0	0.0	0.0
97.02970297029702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1652273.9138379795	32545.136297821144	0.0	0.0	0.0	0.0
98.01980198019803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1675635.6399168419	33166.88627830587	0.0	0.0	0.0	0.0
99.00990099009901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1699177.4734632375	33797.33722645821	0.0	0.0	0.0	0.0
100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1722896.5933239462	34436.553934004805	0.0	0.0	0.0	0.0
