time	RuBP_ch	PGA_ch	ATP_ch	BPGA_ch	GAP_ch	Pi_ch	DHAP_ch	FBP_ch	F6P_ch	E4P_ch	X5P_ch	SBP_ch	S7P_ch	R5P_ch	Ru5P_ch	G6P_ch	ADP_ch	G1P_ch	x_CO2	x_NADPH_ch	x_Pi_cyt	x_GAP_cyt	x_NADP_ch	x_PGA_cyt	x_DHAP_cyt	x_Proton_ch	x_Starch_ch
50.0	0.3719616331566682	1.0550600813346735	0.49742848117827987	0.07668709909586147	0.010057291287060533	0.7409349542821901	0.22125614430524354	0.015798841403664447	1.9245696355414788	0.7292879876496016	0.002229426201062128	2.097671793859537	0.0009817238809666509	0.0037341021157324735	0.0014936090554765486	4.426510232849453	0.002121518821729232	0.25673759529832696	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
51.0	0.3719616331566642	1.0550600813347748	0.49742848117827965	0.07668709909586154	0.010057291287060706	0.7409349542823673	0.22125614430524737	0.01579884140366541	1.9245696355414896	0.7292879876495625	0.002229426201062196	2.0976717938594587	0.0009817238809666634	0.0037341021157325876	0.0014936090554765944	4.426510232849478	0.0021215188217294455	0.2567375952983284	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
52.0	0.3719616331566602	1.0550600813348763	0.4974284811782794	0.07668709909586159	0.010057291287060881	0.7409349542825444	0.22125614430525123	0.015798841403666376	1.9245696355415003	0.7292879876495234	0.002229426201062264	2.0976717938593805	0.000981723880966676	0.0037341021157327016	0.00149360905547664	4.426510232849503	0.0021215188217296593	0.25673759529832985	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
53.0	0.37196163315665615	1.0550600813349775	0.4974284811782792	0.07668709909586166	0.010057291287061055	0.7409349542827216	0.22125614430525506	0.01579884140366734	1.9245696355415112	0.7292879876494842	0.002229426201062332	2.0976717938593024	0.0009817238809666886	0.0037341021157328157	0.0014936090554766857	4.426510232849528	0.002121518821729873	0.2567375952983313	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
54.0	0.37196163315665265	1.0550600813350648	0.49742848117827904	0.07668709909586173	0.010057291287061206	0.7409349542828745	0.22125614430525836	0.015798841403668173	1.9245696355415205	0.7292879876494506	0.0022294262010623908	2.0976717938592353	0.0009817238809666996	0.003734102115732914	0.001493609055476725	4.426510232849549	0.0021215188217300575	0.25673759529833245	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
55.0	0.3719616331566525	1.0550600813350655	0.49742848117827904	0.07668709909586173	0.010057291287061206	0.7409349542828768	0.22125614430525836	0.015798841403668173	1.9245696355415194	0.7292879876494501	0.0022294262010623916	2.0976717938592344	0.0009817238809667003	0.003734102115732916	0.0014936090554767256	4.426510232849546	0.0021215188217300583	0.2567375952983323	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
56.0	0.37196163315665226	1.0550600813350663	0.49742848117827904	0.07668709909586173	0.010057291287061206	0.740934954282879	0.2212561443052584	0.015798841403668176	1.9245696355415185	0.7292879876494496	0.0022294262010623925	2.0976717938592335	0.0009817238809667012	0.003734102115732917	0.0014936090554767262	4.4265102328495445	0.0021215188217300596	0.2567375952983322	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
57.0	0.3719616331566521	1.055060081335067	0.49742848117827904	0.07668709909586173	0.010057291287061208	0.7409349542828814	0.2212561443052584	0.015798841403668176	1.9245696355415174	0.7292879876494491	0.0022294262010623934	2.0976717938592326	0.000981723880966702	0.0037341021157329185	0.0014936090554767266	4.426510232849542	0.002121518821730061	0.25673759529833207	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
58.0	0.3719616331566519	1.0550600813350677	0.49742848117827904	0.07668709909586173	0.010057291287061208	0.7409349542828837	0.2212561443052584	0.015798841403668176	1.9245696355415165	0.7292879876494487	0.0022294262010623942	2.0976717938592317	0.0009817238809667027	0.00373410211573292	0.0014936090554767273	4.426510232849539	0.0021215188217300622	0.2567375952983319	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
59.0	0.3719616331566517	1.0550600813350686	0.49742848117827904	0.07668709909586173	0.010057291287061208	0.740934954282886	0.2212561443052584	0.01579884140366818	1.9245696355415154	0.7292879876494482	0.002229426201062395	2.097671793859231	0.0009817238809667036	0.0037341021157329215	0.001493609055476728	4.426510232849537	0.0021215188217300635	0.2567375952983318	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
60.0	0.37196163315665154	1.0550600813350692	0.49742848117827904	0.07668709909586173	0.010057291287061208	0.7409349542828882	0.2212561443052584	0.01579884140366818	1.9245696355415143	0.7292879876494478	0.002229426201062396	2.09767179385923	0.0009817238809667044	0.0037341021157329232	0.0014936090554767286	4.426510232849535	0.002121518821730065	0.2567375952983316	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
61.0	0.3719616331566513	1.05506008133507	0.49742848117827904	0.07668709909586173	0.010057291287061208	0.7409349542828906	0.22125614430525842	0.01579884140366818	1.9245696355415134	0.7292879876494472	0.002229426201062397	2.097671793859229	0.000981723880966705	0.0037341021157329245	0.001493609055476729	4.426510232849533	0.002121518821730066	0.2567375952983315	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
62.0	0.37196163315665115	1.0550600813350706	0.49742848117827904	0.07668709909586173	0.010057291287061208	0.7409349542828929	0.22125614430525842	0.01579884140366818	1.9245696355415123	0.7292879876494468	0.0022294262010623977	2.0976717938592278	0.000981723880966706	0.003734102115732926	0.0014936090554767297	4.42651023284953	0.0021215188217300674	0.2567375952983314	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
