time	l	n	m
0.0	0.0999999999999985	0.899999999999988	0.899999999999988
0.9900990099009901	0.05623298272008744	0.7263941258592839	0.6124279853982149
1.9801980198019802	0.06473184647765585	0.6367982466884784	0.537732850858306
2.9702970297029703	0.06891229180344013	0.5828999393131514	0.510081747418674
3.9603960396039604	0.07022263033264523	0.5465361742783124	0.5039959683333441
4.9504950495049505	0.06979396927031038	0.519406849331781	0.5091902519161676
5.9405940594059405	0.06839447277992773	0.49732554944585083	0.5207587207713724
6.930693069306931	0.06651024102261355	0.4780516160134812	0.5360447066114007
7.920792079207921	0.06443342549669778	0.460354665641886	0.553478924911808
8.910891089108912	0.062331041813674604	0.4435607901598112	0.5720858336778123
9.900990099009901	0.06029291449222014	0.427311506151452	0.5912439483698277
10.89108910891089	0.05836305995309855	0.41142793525579235	0.6105540662967631
11.881188118811881	0.05655933274321183	0.3958320042621239	0.6297596625627297
12.871287128712872	0.054885280729637886	0.38050042925903904	0.6486961800607699
13.861386138613861	0.05333706748560675	0.36543807772733194	0.6672581228329572
14.85148514851485	0.051907386983166805	0.35066283924694464	0.6853777675498602
15.841584158415841	0.050587601529339145	0.33619726792959637	0.7030115738504473
16.831683168316832	0.049368862218675584	0.32206414156743235	0.7201316492614295
17.821782178217823	0.04824265768316848	0.3082842390940812	0.7367204589670079
18.81188118811881	0.04720105793648445	0.2948753465995468	0.7527675790967074
19.801980198019802	0.04623679480833653	0.28185192318794206	0.7682676931132609
20.792079207920793	0.04534326227169595	0.26922511162221513	0.7832193379986595
21.78217821782178	0.04451447951468461	0.2570029180312954	0.7976240876731261
22.77227722772277	0.04374504034963579	0.24519046854586046	0.8114859945486873
23.762376237623762	0.04303005673629673	0.23379029376597896	0.8248111765122729
24.752475247524753	0.04236510643922078	0.2228026146696729	0.8376074947755898
25.742574257425744	0.041746184238453325	0.21222561929686215	0.8498842865983947
26.73267326732673	0.04116965706774327	0.20205572205489197	0.8616521319917975
27.722772277227723	0.040632225156798395	0.19228780473317095	0.8729226494484124
28.712871287128714	0.04013088683433804	0.18291543768074298	0.8837083112808202
29.7029702970297	0.039662907283738606	0.17393108162982177	0.8940222771742384
30.693069306930692	0.03922579107257737	0.1653262707157091	0.9038782444225293
31.683168316831683	0.03881725852982403	0.15709177770977537	0.9132903143527208
32.67326732673267	0.038435223984989164	0.14921776223085947	0.9222728714757896
33.663366336633665	0.038077776486227385	0.1416939034174302	0.9308404760053679
34.65346534653465	0.037743163104528625	0.13450951790231644	0.9390077693608375
35.64356435643565	0.03742977376168076	0.12765366424516977	0.9467893906188456
36.633663366336634	0.03713612779561177	0.12111523522952963	0.9541999034954077
37.62376237623762	0.03686086198317822	0.11488303822989554	0.9612537334639512
38.613861386138616	0.036602719723674786	0.1089458655462403	0.9679651134108691
39.603960396039604	0.03636054167420303	0.1032925553831869	0.9743480378042222
40.59405940594059	0.03613325685177315	0.09791204391736014	0.9804162234028289
41.584158415841586	0.035919875066433085	0.09279341022779773	0.9861830778749937
42.57425742574257	0.03571947895428802	0.087925913598727	0.9916616715498631
43.56435643564356	0.03553122019052536	0.08329902533321072	0.996864720574558
44.554455445544555	0.03535431086562142	0.07890245424819682	1.0018045660677213
45.54455445544554	0.03518802015401908	0.0747261679529706	1.006493165168274
46.53465346534654	0.03503166967324668	0.07076040960820143	1.010942082695603
47.524752475247524	0.03488462799361507	0.0669957103031671	1.0151624839134417
48.51485148514851	0.03474630823462263	0.06342289865032066	1.019165134572486
49.504950495049506	0.034616163895266686	0.06003310740074271	1.0229604003772834
50.495049504950494	0.03449368568743736	0.05681777699684027	1.0265582487595575
51.48514851485149	0.03437839884815072	0.05376865730347754	1.0299682535702617
52.475247524752476	0.034269860625926185	0.05087780734324656	1.0331996010390578
53.46534653465346	0.03416765759027107	0.04813759326472822	1.0362610959036995
54.45544554455446	0.034071403647702204	0.045540685067863476	1.0391611698583674
55.445544554455445	0.03398073795236953	0.04308005199426603	1.0419078904210237
56.43564356435643	0.03389532310371918	0.04074895699867455	1.0445089704195518
57.42574257425743	0.0338148434525189	0.03854095030517741	1.0469717782737058
58.415841584158414	0.03373900356911907	0.036449862872339686	1.0493033477237144
59.4059405940594	0.03366752682671326	0.03446979856771769	1.0515103893009008
60.396039603960396	0.03360015401116861	0.03259512593356107	1.0535993016225491
61.386138613861384	0.03353664225548507	0.030820470213687057	1.0555761821640688
62.37623762376238	0.03347676374308063	0.02914070515660232	1.057446837792774
63.366336633663366	0.033420304848685106	0.027550944306272737	1.059216796374381
64.35643564356435	0.03336706534125157	0.02604653227764248	1.060891318076124
65.34653465346534	0.03331685663795689	0.024623036258890382	1.0624754049191518
66.33663366336634	0.03326950249326256	0.023276237277425314	1.0639738132892578
67.32673267326733	0.03322483686845874	0.02200212191406676	1.0653910628637078
68.31683168316832	0.03318270383716459	0.02079687368601522	1.0667314472016607
69.3069306930693	0.033142956946186214	0.019656865041774208	1.0679990441186389
70.29702970297029	0.03310545828775141	0.018578649145983808	1.0691977245046074
71.2871287128713	0.033070078595067484	0.017558952034972857	1.0703311628170529
72.27722772277228	0.03303669610058916	0.01659466503225978	1.071402845256105
73.26732673267327	0.03300519606653338	0.01568283729994574	1.0724160784951995
74.25742574257426	0.03297547090763383	0.014820668551144875	1.073373998878729
75.24752475247524	0.032947418892363835	0.014005502202929268	1.0742795794750015
76.23762376237623	0.03292094477107333	0.013234818572082967	1.0751356392220233
