time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17
0.0	999.999903688753	0.0	3999.9998073775	0.0	0.0	999.999903688753	0.0	0.0	99.9999903688752	499.999951844377	499.999975922188	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	994.417901226626	5.582002462125976	3999.76148092553	0.23831866894856005	7.783022890930692e-06	216.66829785937307	6.189389934364926e-08	1.1776150590589284e-17	99.9999903688752	499.999951844377	499.999975922188	9.735260331387372e-18	1.2777497584084082e-74	2.2325724356204802e-77	1.066378550835113e-81	7.827019915777453e-82	783.3316056870426	8.04444917064012e-08
1.9801980198019802	989.3120109401651	10.687892748587263	3999.197705834376	0.8020063668321428	9.517629658320403e-05	216.6666446136175	1.1937003492205816e-06	4.344829990928842e-15	99.9999903688752	499.999951844377	499.999975922188	6.068090195343597e-15	8.731582143753879e-66	1.0619047920845863e-68	4.1543047800643335e-73	2.7627677837704587e-73	783.3332555214149	2.3600211931303583e-06
2.9702970297029703	984.6037548187866	15.396148869966034	3998.4533189723234	1.5461119049616892	0.00037650021969111897	216.66663944173712	6.357606815747911e-06	1.202058510817423e-13	99.9999903688752	499.999951844377	499.999975922188	2.1583405173621946e-13	1.843232009928133e-59	3.3399806087248457e-62	1.7782112484583033e-66	1.4348428413785391e-66	783.3332428071528	1.5082257376453445e-05
3.9603960396039604	980.2338312532147	19.76607243553786	3997.603707109513	2.395150181405539	0.00095008658749244	216.66662568298003	2.011624800266633e-05	1.17910976915268e-12	99.9999903688752	499.999951844377	499.999975922188	2.4598382928312226e-12	3.965032730206795e-55	9.832231021138873e-58	6.733497959502987e-62	6.176994403365411e-62	783.3332050487651	5.284075777454868e-05
4.9504950495049505	976.1561411407654	23.84376254798688	3996.687834324741	3.310083738861478	0.0018893139030743376	216.66659779868152	4.800054199629535e-05	6.6176025736674995e-12	99.9999903688752	499.999951844377	499.999975922188	1.52528463413296e-11	7.133850108113153e-52	2.270691258553493e-54	1.9111632458358096e-58	1.910700191448643e-58	783.3331233921062	0.00013449740286339702
5.9405940594059405	972.3340120514385	27.66589163731354	3995.7259924023083	4.270566113338171	0.0032488618575831738	216.66654975697224	9.604223163561026e-05	2.6245826818334692e-11	99.9999903688752	499.999951844377	499.999975922188	6.49290909175634e-11	2.7596529335242573e-49	1.0810821922946083e-51	1.0850786059793319e-55	1.1536114379679907e-55	783.3329766085393	0.0002812809200638484
6.930693069306931	968.7377062055335	31.26219748321829	3994.7288357413	5.265899724748927	0.005071911454376813	216.66647530810098	0.00017049104685715557	8.224921467077393e-11	99.9999903688752	499.999951844377	499.999975922188	2.144569034259534e-10	3.7725414683561864e-47	1.758499535044517e-49	2.0502932315993626e-53	2.279421547034139e-53	783.3327423482868	0.0005155410229468313
7.920792079207921	965.3427160460462	34.657187642705615	3993.701950705716	6.290461294945828	0.007395376840977878	216.66636813553643	0.00027766347601760645	2.1757380516325154e-10	99.9999903688752	499.999951844377	499.999975922188	5.906977451932533e-10	2.451529235334022e-45	1.329396367101312e-47	1.76958225793446e-51	2.036209728528869e-51	783.3323978444121	0.0008600445213802449
8.910891089108912	962.1285630509847	37.8713406377672	3992.6481994492146	7.341354694851235	0.010253233436849047	216.66622192555766	0.00042387316563231164	5.06772053834893e-10	99.9999903688752	499.999951844377	499.999975922188	1.4204642396111458e-09	9.131097674224503e-44	5.664757817750543e-46	8.4994938666501405e-50	1.0052185223741872e-49	783.3319202612944	0.0013376268093668873
9.900990099009901	959.077929325031	40.921974363720935	3991.5689493976743	8.417179462620014	0.013678517208686685	216.66603038967438	0.0006154084863298825	1.0693869568251303e-09	99.9999903688752	499.999951844377	499.999975922188	3.075649636855124e-09	2.207327419107662e-42	1.5415260210698524e-44	2.572821836948345e-48	3.1098599586313684e-48	783.3312868313964	0.0019710550521676246
10.89108910891089	956.1760158304547	43.823887858297205	3990.4647344507543	9.517368438213909	0.0177044885350759	216.66578726127383	0.0008585358702913498	2.085986620362536e-09	99.9999903688752	499.999951844377	499.999975922188	6.127788503378429e-09	3.790121161905521e-41	2.9451944487645694e-43	5.415373302520402e-47	6.663905874435293e-47	783.3304748733848	0.002783010011693163
11.881188118811881	953.4100589072992	46.589844781452705	3989.335619526589	10.641822557158854	0.02236529375517333	216.6654862791444	0.001159516268752192	3.817004617487653e-09	99.9999903688752	499.999951844377	499.999975922188	1.1412554535715822e-08	4.9381704731951345e-40	4.232843021236824e-42	8.512227295185687e-46	1.0633709974362562e-45	783.3294617477928	0.0037961303189824845
12.871287128712872	950.7689598401402	49.23094384861182	3988.1814062811986	11.790704765545634	0.027696330758526372	216.66512116513113	0.0015246274743941136	6.624584049586584e-09	99.9999903688752	499.999951844377	499.999975922188	2.0104856867463535e-08	5.107127720166406e-39	4.786914671659385e-41	1.0456436675767685e-44	1.3230143727673382e-44	783.3282247828743	0.005033086545251725
13.861386138613861	948.2429967877346	51.75690690101747	3987.001751661658	12.964321274034024	0.03373444181018469	216.66468559998208	0.001960188250351162	1.0997663930086864e-08	99.9999903688752	499.999951844377	499.999975922188	3.3805348885778764e-08	4.358470403878059e-38	4.432047130848545e-40	1.0443151700420227e-43	1.3356575520366308e-43	783.3267411891204	0.006516666598558906
14.85148514851485	945.8235977325294	54.17630595622286	3985.796237537675	14.163051833804884	0.04051800602216596	216.66417319958455	0.002472582064963808	1.7580578399138298e-08	99.9999903688752	499.999951844377	499.999975922188	5.463928511701602e-08	3.1599883721641344e-37	3.464909304960777e-39	8.759170240604746e-43	1.1307427535143114e-42	783.3249879726066	0.008269862278405406
15.841584158415841	943.5031593658555	56.49674432289682	3984.5644122530643	15.387308150995265	0.04808697344289953	216.66357749272453	0.003068279300146155	2.7205469821619314e-08	99.9999903688752	499.999951844377	499.999975922188	8.536877743255364e-08	1.9919290606450193e-36	2.3427518930628716e-38	6.324788618917926e-42	8.231318107897425e-42	783.3229418525227	0.010315951632777024
16.831683168316832	941.2749010596553	58.72500262909701	3983.3058157386827	16.637508773758068	0.05648286506159673	216.66289190090006	0.0037538574011865447	4.092884540360507e-08	99.9999903688752	499.999951844377	499.999975922188	1.2951961073448794e-07	1.1141391301581629e-35	1.4006598819467658e-37	4.025573916319284e-41	5.277072332351876e-41	783.3205791855254	0.01267857447935263
17.821782178217823	939.132745893446	60.867157795306454	3982.0199948522836	17.914063772466715	0.06574875275260011	216.66210972037698	0.004536018780521034	6.007261123664896e-08	99.9999903688752	499.999951844377	499.999975922188	1.9152379625631526e-07	5.593516414677129e-35	7.481086437180137e-37	2.2803734312165372e-40	3.0084974530549633e-40	783.3178758979835	0.01538180001698911
18.81188118811881	937.0712229830306	62.928680705721916	3980.7065127567425	19.217365393689985	0.07592922706997006	216.66122410651323	0.005421606446907582	8.626998138036698e-08	99.9999903688752	499.999951844377	499.999975922188	2.768792778157789e-07	2.5570848447554147e-34	3.622029115793714e-36	1.166259401650066e-39	1.5473300640287548e-39	783.3148074264338	0.018450186211054518
19.801980198019802	935.0853865078277	64.91451718092479	3979.3649546881697	20.547782331761255	0.0870703575713256	216.66022806025813	0.006417617455347409	1.2151661743788867e-07	99.9999903688752	499.999951844377	499.999975922188	3.9232805490878996e-07	1.075965157321303e-33	1.60859459432299e-35	5.453411372807196e-39	7.271654583747909e-39	783.3113486660098	0.021908831186388516
20.792079207920793	933.1707481332778	66.8291555554748	3977.9949314395853	21.905656289777724	0.099219648139831	216.6591144167064	0.007531214296277648	1.6822741074284998e-07	99.9999903688752	499.999951844377	499.999975922188	5.460541943911642e-07	4.2044245958408773e-33	6.614608124205878e-35	2.3545562881824687e-38	3.153790605217549e-38	783.307473926463	0.02578341700698649
21.78217821782178	931.323220203926	68.67668348482661	3976.5960814177956	23.291299970918274	0.11242598878935493	216.6578758355632	0.008769734367554002	2.2929931400283676e-07	99.9999903688752	499.999951844377	499.999975922188	7.479031887049585e-07	1.5372669745431424e-32	2.5382469276161935e-34	9.463755153858415e-38	1.2728016549431045e-37	783.3031568952797	0.030100246341214592
22.77227722772277	929.5390676882537	70.4608360004989	3975.1680717823815	24.70499599038677	0.12673960473509444	216.65650479337572	0.010140697673730395	3.081806422303647e-07	99.9999903688752	499.999951844377	499.999975922188	1.0096241673602568e-06	5.293421344344875e-32	9.150628345837335e-34	3.5656968458152417e-37	4.8134327379296955e-37	783.2983706073662	0.03488627253367022
23.762376237623762	927.814867276647	72.18503641210539	3973.710598992368	26.14699638194457	0.1422120031909242	216.65499357738915	0.01165181289366521	4.089472664685788e-07	99.9999903688752	499.999951844377	499.999975922188	1.345136485047377e-06	1.7262075216396982e-31	3.11724613871819e-33	1.2669159961583207e-36	1.7160572107239937e-36	783.2930874207874	0.04016912360023153
