time	s9	s10	s11	species_1	species_3	species_4	species_12	s2	s13	species_2
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9900990099009901	7.887627718355829	39.70355029271566	0.4911358359478931	2.6324139459802907	0.9255663081203107	0.4525129847176817	38.273948983540166	1.0	1.0	1.0
1.9801980198019802	6.697241504324899	112.28196991213558	6.664767431149049	2.50293418863374	0.004397806321816985	0.5326526616982498	83.65048515986507	1.0	1.0	1.0
2.9702970297029703	3.1206318244020093	146.2429171347605	22.47318805991797	2.5073066511013367	0.00037450206737687695	0.5226002101578472	132.90586524618942	1.0	1.0	1.0
3.9603960396039604	0.6824308299509434	139.617418406279	41.3141509737212	2.5119075117367617	0.00010822203275642628	0.5191727190354589	184.909334642399	1.0	1.0	1.0
4.9504950495049505	0.05402128739129087	114.88454873417834	57.44967427357333	2.514918049077586	5.513296722181043e-05	0.516965363861225	238.02487149848355	1.0	1.0	1.0
5.9405940594059405	0.003542504010822226	90.79045948441907	69.00352750694175	2.516143283126825	3.800762690324713e-05	0.5160968441542194	292.17797948708227	1.0	1.0	1.0
6.930693069306931	0.000658800067536522	70.73499835828504	76.23550737722238	2.515524480097523	3.127731154166592e-05	0.5166097709000748	346.3823178307405	1.0	1.0	1.0
7.920792079207921	0.00044621587312213397	54.545870997757056	79.87329783523603	2.513112370637524	2.8897627491399357e-05	0.5184696570930807	399.1569006790497	1.0	1.0	1.0
8.910891089108912	0.00040641099448540484	41.68130048740029	80.74625214941595	2.5090610335048917	2.893087201025882e-05	0.5215686416579606	449.1801442156672	1.0	1.0	1.0
9.900990099009901	0.00039337520113191853	31.552721439196375	79.64864158665083	2.503620561569259	3.0647644216462896e-05	0.5257286048817125	495.49114892058117	1.0	1.0	1.0
10.89108910891089	0.0003922321843335253	23.604539643096253	77.25612845330377	2.4971256601940985	3.3760999650634286e-05	0.5307062064279248	537.5677166081641	1.0	1.0	1.0
11.881188118811881	0.00039878345993484113	17.35257484298925	74.08805152304413	2.489979076967287	3.816766438146131e-05	0.5362015683444233	575.313698285759	1.0	1.0	1.0
12.871287128712872	0.00041138931311464995	12.397736761663994	70.50638456119479	2.482629855556424	4.3843985652444585e-05	0.5418716959347935	608.9813875139857	1.0	1.0	1.0
13.861386138613861	0.0004299008595188769	8.424487376641778	66.7369531470175	2.4755477169387072	5.08066201065421e-05	0.5473487217721987	639.0644233659513	1.0	1.0	1.0
14.85148514851485	0.00045541446808840925	5.193213433180934	62.89947607800805	2.469195831830914	5.910434132433831e-05	0.552261979643929	666.1920852334791	1.0	1.0	1.0
15.841584158415841	0.0004903333238267575	2.5387754803653557	59.037481331145756	2.4640040640792504	6.884780911249037e-05	0.5562623608059284	691.0376975379752	1.0	1.0	1.0
16.831683168316832	0.0005387107871788332	0.4610262970659955	55.1464523776267	2.4603432318835172	8.026095909123878e-05	0.5590477945718421	714.1619720822941	1.0	1.0	1.0
17.821782178217823	0.0006065528032044439	0.00034164800707633014	51.245043288759646	2.458499063385577	9.359624164499018e-05	0.5603894842068811	735.0506794477535	1.0	1.0	1.0
18.81188118811881	0.0007017733427335281	0.0003135028890742086	47.35738492903268	2.4586444143614083	0.00010920015149709464	0.5601577443904187	755.3700439912153	1.0	1.0	1.0
19.801980198019802	0.0008386409526831675	0.00038116731503185435	43.38661437429018	2.460811678164344	0.00012830959531162162	0.5583439689462906	776.2095891979142	1.0	1.0	1.0
20.792079207920793	0.0010431505765835854	0.0004894509846293835	39.22709983105418	2.4648727610017804	0.00015337313867350535	0.555072210464177	798.2156264952783	1.0	1.0	1.0
21.78217821782178	0.0013642566615752456	0.0006689312081308374	34.77409644289882	2.470537870197436	0.0001892615538019953	0.5505919304100464	822.0465897941907	1.0	1.0	1.0
22.77227722772277	0.0019036987882216044	0.0009841752904607161	29.927200463984313	2.4773806600545107	0.00024645417869008384	0.5452491150125244	848.361182668088	1.0	1.0	1.0
