time	M	P0	P1	P2	Pn	Pt	EmptySet
32.67326732673267	1.441438780841034e-14	8.218219395026766e-15	-1.5146015774970107e-15	-5.282389262261831e-15	-7.529892805760732e-15	-6.108664250492809e-15	0.0
33.663366336633665	1.4842674115013788e-14	8.484615207249421e-15	-1.5618998954133643e-15	-5.432085828295691e-15	-7.752176506032006e-15	-6.261547022491639e-15	0.0
34.65346534653465	1.5270960421617242e-14	8.751011019472077e-15	-1.6091982133297183e-15	-5.581782394329552e-15	-7.974460206303281e-15	-6.414429794490475e-15	0.0
35.64356435643565	1.569924672822069e-14	9.017406831694732e-15	-1.6564965312460719e-15	-5.731478960363412e-15	-8.196743906574555e-15	-6.567312566489305e-15	0.0
36.633663366336634	1.6127533034824137e-14	9.283802643917388e-15	-1.7037948491624259e-15	-5.881175526397273e-15	-8.41902760684583e-15	-6.720195338488141e-15	0.0
37.62376237623762	1.6555819341427588e-14	9.550198456140044e-15	-1.7510931670787795e-15	-6.030872092431133e-15	-8.641311307117104e-15	-6.873078110486973e-15	0.0
38.613861386138616	1.69684265959135e-14	1.0014465342247743e-14	-1.6420055675439069e-15	-6.017442643056467e-15	-8.6225722652363e-15	-6.267555133588931e-15	0.0
39.603960396039604	1.7379328242388928e-14	1.0500257157677673e-14	-1.51590590174771e-15	-5.986267922059507e-15	-8.577614143486907e-15	-5.579530809616452e-15	0.0
40.59405940594059	1.7790229888864328e-14	1.0986048973107603e-14	-1.3898062359515259e-15	-5.955093201062549e-15	-8.532656021737517e-15	-4.8915064856439885e-15	0.0
41.584158415841586	1.8201131535339734e-14	1.1471840788537509e-14	-1.2637065701553354e-15	-5.923918480065589e-15	-8.487697899988127e-15	-4.203482161671544e-15	0.0
42.57425742574257	1.8612033181815162e-14	1.1957632603967438e-14	-1.1376069043591386e-15	-5.8927437590686295e-15	-8.442739778238738e-15	-3.5154578376990684e-15	0.0
43.56435643564356	1.9022934828290564e-14	1.2443424419397368e-14	-1.0115072385629481e-15	-5.86156903807167e-15	-8.397781656489348e-15	-2.8274335137265983e-15	0.0
44.554455445544555	1.9433836474765967e-14	1.2929216234827299e-14	-8.854075727667576e-16	-5.830394317074712e-15	-8.352823534739958e-15	-2.1394091897541278e-15	0.0
45.54455445544554	1.9844738121241367e-14	1.3415008050257228e-14	-7.593079069705608e-16	-5.799219596077752e-15	-8.307865412990564e-15	-1.45138486578165e-15	0.0
46.53465346534654	2.0255639767716773e-14	1.3900799865687158e-14	-6.332082411743703e-16	-5.768044875080792e-15	-8.262907291241175e-15	-7.633605418091794e-16	0.0
47.524752475247524	2.0666541414192175e-14	1.4386591681117037e-14	-5.071085753781862e-16	-5.736870154083835e-15	-8.217949169491785e-15	-7.533621783676914e-17	0.0
48.51485148514851	2.1077443060667603e-14	1.4872383496547018e-14	-3.8100890958198936e-16	-5.705695433086873e-15	-8.172991047742391e-15	6.126881061357619e-16	0.0
49.504950495049506	2.148834470714298e-14	1.5358175311976897e-14	-2.549092437858052e-16	-5.674520712089916e-15	-8.128032925993005e-15	1.3007124301081703e-15	0.0
50.495049504950494	2.1899246353618384e-14	1.5843967127406827e-14	-1.2880957798961467e-16	-5.643345991092955e-15	-8.083074804243615e-15	1.988736754080643e-15	0.0
51.48514851485149	2.231014800009379e-14	1.6329758942836757e-14	-2.709912193424212e-18	-5.612171270095998e-15	-8.038116682494225e-15	2.6767610780531098e-15	0.0
52.475247524752476	2.2721049646569214e-14	1.6815550758266687e-14	1.2338975360277259e-16	-5.580996549099038e-15	-7.993158560744832e-15	3.3647854020255893e-15	0.0
53.46534653465346	2.3131951293044617e-14	1.7301342573696617e-14	2.4948941939896307e-16	-5.549821828102079e-15	-7.948200438995442e-15	4.052809725998059e-15	0.0
54.45544554455446	2.3542852939519995e-14	1.7787134389126497e-14	3.7558908519514725e-16	-5.518647107105121e-15	-7.903242317246055e-15	4.74083404997047e-15	0.0
55.445544554455445	2.3953754585995445e-14	1.8272926204556452e-14	5.01688750991344e-16	-5.487472386108159e-15	-7.858284195496659e-15	5.42885837394298e-15	0.0
56.43564356435643	2.4364656232470825e-14	1.8758718019986357e-14	6.277884167875345e-16	-5.456297665111202e-15	-7.813326073747272e-15	6.116882697915417e-15	0.0
57.42574257425743	2.4775557878946228e-14	1.9244509835416287e-14	7.53888082583725e-16	-5.4251229441142444e-15	-7.768367951997882e-15	6.8049070218878855e-15	0.0
58.415841584158414	2.518645952542163e-14	1.9730301650846217e-14	8.799877483799092e-16	-5.3939482231172836e-15	-7.723409830248492e-15	7.492931345860352e-15	0.0
59.4059405940594	2.559736117189706e-14	2.0216093466276147e-14	1.0060874141761058e-15	-5.3627735021203235e-15	-7.678451708499099e-15	8.180955669832829e-15	0.0
60.396039603960396	2.600826281837246e-14	2.070188528170605e-14	1.1321870799722965e-15	-5.331598781123365e-15	-7.633493586749709e-15	8.868979993805277e-15	0.0
61.386138613861384	2.6419164464847864e-14	2.118767709713598e-14	1.2582867457684872e-15	-5.3004240601264066e-15	-7.588535465000319e-15	9.55700431777774e-15	0.0
62.37623762376238	2.6830066111323267e-14	2.167346891256591e-14	1.3843864115646836e-15	-5.269249339129446e-15	-7.543577343250929e-15	1.0245028641750221e-14	0.0
63.366336633663366	2.724096775779867e-14	2.215926072799584e-14	1.5104860773608743e-15	-5.2380746181324865e-15	-7.498619221501539e-15	1.0933052965722689e-14	0.0
64.35643564356435	2.7651869404274072e-14	2.2645052543425746e-14	1.6365857431570584e-15	-5.2068998971355296e-15	-7.453661099752149e-15	1.162107728969513e-14	0.0
65.34653465346534	2.8062771050749475e-14	2.313084435885565e-14	1.762685408953249e-15	-5.1757251761385695e-15	-7.408702978002759e-15	1.2309101613667573e-14	0.0
66.33663366336634	2.847367269722488e-14	2.361663617428561e-14	1.8887850747494394e-15	-5.14455045514161e-15	-7.363744856253367e-15	1.2997125937640072e-14	0.0
67.32673267326733	2.888457434370028e-14	2.410242798971551e-14	2.01488474054563e-15	-5.113375734144651e-15	-7.318786734503977e-15	1.3685150261612511e-14	0.0
68.31683168316832	2.929547599017571e-14	2.4588219805145466e-14	2.1409844063418267e-15	-5.082201013147691e-15	-7.273828612754586e-15	1.4373174585585014e-14	0.0
69.3069306930693	2.970637763665111e-14	2.507401162057537e-14	2.267084072138017e-15	-5.0510262921507325e-15	-7.228870491005196e-15	1.5061198909557463e-14	0.0
70.29702970297029	3.0117279283126514e-14	2.55598034360053e-14	2.3931837379342077e-15	-5.0198515711537724e-15	-7.183912369255804e-15	1.5749223233529933e-14	0.0
71.2871287128713	3.052818092960189e-14	2.6045595251435203e-14	2.519283403730392e-15	-4.9886768501568155e-15	-7.138954247506416e-15	1.6437247557502366e-14	0.0
72.27722772277228	3.0939082576077345e-14	2.653138706686516e-14	2.6453830695265953e-15	-4.957502129159854e-15	-7.093996125757023e-15	1.7125271881474878e-14	0.0
73.26732673267327	3.134998422255272e-14	2.7017178882295066e-14	2.771482735322779e-15	-4.926327408162897e-15	-7.0490380040076345e-15	1.781329620544731e-14	0.0
74.25742574257426	3.1760885869028125e-14	2.750297069772497e-14	2.8975824011189696e-15	-4.895152687165936e-15	-7.0040798822582445e-15	1.850132052941976e-14	0.0
75.24752475247524	3.217178751550355e-14	2.7988762513154926e-14	3.02368206691516e-15	-4.863977966168977e-15	-6.959121760508854e-15	1.9189344853392254e-14	0.0
76.23762376237623	3.2582689161978956e-14	2.847455432858483e-14	3.1497817327113506e-15	-4.832803245172018e-15	-6.914163638759463e-15	1.98773691773647e-14	0.0
77.22772277227723	3.299359080845436e-14	2.896034614401476e-14	3.275881398507541e-15	-4.80162852417506e-15	-6.869205517010074e-15	2.056539350133717e-14	0.0
78.21782178217822	3.3404492454929736e-14	2.9446137959444665e-14	3.4019810643037253e-15	-4.7704538031781014e-15	-6.824247395260685e-15	2.1253417825309606e-14	0.0
79.20792079207921	3.3815394101405164e-14	2.993192977487462e-14	3.5280807300999284e-15	-4.739279082181139e-15	-6.7792892735112916e-15	2.194144214928212e-14	0.0
80.1980198019802	3.4226295747880567e-14	3.0417721590304525e-14	3.6541803958961125e-15	-4.708104361184183e-15	-6.734331151761903e-15	2.262946647325455e-14	0.0
81.18811881188118	3.463719739435597e-14	3.090351340573443e-14	3.780280061692303e-15	-4.676929640187223e-15	-6.689373030012512e-15	2.3317490797227002e-14	0.0
82.17821782178218	3.504809904083137e-14	3.1389305221164385e-14	3.9063797274885e-15	-4.645754919190263e-15	-6.64441490826312e-15	2.4005515121199504e-14	0.0
83.16831683168317	3.5459000687306775e-14	3.187509703659429e-14	4.03247939328469e-15	-4.614580198193304e-15	-6.59945678651373e-15	2.469353944517195e-14	0.0
84.15841584158416	3.586990233378217e-14	3.236088885202422e-14	4.1585790590808745e-15	-4.583405477196346e-15	-6.55449866476434e-15	2.538156376914441e-14	0.0
85.14851485148515	3.628080398025758e-14	3.2846680667454125e-14	4.284678724877065e-15	-4.552230756199387e-15	-6.50954054301495e-15	2.606958809311686e-14	0.0
86.13861386138613	3.669170562673301e-14	3.333247248288408e-14	4.410778390673262e-15	-4.521056035202428e-15	-6.464582421265559e-15	2.675761241708936e-14	0.0
87.12871287128712	3.710260727320841e-14	3.3818264298313985e-14	4.536878056469452e-15	-4.489881314205467e-15	-6.419624299516169e-15	2.7445636741061803e-14	0.0
88.11881188118812	3.751350891968379e-14	3.430405611374389e-14	4.6629777222656364e-15	-4.45870659320851e-15	-6.37466617776678e-15	2.813366106503424e-14	0.0
89.10891089108911	3.792441056615924e-14	3.478984792917385e-14	4.7890773880618395e-15	-4.427531872211549e-15	-6.329708056017387e-15	2.882168538900675e-14	0.0
90.0990099009901	3.833531221263462e-14	3.527563974460375e-14	4.915177053858024e-15	-4.39635715121459e-15	-6.284749934267999e-15	2.950970971297918e-14	0.0
91.08910891089108	3.874621385911002e-14	3.576143156003368e-14	5.041276719654214e-15	-4.365182430217632e-15	-6.239791812518607e-15	3.0197734036951656e-14	0.0
92.07920792079207	3.9157115505585425e-14	3.6247223375463584e-14	5.167376385450405e-15	-4.334007709220673e-15	-6.194833690769217e-15	3.0885758360924105e-14	0.0
93.06930693069307	3.956801715206085e-14	3.673301519089354e-14	5.293476051246595e-15	-4.302832988223713e-15	-6.149875569019826e-15	3.15737826848966e-14	0.0
94.05940594059406	3.997891879853625e-14	3.721880700632345e-14	5.419575717042786e-15	-4.271658267226753e-15	-6.104917447270436e-15	3.226180700886904e-14	0.0
95.04950495049505	4.038982044501166e-14	3.7704598821753393e-14	5.5456753828389825e-15	-4.240483546229793e-15	-6.059959325521044e-15	3.294983133284154e-14	0.0
96.03960396039604	4.080072209148706e-14	3.8190390637183304e-14	5.671775048635173e-15	-4.209308825232835e-15	-6.015001203771654e-15	3.3637855656813987e-14	0.0
97.02970297029702	4.1211623737962464e-14	3.867618245261321e-14	5.797874714431357e-15	-4.178134104235878e-15	-5.970043082022266e-15	3.432587998078642e-14	0.0
98.01980198019803	4.1622525384437866e-14	3.916197426804314e-14	5.923974380227548e-15	-4.1469593832389185e-15	-5.925084960272876e-15	3.5013904304758896e-14	0.0
99.00990099009901	4.203342703091327e-14	3.964776608347307e-14	6.0500740460237444e-15	-4.115784662241958e-15	-5.8801268385234844e-15	3.570192862873137e-14	0.0
100.0	4.244432867738867e-14	4.013355789890299e-14	6.176173711819934e-15	-4.084609941244999e-15	-5.8351687167740945e-15	3.638995295270384e-14	0.0
