time	CtrA	GcrA	DnaA	Fts	Zring	DivK	DivK_P	I	CcrM	hcori	hctrA	hccrM	hfts	Ini	Elong	DNA
0.0	0.11	0.78	0.6	0.29	1.0	0.66	0.34	0.11	0.5	1.0	0.0	0.0	0.0	0.0	0.05	1.05
0.9900990099009901	0.10546803301364427	0.7836315364007422	0.5964025380907778	0.2801226260953771	0.9998839109123929	0.668988200223557	0.32895584621273394	0.10572870277038086	0.473946387411122	0.9747425525422527	0.0	0.0	0.0	1.8021357030510996e-05	0.05666484239267284	1.0566648423926734
1.9801980198019802	0.10131598523391372	0.787428796131011	0.5927992204252349	0.27058167465598715	0.9998989389642297	0.6776218126331406	0.3182081921290272	0.10162325990391836	0.4493489565619334	0.9545608782309422	0.0	0.0	0.0	3.636854874927228e-05	0.06476477248359687	1.0647647724835974
2.9702970297029703	0.09750852587536132	0.7913510633643271	0.589190712052164	0.2613656871641883	0.9999119854406138	0.6859119988972423	0.3077491921591953	0.09767723128063696	0.42612139898199836	0.9383898387236845	0.0	0.0	0.0	5.497721605342006e-05	0.07409776684099363	1.074097766840994
3.9603960396039604	0.09401397835508236	0.7953617671183151	0.5855783252736099	0.2524635953772038	0.9999233157514421	0.6938690118104213	0.29757168933987993	0.0938844268495123	0.40418275059585473	0.9254005325738909	0.0	0.0	0.0	7.379051048969373e-05	0.08433173531528008	1.0843317353152802
4.9504950495049505	0.09080390769567494	0.7994282404150511	0.581963730848013	0.24386470803547045	0.9999331587554149	0.7015027729691506	0.2876686574397296	0.09023889691894703	0.3834570507593704	0.9149442148229644	0.0	0.0	0.0	9.275826955607076e-05	0.09515715463911346	1.0951571546391137
5.9405940594059405	0.08785275737034859	0.8035214496092221	0.5783487667286256	0.23555869802287285	0.9999417120360088	0.7088228874918941	0.2780332038611084	0.08673492282379884	0.3638730234642434	0.9065105941569256	0.0	0.0	0.0	0.00011183614837637967	0.10635234341631807	1.1063523434163178
6.930693069306931	0.08513752932058999	0.8076157102472202	0.5747353135122316	0.22753558996392362	0.9999491463581397	0.7158386575970859	0.2686585718048595	0.08336700795453438	0.34536377924919065	0.899696521990226	0.0	0.0	0.0	0.0001309847853114492	0.11777685442416201	1.117776854424162
7.920792079207921	0.08263750182789067	0.811688401437926	0.5711252154164692	0.21978574824353814	0.9999556094461757	0.7225590951721815	0.2595381417844973	0.08012986913483937	0.32786653647051905	0.8941822759268483	0.0	0.0	0.0	0.00015016904457118934	0.12934557003768452	1.1293455700376849
8.910891089108912	0.08033398056633412	0.8157196871565481	0.5675202321601922	0.21229986543481358	0.9999612291967843	0.7289929334505592	0.25066543256697926	0.07701842833400199	0.3113223606523352	0.8897134463169576	0.0	0.0	0.0	0.00016935735519560887	0.14100710949076609	1.1410071094907666
9.900990099009901	0.07821007877243154	0.8196922501140342	0.5639220116766602	0.2050689511209767	0.9999661164188586	0.7351486378970875	0.2420341016086126	0.07402780470112037	0.2956759207311607	0.8860870002594607	0.0	0.0	0.0	0.00018852115067424755	0.1527299884294609	1.1527299884294613
