time	AprE	DegU	DegUP	Dim	mAprE	mDegU
0.0	0.0	10.0	0.0	0.0	0.0	0.0
0.9900990099009901	9.769397240489402e-05	9.959399726723808	0.03669630138099903	1.1257660414283926e-05	0.004926068926711015	0.003940872649269387
1.9801980198019802	0.00038944008483295095	9.924165444774522	0.06807155630700781	7.844958127397938e-05	0.00980361288798481	0.007843140656928711
2.9702970297029703	0.000873249858573756	9.89353643951934	0.09482612201320713	0.00023096706352248016	0.014633124890486104	0.011707634481256035
3.9603960396039604	0.0015471551162006389	9.866854553058905	0.11759740660178457	0.0004784156125134115	0.019415096971431796	0.015535292434474806
4.9504950495049505	0.0024092078678384873	9.843553987379973	0.1369550863896805	0.0008181057914224749	0.024150016995707953	0.019327061610836825
5.9405940594059405	0.003457480097087729	9.823150817555684	0.15340111075089452	0.0012402937093588119	0.02883836677139562	0.023083838887250862
6.930693069306931	0.004690063491324023	9.805232796382827	0.16737279634255708	0.001731730246839008	0.03348062105939706	0.026806439463871783
7.920792079207921	0.006105069145326072	9.789449809783127	0.17924774113934475	0.002277974555828794	0.038077247170514986	0.030495583696134948
8.910891089108912	0.007700627257009444	9.77550517767235	0.18934964321342102	0.0028648323213098115	0.04262870493247309	0.034151895508648444
9.900990099009901	0.009474886826766178	9.763147882435673	0.19795440426391694	0.0034791878896227217	0.04713544687927698	0.03777590774761502
10.89108910891089	0.011426015367111346	9.752165730972154	0.20529611371999992	0.004109429472809495	0.05159791856304478	0.04136807128673453
11.881188118811881	0.01355219862609541	9.742379408972456	0.21157267000827276	0.004745609854309596	0.056016558923032624	0.044928765791892755
12.871287128712872	0.01585164032585407	9.733637358960685	0.21695090792426883	0.005379442379241956	0.06039180067028753	0.04845831081551553
13.861386138613861	0.01832256191636213	9.725811400489082	0.22157117708508361	0.006004200544190391	0.06472407066252003	0.05195697642147305
14.85148514851485	0.02096320234368078	9.718793006982414	0.22555136568080553	0.006614566814996021	0.06901379025463453	0.05542499289934318
15.841584158415841	0.023771817831563277	9.712490155659964	0.22899039384910314	0.0072064602760036275	0.07326137561750933	0.05886255936192828
16.831683168316832	0.02674668167508914	9.70682467230952	0.23197121785654454	0.007776861608809187	0.07746723802223092	0.062269851169114515
17.821782178217823	0.029886084044948687	9.701729999809809	0.23456339424379918	0.008323646350647	0.08163178408986883	0.06564702621148129
18.81188118811881	0.033188331801040735	9.697149327114746	0.23682525532033452	0.00884543236106949	0.0857554160085889	0.06899423013786689
19.801980198019802	0.03665174831413912	9.693034023273693	0.23880574604555635	0.009341444171440958	0.08983853172083324	0.07231160063589874
20.792079207920793	0.04027467329450419	9.689342328548658	0.24054596892947536	0.009811394852671271	0.09388152508371446	0.07559927088276455
21.78217821782178	0.044055462626410746	9.686038260371376	0.24208048053521417	0.01025538472294171	0.09788478600599775	0.07885737228576946
22.77227722772277	0.04799248820780472	9.68309070200292	0.24343837376743602	0.010673815859845058	0.10184870056450059	0.08208603661144513
23.762376237623762	0.052084137794229074	9.680472640209068	0.2446441834426149	0.0110673205002337	0.10577365110328915	0.08528539761483599
24.752475247524753	0.05632881484646198	9.67816052984827	0.24571864015171266	0.011436701865766973	0.10966001631801868	0.08845559224623649
25.742574257425744	0.06072493838129714	9.676133763136693	0.24667929816020068	0.011782885651518008	0.11350817132792182	0.09159676151493966
26.73267326732673	0.06527094282502427	9.674374226279271	0.24754105771803592	0.012106880640855399	0.11731848773749266	0.09470905107378645
27.722772277227723	0.06996527786923494	9.672865928679768	0.24831659938988582	0.012409747029902635	0.12109133368967318	0.0977926115796379
28.712871287128714	0.07480640832865101	9.671594692596495	0.24901674500752924	0.012692571223355015	0.12482707391206845	0.10084759887544273
29.7029702970297	0.07979281400072165	9.670547892941771	0.24965075773878329	0.012956446002294996	0.12852606975750996	0.10387417403255687
30.693069306930692	0.08492298952678891	9.66971423881189	0.2502265915412437	0.013202455134016461	0.13218867924006109	0.10687250328478592
31.683168316831683	0.09019544425465982	9.669083589741161	0.25075109859174266	0.013431661629750917	0.1358152570673822	0.10984275788008736
32.67326732673267	0.09560870210245455	9.668646800807643	0.25123020191520157	0.013645098973244594	0.13940615467022538	0.11278511387121358
33.663366336633665	0.10116130142363214	9.668395591804025	0.25166903911571425	0.013843764760998889	0.14296172022968423	0.1156997518623478
34.65346534653465	0.10685179487311594	9.668322436485479	0.2520720821345856	0.014028616285136325	0.1464822987027164	0.11858685672553813
35.64356435643565	0.1126787492744233	9.668420468024516	0.25244323778178657	0.014200567620419194	0.14996823184640068	0.1214466172984412
36.633663366336634	0.11864074548784916	9.66868339946545	0.25278593060703175	0.014360488035150146	0.15341985824114965	0.12427922607029435
37.62376237623762	0.12473637827956485	9.669105455063693	0.2531031730972853	0.014509201290388176	0.15683751331329998	0.12708487886539732
38.613861386138616	0.13096425619165272	9.669681311461815	0.2533976245191112	0.014647485692083984	0.1602215293572253	0.12986377452793813
39.603960396039604	0.1373230014130763	9.670406047362354	0.2536716400543795	0.0147760747418718	0.1635722355571263	0.13261611461203662
40.59405940594059	0.14381124965155268	9.671275099952158	0.25392731234471666	0.01489565820167116	0.16688995800866754	0.13534210308064717
41.584158415841586	0.15042765000633387	9.672284227195702	0.25416650652013273	0.01500688347583327	0.17017501974054702	0.13804194601515885
42.57425742574257	0.1571708648418911	9.673429475072842	0.2543908898225649	0.015110357217963478	0.17342774073607353	0.14071585133720677
43.56435643564356	0.1640395696625051	9.674707148976562	0.25460195676523334	0.015206647084456456	0.17664843795481328	0.14336402854381947
