time	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27
0.0	1200.0	0.0	0.0	0.0	0.0	0.0	1200.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	300.0	0.0	10.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	1099.3309567458818	1.689811334164749e-05	6.789907088603525e-05	1.2004081706790248e-07	2.5372991743960597e-15	3.511080535685757e-15	1018.4207143073766	0.620546155468527	5.654297712504958	0.023356647219695992	2.425272272782724e-05	2.3495406281219704e-07	1.6149649031721396	9.066166552416135e-05	97.71596896520043	266.0916388998988	7.27223183105203	2.7277681689479767	0.021527086231401742	1.4532764304231665	1.9785336593473365e-17	2.430622885774894e-10	100.6689752347648	2.6271919493090075e-07	0.00010714507830612938	78.18535501343145	20.339734062121437
1.9801980198019802	1099.128310566932	0.0001764889716678493	0.0012640787542872243	4.839670989756813e-06	1.3390024605694585e-12	4.009671331351564e-12	1011.6021955863208	0.9626354948509218	12.485045559207641	0.11044497153972697	0.00019456171113982188	4.085852498529413e-06	1.6159903470852015	0.0006218423705739922	97.51296321005519	258.9495398241225	7.221760301536979	2.778239698463022	0.016355616071225817	1.3320861261617252	4.4860391912484733e-14	1.7464070537426612e-08	100.87042049717253	3.3977182180961957e-06	0.0005211568738954893	78.2865650606813	20.364468642498707
2.9702970297029703	1098.914698733973	0.000692990006436304	0.006475025117073505	3.7998445881514075e-05	4.461469218409818e-11	2.0353108679908314e-10	1004.8797452888778	1.3060011163365441	19.25184926017666	0.2582389791198149	0.0006357600830305358	2.080285797145147e-05	1.621145378350045	0.0017889902162171992	97.29825658636037	251.92226565394486	7.166502444975284	2.8334975550247212	0.019948468212834556	1.344957918324024	3.2298843767349755e-12	1.810737844661028e-07	101.07878806113848	1.7227409993680942e-05	0.0014824505141846473	78.30079663927408	20.332797296269966
3.9603960396039604	1098.6842197928413	0.001845140795540163	0.020235519465416067	0.00015996644081177404	5.204568341150845e-10	3.178813327551179e-09	998.1426825167994	1.6508979704222628	25.95664058254411	0.46059409968800297	0.0014551838298641165	6.481552504051716e-05	1.6263244040865006	0.0035844251523400846	97.0746416376832	244.97813651611744	7.109697105748939	2.8903028942510693	0.02573126283152258	1.358571280613787	6.315611767692274e-11	9.003209146302971e-07	101.29538381716893	5.398010668623106e-05	0.002985351680473651	78.33521674626752	20.277441378505063
4.9504950495049505	1098.431527199439	0.003961970554648657	0.04846229513242238	0.0004823188453284284	3.4533066005901794e-09	2.641113623857244e-08	991.3925952321837	1.997256374411705	32.598811551162754	0.7100655969259945	0.0027392076010076117	0.00015497783930686556	1.6315363384689354	0.0059524610350533335	96.8428280659388	238.1167695370166	7.051288149554774	2.9487118504452337	0.03213290460670403	1.3724361815217323	6.166820376053782e-10	3.0379424933915914e-06	101.51952511815874	0.00012990642726153233	0.004989906018153078	78.38930882578553	20.201002275645624
5.9405940594059405	1098.150097933103	0.0074059768299589825	0.09813339609288264	0.001179503582709524	1.6052338424378573e-08	1.475869548399555e-07	984.632731510914	2.345017805852105	39.176901671823984	0.9982137535926089	0.004549846263948776	0.0003136271941600979	1.636789414564642	0.008816454040222584	96.60349150061992	231.3382449005526	6.9912203599203675	3.008779640079642	0.03879798437447012	1.3864923377850014	3.900173953956876e-09	8.064156875087655e-06	101.75058093552397	0.00026464066166690455	0.007440723828539985	78.46173688214357	20.10526743121173
6.930693069306931	1097.8325934820973	0.012555608238049826	0.17692962710437285	0.002497005355676466	5.8318904831739725e-08	6.271609459708268e-07	977.866579078473	2.694120558148959	45.68924025589618	1.315980086100139	0.006922929877073897	0.0005655255633027176	1.6420925521026117	0.012087771477722584	96.35727495089469	224.64287205673386	6.929438735428929	3.0705612645710803	0.04564738998157657	1.4007304279762036	1.829959935404552e-08	1.8180381596521816e-05	101.9879610012805	0.00048040848722996166	0.01027135946831444	78.55111234015905	19.991758073932612
7.920792079207921	1097.4712337999642	0.019788165189323092	0.29286103491704435	0.004755689442951082	1.7669182440821313e-07	2.1793779829748877e-06	971.0975831567896	3.0444963115074075	52.134092248078694	1.6540794022862424	0.00986792578317378	0.000936747001462478	1.647455225221521	0.0156710203604005	96.10478988781217	218.03113841819322	6.865888289089545	3.1341117109104637	0.05266481370537765	1.4151529575097532	6.901043073557672e-08	3.64064838347142e-05	102.23111064411022	0.0008011562529162083	0.013407788215366624	78.65612129067978	19.861851993641785
8.910891089108912	1097.0581654273556	0.029464110716023357	0.45390131845486736	0.00835221038852235	4.6547089897186615e-07	6.488920061238287e-06	964.3290892552178	3.3960691752561063	58.509690200713734	2.0033785644503888	0.013369325269009144	0.00145357967628945	1.6528870426848001	0.019468455636682765	95.84661683259347	211.5036900992021	6.800514176119761	3.199485823880247	0.05984819991712788	1.4297650847077183	2.2017680071650894e-07	6.662797803944193e-05	102.47950724125396	0.001251654555573035	0.016771809047667775	78.77554442825549	19.716818823521375
