time	s51	s52	s53	s78	s85	s211	s213	s482	s483	s484	s489	s490	s491	s492	s493	s494	s495	s496	s498	s499	s500	s501	s536	s107	s108	s109	s110	s111	s112	s113	s445	s446	s447	s448	s451	s517	s518	s519	s520	s521	s522	s523	s524	s525	s526	s528	s529	s530	s531	s533	s535	s527	s1	s2	s5	s6	s7	s17	s18	s20	s21	s22	s23	s24	s25	s26	s27	s29	s30	s31	s32	s33	s35	s200	s381	s383	s385	s387	s389	s391	s393	s473	s474	s475	s476	s477	s478	s479	s502	s3
0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	8.0	0.0	953.0	1650.0	22.0	8.0	8.0	750.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	0.0	1500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.9900990099009901	199.7346123416853	0.0010699768956665802	1.420949466252317e-05	0.22299181925233255	0.0029743885516984527	4.7322588050889633e-07	3.5636320159751204e-05	9.99611959900062e-10	1.0539934177239306e-14	8.358788678310359e-20	1.349518251993137e-35	2.876593957682051e-30	5.340562395370536e-25	5.6517986265091e-41	2.1540067103231623e-46	0.006329157817143587	0.006328946428572749	0.006328946419188653	0.0063289464191884455	0.006328946419601742	1.7318555523026305e-07	0.006328944976983546	0.0014473878448680963	1.895478369172913e-06	9.069020205191432e-09	9.068728287965967e-09	9.068728283942046e-09	9.068728283941997e-09	9.068728284242904e-09	9.071141331784699e-09	1.0809143155404435e-06	9.071044977583756e-09	9.071141364586657e-09	9.07114136535457e-09	9.071141365366419e-09	1.8019000111599598e-07	1.801900009547004e-07	1.8019000095469814e-07	1.8019877383184205e-07	4.957202243680282e-07	1.8019000096675963e-07	1.8026250953522905e-07	1.8142282730709157e-08	1.802625108812709e-07	1.802625108807962e-07	1.802625108807962e-07	1.8026251088079597e-07	1.8026251085000635e-07	1.8025961380365753e-07	3.716742493097072e-05	2.148320512029989e-05	1.511945711845384e-11	7.999959121348223	7.999959117347351	7.999706126148917	0.0013205705879317919	953.8177218859526	1648.9695774902696	21.99974081462691	7.994396094420772	7.999959121348265	744.2287227142621	7.993630191105932	7.993630212055683	7.999959121348265	7.999959121409944	8.00020837075952	7.99362659667469	7.999958946591772	7.993630192672132	7.993630191105549	0.0004375743310078367	1499.9994305474595	5.026360078091521	4.0667712333466385e-05	4.066576450935932e-05	4.066576447383407e-05	4.0665764473833566e-05	4.066576447649011e-05	4.068186376330544e-05	4.066575518472616e-05	4.068122081871253e-05	4.068186405288463e-05	4.068186405966598e-05	4.068186405966604e-05	4.068186405966604e-05	4.068186405977059e-05	4.0682497754793886e-05	1.1130549632089926e-09	1.0
1.9801980198019802	199.47197882179495	0.004127603326185874	5.4829968144312264e-05	0.4433539559088566	0.005916011684801601	3.6850672653221968e-06	0.00027744950933885845	4.000052068002634e-09	8.439570176483075e-14	1.3356509416702509e-18	1.6485954558758205e-33	1.7975182957796443e-28	1.6936912254094783e-23	1.3398901625638376e-38	9.85053781401455e-44	0.012643440253040174	0.012642596808667642	0.012642596733754284	0.012642596733751022	0.012642596737051003	6.91806863714534e-07	0.012642591168576798	0.002894096369600494	7.340151956198918e-06	3.5118343189498275e-08	3.5116064261523813e-08	3.511606419858337e-08	3.511606419858198e-08	3.511606420328849e-08	3.513489566084684e-08	4.187896024913967e-06	3.51341433776326e-08	3.513489617382292e-08	3.513489618584757e-08	3.513489618603306e-08	3.432508243902587e-07	3.432508231317294e-07	3.432508231316946e-07	3.4328479078835066e-07	9.447049507161773e-07	3.4325082322580265e-07	3.4353143036229675e-07	7.026979237169543e-08	3.435314408628331e-07	3.435314408591254e-07	3.4353144085912534e-07	3.435314408591215e-07	3.435314406185484e-07	3.435202172202524e-07	7.080808364097313e-05	4.095961744277414e-05	5.859519996578474e-11	7.999918242920516	7.999918226904833	7.9994120890029405	0.0026433484792063823	954.6285952183122	1647.9464454605252	21.99948146857715	7.988806723491787	7.999918242920853	738.5029631068201	7.987275710843722	7.987275794553746	7.999918242920854	7.999918243167639	8.000416955178142	7.987268873432381	7.999917544823519	7.987275717100042	7.987275710840669	0.0008745259574638639	1499.9988614934634	10.014045866029786	8.12920498035585e-05	8.128426229816965e-05	8.128426201422733e-05	8.128426201421956e-05	8.12842620354517e-05	8.134859804192935e-05	8.128422605519135e-05	8.134602720521282e-05	8.1348600355898e-05	8.134860041017333e-05	8.134860041017421e-05	8.134860041017421e-05	8.134860041101071e-05	8.135113560559381e-05	4.45010452566988e-09	1.0
2.9702970297029703	199.21206808141216	0.008960876881420967	0.00011906602464158921	0.661116710223561	0.008825226635753684	1.2109793061285117e-05	0.0009115671644444375	9.003699215891068e-09	2.8509860258236777e-13	6.770202606674274e-18	2.8132184325676976e-32	2.0489558079021237e-27	1.2878180360839878e-22	3.413979262966602e-37	3.732203569491411e-42	0.01894296077523284	0.01894106773889638	0.018941067486593362	0.018941067486576906	0.01894106749769313	1.5544706909038554e-06	0.018941055421137734	0.004340131847776515	1.5997166121295657e-05	7.653481908134945e-08	7.65273110414662e-08	7.652731072913227e-08	7.65273107291219e-08	7.65273107524767e-08	7.658932989708902e-08	9.131765953516898e-06	7.658685123528064e-08	7.658933244217661e-08	7.658933250191363e-08	7.658933250283535e-08	4.907975303087697e-07	4.907975261646988e-07	4.907975261645267e-07	4.9087154462167e-07	1.3513597885388378e-06	4.907975264743929e-07	4.914086885550412e-07	1.5317866500382962e-07	4.914087231240302e-07	4.914087231118084e-07	4.914087231118084e-07	4.914087231117895e-07	4.914087223185255e-07	4.913842515856239e-07	0.00010125459717342222	5.861825760455794e-05	1.2780371103391308e-10	7.999877364716613	7.999877328654056	7.9991178905334985	0.003968316590610619	955.4326813855436	1646.930538056538	21.999221953221998	7.983231775137895	7.999877364717755	732.8223548300037	7.980936442594692	7.980936630742927	7.999877364717756	7.999877365273176	8.000625751443144	7.980926712058593	7.999875796078408	7.9809364566524	7.980936442584411	0.001310858092076633	1499.998292837406	14.963362361535731	0.00012187310196042122	0.00012185558858365659	0.00012185558762620349	0.00012185558762616426	0.00012185558769775639	0.00012200020662167322	0.00012185550940595824	0.00012199442435963288	0.000122000214422525	0.00012200021460579121	0.0001220002146057956	0.0001220002146057956	0.00012200021460861919	0.00012200591972199327	1.0007988002212072e-08	1.0
3.9603960396039604	198.95484912533172	0.015378068333066314	0.00020438917471135627	0.8763100308267046	0.011702386735541545	2.7958267894919182e-05	0.0021041419029619955	1.601289592060261e-08	6.764106006402316e-13	2.1426369964371212e-17	2.0923988530352514e-31	1.149626068848795e-26	5.43227273322693e-22	3.3502522935527454e-36	4.80440861656449e-41	0.02522783152981806	0.025224474451837377	0.025224473855031716	0.02522447385497985	0.025224473881279533	2.759796758235648e-06	0.025224453212809014	0.005785500509991662	2.7561443763117465e-05	1.3185743119213136e-07	1.3184005265073904e-07	1.3184005168273587e-07	1.31840051682693e-07	1.3184005175507333e-07	1.3198355356661437e-07	1.5741167151391087e-05	1.31977815785636e-07	1.3198356145297376e-07	1.3198356163832027e-07	1.3198356164118038e-07	6.242928965560994e-07	6.242928869691524e-07	6.242928869686187e-07	6.24420394110906e-07	1.7196749527680774e-06	6.242928876854401e-07	6.253451684448307e-07	2.6396712327665006e-07	6.253452484007512e-07	6.25345248372448e-07	6.25345248372448e-07	6.253452483723887e-07	6.253452465346631e-07	6.253030679235242e-07	0.000128808223053449	7.463032531611475e-05	2.2036845563793883e-10	7.999836486736247	7.999836422576849	7.998823532694287	0.005295457961537334	956.2300411668053	1645.9217900872322	21.998962260073068	7.977671138599064	7.999836486738956	727.1865346004327	7.974612271106319	7.974612605239255	7.999836486738959	7.999836487726641	8.000834757758046	7.974599995720234	7.999833701726662	7.974612296064125	7.974612271081988	0.0017465739176003442	1499.997724578685	19.874612107050126	0.00016241095775463646	0.0001623798379577559	0.00016237983569024675	0.0001623798356901229	0.00016237983585966624	0.00016263669329403025	0.0001623797013983083	0.00016262641749025759	0.00016263671176420597	0.0001626367121988206	0.0001626367121988344	0.00016263671219883443	0.00016263671220552816	0.00016264685626220533	1.7783560974390946e-08	1.0
4.9504950495049505	198.70029131768482	0.023205799539374166	0.000308512536889655	1.0889635189517273	0.014547841453235857	5.320321154972275e-05	0.004003269946201057	2.5029948862963982e-08	1.3223211321726485e-12	5.238285302099499e-17	9.961701183555563e-31	4.389026577125105e-26	1.660349076122991e-21	1.984109060864334e-35	3.527799726548299e-40	0.03149816335845636	0.031492930831722374	0.03149292966850335	0.03149292966837702	0.03149292971964685	4.306417570040581e-06	0.031492898671242324	0.007230208543503883	4.1756677452725066e-05	1.997628964761024e-07	1.997297404824312e-07	1.9972973816435235e-07	1.997297381642238e-07	1.9972973833754782e-07	2.0000342274400461e-07	2.3860878168793477e-05	1.9999247479893096e-07	2.0000344162582294e-07	2.00003442070168e-07	2.0000344207702582e-07	7.450618246274824e-07	7.450618063467305e-07	7.450618063454534e-07	7.452549556878572e-07	2.0532645618164745e-06	7.450618077122622e-07	7.466550017923696e-07	4.0000688414036465e-07	7.466551542238435e-07	7.46655154169818e-07	7.46655154169818e-07	7.466551541696756e-07	7.466551506604831e-07	7.465912207122033e-07	0.000153741822421028	8.915088528076428e-05	3.3413650851297603e-10	7.999795608979149	7.999795508655261	7.998529017421456	0.006624755753221852	957.0207347390409	1644.920137016876	21.998702380780735	7.972124704413356	7.999795608984446	721.5951421706983	7.968303082474552	7.968303604008364	7.999795608984448	7.99979561052812	8.00104397234246	7.968288608947693	7.9997912631257355	7.9683031214186935	7.968303082427103	0.002181676587182897	1499.997156716701	24.748095210962287	0.00020290570554409713	0.00020285710439425515	0.00020285709996943648	0.00020285709996913448	0.00020285710029996918	0.00020325806185602605	0.00020285689756746362	0.00020324201181333814	0.0002032580978902535	0.00020325809873951033	0.00020325809873954402	0.00020325809873954407	0.0002032580987526192	0.00020327395137307474	2.7773695142993716e-08	1.0
5.9405940594059405	198.44836437763675	0.03228731315090363	0.0004293680636477285	1.2991064325912285	0.01736193643879467	8.960193473777474e-05	0.0067407179603693485	3.6057129401736174e-08	2.287043561661924e-12	1.0877113922919249e-16	3.572212495329539e-30	1.3127013236161234e-25	4.138547042093701e-21	8.519752634908627e-35	1.8107415056352553e-39	0.03775406581510821	0.03774654943183843	0.03774654742594479	0.037746547425683445	0.03774654751411163	6.192978243473133e-06	0.03774650459103665	0.008674262091899046	5.833262173339078e-05	2.790527029689428e-07	2.7899671814288456e-07	2.7899671342695843e-07	2.789967134266438e-07	2.7899671377924536e-07	2.7945867063420515e-07	3.335029465403626e-05	2.794401830240447e-07	2.7945870904012264e-07	2.7945870994511546e-07	2.794587099590845e-07	8.543043256346388e-07	8.54304294783863e-07	8.543042947812662e-07	8.545740766358652e-07	2.355402059976664e-06	8.543042970878148e-07	8.565284477358366e-07	5.589174198903012e-07	8.565287049272841e-07	8.565287048360152e-07	8.565287048360152e-07	8.565287048357251e-07	8.56528698905178e-07	8.564393519741795e-07	0.00017630253453995885	0.00010232038684596731	4.671575122852846e-10	7.999754731445046	7.999754586871553	7.998234346633779	0.007956193248003588	957.8048216839142	1643.9255149574374	21.99844230713253	7.9665923644001815	7.999754731454211	716.0478203017842	7.962008764126404	7.962009514348063	7.999754731454216	7.9997547336777	8.00125339343193	7.961992437617237	7.9997484816204825	7.962008820130736	7.962008764044533	0.0026161692247075033	1499.9965892508592	29.584109368256993	0.00024335743310085526	0.00024328748125591445	0.00024328747361656178	0.0002432874736159363	0.00024328747418709374	0.00024386431611015137	0.00024328719282978178	0.00024384121255299933	0.00024386437830785493	0.00024386437977605814	0.00024386437977612802	0.00024386437977612808	0.00024386437979872445	0.00024388721119016513	3.997527817628428e-08	1.0
6.930693069306931	198.19903837519846	0.042480902581644324	0.0005650858766555416	1.5067676905434868	0.020145013564738	0.00013871696656719276	0.010433489722201445	4.9096674073942557e-08	3.6350117217949264e-12	2.0178896739314446e-16	1.0527610178236153e-29	3.316650604372118e-25	8.960867275421632e-21	2.9267981933072513e-34	7.24406058751337e-39	0.04399564718233226	0.04398544149147504	0.04398543831273495	0.04398543831225186	0.04398543845241055	8.418136342995675e-06	0.04398538245072071	0.010117667254769952	7.706263619584048e-05	3.686413477593449e-07	3.685544479944663e-07	3.685544394207592e-07	3.6855443942008997e-07	3.685544400611111e-07	3.6927123005859365e-07	4.4082051577457226e-05	3.692425309194783e-07	3.6927129986818137e-07	3.692713015153343e-07	3.692713015407622e-07	9.53107288723311e-07	9.531072408628425e-07	9.531072408581241e-07	9.534635920822655e-07	2.6290523190563615e-06	9.531072444362531e-07	9.560435652749617e-07	7.385426030308182e-07	9.560439641866599e-07	9.560439640449208e-07	9.560439640449208e-07	9.560439640443928e-07	9.560439548309141e-07	9.559258675136816e-07	0.00019671420057794663	0.00011426604119109283	6.176645844821956e-10	7.999713854133669	7.999713657208205	7.997939522232825	0.00928975384861067	958.5823609945512	1642.9378606611533	21.998182031051613	7.961074011643991	7.99971385414824	710.5442147362924	7.955729204803012	7.955730224871388	7.999713854148247	7.9997138571754665	8.00146301927777	7.9557113689338514	7.999705358543327	7.955729280929093	7.955729204673194	0.0030500549251249055	1499.9960221805677	34.382949880548274	0.00028376622761778467	0.0002836710613013941	0.00028367104918104334	0.00028367104917988617	0.00028367105008603166	0.0002844554598642968	0.0002836706814897552	0.0002844240249411493	0.0002844555585220741	0.0002844555608546116	0.00028445556085474104	0.00028445556085474115	0.0002844555608906273	0.0002844866418378432	5.438521356271907e-08	1.0
7.920792079207921	197.95228372707183	0.05365849043458972	0.0007139755558902413	1.7119758764259831	0.02289741096755361	0.00020193472840640553	0.01518524435590433	6.415078508889182e-08	5.430876487417658e-12	3.447134459457607e-16	2.6867329972529387e-29	7.405638989729783e-25	1.7501928693976213e-20	8.534139601772073e-34	2.4120416323553725e-38	0.050223014487425055	0.050209716952704785	0.05020971221746848	0.05020971221664618	0.05020971242547417	1.0980561716713404e-05	0.0502096424295683	0.011560430087420994	9.774146076994645e-05	4.6754568664544424e-07	4.67418850463488e-07	4.674188361069341e-07	4.674188361056501e-07	4.674188371789973e-07	4.6846465963506074e-07	5.594077567377328e-05	4.6842276743323945e-07	4.684647765073838e-07	4.684647792686206e-07	4.684647793112529e-07	1.0424551424829205e-06	1.0424550726656311e-06	1.0424550726577347e-06	1.0429069760576864e-06	2.8769007203422653e-06	1.0424550778771792e-06	1.0461767877717023e-06	9.369295585375286e-07	1.0461773695691223e-06	1.0461773693621409e-06	1.0461773693621405e-06	1.0461773693612553e-06	1.0461773559017199e-06	1.046027514817626e-06	0.00021517955939130898	0.00012510306896885696	7.840570293814167e-10	7.999672977044747	7.999672719647904	7.997644546103123	0.010625421077438819	959.3534110822233	1641.9571115131675	21.997921544595194	7.955569540478122	7.999672977066522	705.083974171789	7.949464294542853	7.949465625489797	7.999672977066531	7.999672981021503	8.001672848146901	7.949445291414262	7.999661895214421	7.949464393840033	7.949464294349352	0.0034833367547826436	1499.9954555052386	39.14490967605551	0.00032413217571518755	0.0003240079366921242	0.0003240079186157971	0.0003240079186138254	0.0003240079199652019	0.00032503149693168806	0.0003240074572469512	0.00032499045421738966	0.0003250316440358533	0.00032503164751926855	0.00032503164751948956	0.00032503164751948967	0.00032503164757306325	0.00032507224942936294	7.100042046456172e-08	1.0
8.910891089108912	197.7080711925471	0.06570434049461389	0.0008745091866617434	1.9147592426388307	0.025619463088638394	0.0002804824502444413	0.02108758104283476	8.122163081434684e-08	7.739502394265045e-12	5.529139745599374e-16	6.142272181976593e-29	1.5045720886132454e-24	3.159552796822425e-20	2.1949400934417188e-33	6.976902598828297e-38	0.05643627351834184	0.056419484476935164	0.05641947774850054	0.05641947774718628	0.056419478043971925	1.387893633513243e-05	0.05641939342418403	0.013002556600594654	0.00012018319998257953	5.748752841707631e-07	5.746986446997739e-07	5.746986221224822e-07	5.746986221202049e-07	5.746986238081098e-07	5.761545631470119e-07	6.882195506506008e-05	5.760962162910165e-07	5.761547469058067e-07	5.761547512530541e-07	5.761547513201829e-07	1.1232395126335032e-06	1.1232394154554916e-06	1.1232394154430804e-06	1.1237949898070776e-06	3.1013794986317e-06	1.1232394227076733e-06	1.1278125019106485e-06	1.1523095025066186e-06	1.1278133115384344e-06	1.1278133112500343e-06	1.1278133112500339e-06	1.1278133112486395e-06	1.1278132924875665e-06	1.1276289650962009e-06	0.00023188223658655784	0.000134935830487246	9.648846737380499e-10	7.999632100178003	7.999631774173553	7.997349420112327	0.011963178575831478	960.1180297829362	1640.9832055242694	21.997660839953046	7.950078846468875	7.999632100209043	699.6667502344254	7.943213924665198	7.943215607396608	7.999632100209056	7.999632105215893	8.00188287832171	7.943194094870184	7.99961809294181	7.943214050170703	7.943213924390085	0.003916017751749968	1499.994889224287	43.87027932939397	0.0003644553634473151	0.0003642981989990839	0.00036429817328400817	0.0003642981732808537	0.0003642981752032249	0.0003655924311308221	0.0003642976132028624	0.0003655405056289265	0.00036559264035001507	0.0003655926453120785	0.0003655926453124327	0.0003655926453124329	0.0003655926453887209	0.00036564404006694866	8.981783357320327e-08	1.0
