time	P	I	M	T	U
0.0	1.0	1.0	1.0	1.0	1.0
0.9900990099009901	1.2688191771173987	0.3646368519336834	3.469852223946625	4.760729508537669	3.8019331458263563
1.9801980198019802	1.559961942108562	0.046301645745886875	6.348011781196023	7.291625413884873	10.343719635207284
2.9702970297029703	1.8270778298405914	0.007487524676647305	9.594422711658796	8.9948678484135	19.646329757678146
3.9603960396039604	2.0411876344557665	0.004469930643224921	13.08069582941563	10.14111601480266	30.4819955167723
4.9504950495049505	2.198417928120804	0.0031941190356569687	16.656592612185094	10.91251815394466	42.220119973954716
5.9405940594059405	2.306831881101439	0.0024646765338980654	20.19287821264568	11.431656398303495	54.4774856307703
6.930693069306931	2.3783865324017626	0.0019993625428856277	23.59641993056277	11.781026076546768	66.99873889330905
7.920792079207921	2.4242628920755234	0.001680128631307735	26.80958869478716	12.016144897738853	79.61379059241888
8.910891089108912	2.4531333484545383	0.0014492274993285962	29.80272251211946	12.174375172071047	92.20983711849044
9.900990099009901	2.4710914198054623	0.0012753369163930137	32.56554008706199	12.280860989023385	104.71257973428277
10.89108910891089	2.4821826368967663	0.0011401375487538122	35.10004306309805	12.35252381878524	117.07359694755112
11.881188118811881	2.489004210768693	0.001032271579559858	37.41542682464652	12.400751473189114	129.26184991255988
12.871287128712872	2.493190294132187	0.0009443624827158657	39.52471074514328	12.43320772186373	141.2579672409827
13.861386138613861	2.495756669236875	0.0008714298943579314	41.442620065973635	12.455050129501235	153.05039966319094
14.85148514851485	2.4973301264981576	0.0008100018851341307	43.184308357396155	12.469749634832755	164.63283288145263
15.841584158415841	2.4982957274482884	0.000757590059807252	44.76461902631271	12.479642112543027	176.0024470641152
16.831683168316832	2.4988894121093423	0.0007123681563405201	46.19768235435401	12.486299553893986	187.15874611762632
17.821782178217823	2.4992555338031615	0.0006729677119739895	47.49671668358939	12.490779872784127	198.1027703284956
18.81188118811881	2.4994823461589415	0.0006383438890968452	48.67395121589567	12.493795038606036	208.8365669623588
19.801980198019802	2.499623786367202	0.0006076863657693773	49.740619393481396	12.495824185026418	219.36283464263104
20.792079207920793	2.499712822522397	0.0005803576600011502	50.706991701853724	12.497189760837324	229.6846844393909
21.78217821782178	2.4997696133596468	0.0005558490792826683	51.58242913950401	12.498108766891916	239.8054796238914
22.77227722772277	2.4998064936873337	0.000533750190899554	52.3754461550646	12.498727237713444	249.72872832196907
23.762376237623762	2.499831019911087	0.0005137266189941681	53.09377655557646	12.499143456219073	259.4580117285723
24.752475247524753	2.4998478277336487	0.0004955024625593145	53.744438574021316	12.499423563115684	268.9969363136379
25.742574257425744	2.4998597673823455	0.0004788490547868766	54.33379713019957	12.49961206948085	278.3491021043612
26.73267326732673	2.499868596630985	0.00046357427932776623	54.8676222386458	12.499738930513935	287.5180817971874
27.722772277227723	2.499875404135076	0.0004495168206635591	55.35114316653163	12.499824306577327	296.50740715389
28.712871287128714	2.49988086779756	0.0004365390522578672	55.78909814729777	12.499881762841921	305.3205602939427
29.7029702970297	2.4998854132361767	0.0004245234518357845	56.18577997488107	12.499920429018667	313.9609682527151
30.693069306930692	2.4998893105404325	0.00041336894017243687	56.54507757573768	12.49994645031231	322.43199975036885
31.683168316831683	2.4998927334483048	0.0004029882553905018	56.87051377915244	12.499963962080226	330.7369634383208
32.67326732673267	2.499895795759122	0.00039330507352215585	57.16527964149057	12.49997574717467	338.8791071209135
33.663366336633665	2.4998985737425095	0.00038425342154450084	57.43226561853204	12.499983678332123	346.86161763550183
34.65346534653465	2.499901119914005	0.00037577477213741813	57.67408983623022	12.499989015842912	354.6876211596464
35.64356435643565	2.4999034715903297	0.00036781809185402727	57.89312372285687	12.49999260789158	362.36018380692605
36.633663366336634	2.4999056562149757	0.0003603380259287995	58.091515239673235	12.49999502530213	369.8823124020771
37.62376237623762	2.4999076946496053	0.00035329424424357804	58.27120988609982	12.499996652120126	377.2569553714237
38.613861386138616	2.4999096033136072	0.0003466508962466243	58.433969850889355	12.499997746940846	384.48700370998324
39.603960396039604	2.4999113954907677	0.0003403764069938087	58.581391224322466	12.49999848373493	391.5752919829821
40.59405940594059	2.499913082245555	0.00033444124320226127	58.714919668039634	12.499998979583848	398.52459934701903
41.584158415841586	2.4999146729592456	0.0003288202414010646	58.83586458727559	12.499999313280046	405.3376505853867
42.57425742574257	2.4999161757269897	0.000323489941379827	58.94541194296459	12.499999537847108	412.0171171166773
43.56435643564356	2.499917597637792	0.000318429339446827	59.044636029002014	12.499999688984005	418.5656180867281
44.554455445544555	2.4999189449572916	0.00031361938939641665	59.13450979629156	12.499999790708555	424.9857212692202
45.54455445544554	2.4999202232688855	0.000309042792596963	59.21591443385961	12.499999859152346	431.27994413603545
46.53465346534654	2.499921437582429	0.0003046838025822454	59.28964818081672	12.49999990521431	437.4507548107429
47.524752475247524	2.499922592414081	0.00030052805489119423	59.35643401557832	12.499999936214264	443.50057304002286
48.51485148514851	2.4999236918524304	0.00029656241943257173	59.41692676707184	12.49999995707796	449.4317711323846
49.504950495049506	2.499924739612024	0.00029277486681144574	59.47171947099317	12.499999971113022	455.2466748762898
50.495049504950494	2.499925739078667	0.00028915438589332594	59.52134938796724	12.499999980559258	460.94756447920497
51.48514851485149	2.499926693342423	0.00028569101624063446	59.566303088336845	12.49999998691645	466.53667543602313
52.475247524752476	2.4999276052406953	0.0002823747145948063	59.60702128057511	12.499999991194866	472.01619940924064
53.46534653465346	2.499928477374829	0.00027919733576240444	59.64390313911207	12.499999994074267	477.3882850935027
54.45544554455446	2.4999293121449417	0.0002761514116905371	59.67731021268333	12.499999996012097	482.6550390540646
55.445544554455445	2.49993011173542	0.00027322831901652894	59.70756997397986	12.499999997316198	487.81852654962427
56.43564356435643	2.4999308781923038	0.0002704228911250539	59.73497903154776	12.499999998193855	492.88077235122154
57.42574257425743	2.499931613384342	0.00026772744124388116	59.75980603754432	12.499999998784498	497.8437615241798
58.415841584158414	2.49993231906267	0.0002651365202239494	59.78229432353378	12.499999999181991	502.70944021602094
59.4059405940594	2.4999329968414994	0.000262644643187212	59.80266428670627	12.49999999944949	507.4797164150665
60.396039603960396	2.4999336482196948	0.000260246679366827	59.82111555237103	12.499999999629512	512.1564606994696
61.386138613861384	2.4999342745921105	0.000257937897372389	59.83782893104025	12.499999999750665	516.7415069707858
62.37623762376238	2.499934877255982	0.0002557137970397596	59.85296819160014	12.4999999998322	521.2366531727768
63.366336633663366	2.4999354574235606	0.00025357022426572817	59.86668166814253	12.499999999887072	525.6436619967377
64.35643564356435	2.49993601622446	0.00025150309268178286	59.87910371432302	12.499999999923999	529.9642615721431
65.34653465346534	2.4999365547119843	0.0002495093209623499	59.89035602155822	12.499999999948852	534.2001461462495
66.33663366336634	2.4999370738823594	0.0002475848754741154	59.900548811828514	12.499999999965578	538.3529767444908
67.32673267326733	2.4999375746615673	0.00024572692460238433	59.909781919054836	12.499999999976838	542.4243818259215
68.31683168316832	2.4999380579148602	0.00024393218681968544	59.91814573280866	12.49999999998441	546.415957780867
69.3069306930693	2.4999385244505663	0.00024219791325407895	59.92572218736888	12.499999999989507	550.329269933416
70.29702970297029	2.4999389750411756	0.00024052142397966783	59.932585487387485	12.499999999992937	554.1658529040819
71.2871287128713	2.499939410406969	0.00023890018879316814	59.93880284937899	12.499999999995246	557.9272112573047
72.27722772277228	2.4999398312259236	0.00023733182278675485	59.94443510771343	12.4999999999968	561.6148198174906
73.26732673267327	2.499940238137019	0.00023581407411601938	59.94953736173375	12.499999999997847	565.2301245434742
74.25742574257426	2.4999406317430837	0.00023434481477742353	59.954159545989405	12.499999999998552	568.774543137668
75.24752475247524	2.4999410126131276	0.00023292203209467074	59.95834689022287	12.499999999999027	572.2494654958789
76.23762376237623	2.4999413812847555	0.00023154382078526003	59.96214037126789	12.499999999999345	575.6562542638643
77.22772277227723	2.499941738266052	0.00023020837716966546	59.965577066732074	12.49999999999956	578.9962453200793
78.21782178217822	2.4999420840378948	0.00022891399045754787	59.968690570423384	12.499999999999702	582.2707483641861
79.20792079207921	2.499942419055879	0.0002276590381767246	59.97151134866956	12.4999999999998	585.4810474689974
80.1980198019802	2.499942743751564	0.00022644197824089348	59.974066974604625	12.499999999999863	588.6284015009525
81.18811881188118	2.4999430585341003	0.00022526135103604627	59.97638241099144	12.499999999999906	591.7140446261255
82.17821782178218	2.499943363791782	0.00022411577790781964	59.978480279940335	12.499999999999936	594.7391868276925
83.16831683168317	2.499943659893845	0.000223003905456996	59.98038107237115	12.499999999999957	597.7050143652248
84.15841584158416	2.4999439471921914	0.00022192439136340037	59.982103343792964	12.49999999999997	600.6126902327894
85.14851485148515	2.4999442260226497	0.00022087629719979294	59.98366390277331	12.49999999999998	603.4633546237644
86.13861386138613	2.4999444967009268	0.0002198583778954182	59.98507797546412	12.499999999999986	606.2581253764644
87.12871287128712	2.499944759510808	0.00021886924537730935	59.98635935240635	12.49999999999999	608.9980984098889
88.11881188118812	2.4999450147690667	0.000217908423503536	59.987520524513066	12.499999999999991	611.684348156598
89.10891089108911	2.499945262730288	0.00021697429939794468	59.98857280638578	12.499999999999993	614.317927980596
90.0990099009901	2.499945503654494	0.0002160663802585671	59.98952644645113	12.499999999999993	616.8998705942947
91.08910891089108	2.4999457378012413	0.00021518358217015725	59.990390727728006	12.499999999999995	619.4311884605485
92.07920792079207	2.499945965407378	0.0002143250595888295	59.99117406153457	12.499999999999996	621.9128742049736
93.06930693069307	2.499946186700235	0.00021349001755356276	59.99188406601608	12.499999999999996	624.345900987792
94.05940594059406	2.4999464018982067	0.00021267762295152647	59.992527636498195	12.499999999999998	626.7312228627279
95.04950495049505	2.4999466112084896	0.00021188715679058717	59.993111017429285	12.499999999999998	629.0697751687321
96.03960396039604	2.499946814829349	0.00021111785721899208	59.9936398703399	12.499999999999998	631.3624749308369
97.02970297029702	2.4999470129512096	0.00021036905534106923	59.99411932396324	12.499999999999998	633.6102211959983
98.01980198019803	2.4999472057570395	0.00020964007007861344	59.994554022872194	12.499999999999998	635.8138953778682
99.00990099009901	2.499947393421714	0.0002089302636993757	59.9949481745224	12.499999999999998	637.9743616118301
100.0	2.499947576112618	0.0002082390362512071	59.99530558955048	12.499999999999998	640.0924670852539
