time	S_HSC	A_PC	D_TDSC	L_LSC	T_TDLC
0.0	10.0	0.0	0.0	10.0	0.0
0.9900990099009901	3.0718489559931723	1.318696693724254	0.38791091406731565	1.3683836372733544	0.7733720970835753
1.9801980198019802	1.8427044531054722	1.392471768873772	0.8272152355056795	0.5884550092705038	0.7849835093007264
2.9702970297029703	1.321208769372189	1.3438653159591638	1.1486612150865165	0.32687685483725176	0.6869545363650555
3.9603960396039604	1.0270664639184197	1.2759469121924372	1.3635373753879767	0.20738989832968036	0.5721718251214548
4.9504950495049505	0.8355754114749813	1.2094146381684017	1.4979419407057009	0.1434600624024884	0.4661169603295041
5.9405940594059405	0.6998081507167133	1.148919807790094	1.5746152089833612	0.10565639350115677	0.37562276362536945
6.930693069306931	0.5980167714471204	1.0950584029763122	1.6109239045330668	0.0816772599152728	0.30121697940452674
7.920792079207921	0.518657702941882	1.0473227073787117	1.61958656851634	0.0656536139665907	0.24126309544743973
8.910891089108912	0.45498669435483313	1.0049531623903047	1.609743605855005	0.05450985626470472	0.19353151160563117
9.900990099009901	0.40277170062568574	0.9671997308390186	1.5878878777121743	0.04651594291940738	0.15581543617518465
10.89108910891089	0.3592067133568761	0.9333970619368278	1.5585866163225885	0.040642938676653036	0.12615700752065578
11.881188118811881	0.32234839324696046	0.9029776620013785	1.5250192899236599	0.036250663298546204	0.10290794808645388
12.871287128712872	0.29080272552072217	0.8754648064564521	1.4893714418386217	0.032925736832142866	0.08472086473426231
13.861386138613861	0.2635405380895275	0.8504599288870508	1.4531205948728985	0.03039285973813689	0.07051414835212494
14.85148514851485	0.23978362810529855	0.8276297047351836	1.4172427581677556	0.02846393030330223	0.05942984920369932
15.841584158415841	0.21893161073797526	0.8066945368397281	1.382361040555178	0.02700770545824691	0.05079299735756402
16.831683168316832	0.2005132974397534	0.787418836608353	1.348852247184025	0.025931096314368088	0.044075690814603274
17.821782178217823	0.18415341337145294	0.7696030193021715	1.3169230711285151	0.025167298054818005	0.038866855289008455
18.81188118811881	0.16954922799332725	0.7530769838506126	1.286664322960849	0.024668066383178446	0.034847490453477875
19.801980198019802	0.15645377496347565	0.7376948240351915	1.258089336981948	0.02439858117688718	0.03177077353221752
20.792079207920793	0.144663566549688	0.723330540170917	1.2311609954632152	0.024333967213071538	0.02944626676402749
21.78217821782178	0.1340094424298066	0.7098745555213182	1.2058105885993151	0.024456900941588682	0.027727494283299518
22.77227722772277	0.1243496484698173	0.6972308768679422	1.181950836162084	0.02475594449781195	0.026502234611215456
23.762376237623762	0.11556453061383991	0.6853147698834913	1.1594847498505099	0.02522437651748613	0.025684974383883587
24.752475247524753	0.10755241732903452	0.6740508460175689	1.138311546452005	0.025859368723908725	0.025211066818997933
25.742574257425744	0.10022638946640738	0.6633714788712345	1.1183304817795845	0.026661407462180244	0.02503222648466612
26.73267326732673	0.09351172051981582	0.6532154846006178	1.0994432308589723	0.027633891382929054	0.025113065540635037
27.722772277227723	0.0873438312635731	0.6435270154857983	1.0815552574595921	0.02878285811222058	0.025428442031458366
28.712871287128714	0.08166664050017372	0.6342546251230862	1.064576494753757	0.03011680573772938	0.025961435417053803
29.7029702970297	0.0764312260124573	0.6253504733873089	1.0484215598764812	0.03164658489834481	0.026701809229919198
30.693069306930692	0.07159472959529894	0.6167696457451234	1.0330096621157292	0.033385342972853	0.02764484977479373
31.683168316831683	0.06711945589990376	0.6084695671611101	1.0182643161550309	0.035348505879076356	0.02879049484508012
32.67326732673267	0.06297212633874466	0.6004094954255347	1.0041129380028453	0.037553785423693885	0.03014268540807031
33.663366336633665	0.059123257925577336	0.5925500825763022	0.9904863774419647	0.04002120147182288	0.031708887746998184
34.65346534653465	0.0555466434168326	0.5848529963560111	0.9773184242427875	0.042773108697867594	0.033499744513318136
35.64356435643565	0.05221891407867123	0.5772805965090303	0.9645453139841755	0.04583421755743944	0.035528821342616285
36.633663366336634	0.04911916983491342	0.5697956628485492	0.9521052514693205	0.049231598667324836	0.03781242143719801
37.62376237623762	0.04622866626913068	0.5623611759635649	0.9399379657313018	0.052994658212659314	0.0403694462745099
38.613861386138616	0.04353054691068731	0.5549401507536544	0.927984306584852	0.05715507176525389	0.0432212803707123
39.603960396039604	0.04100961470764194	0.5474955278664129	0.9161858923942044	0.06174666144936947	0.04639168345321527
40.59405940594059	0.03865213551338994	0.5399901278371462	0.9044848176893696	0.06680520098619293	0.04990667194983059
41.584158415841586	0.036445668777157596	0.5323866752355553	0.8928234299623248	0.07236813161177315	0.05379437337665381
42.57425742574257	0.03437892106898045	0.5246479008034363	0.8811441856323344	0.07847417158749362	0.05808483690227881
43.56435643564356	0.03244161894521616	0.516736730012598	0.8693895958328152	0.08516280269728616	0.06280978386344378
44.554455445544555	0.030624398288503666	0.5086165666178251	0.8575022739217579	0.09247361828504824	0.06800228194292164
45.54455445544554	0.028918707644610287	0.5002516779186634	0.8454250961434571	0.10044552153202733	0.07369632823623941
46.53465346534654	0.027316723585984186	0.49160768676903505	0.8331014874737727	0.10911576724781118	0.07992632731743539
47.524752475247524	0.025811276354364716	0.48265217062031857	0.820475842162564	0.1185188493524556	0.0867264542381253
48.51485148514851	0.02439578438313188	0.47335536312458687	0.8074940865684204	0.1286852456918068	0.09412989598077773
49.504950495049506	0.02306419647967568	0.46369094634609204	0.7941043870191618	0.1396400452423465	0.10216797132619772
50.495049504950494	0.021810940633507605	0.45363691312819504	0.7802579990687988	0.15140149753226437	0.11086913702048963
51.48514851485149	0.020630878599795007	0.4431764699510194	0.7659102471009953	0.16397953966073622	0.12025789714434007
52.475247524752476	0.01951926548802547	0.4322989404867362	0.7510216124387225	0.17737437196317882	0.13035364421394316
53.46534653465346	0.018471713748930196	0.4210006213615592	0.7355588983038501	0.19157516641012987	0.1411694712545803
54.45544554455446	0.017484160991763406	0.4092855345176997	0.71949642750419	0.20655900002134717	0.152711005844362
55.445544554455445	0.016552841181836968	0.39716601716405525	0.7028172185976428	0.22229010747778746	0.16497532628785128
56.43564356435643	0.015674258809105578	0.3846630910592896	0.6855140769666553	0.23871954040481377	0.177950026672802
57.42574257425743	0.014845165681096477	0.37180656050353206	0.6675905320327535	0.25578530270303046	0.19161249901709734
58.415841584158414	0.01406254004770093	0.35863479958030414	0.6490615502021999	0.27341300758433523	0.20592949785552747
