time	C_m	C_e	H_m	H_e	L	Inflam	B	D
0.0	10.0	10.0	10.0	10.0	1600.0	140.0	300.0	0.0
0.9900990099009901	9.999236593439571	10.009236635292853	9.992872934932015	10.415706739844868	1600.0792000789404	141.1157616145216	300.24114975092965	0.0
1.9801980198019802	9.998435576497066	10.020838925707828	9.985679664778853	10.833997671112765	1600.1583844762501	141.50620060660378	300.4818264095512	0.0
2.9702970297029703	9.997600532877883	10.03456872741515	9.978457255866957	11.2524961459206	1600.2375531950338	141.7335200114339	300.7218965110345	0.0
3.9603960396039604	9.996732180859649	10.050371778547508	9.971214056545218	11.670668360651737	1600.316706238395	141.92468741899143	300.96123363850705	0.0
4.9504950495049505	9.995830560457824	10.068237334698726	9.963951902594633	12.088398404773388	1600.3958436094385	142.10837688166367	301.19971264330917	0.0
5.9405940594059405	9.994895551306298	10.088164933346059	9.956671158536313	12.505664755741748	1600.474965311267	142.29106372285113	301.43720827993434	0.0
6.930693069306931	9.99392699476603	10.110156557310646	9.94937185861496	12.922467061885886	1600.5540713469827	142.47420996037107	301.6735948853927	0.0
7.920792079207921	9.992924722694276	10.134214788348578	9.942053964866576	13.338809582862144	1600.6331617196881	142.658145071771	301.90874630531573	0.0
8.910891089108912	9.991888564260515	10.16034236962605	9.934717425535835	13.754697441872292	1600.712236432484	142.8429425169378	302.14253587871667	0.0
9.900990099009901	9.990818347605508	10.188542099158362	9.927362188335838	14.1701357757044	1600.7912954884712	143.02861757838605	302.3748364371761	0.0
10.89108910891089	9.98971390029557	10.2188168005885	9.919988203515063	14.585129538870591	1600.8703388907497	143.21517217584446	302.6055203080599	0.0
11.881188118811881	9.988575049493265	10.251169312185791	9.912595424596223	14.999683457157285	1600.949366642419	143.40260475628145	302.83445931937484	0.0
12.871287128712872	9.987401622067708	10.285602479741708	9.905183808622256	15.413802012819076	1601.0283787465776	143.59091278494316	303.061524805644	0.0
13.861386138613861	9.986193444688713	10.322119150527486	9.897753316262072	15.827489438788017	1601.1073752063241	143.78009312075753	303.28658761473486	0.0
14.85148514851485	9.984950343921584	10.360722167234922	9.890303911896213	16.240749714190212	1601.1863560247562	143.97014206877552	303.5095181156758	0.0
15.841584158415841	9.983672146324324	10.401414361784981	9.882835563709087	16.65358655945762	1601.2653212049702	144.16105551696512	303.7301862073477	0.0
16.831683168316832	9.982358678546214	10.444198549070572	9.875348243771805	17.06600343205546	1601.3442707500633	144.35282891617766	303.9484613279822	0.0
17.821782178217823	9.981009767428786	10.489077520575568	9.867841928124522	17.478003522264174	1601.4232046631307	144.54545723370438	304.1642124657975	0.0
18.81188118811881	9.97962524011079	10.536054037764579	9.860316596862933	17.8895897487123	1601.502122947268	144.73893494847883	304.3773081706608	0.0
19.801980198019802	9.978204924135543	10.585130825346118	9.852772234226345	18.30076475382483	1601.581025605569	144.93325605612287	304.5876165666448	0.0
20.792079207920793	9.976748647562044	10.636310564328717	9.845208828686022	18.711530899277797	1601.6599126411284	145.12841405647492	304.7950053659371	0.0
21.78217821782178	9.975256239075557	10.689595885107492	9.837626373033794	19.121890261433236	1601.7387840570393	145.32440194844625	304.999341882516	0.0
22.77227722772277	9.973727528107354	10.744989360051424	9.830024864472813	19.53184462669271	1601.8176398563942	145.5212122073733	305.20049304908457	0.0
23.762376237623762	9.972162344946007	10.802493496552694	9.822404304707302	19.941395486864977	1601.8964800422852	145.71883679492691	305.3983254310885	0.0
24.752475247524753	9.970560520865329	10.86211072917241	9.81476470003575	20.350544034417087	1601.9753046178039	145.91726712999048	305.5927052466531	0.0
25.742574257425744	9.968921888252398	10.9238434117721	9.807106061445554	20.759291157626095	1602.054113586041	146.11649409205225	305.7834983861185	0.0
26.73267326732673	9.967246280725021	10.98769381023404	9.799428404703539	21.167637435938257	1602.1329069500869	146.3165080099284	305.9705704284262	0.0
27.722772277227723	9.965533533275492	11.053664093749067	9.791731750454817	21.57558313495339	1602.2116847130312	146.51729865371175	306.1537866665191	0.0
28.712871287128714	9.963783482398188	11.121756326987127	9.784016124315782	21.98312820168515	1602.2904468779627	146.71885522458294	306.333012127144	0.0
29.7029702970297	9.961995966222991	11.19197246194656	9.776281556969705	22.390272259690953	1602.3691934479702	146.9211663469166	306.50811159263645	0.0
30.693069306930692	9.960170824664234	11.264314328975196	9.768528084265158	22.797014604115578	1602.4479244261413	147.1242200563751	306.67894962829376	0.0
31.683168316831683	9.958307899557086	11.338783628465121	9.760755747311856	23.203354196824172	1602.5266398155632	147.32800379336516	306.8453906053171	0.0
32.67326732673267	9.95640703480571	11.4153819219176	9.752964592578891	23.609289661453552	1602.6053396193224	147.53250439271923	307.0072987279293	0.0
33.663366336633665	9.95446807653804	11.49411062266303	9.745154671993996	24.014819278442346	1602.6840238405048	147.73770807735193	307.16453806309823	0.0
34.65346534653465	9.952490873250111	11.574970987133174	9.737326043040538	24.41994098013703	1602.762692482196	147.94360044798333	307.31697256633396	0.0
35.64356435643565	9.950475275968849	11.657964105158888	9.729478768857803	24.82465234580681	1602.8413455474806	148.1501664759522	307.46446611439046	0.0
36.633663366336634	9.948421138411014	11.743090890477262	9.72161291833953	25.228950596743882	1602.9199830394427	148.35739049360373	307.60688253657145	0.0
37.62376237623762	9.946328317137954	11.830352071455355	9.71372856623271	25.632832591320945	1602.998604961166	148.56525618670543	307.744085644467	0.0
38.613861386138616	9.944196671729964	11.919748180793457	9.705825793237544	26.036294820099194	1603.0772113157332	148.77374658614585	307.87593926915673	0.0
39.603960396039604	9.94202606495127	12.0112795457254	9.69790468610612	26.439333400959022	1603.1558021062267	148.98284406087987	308.00230729503426	0.0
40.59405940594059	9.939816362915423	12.104946278190239	9.689965337741654	26.84194407419711	1603.2343773357284	149.1925303095003	308.12305369360337	0.0
41.584158415841586	9.937567435269932	12.200748264024995	9.682007847297195	27.244122197781305	1603.3129370073189	149.40278635382796	308.23804256507543	0.0
42.57425742574257	9.935279155365244	12.298685152961205	9.674032320273982	27.645862742527694	1603.3914811240788	149.6135925309455	308.3471381737624	0.0
43.56435643564356	9.932951400436433	12.398756347973045	9.666038868619765	28.047160287362345	1603.4700096890883	149.82492848637642	308.45020498855456	0.0
44.554455445544555	9.930584051790214	12.50096099437076	9.658027610825306	28.448009014734396	1603.5485227054264	150.03677316783825	308.54710772584735	0.0
45.54455445544554	9.928176994982875	12.605297969346928	9.649998672022198	28.84840270588609	1603.6270201761715	150.24910481833072	308.637711388639	0.0
46.53465346534654	9.925730120014126	12.711765870736022	9.641952184078038	29.248334736397936	1603.7055021044023	150.46190097065096	308.7218813124519	0.0
