time	s2	s4	s7	s15	s19	s21	s22	s23	s25	s27	s26	s28	s32	s29	s24	s35	s37	s38	s39	s40	s1	s18	s41	s42	s48	s53	s60	s63	s64	s65	s67	s75	s76	s77	s81	s82
0.0	5.0	5.0	5.0	5.0	0.0	0.5	0.0	0.5	0.64	0.5	5.0	5.0	0.0	0.5	0.0	0.0	0.0	0.6	0.5	0.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	5.0	5.0	0.0	0.0
0.9900990099009901	5.0	2.491094182349362	3.574367945035502	5.036071190183196	0.01153482733800919	0.5	0.34806140675270264	0.5	0.5998567832431149	0.4995845032048598	4.999264940588931	4.999680437384066	0.00021826325672869137	0.4995845032048598	0.0033852813495841784	0.00044014042630878693	0.0001457968562027609	0.6	0.49981461160404184	3.959153975518358e-05	2.4910941823493613	0.027524705227812685	0.6940345407596774	5.0	4.262699371250193	0.7172193164564138	0.0200813122933916	0.007548660797326812	0.04014321675688512	0.33	1.0500459431768654	7.665572802882804e-05	4.957482295362291	4.957482295362291	0.0	0.04251770463770925
1.9801980198019802	5.0	1.4911051802181434	2.931491153180661	5.086529195834079	0.030589314229486107	0.5	0.5183867295360461	0.5	0.5675737718484463	0.49764984040388915	4.994767953824637	4.997118113420744	0.0013865560863067538	0.49764984040388915	0.013513062968579572	0.003024639887489202	0.0010605385722642889	0.6	0.49843812691853245	0.0005013345092027344	1.4911051802181425	0.04947957193097788	0.6483621911507588	5.0	3.689589488581557	1.2427715732858564	0.06763893813258641	0.013164218583328911	0.07242622815155429	0.33	1.5006425455451977	0.0008208502015616808	4.951839314492037	4.951839314492037	0.0	0.048160685507960994
2.9702970297029703	5.0	1.224771422364418	2.7706458680863246	5.118910176474039	0.05062848277048857	0.5	0.6398508495843492	0.5	0.5416031259774393	0.49582242004093213	4.986621408362959	4.990798988322019	0.003281626095048813	0.49582242004093213	0.026701334621498096	0.007667248323483627	0.0029049977723815987	0.6	0.49533321530995605	0.0017617869176617229	1.2247714223644168	0.05442028856793147	0.5964417205754962	5.0	3.4107164251986	1.4741652041248057	0.11511837067659364	0.015082783499879451	0.09839687402256124	0.33	1.5350829939542772	0.0024297172185052144	4.951090312582776	4.951090312582776	0.0	0.048909687417220384
3.9603960396039604	5.0	1.1562078420251285	2.723261928722083	5.1366228040508615	0.0707793799630167	0.5	0.7403720011749877	0.5	0.5207049040340352	0.49611100689332	4.976105710728193	4.9799947038348655	0.005582643053074182	0.49611100689332	0.041826842368862666	0.013700079367479695	0.005614893376145177	0.6	0.49049233354685445	0.003892773076999826	1.1562078420251274	0.05328419454898936	0.5757496573679431	5.0	3.2683235694253616	1.5775584411097525	0.15411798946488622	0.015555878034329207	0.11929509596596599	0.33	1.4830818757468225	0.004611566851252629	4.950990895248837	4.950990895248837	0.0	0.04900910475115991
4.9504950495049505	5.0	1.1360982864735132	2.688598579019544	5.144717543271801	0.09092127558527523	0.5	0.8279684293337276	0.5	0.5038847250357276	0.4995898662811768	4.963703184313054	4.9641133180318695	0.008205290842287629	0.4995898662811768	0.05891223737865196	0.020905887802923236	0.009134300863243223	0.6	0.4840033699120208	0.0068623292247353826	1.136098286473512	0.05133874701254572	0.5678799120034629	5.0	3.1874111900530666	1.6282887381024091	0.1843000718445261	0.015602274399821505	0.13611527496427342	0.33	1.4320942448270662	0.007185637041736851	4.950977699262494	4.950977699262494	0.0	0.04902230073749986
5.9405940594059405	5.0	1.129504852782529	2.6514169050260037	5.145912849514958	0.11103428259034434	0.5	0.9059890814583214	0.5	0.49034443412904594	0.5067573127719214	4.949277321251578	4.942520008479652	0.011160104443222917	0.5067573127719214	0.07818736403449322	0.029445494811802805	0.013421269059554436	0.6	0.4759513429871686	0.010627387953276316	1.129504852782528	0.04976467601280744	0.5651435409806215	5.0	3.137242407208188	1.6555751366993245	0.20718245609249014	0.015555574314942259	0.14965556587095483	0.33	1.3928293376957515	0.010117079493397053	4.950975947711507	4.950975947711507	0.0	0.04902405228848676
6.930693069306931	5.0	1.127618503030139	2.6122335397794587	5.141931544257139	0.13111264484625168	0.5	0.9764109063709268	0.5	0.4794429262312712	0.5178855183865554	4.932397947555422	4.91451242916886	0.014478618851651363	0.5178855183865554	0.0999011865122938	0.03969229286024618	0.018437722168367737	0.6	0.4664141852785534	0.01514809255307845	1.127618503030138	0.048605970927933714	0.564794044019088	5.0	3.1037681008282054	1.6717936809963458	0.224438218175452	0.0155111619990676	0.16055707376872944	0.33	1.3627495831145648	0.01343114073268382	4.9509757152226035	4.9509757152226035	0.0	0.04902428477738984
7.920792079207921	5.0	1.1277691225342759	2.5729045577030982	5.134077029849911	0.15115315757981207	0.5	1.040609115887654	0.5	0.47066495043975576	0.5331511744992818	4.912476737414728	4.879325562915437	0.01819245079384599	0.5331511744992818	0.12428375108874903	0.052161208871022297	0.02414271986233418	0.6	0.4554723262593217	0.020384953878343576	1.1277691225342747	0.047741393273279496	0.565676448434045	5.0	3.0799318973069334	1.6825793085366307	0.23748879415643934	0.015492907249667945	0.16933504956024484	0.33	1.338744933328853	0.01716960292040841	4.9509756843625645	4.9509756843625645	0.0	0.049024315637429094
8.910891089108912	5.0	1.1289324920162267	2.5345936252466714	5.123363245184054	0.17115352836811454	0.5	1.0996048964717222	0.5	0.4635962139547552	0.5526582788630462	4.888804099628659	4.836145820765601	0.022326488145399163	0.5526582788630462	0.15152602554241612	0.06749383177106957	0.030487109865497714	0.6	0.4432191658414538	0.02629372429304792	1.1289324920162256	0.04707192060080928	0.5672239522794656	5.0	3.0619579225066635	1.6905972245419851	0.2474448529513535	0.015504947530199821	0.17640378604524556	0.33	1.3187295578736824	0.021375580454877707	4.950975680266419	4.950975680266419	0.0	0.049024319733575364
