time	s46	s32	s42	s40	s33	s39	s114	s155	s172	s173	s185	s84	s165	s109	s87	s119	s183	s178	TAT_PROT	Ligand2	PXRprot_Ligand2	CYPgene_PXRprot_Ligand2	DEX	GRprot_DEX	PXRprot_DEX	CYPgene_PXRprot_DEX	PXRgene_GRprot_DEX	GRgene_GRprot_DEX	TATgene_GRprot_DEX	s2	CBG	CBG_CortOUT	Alb	Alb_CortOUT	s28	s36	s30	s10	Cortisone	DEX_degr	DEXout	CortAdded
0.0	0.780000231844494	0.00700000208065571	99.9000296939294	0.500000148618265	0.000800000237789224	47.2400140414537	1.14000033884965	0.829760246634984	104.000030912599	0.0750000222927398	0.100000029723653	0.330000098088055	0.000240000071336767	0.0500000148618265	32.3600096185741	0.0100000029723653	0.0200000059447306	0.81000024076159	0.46202810387596	100.000029723653	0.00100000029723653	2.40000071336767e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2750.00081740046	0.0	300000.089170959	0.0	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
0.9900990099009901	0.7365157625226939	0.007009778324895674	97.909869890508	0.583249806922313	0.0007997205447515318	79.109022564222	0.0534864988923616	0.014130845012889345	104.07542175767735	0.11112302193904347	0.09485637369123708	0.24675043978400593	0.004345182723486154	0.09348448418362723	0.4231129319246491	0.0005236921075098917	0.0647549629583713	0.7652452837479479	0.5045162865080569	98.22775880176671	0.9617467032137272	0.8115482189770783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2655389517775512	2717.925932397056	32.0748850033992	299999.0270186088	1.0621523487198563	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
1.9801980198019802	0.7356634678219458	0.007018567745837144	97.68958845094255	0.5814714578484312	0.0007994848125043795	79.03853240818756	0.05408479202731487	0.014162121453784409	104.23981403478474	0.14645284694514515	0.08997171813618308	0.24852878885788796	0.0018952606773448848	0.09433677888437528	0.4274647948537801	0.0005283545088213773	0.06536856471147452	0.7646316819948445	0.5440211616144053	98.22750639309771	0.959580466277448	0.8139668645823246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2685425063688638	2717.5673836387573	32.433433761697955	299999.01500447234	1.0741664851849986	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
2.9702970297029703	0.7348158444287534	0.007027351080577815	97.47002835785952	0.579709546474552	0.0007992462799257525	78.96814084693281	0.05468233926766601	0.014193214163663752	104.48963756316947	0.18040940011365153	0.08538941639958257	0.2502907002317669	0.0009881193766628866	0.09518440227756751	0.4318028504478742	0.0005329897971758758	0.06597923797920023	0.764021008727119	0.5807309413344005	98.22877466520099	0.9574361455833651	0.8148429131731273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2715346869029757	2717.21029204352	32.790525356934936	299999.0030358327	1.0861351247205795	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
3.9603960396039604	0.7339719751123175	0.007036128141262051	97.25119686553663	0.5779620157747163	0.000799004985479457	78.89783955597407	0.055279718409547735	0.014224259053947837	104.8214352980781	0.2130460102934286	0.08109089370336817	0.2520382309316028	0.0006541784608026389	0.09602827159400347	0.4361316581709947	0.0005376021942799361	0.06658763671033116	0.7634126099959881	0.614822804756957	98.23060353755497	0.955304377203814	0.8151458091987034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2745231873104286	2716.8537352898156	33.147082110639786	299998.9910819145	1.0980890428777048	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
4.9504950495049505	0.7331315093142483	0.007044898772928779	97.03309526174819	0.5762280147738866	0.0007987609648353587	78.82762525429999	0.05587714411224478	0.014255306637417604	105.23188464521948	0.24441393166842657	0.077058717421232	0.25377223193243237	0.0005332039004127521	0.09686873739207266	0.440452916479722	0.000542193331453254	0.06719400831303997	0.7628062383932793	0.6464629819315427	98.23263631096434	0.9531816768175195	0.8152357361756234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2775108661225902	2716.4973708253665	33.50344657508911	299998.9791312837	1.1100396737168534	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
5.9405940594059405	0.7322943065364187	0.007053662833886879	96.81572262563576	0.5745071390217314	0.0007985142523883994	78.75749653271855	0.05647469602594907	0.014286375625761795	105.7177922336028	0.2745624267735412	0.07327652592979202	0.2554931076845872	0.0004913539876925806	0.09770594016990217	0.4447672611716366	0.0005467638793338825	0.06779844941276023	0.762201797293559	0.6758074274942631	98.23474046713987	0.9510667397176242	0.8152465170999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2804987848821325	2716.141071501341	33.859745899114614	299998.967179694	1.1219912633837246	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
6.930693069306931	0.7314603041984363	0.0070624201884328395	96.59907722081923	0.5727991502226424	0.0007982648818226524	78.6874526780378	0.057072403606189405	0.014317472888369388	106.27608889522378	0.30353884474500314	0.06972896247023094	0.2572010964836764	0.000478902535426651	0.09853994250788452	0.4490749333255023	0.0005513141521205951	0.0684010006915315	0.7615992460147877	0.7030024525974372	98.23686678342045	0.9489590692473739	0.8152278712896576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2834873372958314	2715.784790200592	34.2160271998638	299998.95522557065	1.1339453866955085	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
7.920792079207921	0.7306294686668571	0.007071170704141624	96.38315701189808	0.5711038727113378	0.0007980128863228519	78.6174932370903	0.057670277649243755	0.014348600884763925	106.90382484113417	0.33138869595815434	0.0664016133088746	0.2588963739949811	0.000477374533956789	0.0993707780394639	0.45337602740836913	0.0005558443316254748	0.06900168205956106	0.760998564646758	0.7281853179078474	98.2389969843421	0.9468584683206616	0.8151982712947329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28647666889596574	2715.4285095386185	34.57230786183721	299998.9432683315	1.145902625777094	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
8.910891089108912	0.7298017771075778	0.007079914250852514	96.16795985593572	0.5694211552135504	0.0007977582986557206	78.54761785506766	0.0582683220168039	0.014379760432114497	107.59816502532534	0.3581557235537973	0.06328094978229172	0.2605790914927683	0.00047990501983468146	0.10019846959874328	0.4576705834297356	0.0005603545503473975	0.06960050569815562	0.7603997410081632	0.7514847901470564	98.24112429177175	0.9447648509242231	0.8151645812615046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28946683300257336	2715.0722231754394	34.92859422501663	299998.9313077633	1.1578631939065458	1.00000029723653	1.00000029723653	0.0	0.0	24.0000071336767	0.0	0.0	0.0
