time	C	B	T
0.0	1.144046102678547	208.00838230519034	10.0
0.9900990099009901	1.1252733830022046	208.37814486471564	10.0
1.9801980198019802	1.1097252019254162	208.67358098637692	10.0
2.9702970297029703	1.0968527337905567	208.90767987939967	10.0
3.9603960396039604	1.0862003115173549	209.091212721425	10.0
4.9504950495049505	1.0773896512534336	209.2331096161313	10.0
5.9405940594059405	1.0701067422370611	209.34077250782863	10.0
6.930693069306931	1.0640909510384333	209.4203349997638	10.0
7.920792079207921	1.059125957766674	209.4768783221585	10.0
8.910891089108912	1.0550322382396895	209.51461034839423	10.0
9.900990099009901	1.051660810799591	209.5370144186715	10.0
10.89108910891089	1.0488880479470137	209.54697276528796	10.0
11.881188118811881	1.046611366908065	209.54686898975714	10.0
12.871287128712872	1.044745651971074	209.53867311002912	10.0
13.861386138613861	1.043220284483541	209.5240121413856	10.0
14.85148514851485	1.0419766773282149	209.50422867244382	10.0
15.841584158415841	1.0409662284741965	209.48042947202237	10.0
16.831683168316832	1.0401486223625818	209.45352582391192	10.0
17.821782178217823	1.039490420081317	209.42426699535528	10.0
18.81188118811881	1.0389638892346105	209.39326800763232	10.0
19.801980198019802	1.0385460328469363	209.36103267607868	10.0
20.792079207920793	1.0382177834069428	209.327972725693	10.0
21.78217821782178	1.0379633339950345	209.29442364947587	10.0
22.77227722772277	1.0377695832377682	209.2606578624247	10.0
23.762376237623762	1.0376256747154489	209.22689561171777	10.0
24.752475247524753	1.037522613972357	209.19331404358584	10.0
25.742574257425744	1.0374529523525442	209.16005468303928	10.0
26.73267326732673	1.037410523071457	209.1272296731311	10.0
27.722772277227723	1.037390222843671	209.09492693250866	10.0
28.712871287128714	1.0373878305984043	209.06321443247543	10.0
29.7029702970297	1.037399856957266	209.03214374386226	10.0
30.693069306930692	1.0374234194339347	209.00175297347172	10.0
31.683168316831683	1.0374561387979306	208.97206919838345	10.0
32.67326732673267	1.03749605310904	208.943110481122	10.0
33.663366336633665	1.0375415463729372	208.9148875381349	10.0
34.65346534653465	1.0375912893412838	208.8874051204193	10.0
35.64356435643565	1.0376441903912634	208.86066315535345	10.0
36.633663366336634	1.0376993548190552	208.83465768930134	10.0
37.62376237623762	1.0377560510246573	208.80938166714697	10.0
38.613861386138616	1.037813682106893	208.78482558389922	10.0
39.603960396039604	1.0378717630988912	208.76097800302165	10.0
40.59405940594059	1.0379299015391628	208.737825996078	10.0
41.584158415841586	1.0379877813133427	208.71535550529217	10.0
42.57425742574257	1.038045149401038	208.69355163770317	10.0
43.56435643564356	1.0381018049128417	208.67239890550337	10.0
44.554455445544555	1.0381575899532056	208.6518814235822	10.0
45.54455445544554	1.0382123819900084	208.63198307181648	10.0
46.53465346534654	1.0382660876431216	208.6126876242352	10.0
47.524752475247524	1.0383186374386804	208.59397885574433	10.0
48.51485148514851	1.038369981523481	208.57584062659978	10.0
49.504950495049506	1.038420086077002	208.55825695079236	10.0
50.495049504950494	1.0384689303993195	208.5412120489247	10.0
51.48514851485149	1.038516504419302	208.52469039151683	10.0
52.475247524752476	1.038562806604108	208.50867673321525	10.0
53.46534653465346	1.0386078423502383	208.4931561361383	10.0
54.45544554455446	1.0386516226653895	208.47811398677587	10.0
55.445544554455445	1.0386941630093112	208.463536009479	10.0
56.43564356435643	1.038735482303396	208.44940827633096	10.0
57.42574257425743	1.0387756021385965	208.4357172127379	10.0
58.415841584158414	1.0388145461542386	208.4224495993865	10.0
59.4059405940594	1.0388523395309006	208.40959257188413	10.0
60.396039603960396	1.0388890085603686	208.39713361893263	10.0
61.386138613861384	1.0389245802847058	208.3850605792177	10.0
62.37623762376238	1.0389590822044803	208.37336163701158	10.0
63.366336633663366	1.038992542047772	208.3620253166816	10.0
64.35643564356435	1.0390249875875586	208.35104047641178	10.0
65.34653465346534	1.0390564465005259	208.34039630135172	10.0
66.33663366336634	1.0390869462115955	208.3300822970105	10.0
67.32673267326733	1.0391165137969844	208.32008828184095	10.0
68.31683168316832	1.0391451759645014	208.31040437889897	10.0
69.3069306930693	1.039172958876645	208.30102100962466	10.0
70.29702970297029	1.0391998882641191	208.29192888399882	10.0
71.2871287128713	1.0392259892904523	208.28311899425793	10.0
72.27722772277228	1.039251286550999	208.2745826065189	10.0
73.26732673267327	1.0392758040603132	208.26631125363372	10.0
74.25742574257426	1.0392995652256067	208.25829672739053	10.0
75.24752475247524	1.039322592841307	208.25053107123654	10.0
76.23762376237623	1.0393449091065274	208.24300657290593	10.0
77.22772277227723	1.039366535604702	208.2357157571106	10.0
78.21782178217822	1.0393874933340321	208.22865137858017	10.0
79.20792079207921	1.0394078027004976	208.2218064154283	10.0
80.1980198019802	1.039427483528813	208.21517406233056	10.0
81.18811881188118	1.0394465550734202	208.20874772462167	10.0
82.17821782178218	1.0394650360165794	208.2025210092328	10.0
83.16831683168317	1.0394829445141853	208.196487724931	10.0
84.15841584158416	1.0395002981557029	208.19064186702767	10.0
85.14851485148515	1.039517114008405	208.18497761692186	10.0
86.13861386138613	1.0395334086620558	208.1794893416235	10.0
87.12871287128712	1.039549198160085	208.17417157378765	10.0
