time	x	y	v	z
0.0	0.99	0.01	0.01	0.01
0.9900990099009901	0.9868116096929189	0.006820724721768475	0.0657027257975107	0.009693966739295404
1.9801980198019802	0.9806432092876394	0.008552659381508275	0.10610430446786044	0.009396185663061015
2.9702970297029703	0.9714497977785809	0.012222385307769711	0.15754984953298243	0.009122539449958063
3.9603960396039604	0.9581553953679854	0.01768914843049038	0.2308788226945896	0.008880794100534009
4.9504950495049505	0.9391428481323881	0.025435072826582184	0.3362058439439612	0.008679189578531922
5.9405940594059405	0.912326091040001	0.03611764763866163	0.4859064998663024	0.008528430699274893
6.930693069306931	0.8752608952624031	0.05036303117844699	0.6948876017206377	0.008442349181470838
7.920792079207921	0.8254849563736844	0.06846910750492746	0.9791650753969613	0.008437829817969958
8.910891089108912	0.761224819149	0.0899411145655733	1.3520956362488221	0.008533489560991194
9.900990099009901	0.6824669481554936	0.11296146474434904	1.817632516972738	0.008746173530005306
10.89108910891089	0.5920419679929202	0.13415982010057936	2.361525539657662	0.009084496349958846
11.881188118811881	0.49594724580589217	0.1492220428135822	2.9445163645026464	0.009540135390260196
12.871287128712872	0.4021706106742831	0.15451401071176482	3.504154406467868	0.010080706130594806
13.861386138613861	0.31823439639616247	0.1489095231957082	3.9693503103795233	0.010650657288761634
14.85148514851485	0.24888486333248644	0.1344045314025506	4.282800497465496	0.011183977894404234
15.841584158415841	0.1953368093622153	0.1149737246957436	4.418632464762603	0.011623719253109958
16.831683168316832	0.15613611327774246	0.09466214313705155	4.385551036229278	0.011936873953059075
17.821782178217823	0.12861938266149592	0.07627153866258879	4.216731391046087	0.01211714481708159
18.81188118811881	0.11005282847155583	0.06109710979515634	3.955112561519759	0.012177732003924658
19.801980198019802	0.0981877681964038	0.04932439758013249	3.6416845439159875	0.012141170053926755
20.792079207920793	0.09139137164697063	0.04056036735041759	3.309396239944659	0.012031425455328815
21.78217821782178	0.08857887833703539	0.03422497147940164	2.9816784311555664	0.011869667963075712
22.77227722772277	0.08909211419377477	0.029760805256742982	2.6735204561008916	0.011672877941785027
23.762376237623762	0.09258623804944811	0.026713882558288837	2.3934539718824035	0.011453992231134323
24.752475247524753	0.098939909876279	0.02474640437030398	2.145532619285433	0.011222640835992006
25.742574257425744	0.10818475025970398	0.023622157877754454	1.9309480068252456	0.010985973501001974
26.73267326732673	0.12044422390229846	0.023185460568526405	1.7492204307669408	0.010749376877699756
27.722772277227723	0.1358718235100921	0.02334221688261037	1.599024924346505	0.010517036687323534
28.712871287128714	0.15458057691912241	0.024045444110334654	1.47874329679484	0.01029236087716424
29.7029702970297	0.17656004900933447	0.025284970122444815	1.3868242598650586	0.010078296037085282
30.693069306930692	0.2015836308662971	0.027080015549913117	1.3220132428499272	0.009877567014275236
31.683168316831683	0.22911790317367842	0.029472995023160507	1.2834917879029888	0.009692861090849872
32.67326732673267	0.2582553123346131	0.03252262604219031	1.270946487981902	0.009526967882771223
